sid,from_number,to_number,status,direction,duration,price,price_unit,answered_by,start_time,end_time,date_created
CA0000000000000045,+14065550114,+14065550244,completed,outbound-api,544,-0.10,USD,human,2024-01-11T12:30:00Z,2024-01-11T12:39:00Z,2024-01-11T12:30:00Z
CA0000000000000046,+14065550245,+14065550100,completed,inbound,555,-0.02,USD,human,2024-01-11T17:30:00Z,2024-01-11T17:31:00Z,2024-01-11T17:30:00Z
CA0000000000000047,+14065550101,+14065550246,completed,outbound-api,66,-0.04,USD,human,2024-01-11T22:30:00Z,2024-01-11T22:32:00Z,2024-01-11T22:30:00Z
CA0000000000000048,+14065550102,+14065550247,completed,outbound-api,77,-0.06,USD,human,2024-01-12T03:30:00Z,2024-01-12T03:33:00Z,2024-01-12T03:30:00Z
CA0000000000000049,+14065550248,+14065550100,completed,inbound,88,-0.08,USD,human,2024-01-12T08:30:00Z,2024-01-12T08:34:00Z,2024-01-12T08:30:00Z
CA0000000000000050,+14065550104,+14065550249,completed,outbound-api,99,-0.10,USD,human,2024-01-12T13:30:00Z,2024-01-12T13:35:00Z,2024-01-12T13:30:00Z
CA0000000000000051,+14065550105,+14065550200,completed,outbound-api,110,-0.02,USD,human,2024-01-12T18:30:00Z,2024-01-12T18:36:00Z,2024-01-12T18:30:00Z
CA0000000000000052,+14065550201,+14065550100,completed,inbound,121,-0.04,USD,human,2024-01-12T23:30:00Z,2024-01-12T23:37:00Z,2024-01-12T23:30:00Z
CA0000000000000053,+14065550107,+14065550202,no-answer,outbound-api,132,-0.06,USD,machine,2024-01-13T04:30:00Z,2024-01-13T04:38:00Z,2024-01-13T04:30:00Z
CA0000000000000054,+14065550108,+14065550203,completed,outbound-api,143,-0.08,USD,human,2024-01-13T09:30:00Z,2024-01-13T09:39:00Z,2024-01-13T09:30:00Z
CA0000000000000055,+14065550204,+14065550100,completed,inbound,154,-0.10,USD,human,2024-01-13T14:30:00Z,2024-01-13T14:31:00Z,2024-01-13T14:30:00Z
CA0000000000000056,+14065550110,+14065550205,completed,outbound-api,165,-0.02,USD,human,2024-01-13T19:30:00Z,2024-01-13T19:32:00Z,2024-01-13T19:30:00Z
CA0000000000000057,+14065550111,+14065550206,completed,outbound-api,176,-0.04,USD,human,2024-01-14T00:30:00Z,2024-01-14T00:33:00Z,2024-01-14T00:30:00Z
CA0000000000000058,+14065550207,+14065550100,completed,inbound,187,-0.06,USD,human,2024-01-14T05:30:00Z,2024-01-14T05:34:00Z,2024-01-14T05:30:00Z
CA0000000000000059,+14065550113,+14065550208,completed,outbound-api,198,-0.08,USD,human,2024-01-14T10:30:00Z,2024-01-14T10:35:00Z,2024-01-14T10:30:00Z
CA0000000000000060,+14065550114,+14065550209,completed,outbound-api,209,-0.10,USD,human,2024-01-14T15:30:00Z,2024-01-14T15:36:00Z,2024-01-14T15:30:00Z
CA0000000000000061,+14065550210,+14065550100,completed,inbound,220,-0.02,USD,human,2024-01-14T20:30:00Z,2024-01-14T20:37:00Z,2024-01-14T20:30:00Z
CA0000000000000062,+14065550101,+14065550211,completed,outbound-api,231,-0.04,USD,human,2024-01-15T01:30:00Z,2024-01-15T01:38:00Z,2024-01-15T01:30:00Z
CA0000000000000063,+14065550102,+14065550212,completed,outbound-api,242,-0.06,USD,human,2024-01-15T06:30:00Z,2024-01-15T06:39:00Z,2024-01-15T06:30:00Z
CA0000000000000064,+14065550213,+14065550100,completed,inbound,253,-0.08,USD,human,2024-01-15T11:30:00Z,2024-01-15T11:31:00Z,2024-01-15T11:30:00Z
CA0000000000000065,+14065550104,+14065550214,completed,outbound-api,264,-0.10,USD,human,2024-01-15T16:30:00Z,2024-01-15T16:32:00Z,2024-01-15T16:30:00Z
CA0000000000000066,+14065550105,+14065550215,no-answer,outbound-api,275,-0.02,USD,machine,2024-01-15T21:30:00Z,2024-01-15T21:33:00Z,2024-01-15T21:30:00Z
CA0000000000000067,+14065550216,+14065550100,completed,inbound,286,-0.04,USD,human,2024-01-16T02:30:00Z,2024-01-16T02:34:00Z,2024-01-16T02:30:00Z
CA0000000000000068,+14065550107,+14065550217,completed,outbound-api,297,-0.06,USD,human,2024-01-16T07:30:00Z,2024-01-16T07:35:00Z,2024-01-16T07:30:00Z
CA0000000000000069,+14065550108,+14065550218,completed,outbound-api,308,-0.08,USD,human,2024-01-16T12:30:00Z,2024-01-16T12:36:00Z,2024-01-16T12:30:00Z
CA0000000000000070,+14065550219,+14065550100,completed,inbound,319,-0.10,USD,human,2024-01-16T17:30:00Z,2024-01-16T17:37:00Z,2024-01-16T17:30:00Z
CA0000000000000071,+14065550110,+14065550220,completed,outbound-api,330,-0.02,USD,human,2024-01-16T22:30:00Z,2024-01-16T22:38:00Z,2024-01-16T22:30:00Z
CA0000000000000072,+14065550111,+14065550221,completed,outbound-api,341,-0.04,USD,human,2024-01-17T03:30:00Z,2024-01-17T03:39:00Z,2024-01-17T03:30:00Z
CA0000000000000073,+14065550222,+14065550100,completed,inbound,352,-0.06,USD,human,2024-01-17T08:30:00Z,2024-01-17T08:31:00Z,2024-01-17T08:30:00Z
CA0000000000000074,+14065550113,+14065550223,completed,outbound-api,363,-0.08,USD,human,2024-01-17T13:30:00Z,2024-01-17T13:32:00Z,2024-01-17T13:30:00Z
CA0000000000000075,+14065550114,+14065550224,completed,outbound-api,374,-0.10,USD,human,2024-01-17T18:30:00Z,2024-01-17T18:33:00Z,2024-01-17T18:30:00Z
CA0000000000000076,+14065550225,+14065550100,completed,inbound,385,-0.02,USD,human,2024-01-17T23:30:00Z,2024-01-17T23:34:00Z,2024-01-17T23:30:00Z
CA0000000000000077,+14065550101,+14065550226,completed,outbound-api,396,-0.04,USD,human,2024-01-18T04:30:00Z,2024-01-18T04:35:00Z,2024-01-18T04:30:00Z
CA0000000000000078,+14065550102,+14065550227,completed,outbound-api,407,-0.06,USD,human,2024-01-18T09:30:00Z,2024-01-18T09:36:00Z,2024-01-18T09:30:00Z
CA0000000000000079,+14065550228,+14065550100,no-answer,inbound,418,-0.08,USD,machine,2024-01-18T14:30:00Z,2024-01-18T14:37:00Z,2024-01-18T14:30:00Z
CA0000000000000080,+14065550104,+14065550229,completed,outbound-api,429,-0.10,USD,human,2024-01-18T19:30:00Z,2024-01-18T19:38:00Z,2024-01-18T19:30:00Z
CA0000000000000081,+14065550105,+14065550230,completed,outbound-api,440,-0.02,USD,human,2024-01-19T00:30:00Z,2024-01-19T00:39:00Z,2024-01-19T00:30:00Z
CA0000000000000082,+14065550231,+14065550100,completed,inbound,451,-0.04,USD,human,2024-01-19T05:30:00Z,2024-01-19T05:31:00Z,2024-01-19T05:30:00Z
CA0000000000000083,+14065550107,+14065550232,completed,outbound-api,462,-0.06,USD,human,2024-01-19T10:30:00Z,2024-01-19T10:32:00Z,2024-01-19T10:30:00Z
CA0000000000000084,+14065550108,+14065550233,completed,outbound-api,473,-0.08,USD,human,2024-01-19T15:30:00Z,2024-01-19T15:33:00Z,2024-01-19T15:30:00Z
CA0000000000000085,+14065550234,+14065550100,completed,inbound,484,-0.10,USD,human,2024-01-19T20:30:00Z,2024-01-19T20:34:00Z,2024-01-19T20:30:00Z
CA0000000000000086,+14065550110,+14065550235,completed,outbound-api,495,-0.02,USD,human,2024-01-20T01:30:00Z,2024-01-20T01:35:00Z,2024-01-20T01:30:00Z
CA0000000000000087,+14065550111,+14065550236,completed,outbound-api,506,-0.04,USD,human,2024-01-20T06:30:00Z,2024-01-20T06:36:00Z,2024-01-20T06:30:00Z
CA0000000000000088,+14065550237,+14065550100,completed,inbound,517,-0.06,USD,human,2024-01-20T11:30:00Z,2024-01-20T11:37:00Z,2024-01-20T11:30:00Z
CA0000000000000089,+14065550113,+14065550238,completed,outbound-api,528,-0.08,USD,human,2024-01-20T16:30:00Z,2024-01-20T16:38:00Z,2024-01-20T16:30:00Z
CA0000000000000090,+14065550114,+14065550239,completed,outbound-api,539,-0.10,USD,human,2024-01-20T21:30:00Z,2024-01-20T21:39:00Z,2024-01-20T21:30:00Z
CA0000000000000091,+14065550240,+14065550100,completed,inbound,550,-0.02,USD,human,2024-01-21T02:30:00Z,2024-01-21T02:31:00Z,2024-01-21T02:30:00Z
CA0000000000000092,+14065550101,+14065550241,no-answer,outbound-api,61,-0.04,USD,machine,2024-01-21T07:30:00Z,2024-01-21T07:32:00Z,2024-01-21T07:30:00Z
CA0000000000000093,+14065550102,+14065550242,completed,outbound-api,72,-0.06,USD,human,2024-01-21T12:30:00Z,2024-01-21T12:33:00Z,2024-01-21T12:30:00Z
CA0000000000000094,+14065550243,+14065550100,completed,inbound,83,-0.08,USD,human,2024-01-21T17:30:00Z,2024-01-21T17:34:00Z,2024-01-21T17:30:00Z
CA0000000000000095,+14065550104,+14065550244,completed,outbound-api,94,-0.10,USD,human,2024-01-21T22:30:00Z,2024-01-21T22:35:00Z,2024-01-21T22:30:00Z
CA0000000000000096,+14065550105,+14065550245,completed,outbound-api,105,-0.02,USD,human,2024-01-22T03:30:00Z,2024-01-22T03:36:00Z,2024-01-22T03:30:00Z
CA0000000000000097,+14065550246,+14065550100,completed,inbound,116,-0.04,USD,human,2024-01-22T08:30:00Z,2024-01-22T08:37:00Z,2024-01-22T08:30:00Z
CA0000000000000098,+14065550107,+14065550247,completed,outbound-api,127,-0.06,USD,human,2024-01-22T13:30:00Z,2024-01-22T13:38:00Z,2024-01-22T13:30:00Z
CA0000000000000099,+14065550108,+14065550248,completed,outbound-api,138,-0.08,USD,human,2024-01-22T18:30:00Z,2024-01-22T18:39:00Z,2024-01-22T18:30:00Z
CA0000000000000100,+14065550249,+14065550100,completed,inbound,149,-0.10,USD,human,2024-01-22T23:30:00Z,2024-01-22T23:31:00Z,2024-01-22T23:30:00Z
CA0000000000000101,+14065550110,+14065550200,completed,outbound-api,160,-0.02,USD,human,2024-01-23T04:30:00Z,2024-01-23T04:32:00Z,2024-01-23T04:30:00Z
CA0000000000000102,+14065550111,+14065550201,completed,outbound-api,171,-0.04,USD,human,2024-01-23T09:30:00Z,2024-01-23T09:33:00Z,2024-01-23T09:30:00Z
CA0000000000000103,+14065550202,+14065550100,completed,inbound,182,-0.06,USD,human,2024-01-23T14:30:00Z,2024-01-23T14:34:00Z,2024-01-23T14:30:00Z
CA0000000000000104,+14065550113,+14065550203,completed,outbound-api,193,-0.08,USD,human,2024-01-23T19:30:00Z,2024-01-23T19:35:00Z,2024-01-23T19:30:00Z
CA0000000000000105,+14065550114,+14065550204,no-answer,outbound-api,204,-0.10,USD,machine,2024-01-24T00:30:00Z,2024-01-24T00:36:00Z,2024-01-24T00:30:00Z
CA0000000000000106,+14065550205,+14065550100,completed,inbound,215,-0.02,USD,human,2024-01-24T05:30:00Z,2024-01-24T05:37:00Z,2024-01-24T05:30:00Z
CA0000000000000107,+14065550101,+14065550206,completed,outbound-api,226,-0.04,USD,human,2024-01-24T10:30:00Z,2024-01-24T10:38:00Z,2024-01-24T10:30:00Z
CA0000000000000108,+14065550102,+14065550207,completed,outbound-api,237,-0.06,USD,human,2024-01-24T15:30:00Z,2024-01-24T15:39:00Z,2024-01-24T15:30:00Z
CA0000000000000109,+14065550208,+14065550100,completed,inbound,248,-0.08,USD,human,2024-01-24T20:30:00Z,2024-01-24T20:31:00Z,2024-01-24T20:30:00Z
CA0000000000000110,+14065550104,+14065550209,completed,outbound-api,259,-0.10,USD,human,2024-01-25T01:30:00Z,2024-01-25T01:32:00Z,2024-01-25T01:30:00Z
CA0000000000000111,+14065550105,+14065550210,completed,outbound-api,270,-0.02,USD,human,2024-01-25T06:30:00Z,2024-01-25T06:33:00Z,2024-01-25T06:30:00Z
CA0000000000000112,+14065550211,+14065550100,completed,inbound,281,-0.04,USD,human,2024-01-25T11:30:00Z,2024-01-25T11:34:00Z,2024-01-25T11:30:00Z
CA0000000000000113,+14065550107,+14065550212,completed,outbound-api,292,-0.06,USD,human,2024-01-25T16:30:00Z,2024-01-25T16:35:00Z,2024-01-25T16:30:00Z
CA0000000000000114,+14065550108,+14065550213,completed,outbound-api,303,-0.08,USD,human,2024-01-25T21:30:00Z,2024-01-25T21:36:00Z,2024-01-25T21:30:00Z
CA0000000000000115,+14065550214,+14065550100,completed,inbound,314,-0.10,USD,human,2024-01-26T02:30:00Z,2024-01-26T02:37:00Z,2024-01-26T02:30:00Z
CA0000000000000116,+14065550110,+14065550215,completed,outbound-api,325,-0.02,USD,human,2024-01-26T07:30:00Z,2024-01-26T07:38:00Z,2024-01-26T07:30:00Z
CA0000000000000117,+14065550111,+14065550216,completed,outbound-api,336,-0.04,USD,human,2024-01-26T12:30:00Z,2024-01-26T12:39:00Z,2024-01-26T12:30:00Z
CA0000000000000118,+14065550217,+14065550100,no-answer,inbound,347,-0.06,USD,machine,2024-01-26T17:30:00Z,2024-01-26T17:31:00Z,2024-01-26T17:30:00Z
CA0000000000000119,+14065550113,+14065550218,completed,outbound-api,358,-0.08,USD,human,2024-01-26T22:30:00Z,2024-01-26T22:32:00Z,2024-01-26T22:30:00Z
CA0000000000000120,+14065550114,+14065550219,completed,outbound-api,369,-0.10,USD,human,2024-01-27T03:30:00Z,2024-01-27T03:33:00Z,2024-01-27T03:30:00Z
CA0000000000000121,+14065550220,+14065550100,completed,inbound,380,-0.02,USD,human,2024-01-27T08:30:00Z,2024-01-27T08:34:00Z,2024-01-27T08:30:00Z
CA0000000000000122,+14065550101,+14065550221,completed,outbound-api,391,-0.04,USD,human,2024-01-27T13:30:00Z,2024-01-27T13:35:00Z,2024-01-27T13:30:00Z
CA0000000000000123,+14065550102,+14065550222,completed,outbound-api,402,-0.06,USD,human,2024-01-27T18:30:00Z,2024-01-27T18:36:00Z,2024-01-27T18:30:00Z
CA0000000000000124,+14065550223,+14065550100,completed,inbound,413,-0.08,USD,human,2024-01-27T23:30:00Z,2024-01-27T23:37:00Z,2024-01-27T23:30:00Z
CA0000000000000125,+14065550104,+14065550224,completed,outbound-api,424,-0.10,USD,human,2024-01-28T04:30:00Z,2024-01-28T04:38:00Z,2024-01-28T04:30:00Z
CA0000000000000126,+14065550105,+14065550225,completed,outbound-api,435,-0.02,USD,human,2024-01-28T09:30:00Z,2024-01-28T09:39:00Z,2024-01-28T09:30:00Z
CA0000000000000127,+14065550226,+14065550100,completed,inbound,446,-0.04,USD,human,2024-01-28T14:30:00Z,2024-01-28T14:31:00Z,2024-01-28T14:30:00Z
CA0000000000000128,+14065550107,+14065550227,completed,outbound-api,457,-0.06,USD,human,2024-01-28T19:30:00Z,2024-01-28T19:32:00Z,2024-01-28T19:30:00Z
CA0000000000000129,+14065550108,+14065550228,completed,outbound-api,468,-0.08,USD,human,2024-01-29T00:30:00Z,2024-01-29T00:33:00Z,2024-01-29T00:30:00Z
CA0000000000000130,+14065550229,+14065550100,completed,inbound,479,-0.10,USD,human,2024-01-29T05:30:00Z,2024-01-29T05:34:00Z,2024-01-29T05:30:00Z
CA0000000000000131,+14065550110,+14065550230,no-answer,outbound-api,490,-0.02,USD,machine,2024-01-29T10:30:00Z,2024-01-29T10:35:00Z,2024-01-29T10:30:00Z
CA0000000000000132,+14065550111,+14065550231,completed,outbound-api,501,-0.04,USD,human,2024-01-29T15:30:00Z,2024-01-29T15:36:00Z,2024-01-29T15:30:00Z
CA0000000000000133,+14065550232,+14065550100,completed,inbound,512,-0.06,USD,human,2024-01-29T20:30:00Z,2024-01-29T20:37:00Z,2024-01-29T20:30:00Z
CA0000000000000134,+14065550113,+14065550233,completed,outbound-api,523,-0.08,USD,human,2024-01-30T01:30:00Z,2024-01-30T01:38:00Z,2024-01-30T01:30:00Z
CA0000000000000135,+14065550114,+14065550234,completed,outbound-api,534,-0.10,USD,human,2024-01-30T06:30:00Z,2024-01-30T06:39:00Z,2024-01-30T06:30:00Z
