Id,FirstName,LastName,Company,Email,Phone,Status,LeadSource,Industry,Rating
id-00034,Avery,Lorenz,zephyr-34,taylor.schulz034@example.com,+49 331 1230998,general,summit-34,pine-34,120
id-00035,Timo,Richter,frost-35,riley.schulz035@example.com,+49 669 8463831,general,pine-35,pine-35,876
id-00036,Reese,Vogel,harbor-36,quinn.sommer036@example.com,+49 801 5791472,closed,cedar-36,summit-36,259
id-00037,Rowan,Vogel,umber-37,parker.lorenz037@example.com,+49 979 5634139,standard,violet-37,haze-37,39
id-00038,Jamie,Koch,jade-38,paul.frank038@example.com,+49 275 5822662,active,willow-38,kelp-38,555
id-00039,Sven,Arnold,tidal-39,jamie.vogel039@example.com,+49 848 0157107,open,violet-39,violet-39,255
id-00040,Quinn,Lorenz,summit-40,jordan.richter040@example.com,+49 133 4235388,closed,willow-40,cedar-40,122
id-00041,Rowan,Arnold,frost-41,rowan.klein041@example.com,+49 968 5809799,active,river-41,river-41,331
id-00042,Nora,Klein,jade-42,sven.haas042@example.com,+49 151 9942578,active,grove-42,iris-42,252
id-00043,Blair,Richter,quartz-43,quinn.haas043@example.com,+49 395 4107517,general,river-43,jade-43,833
id-00044,Inga,Winter,summit-44,alex.berg044@example.com,+49 409 5911462,active,frost-44,iris-44,416
id-00045,Sage,Winter,meadow-45,parker.vogel045@example.com,+49 955 6884426,open,kelp-45,meadow-45,9
id-00046,Alex,Klein,kelp-46,casey.busch046@example.com,+49 796 9448233,closed,umber-46,frost-46,113
id-00047,Taylor,Koch,delta-47,sage.braun047@example.com,+49 975 9327684,general,coral-47,kelp-47,466
id-00048,Quinn,Arnold,pine-48,riley.wolf048@example.com,+49 265 1396139,open,cedar-48,river-48,870
id-00049,Riley,Busch,iris-49,sage.haas049@example.com,+49 250 3278922,general,river-49,cedar-49,422
id-00050,Jamie,Braun,meadow-50,taylor.sommer050@example.com,+49 749 2211656,standard,zephyr-50,delta-50,503
id-00051,Mara,Haas,zephyr-51,nora.braun051@example.com,+49 779 8350139,active,cedar-51,tidal-51,266
id-00052,Riley,Richter,meadow-52,parker.koch052@example.com,+49 934 4898443,pending,ember-52,bravo-52,268
id-00053,Paul,Frank,orbit-53,morgan.vogel053@example.com,+49 287 6676159,general,harbor-53,iris-53,738
id-00054,Reese,Arnold,coral-54,rowan.berg054@example.com,+49 594 2878788,closed,violet-54,haze-54,195
id-00055,Jamie,Sommer,umber-55,riley.braun055@example.com,+49 637 5322339,active,violet-55,cedar-55,82
id-00056,Timo,Sommer,cedar-56,reese.klein056@example.com,+49 459 0044353,standard,violet-56,haze-56,512
id-00057,Reese,Braun,haze-57,reese.klein057@example.com,+49 824 6359277,active,summit-57,quartz-57,886
id-00058,Sage,Haas,kelp-58,parker.vogel058@example.com,+49 285 0733566,closed,summit-58,pine-58,317
id-00059,Blair,Richter,frost-59,alex.braun059@example.com,+49 485 5151874,open,iris-59,kelp-59,408
id-00060,Quinn,Frank,kelp-60,lena.lorenz060@example.com,+49 640 9599871,open,zephyr-60,willow-60,33
id-00061,Sven,Schulz,zephyr-61,alex.berg061@example.com,+49 932 6579155,general,pine-61,quartz-61,78
id-00062,Avery,Lorenz,haze-62,nora.haas062@example.com,+49 979 8612223,open,iris-62,meadow-62,273
id-00063,Riley,Winter,meadow-63,emil.wolf063@example.com,+49 282 9356700,active,grove-63,umber-63,272
id-00064,Avery,Richter,meadow-64,devon.meyer064@example.com,+49 256 4619122,standard,willow-64,alpha-64,826
id-00065,Alex,Haas,haze-65,avery.haas065@example.com,+49 978 9210954,general,umber-65,iris-65,136
id-00066,Riley,Richter,coral-66,morgan.busch066@example.com,+49 959 3607812,pending,alpha-66,violet-66,499
id-00067,Jordan,Richter,pine-67,paul.richter067@example.com,+49 101 5189742,general,summit-67,bravo-67,784
id-00068,Lena,Lorenz,umber-68,reese.vogel068@example.com,+49 789 8810354,pending,meadow-68,meadow-68,255
id-00069,Parker,Winter,orbit-69,lena.koch069@example.com,+49 329 5851259,active,kelp-69,quartz-69,164
id-00070,Casey,Wolf,alpha-70,reese.braun070@example.com,+49 833 6104362,active,ember-70,haze-70,389
id-00071,Sven,Frank,umber-71,inga.berg071@example.com,+49 362 6865239,active,orbit-71,summit-71,31
id-00072,Blair,Wolf,summit-72,avery.sommer072@example.com,+49 684 2655890,closed,zephyr-72,violet-72,217
id-00073,Sam,Richter,umber-73,morgan.berg073@example.com,+49 654 7919457,open,river-73,bravo-73,704
id-00074,Jordan,Meyer,umber-74,inga.sommer074@example.com,+49 276 1400312,standard,harbor-74,quartz-74,231
id-00075,Paul,Meyer,zephyr-75,nora.lorenz075@example.com,+49 832 3027128,open,quartz-75,pine-75,193
id-00076,Reese,Berg,cedar-76,quinn.braun076@example.com,+49 671 9761831,standard,grove-76,bravo-76,652
id-00077,Taylor,Frank,river-77,inga.wolf077@example.com,+49 825 8582051,open,harbor-77,orbit-77,347
id-00078,Reese,Koch,ember-78,inga.schulz078@example.com,+49 163 2228092,standard,meadow-78,alpha-78,706
id-00079,Jamie,Lorenz,cedar-79,emil.winter079@example.com,+49 679 8944974,general,tidal-79,willow-79,530
id-00080,Avery,Berg,orbit-80,rowan.haas080@example.com,+49 383 5028677,open,river-80,willow-80,515
id-00081,Jordan,Sommer,harbor-81,sage.meyer081@example.com,+49 858 6690709,general,iris-81,grove-81,391
id-00082,Jamie,Schulz,ember-82,nora.schulz082@example.com,+49 901 0462578,general,zephyr-82,pine-82,123
id-00083,Lena,Vogel,orbit-83,riley.frank083@example.com,+49 174 0658650,pending,coral-83,delta-83,665
id-00084,Sam,Haas,delta-84,avery.koch084@example.com,+49 731 4035128,pending,kelp-84,river-84,895
id-00085,Avery,Schulz,river-85,taylor.braun085@example.com,+49 630 0684925,closed,kelp-85,violet-85,793
id-00086,Devon,Wolf,kelp-86,jamie.wolf086@example.com,+49 587 4192932,pending,bravo-86,grove-86,381
id-00087,Riley,Schulz,harbor-87,morgan.frank087@example.com,+49 628 0246172,standard,cedar-87,pine-87,794
id-00088,Casey,Richter,river-88,riley.winter088@example.com,+49 250 3483845,general,quartz-88,grove-88,823
id-00089,Mara,Meyer,alpha-89,avery.klein089@example.com,+49 635 8414817,open,bravo-89,umber-89,423
id-00090,Avery,Richter,ember-90,casey.arnold090@example.com,+49 430 0716888,open,coral-90,quartz-90,20
id-00091,Lena,Meyer,zephyr-91,nora.sommer091@example.com,+49 300 2693615,open,iris-91,frost-91,895
id-00092,Riley,Schulz,zephyr-92,sage.busch092@example.com,+49 591 2072958,general,orbit-92,orbit-92,319
id-00093,Alex,Meyer,kelp-93,mara.winter093@example.com,+49 321 6446546,general,meadow-93,tidal-93,462
id-00094,Mara,Vogel,haze-94,parker.frank094@example.com,+49 357 8971054,active,grove-94,cedar-94,4
id-00095,Quinn,Koch,frost-95,taylor.arnold095@example.com,+49 244 4050963,general,iris-95,harbor-95,208
id-00096,Sven,Koch,kelp-96,emil.meyer096@example.com,+49 795 7284794,pending,grove-96,river-96,63
id-00097,Blair,Meyer,harbor-97,paul.vogel097@example.com,+49 417 3502275,closed,jade-97,zephyr-97,102
id-00098,Inga,Arnold,river-98,riley.meyer098@example.com,+49 995 4407623,active,quartz-98,umber-98,550
id-00099,Nora,Haas,violet-99,timo.winter099@example.com,+49 514 3624888,closed,cedar-99,jade-99,888
id-00100,Jordan,Haas,coral-100,avery.haas100@example.com,+49 829 5889180,general,delta-100,grove-100,263
