id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_0042,cus_0035,1546,usd,succeeded,1,0,0,Payment 42,pi_0042,2026-09-09T20:00:00Z
ch_0043,cus_0015,3156,usd,succeeded,1,0,0,Payment 43,pi_0043,2026-08-11T20:00:00Z
ch_0044,cus_0041,3358,usd,succeeded,1,0,0,Payment 44,pi_0044,2026-08-20T20:00:00Z
ch_0045,cus_0006,11307,usd,succeeded,1,0,0,Payment 45,pi_0045,2026-09-30T20:00:00Z
ch_0046,cus_0044,13523,usd,succeeded,1,0,0,Payment 46,pi_0046,2026-09-03T20:00:00Z
ch_0047,cus_0043,13987,usd,succeeded,1,0,0,Payment 47,pi_0047,2026-08-21T20:00:00Z
ch_0048,cus_0044,14545,usd,succeeded,1,0,0,Payment 48,pi_0048,2026-07-20T20:00:00Z
ch_0049,cus_0005,1017,usd,succeeded,1,0,0,Payment 49,pi_0049,2026-08-06T20:00:00Z
ch_0050,cus_0046,1806,usd,succeeded,1,0,0,Payment 50,pi_0050,2026-10-06T20:00:00Z
ch_0051,cus_0025,9567,usd,succeeded,1,0,0,Payment 51,pi_0051,2026-09-12T20:00:00Z
ch_0052,cus_0049,6881,usd,succeeded,1,0,0,Payment 52,pi_0052,2026-08-21T20:00:00Z
ch_0053,cus_0029,9027,usd,succeeded,1,0,0,Payment 53,pi_0053,2026-09-11T20:00:00Z
ch_0054,cus_0006,4299,usd,succeeded,1,0,0,Payment 54,pi_0054,2026-08-22T20:00:00Z
ch_0055,cus_0017,14855,usd,succeeded,1,0,0,Payment 55,pi_0055,2026-08-19T20:00:00Z
ch_0056,cus_0035,10431,usd,succeeded,1,0,0,Payment 56,pi_0056,2026-07-17T20:00:00Z
ch_0057,cus_0021,7915,usd,succeeded,1,0,0,Payment 57,pi_0057,2026-08-10T20:00:00Z
ch_0058,cus_0044,9791,usd,succeeded,1,0,0,Payment 58,pi_0058,2026-10-06T20:00:00Z
ch_0059,cus_0036,11991,usd,succeeded,1,0,0,Payment 59,pi_0059,2026-09-28T20:00:00Z
ch_0060,cus_0030,4223,usd,succeeded,1,0,0,Payment 60,pi_0060,2026-07-27T20:00:00Z
ch_0061,cus_0015,7673,usd,succeeded,1,0,0,Payment 61,pi_0061,2026-08-12T20:00:00Z
ch_0062,cus_0022,4493,usd,succeeded,1,0,0,Payment 62,pi_0062,2026-09-08T20:00:00Z
ch_0063,cus_0038,11719,usd,succeeded,1,0,0,Payment 63,pi_0063,2026-09-05T20:00:00Z
ch_0064,cus_0026,11534,usd,succeeded,1,0,0,Payment 64,pi_0064,2026-07-31T20:00:00Z
ch_0065,cus_0008,9042,usd,succeeded,1,0,0,Payment 65,pi_0065,2026-07-23T20:00:00Z
ch_0066,cus_0026,2305,usd,succeeded,1,0,0,Payment 66,pi_0066,2026-07-26T20:00:00Z
ch_0067,cus_0033,11446,usd,succeeded,1,0,0,Payment 67,pi_0067,2026-08-23T20:00:00Z
ch_0068,cus_0016,9740,usd,succeeded,1,0,0,Payment 68,pi_0068,2026-08-14T20:00:00Z
ch_0069,cus_0024,11756,usd,succeeded,1,0,0,Payment 69,pi_0069,2026-08-01T20:00:00Z
ch_0070,cus_0025,12834,usd,succeeded,1,0,0,Payment 70,pi_0070,2026-08-20T20:00:00Z
ch_0071,cus_0040,894,usd,succeeded,1,0,0,Payment 71,pi_0071,2026-08-15T20:00:00Z
ch_0072,cus_0007,7384,usd,succeeded,1,0,0,Payment 72,pi_0072,2026-07-27T20:00:00Z
ch_0073,cus_0030,11344,usd,succeeded,1,0,0,Payment 73,pi_0073,2026-10-01T20:00:00Z
ch_0074,cus_0015,7142,usd,succeeded,1,0,0,Payment 74,pi_0074,2026-07-12T20:00:00Z
ch_0075,cus_0012,4159,usd,succeeded,1,0,0,Payment 75,pi_0075,2026-07-28T20:00:00Z
ch_0076,cus_0042,6686,usd,succeeded,1,0,0,Payment 76,pi_0076,2026-07-18T20:00:00Z
ch_0077,cus_0028,1792,usd,succeeded,1,0,0,Payment 77,pi_0077,2026-08-20T20:00:00Z
ch_0078,cus_0038,3954,usd,succeeded,1,0,0,Payment 78,pi_0078,2026-09-21T20:00:00Z
ch_0079,cus_0038,686,usd,succeeded,1,0,0,Payment 79,pi_0079,2026-08-23T20:00:00Z
ch_0080,cus_0018,12118,usd,succeeded,1,0,0,Payment 80,pi_0080,2026-08-27T20:00:00Z
ch_0081,cus_0029,10465,usd,succeeded,1,0,0,Payment 81,pi_0081,2026-09-09T20:00:00Z
ch_0082,cus_0040,5760,usd,succeeded,1,0,0,Payment 82,pi_0082,2026-09-10T20:00:00Z
ch_0083,cus_0028,4455,usd,succeeded,1,0,0,Payment 83,pi_0083,2026-08-25T20:00:00Z
ch_0084,cus_0018,3190,usd,succeeded,1,0,0,Payment 84,pi_0084,2026-07-19T20:00:00Z
ch_0085,cus_0001,13993,usd,succeeded,1,0,0,Payment 85,pi_0085,2026-09-04T20:00:00Z
ch_0086,cus_0034,12958,usd,succeeded,1,0,0,Payment 86,pi_0086,2026-07-25T20:00:00Z
ch_0087,cus_0046,11825,usd,succeeded,1,0,0,Payment 87,pi_0087,2026-09-10T20:00:00Z
ch_0088,cus_0027,12743,usd,succeeded,1,0,0,Payment 88,pi_0088,2026-10-01T20:00:00Z
ch_0089,cus_0042,11707,usd,succeeded,1,0,0,Payment 89,pi_0089,2026-09-18T20:00:00Z
ch_0090,cus_0021,13020,usd,succeeded,1,0,0,Payment 90,pi_0090,2026-08-25T20:00:00Z
ch_0091,cus_0037,9678,usd,succeeded,1,0,0,Payment 91,pi_0091,2026-09-20T20:00:00Z
ch_0092,cus_0035,11122,usd,succeeded,1,0,0,Payment 92,pi_0092,2026-10-07T20:00:00Z
ch_0093,cus_0023,7210,usd,succeeded,1,0,0,Payment 93,pi_0093,2026-07-17T20:00:00Z
ch_0094,cus_0049,14898,usd,succeeded,1,0,0,Payment 94,pi_0094,2026-10-01T20:00:00Z
ch_0095,cus_0041,6740,usd,succeeded,1,0,0,Payment 95,pi_0095,2026-08-22T20:00:00Z
ch_0096,cus_0039,2620,usd,succeeded,1,0,0,Payment 96,pi_0096,2026-08-04T20:00:00Z
ch_0097,cus_0005,11672,usd,succeeded,1,0,0,Payment 97,pi_0097,2026-08-20T20:00:00Z
ch_0098,cus_0035,14828,usd,succeeded,1,0,0,Payment 98,pi_0098,2026-07-14T20:00:00Z
ch_0099,cus_0005,9642,usd,succeeded,1,0,0,Payment 99,pi_0099,2026-07-16T20:00:00Z
ch_0100,cus_0046,13705,usd,succeeded,1,0,0,Payment 100,pi_0100,2026-07-26T20:00:00Z
ch_0101,cus_0008,11374,usd,succeeded,1,0,0,Payment 101,pi_0101,2026-10-09T20:00:00Z
ch_0102,cus_0021,12560,usd,succeeded,1,0,0,Payment 102,pi_0102,2026-08-06T20:00:00Z
ch_0103,cus_0010,3010,usd,succeeded,1,0,0,Payment 103,pi_0103,2026-09-01T20:00:00Z
ch_0104,cus_0029,8921,usd,succeeded,1,0,0,Payment 104,pi_0104,2026-09-11T20:00:00Z
ch_0105,cus_0041,10415,usd,succeeded,1,0,0,Payment 105,pi_0105,2026-07-23T20:00:00Z
ch_0106,cus_0033,3323,usd,succeeded,1,0,0,Payment 106,pi_0106,2026-09-16T20:00:00Z
ch_0107,cus_0004,10138,usd,succeeded,1,0,0,Payment 107,pi_0107,2026-08-22T20:00:00Z
ch_0108,cus_0045,13079,usd,succeeded,1,0,0,Payment 108,pi_0108,2026-08-18T20:00:00Z
ch_0109,cus_0049,12957,usd,succeeded,1,0,0,Payment 109,pi_0109,2026-08-02T20:00:00Z
ch_0110,cus_0023,13618,usd,succeeded,1,0,0,Payment 110,pi_0110,2026-09-29T20:00:00Z
ch_0111,cus_0018,10826,usd,succeeded,1,0,0,Payment 111,pi_0111,2026-08-19T20:00:00Z
ch_0112,cus_0024,1692,usd,succeeded,1,0,0,Payment 112,pi_0112,2026-07-28T20:00:00Z
ch_0113,cus_0049,3299,usd,succeeded,1,0,0,Payment 113,pi_0113,2026-08-23T20:00:00Z
ch_0114,cus_0027,14190,usd,succeeded,1,0,0,Payment 114,pi_0114,2026-09-11T20:00:00Z
ch_0115,cus_0044,3506,usd,succeeded,1,0,0,Payment 115,pi_0115,2026-09-04T20:00:00Z
ch_0116,cus_0029,7775,usd,succeeded,1,0,0,Payment 116,pi_0116,2026-09-16T20:00:00Z
ch_0117,cus_0022,10092,usd,succeeded,1,0,0,Payment 117,pi_0117,2026-09-29T20:00:00Z
ch_0118,cus_0002,13505,usd,succeeded,1,0,0,Payment 118,pi_0118,2026-07-28T20:00:00Z
ch_0119,cus_0024,3054,usd,succeeded,1,0,0,Payment 119,pi_0119,2026-09-18T20:00:00Z
ch_0120,cus_0009,14490,usd,succeeded,1,0,0,Payment 120,pi_0120,2026-07-31T20:00:00Z
ch_0121,cus_0001,8865,usd,succeeded,1,0,0,Payment 121,pi_0121,2026-08-31T20:00:00Z
ch_0122,cus_0003,1534,usd,succeeded,1,0,0,Payment 122,pi_0122,2026-09-09T20:00:00Z
ch_0123,cus_0011,11046,usd,succeeded,1,0,0,Payment 123,pi_0123,2026-09-26T20:00:00Z
ch_0124,cus_0011,9213,usd,succeeded,1,0,0,Payment 124,pi_0124,2026-09-09T20:00:00Z
ch_0125,cus_0021,1311,usd,succeeded,1,0,0,Payment 125,pi_0125,2026-09-22T20:00:00Z
ch_0126,cus_0042,6571,usd,succeeded,1,0,0,Payment 126,pi_0126,2026-10-08T20:00:00Z
ch_0127,cus_0012,5580,usd,succeeded,1,0,0,Payment 127,pi_0127,2026-07-12T20:00:00Z
ch_0128,cus_0031,846,usd,succeeded,1,0,0,Payment 128,pi_0128,2026-08-14T20:00:00Z
ch_0129,cus_0017,14511,usd,succeeded,1,0,0,Payment 129,pi_0129,2026-08-13T20:00:00Z
ch_0130,cus_0045,771,usd,succeeded,1,0,0,Payment 130,pi_0130,2026-09-21T20:00:00Z
ch_0131,cus_0023,11142,usd,succeeded,1,0,0,Payment 131,pi_0131,2026-09-17T20:00:00Z
ch_0132,cus_0011,8070,usd,succeeded,1,0,0,Payment 132,pi_0132,2026-07-11T20:00:00Z
ch_0133,cus_0046,2066,usd,succeeded,1,0,0,Payment 133,pi_0133,2026-07-22T20:00:00Z
ch_0134,cus_0034,14197,usd,succeeded,1,0,0,Payment 134,pi_0134,2026-09-09T20:00:00Z
ch_0135,cus_0001,8882,usd,succeeded,1,0,0,Payment 135,pi_0135,2026-09-29T20:00:00Z
ch_0136,cus_0024,7226,usd,succeeded,1,0,0,Payment 136,pi_0136,2026-08-08T20:00:00Z
ch_0137,cus_0006,11254,usd,succeeded,1,0,0,Payment 137,pi_0137,2026-09-22T20:00:00Z
ch_0138,cus_0028,10791,usd,succeeded,1,0,0,Payment 138,pi_0138,2026-08-28T20:00:00Z
ch_0139,cus_0007,902,usd,succeeded,1,0,0,Payment 139,pi_0139,2026-10-04T20:00:00Z
ch_0140,cus_0049,13827,usd,succeeded,1,0,0,Payment 140,pi_0140,2026-07-14T20:00:00Z
ch_0141,cus_0050,2910,usd,succeeded,1,0,0,Payment 141,pi_0141,2026-08-30T20:00:00Z
ch_0142,cus_0027,6318,usd,succeeded,1,0,0,Payment 142,pi_0142,2026-07-19T20:00:00Z
ch_0143,cus_0035,6917,usd,succeeded,1,0,0,Payment 143,pi_0143,2026-07-20T20:00:00Z
ch_0144,cus_0030,5074,usd,succeeded,1,0,0,Payment 144,pi_0144,2026-09-28T20:00:00Z
ch_0145,cus_0050,6738,usd,succeeded,1,0,0,Payment 145,pi_0145,2026-09-29T20:00:00Z
ch_0146,cus_0035,9952,usd,succeeded,1,0,0,Payment 146,pi_0146,2026-08-29T20:00:00Z
ch_0147,cus_0029,1178,usd,succeeded,1,0,0,Payment 147,pi_0147,2026-09-22T20:00:00Z
ch_0148,cus_0024,10383,usd,succeeded,1,0,0,Payment 148,pi_0148,2026-08-02T20:00:00Z
ch_0149,cus_0011,7491,usd,succeeded,1,0,0,Payment 149,pi_0149,2026-08-20T20:00:00Z
ch_0150,cus_0040,3714,usd,succeeded,1,0,0,Payment 150,pi_0150,2026-08-11T20:00:00Z
ch_0151,cus_0034,7940,usd,succeeded,1,0,0,Payment 151,pi_0151,2026-07-29T20:00:00Z
ch_0152,cus_0001,12470,usd,succeeded,1,0,0,Payment 152,pi_0152,2026-08-05T20:00:00Z
ch_0153,cus_0019,2523,usd,succeeded,1,0,0,Payment 153,pi_0153,2026-08-24T20:00:00Z
ch_0154,cus_0013,14810,usd,succeeded,1,0,0,Payment 154,pi_0154,2026-08-12T20:00:00Z
ch_0155,cus_0016,6150,usd,succeeded,1,0,0,Payment 155,pi_0155,2026-08-30T20:00:00Z
ch_0156,cus_0036,10068,usd,succeeded,1,0,0,Payment 156,pi_0156,2026-07-29T20:00:00Z
ch_0157,cus_0004,14248,usd,succeeded,1,0,0,Payment 157,pi_0157,2026-07-28T20:00:00Z
ch_0158,cus_0034,14566,usd,succeeded,1,0,0,Payment 158,pi_0158,2026-10-07T20:00:00Z
ch_0159,cus_0039,10110,usd,succeeded,1,0,0,Payment 159,pi_0159,2026-10-08T20:00:00Z
ch_0160,cus_0018,8565,usd,succeeded,1,0,0,Payment 160,pi_0160,2026-10-02T20:00:00Z
ch_0161,cus_0049,12621,usd,succeeded,1,0,0,Payment 161,pi_0161,2026-10-02T20:00:00Z
ch_0162,cus_0004,8714,usd,succeeded,1,0,0,Payment 162,pi_0162,2026-09-09T20:00:00Z
ch_0163,cus_0023,2388,usd,succeeded,1,0,0,Payment 163,pi_0163,2026-08-05T20:00:00Z
ch_0164,cus_0019,8464,usd,succeeded,1,0,0,Payment 164,pi_0164,2026-08-27T20:00:00Z
ch_0165,cus_0035,13896,usd,succeeded,1,0,0,Payment 165,pi_0165,2026-08-18T20:00:00Z
ch_0166,cus_0011,2272,usd,succeeded,1,0,0,Payment 166,pi_0166,2026-10-08T20:00:00Z
ch_0167,cus_0013,11499,usd,succeeded,1,0,0,Payment 167,pi_0167,2026-08-03T20:00:00Z
ch_0168,cus_0034,11418,usd,succeeded,1,0,0,Payment 168,pi_0168,2026-07-24T20:00:00Z
ch_0169,cus_0045,11501,usd,succeeded,1,0,0,Payment 169,pi_0169,2026-07-15T20:00:00Z
ch_0170,cus_0047,3058,usd,succeeded,1,0,0,Payment 170,pi_0170,2026-10-02T20:00:00Z
ch_0171,cus_0024,4772,usd,succeeded,1,0,0,Payment 171,pi_0171,2026-08-18T20:00:00Z
ch_0172,cus_0016,2797,usd,succeeded,1,0,0,Payment 172,pi_0172,2026-08-12T20:00:00Z
ch_0173,cus_0015,14613,usd,succeeded,1,0,0,Payment 173,pi_0173,2026-09-29T20:00:00Z
ch_0174,cus_0006,9535,usd,succeeded,1,0,0,Payment 174,pi_0174,2026-09-15T20:00:00Z
ch_0175,cus_0040,4310,usd,succeeded,1,0,0,Payment 175,pi_0175,2026-09-11T20:00:00Z
ch_0176,cus_0030,7136,usd,succeeded,1,0,0,Payment 176,pi_0176,2026-09-29T20:00:00Z
ch_0177,cus_0008,13673,usd,succeeded,1,0,0,Payment 177,pi_0177,2026-09-15T20:00:00Z
ch_0178,cus_0038,4119,usd,succeeded,1,0,0,Payment 178,pi_0178,2026-08-13T20:00:00Z
ch_0179,cus_0037,5101,usd,succeeded,1,0,0,Payment 179,pi_0179,2026-09-30T20:00:00Z
ch_0180,cus_0002,5327,usd,succeeded,1,0,0,Payment 180,pi_0180,2026-09-09T20:00:00Z
ch_0181,cus_0041,13707,usd,succeeded,1,0,0,Payment 181,pi_0181,2026-09-07T20:00:00Z
ch_0182,cus_0036,11599,usd,succeeded,1,0,0,Payment 182,pi_0182,2026-07-18T20:00:00Z
ch_0183,cus_0036,12250,usd,succeeded,1,0,0,Payment 183,pi_0183,2026-08-24T20:00:00Z
ch_0184,cus_0018,10195,usd,succeeded,1,0,0,Payment 184,pi_0184,2026-09-07T20:00:00Z
ch_0185,cus_0020,6488,usd,succeeded,1,0,0,Payment 185,pi_0185,2026-08-26T20:00:00Z
ch_0186,cus_0049,9338,usd,succeeded,1,0,0,Payment 186,pi_0186,2026-08-29T20:00:00Z
ch_0187,cus_0043,10165,usd,succeeded,1,0,0,Payment 187,pi_0187,2026-08-27T20:00:00Z
ch_0188,cus_0004,6797,usd,succeeded,1,0,0,Payment 188,pi_0188,2026-09-13T20:00:00Z
ch_0189,cus_0028,14988,usd,succeeded,1,0,0,Payment 189,pi_0189,2026-07-24T20:00:00Z
ch_0190,cus_0048,9790,usd,succeeded,1,0,0,Payment 190,pi_0190,2026-10-03T20:00:00Z
ch_0191,cus_0010,4919,usd,succeeded,1,0,0,Payment 191,pi_0191,2026-09-30T20:00:00Z
ch_0192,cus_0014,11253,usd,succeeded,1,0,0,Payment 192,pi_0192,2026-09-23T20:00:00Z
ch_0193,cus_0013,10009,usd,succeeded,1,0,0,Payment 193,pi_0193,2026-09-03T20:00:00Z
ch_0194,cus_0001,5072,usd,succeeded,1,0,0,Payment 194,pi_0194,2026-09-28T20:00:00Z
ch_0195,cus_0033,2917,usd,succeeded,1,0,0,Payment 195,pi_0195,2026-07-21T20:00:00Z
ch_0196,cus_0035,2179,usd,succeeded,1,0,0,Payment 196,pi_0196,2026-09-19T20:00:00Z
ch_0197,cus_0006,8468,usd,succeeded,1,0,0,Payment 197,pi_0197,2026-08-07T20:00:00Z
ch_0198,cus_0001,6329,usd,succeeded,1,0,0,Payment 198,pi_0198,2026-09-04T20:00:00Z
ch_0199,cus_0010,2071,usd,succeeded,1,0,0,Payment 199,pi_0199,2026-08-24T20:00:00Z
ch_0200,cus_0040,2277,usd,succeeded,1,0,0,Payment 200,pi_0200,2026-09-18T20:00:00Z
ch_0201,cus_0003,4456,usd,succeeded,1,0,0,Payment 201,pi_0201,2026-08-23T20:00:00Z
ch_0202,cus_0022,7066,usd,succeeded,1,0,0,Payment 202,pi_0202,2026-08-28T20:00:00Z
ch_0203,cus_0035,5835,usd,succeeded,1,0,0,Payment 203,pi_0203,2026-08-27T20:00:00Z
ch_0204,cus_0045,10774,usd,succeeded,1,0,0,Payment 204,pi_0204,2026-07-19T20:00:00Z
ch_0205,cus_0039,2394,usd,succeeded,1,0,0,Payment 205,pi_0205,2026-08-29T20:00:00Z
ch_0206,cus_0044,4441,usd,succeeded,1,0,0,Payment 206,pi_0206,2026-08-04T20:00:00Z
ch_0207,cus_0048,14600,usd,succeeded,1,0,0,Payment 207,pi_0207,2026-09-24T20:00:00Z
ch_0208,cus_0047,8664,usd,succeeded,1,0,0,Payment 208,pi_0208,2026-07-27T20:00:00Z
ch_0209,cus_0008,13317,usd,succeeded,1,0,0,Payment 209,pi_0209,2026-09-30T20:00:00Z
ch_0210,cus_0011,10425,usd,succeeded,1,0,0,Payment 210,pi_0210,2026-10-09T20:00:00Z
ch_0211,cus_0022,1666,usd,succeeded,1,0,0,Payment 211,pi_0211,2026-10-06T20:00:00Z
ch_0212,cus_0008,6579,usd,succeeded,1,0,0,Payment 212,pi_0212,2026-08-13T20:00:00Z
ch_0213,cus_0034,11904,usd,succeeded,1,0,0,Payment 213,pi_0213,2026-08-12T20:00:00Z
ch_0214,cus_0026,14476,usd,succeeded,1,0,0,Payment 214,pi_0214,2026-08-09T20:00:00Z
ch_0215,cus_0045,3647,usd,succeeded,1,0,0,Payment 215,pi_0215,2026-07-26T20:00:00Z
ch_0216,cus_0014,4090,usd,succeeded,1,0,0,Payment 216,pi_0216,2026-09-14T20:00:00Z
ch_0217,cus_0001,10476,usd,succeeded,1,0,0,Payment 217,pi_0217,2026-08-22T20:00:00Z
ch_0218,cus_0035,11674,usd,succeeded,1,0,0,Payment 218,pi_0218,2026-08-04T20:00:00Z
ch_0219,cus_0011,7501,usd,succeeded,1,0,0,Payment 219,pi_0219,2026-08-31T20:00:00Z
ch_0220,cus_0040,10355,usd,succeeded,1,0,0,Payment 220,pi_0220,2026-09-23T20:00:00Z
ch_0221,cus_0030,6188,usd,succeeded,1,0,0,Payment 221,pi_0221,2026-08-28T20:00:00Z
ch_0222,cus_0004,4437,usd,succeeded,1,0,0,Payment 222,pi_0222,2026-08-07T20:00:00Z
ch_0223,cus_0037,13681,usd,succeeded,1,0,0,Payment 223,pi_0223,2026-10-08T20:00:00Z
ch_0224,cus_0011,5626,usd,succeeded,1,0,0,Payment 224,pi_0224,2026-08-22T20:00:00Z
ch_0225,cus_0022,13900,usd,succeeded,1,0,0,Payment 225,pi_0225,2026-08-09T20:00:00Z
ch_0226,cus_0048,6655,usd,succeeded,1,0,0,Payment 226,pi_0226,2026-09-04T20:00:00Z
ch_0227,cus_0006,10629,usd,succeeded,1,0,0,Payment 227,pi_0227,2026-08-30T20:00:00Z
ch_0228,cus_0024,13846,usd,succeeded,1,0,0,Payment 228,pi_0228,2026-07-16T20:00:00Z
ch_0229,cus_0001,6219,usd,succeeded,1,0,0,Payment 229,pi_0229,2026-07-26T20:00:00Z
ch_0230,cus_0043,3792,usd,succeeded,1,0,0,Payment 230,pi_0230,2026-07-27T20:00:00Z
ch_0231,cus_0018,1762,usd,succeeded,1,0,0,Payment 231,pi_0231,2026-08-05T20:00:00Z
ch_0232,cus_0011,12373,usd,succeeded,1,0,0,Payment 232,pi_0232,2026-09-26T20:00:00Z
ch_0233,cus_0049,13106,usd,succeeded,1,0,0,Payment 233,pi_0233,2026-09-20T20:00:00Z
ch_0234,cus_0029,11866,usd,succeeded,1,0,0,Payment 234,pi_0234,2026-08-13T20:00:00Z
ch_0235,cus_0036,14675,usd,succeeded,1,0,0,Payment 235,pi_0235,2026-08-25T20:00:00Z
ch_0236,cus_0049,8601,usd,succeeded,1,0,0,Payment 236,pi_0236,2026-07-31T20:00:00Z
ch_0237,cus_0043,5975,usd,succeeded,1,0,0,Payment 237,pi_0237,2026-07-13T20:00:00Z
ch_0238,cus_0016,10607,usd,succeeded,1,0,0,Payment 238,pi_0238,2026-08-10T20:00:00Z
ch_0239,cus_0037,10035,usd,succeeded,1,0,0,Payment 239,pi_0239,2026-09-29T20:00:00Z
ch_0240,cus_0046,5128,usd,succeeded,1,0,0,Payment 240,pi_0240,2026-10-05T20:00:00Z
ch_0241,cus_0039,3639,usd,succeeded,1,0,0,Payment 241,pi_0241,2026-08-15T20:00:00Z
ch_0242,cus_0044,12321,usd,succeeded,1,0,0,Payment 242,pi_0242,2026-07-24T20:00:00Z
ch_0243,cus_0013,14374,usd,succeeded,1,0,0,Payment 243,pi_0243,2026-08-13T20:00:00Z
ch_0244,cus_0005,9213,usd,succeeded,1,0,0,Payment 244,pi_0244,2026-09-13T20:00:00Z
ch_0245,cus_0042,7471,usd,succeeded,1,0,0,Payment 245,pi_0245,2026-08-14T20:00:00Z
ch_0246,cus_0026,14386,usd,succeeded,1,0,0,Payment 246,pi_0246,2026-10-06T20:00:00Z
ch_0247,cus_0009,6527,usd,succeeded,1,0,0,Payment 247,pi_0247,2026-07-18T20:00:00Z
