message_id,to_email,from_email,subject,template_id,status,opens,clicks,sent_at
msg_01c95383-a279-48d6-9fe9-c22fb776243f,james.garcia87@proton.me,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,0,1,2026-12-30T01:51:29.311025+00:00
msg_2688e7c8-a116-4301-8e23-8edec8773329,rebecca.mclean78@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,2,2026-12-30T17:14:43.753506+00:00
msg_a9bd1a6f-356f-42e4-933d-a8493fb41e17,mark.meyer81@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,3,0,2026-12-31T13:49:10.167955+00:00
msg_8196379f-d62b-47ae-9130-808fbd59d425,alexandra.ruiz98@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,0,2026-12-30T03:28:24.551695+00:00
msg_3346c46b-e4d4-4234-bd0f-8260cea259df,kimberly.walton76@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,1,2026-12-30T12:24:25.838577+00:00
msg_edc1aefa-2803-47c5-8189-fa05dcd9e651,lisa.mclean14@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,0,2026-12-28T00:23:38.017217+00:00
msg_40ac3e40-87dd-4800-a2fb-fc15bb394c28,andrea.carter9@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,1,2026-12-31T15:03:12.641121+00:00
msg_28d15fbc-a54d-4d70-abc2-3334909ed94b,susan.ballard92@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,2,2026-12-31T12:51:35.761249+00:00
msg_9748d0ad-016c-409a-ad99-a0cbe06b61a8,tony.thompson58@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,1,1,2026-12-29T22:24:38.419371+00:00
msg_d2751a1d-4e95-4bd3-813f-823438469c3c,edward.jones46@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,2,2026-12-29T19:49:27.432994+00:00
msg_9166475b-95e2-4f22-96b1-ec647cdfe09f,paul.baker8@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,0,2026-12-28T21:26:06.800934+00:00
msg_d7f9135c-72a0-4ec0-afa3-01022e69bd00,cheryl.thomas62@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,1,2,2026-12-28T02:26:02.108083+00:00
msg_c6436c82-c819-484e-9d87-141905891e1d,shawn.murphy52@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,1,2026-12-31T19:12:07.178676+00:00
msg_51c67a25-81ab-45cb-9ca1-faa3c3028317,diane.trevino45@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,1,2026-12-30T08:31:11.634452+00:00
msg_e31c4b27-fcfa-433a-b9e5-2c717de66376,joshua.wang74@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,1,2026-12-28T10:14:56.601518+00:00
msg_c03c588e-9870-4d23-a9e4-113a379f2afd,jennifer.smith71@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,0,2026-12-31T21:24:34.016535+00:00
msg_a68618af-d8e5-43f7-8eac-b7c57edfc41a,heather.richards51@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,0,2026-12-31T15:51:39.689853+00:00
msg_47aa769b-d04e-4ee7-8d64-593c7fed90b7,george.smith38@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,1,2026-12-30T23:30:06.579879+00:00
msg_dd7f4f01-3670-4eac-bea1-0e32049031c8,joseph.wright13@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,1,2026-12-31T02:59:12.400029+00:00
msg_3518eabc-173d-41b8-bec6-9c8995cb187a,sarah.jones89@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,0,2026-12-28T10:21:41.495348+00:00
msg_423b4d90-b044-4aec-93a9-d484d01491a6,jeffrey.jackson9@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,0,2026-12-30T23:40:43.610924+00:00
msg_72aedeb2-6d6a-46a5-a469-5e0c986de28e,david.ford49@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,1,2026-12-28T08:16:42.484898+00:00
msg_0b1208aa-4d36-417d-8b57-e2a12a9db1d0,shelia.fox89@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,2,2026-12-28T00:09:02.884570+00:00
msg_a452ff8a-6bb0-4262-a9af-49a45fdef6f0,james.lloyd49@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,1,2026-12-28T14:22:42.503928+00:00
msg_ac0c3edc-3e90-4a7c-b3a9-03d4ae02a819,craig.garner82@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,0,2026-12-29T18:28:40.287685+00:00
msg_443caef1-0100-4399-aee2-c1edd66e7b91,mark.harmon18@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,0,0,2026-12-31T06:08:17.784085+00:00
msg_47242341-57b0-4cf2-a69e-12acd0ae25f7,tara.long29@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,0,2026-12-30T21:27:03.683819+00:00
msg_5278ab74-10c7-4c41-a11d-3974c35a78b9,johnny.hernandez89@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,1,2026-12-31T09:14:43.588053+00:00
msg_7009cb3d-1b24-4333-9456-04c1dd13f131,troy.caldwell95@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,0,2,2026-12-29T06:25:21.993042+00:00
msg_6a134ec7-b6fe-4cb7-9807-fb62a9826cc4,jeffrey.ayers39@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,0,0,2026-12-28T06:24:38.309325+00:00
msg_28f0fc7a-5a8d-49a4-90ea-c55e3e8ed114,michelle.young79@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,3,1,2026-12-31T09:56:44.058859+00:00
msg_8f69a394-a85f-4d89-ab54-15eb7cb19c96,scott.williams75@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,2,2026-12-30T11:40:48.219316+00:00
msg_debc344e-cc95-4db8-ac43-6c81ccd8d9e3,michelle.lewis81@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,0,2026-12-30T18:40:49.304443+00:00
msg_ac68fa57-a7ff-47c2-aad3-4a73cb068b6b,victoria.kim22@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,2,1,2026-12-29T01:56:20.466674+00:00
msg_964faf34-1e19-4ebe-8abc-291bd13cdac3,kristine.martin3@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,2,2026-12-29T09:29:45.681697+00:00
msg_d433a769-a53f-4fa2-bd30-36a959471b9f,latoya.moore23@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,2,2026-12-30T06:34:55.033927+00:00
msg_1bfddd17-ce4c-4268-91c6-4bd0b0f88b58,gina.stewart91@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,0,2,2026-12-29T00:47:44.444497+00:00
msg_dba0b139-67fa-4b19-8b56-1e00ba78b9bf,tami.martin90@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,2,2,2026-12-30T10:38:44.213454+00:00
msg_10e325e9-c332-4ef6-8d57-6dab887ee45a,tiffany.brown3@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,2,1,2026-12-29T00:24:05.126170+00:00
msg_9b214db5-37d7-498f-9398-cfe5d94f9d5d,roy.avila12@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,2,2,2026-12-29T21:28:40.465535+00:00
msg_0e30730f-0037-4b77-9bfe-097c655c2841,michael.wong73@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,0,2026-12-28T14:01:31.661006+00:00
msg_8eb70a28-bb9a-4e5f-940d-d63f0c217bfb,randy.frye31@proton.me,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,2,2026-12-30T18:45:15.233592+00:00
msg_16ad55a6-3a7a-4a43-8b4f-54214113afab,linda.briggs37@proton.me,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,1,0,2026-12-29T13:41:24.719003+00:00
msg_144f1ac2-fe3f-4286-8da7-c065af7da122,elizabeth.sanchez70@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,2,0,2026-12-29T02:28:30.161474+00:00
msg_b140990e-0428-48f9-9e13-078de42d7560,micheal.underwood64@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,1,2026-12-29T07:57:40.907483+00:00
msg_dfc1b606-ed49-43ba-b2c2-3401dffdff81,michael.edwards64@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,1,2026-12-28T02:01:37.323714+00:00
msg_6cc08220-6f21-4220-a6e3-6ab2aaa7fbc1,edwin.hobbs7@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,0,2026-12-30T23:40:48.984160+00:00
msg_b863fafa-d280-4ef8-b84f-18a563da31d6,kimberly.richards62@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,0,2026-12-28T05:22:43.836242+00:00
msg_e1ca8130-7aa0-4a74-ad38-07fe3f7b3bed,mindy.howard41@protonmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,0,1,2026-12-29T20:41:15.595449+00:00
msg_84d88f79-1329-4e35-aed7-17a5be15517d,jennifer.garcia48@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,2,2026-12-30T18:57:00.978567+00:00
msg_805d7595-2c61-45b4-aedb-6a40d65a9107,kimberly.miller93@outlook.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,3,2,2026-12-30T06:39:39.657877+00:00
msg_91b522fb-fbd3-470e-83b6-318c55a7dddf,marvin.charles97@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,opened,2,1,2026-12-31T09:24:09.435375+00:00
msg_3bebae6b-9a38-481c-8258-2dcbb3c6169d,thomas.sims65@icloud.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,1,2026-12-31T23:56:25.149531+00:00
msg_4ae7195d-aa26-4e52-bf54-26ff2555b9ab,melissa.johnson73@hey.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,3,2,2026-12-31T09:32:36.143764+00:00
msg_e655b65b-ab61-48b6-b880-67cbcd0bdbdf,pamela.watson29@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,0,1,2026-12-28T02:09:43.491963+00:00
msg_b0f734cb-50c6-4c3c-be7d-c7534affa3ea,kimberly.miller9@fastmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,clicked,3,1,2026-12-28T18:29:17.654254+00:00
msg_c32740b5-744b-430c-8d5e-28edc2247512,ryan.peck83@gmail.com,carlos@reedsecuritynotes.com,Reed Security Notes: Splunk dashboards for detection engineering,tmpl_c3289640-44b9-48a8-97cf-7a016d46d593,delivered,0,2,2026-12-29T21:16:57.270270+00:00
