id,page_id,parent_block_id,type,text,order,created_time,last_edited_time,has_children,checked
blk_r21_s3,pg_r21_submitted,,bulleted_list_item,"Sarah Kelley PhD - University of Colorado - co-PI - RTS-S implementation lead",3,2026-02-15T09:07:00.000Z,2026-02-15T09:07:00.000Z,false,
blk_r21_s4,pg_r21_submitted,,bulleted_list_item,"Kevin Osborne MD - Glenwood College - co-PI - mentor and clinical lead",4,2026-02-15T09:07:30.000Z,2026-02-15T09:07:30.000Z,false,
blk_r21_s5,pg_r21_submitted,,bulleted_list_item,"Kwame Osei-Adu MD PhD - Kintampo Health Research Centre - Ghana site PI",5,2026-02-15T09:08:00.000Z,2026-02-15T09:08:00.000Z,false,
blk_r21_s6,pg_r21_submitted,,bulleted_list_item,"Amina Wanjiku PhD - KEMRI-Wellcome Trust Kilifi - Kenya site coord",6,2026-02-15T09:08:30.000Z,2026-02-15T09:08:30.000Z,false,
blk_r21_s7,pg_r21_submitted,,bulleted_list_item,"Domingos Rodrigues MD - CISM Manhica - Mozambique site PI",7,2026-02-15T09:09:00.000Z,2026-02-15T09:09:00.000Z,false,
blk_r21_s8,pg_r21_submitted,,bulleted_list_item,"Ibrahim Ouedraogo MD - IRSS Nanoro - Burkina Faso site PI",8,2026-02-15T09:09:30.000Z,2026-02-15T09:09:30.000Z,false,
blk_r21_s9,pg_r21_submitted,,bulleted_list_item,"Fatuma Mwakumbi MD MPH - Ifakara Health Bagamoyo - Tanzania site PI",9,2026-02-15T09:10:00.000Z,2026-02-15T09:10:00.000Z,false,
blk_rr_p1,pg_rtss_roadmap,,paragraph,"Multi-site RTS-S implementation study. University of Colorado partnership. 5 field sites across sub-Saharan Africa. Amendment 4 active as of September 2026.",1,2024-08-05T09:05:00.000Z,2026-10-02T14:00:00.000Z,false,
blk_rr_p2,pg_rtss_roadmap,,paragraph,"Coverage reconciliation uses two-source verification per site. Newest and closest to source wins. Sites where sources disagree carry open conclusion.",2,2024-08-05T09:06:00.000Z,2026-10-02T14:00:00.000Z,false,
blk_ft_p1,pg_faculty_targets,,paragraph,"Faculty search programs being tracked. Cross-reference with Greenhouse tracker for application status. IDWeek 2026 networking scheduled for 7 targets. All held for approval before send.",1,2025-11-01T12:05:00.000Z,2026-10-04T11:00:00.000Z,false,
blk_546,pg_rtss_roadmap,,paragraph,"Additional research note 546. Cross-reference with reconciled numbers packet.",546,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_547,pg_rtss_roadmap,,paragraph,"Additional research note 547. Cross-reference with reconciled numbers packet.",547,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_548,pg_rtss_roadmap,,paragraph,"Additional research note 548. Cross-reference with reconciled numbers packet.",548,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_549,pg_rtss_roadmap,,paragraph,"Additional research note 549. Cross-reference with reconciled numbers packet.",549,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_550,pg_rtss_roadmap,,paragraph,"Additional research note 550. Cross-reference with reconciled numbers packet.",550,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_551,pg_rtss_roadmap,,paragraph,"Additional research note 551. Cross-reference with reconciled numbers packet.",551,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_552,pg_rtss_roadmap,,paragraph,"Additional research note 552. Cross-reference with reconciled numbers packet.",552,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_553,pg_rtss_roadmap,,paragraph,"Additional research note 553. Cross-reference with reconciled numbers packet.",553,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_554,pg_rtss_roadmap,,paragraph,"Additional research note 554. Cross-reference with reconciled numbers packet.",554,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_555,pg_rtss_roadmap,,paragraph,"Additional research note 555. Cross-reference with reconciled numbers packet.",555,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_556,pg_rtss_roadmap,,paragraph,"Additional research note 556. Cross-reference with reconciled numbers packet.",556,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_557,pg_rtss_roadmap,,paragraph,"Additional research note 557. Cross-reference with reconciled numbers packet.",557,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_558,pg_rtss_roadmap,,paragraph,"Additional research note 558. Cross-reference with reconciled numbers packet.",558,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_559,pg_rtss_roadmap,,paragraph,"Additional research note 559. Cross-reference with reconciled numbers packet.",559,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_560,pg_rtss_roadmap,,paragraph,"Additional research note 560. Cross-reference with reconciled numbers packet.",560,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_561,pg_rtss_roadmap,,paragraph,"Additional research note 561. Cross-reference with reconciled numbers packet.",561,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_562,pg_rtss_roadmap,,paragraph,"Additional research note 562. Cross-reference with reconciled numbers packet.",562,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_563,pg_rtss_roadmap,,paragraph,"Additional research note 563. Cross-reference with reconciled numbers packet.",563,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_564,pg_rtss_roadmap,,paragraph,"Additional research note 564. Cross-reference with reconciled numbers packet.",564,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_565,pg_rtss_roadmap,,paragraph,"Additional research note 565. Cross-reference with reconciled numbers packet.",565,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_566,pg_rtss_roadmap,,paragraph,"Additional research note 566. Cross-reference with reconciled numbers packet.",566,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_567,pg_rtss_roadmap,,paragraph,"Additional research note 567. Cross-reference with reconciled numbers packet.",567,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_568,pg_rtss_roadmap,,paragraph,"Additional research note 568. Cross-reference with reconciled numbers packet.",568,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_569,pg_rtss_roadmap,,paragraph,"Additional research note 569. Cross-reference with reconciled numbers packet.",569,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_570,pg_rtss_roadmap,,paragraph,"Additional research note 570. Cross-reference with reconciled numbers packet.",570,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_501,pg_r21_planning,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_502,pg_r21_submitted,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_503,pg_rtss_roadmap,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_504,pg_faculty_targets,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_505,pg_idweek_plan,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_506,pg_grand_rounds_outline,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_507,pg_bookclub_2026,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_508,pg_site_kintampo_101,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_509,pg_site_kintampo_102,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_510,pg_site_kintampo_103,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_511,pg_site_kintampo_104,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_512,pg_site_kintampo_105,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_513,pg_site_kintampo_106,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_514,pg_site_kilifi_107,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_515,pg_site_kilifi_108,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_516,pg_site_kilifi_109,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_517,pg_site_kilifi_110,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_518,pg_site_kilifi_111,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_519,pg_site_kilifi_112,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_520,pg_site_manhica_113,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_521,pg_site_manhica_114,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_522,pg_site_manhica_115,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_523,pg_site_manhica_116,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_524,pg_site_manhica_117,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_525,pg_site_manhica_118,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_526,pg_site_nanoro_119,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_527,pg_site_nanoro_120,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_528,pg_site_nanoro_121,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_529,pg_site_nanoro_122,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_530,pg_site_nanoro_123,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_531,pg_site_nanoro_124,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_532,pg_site_bagamoyo_125,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_533,pg_site_bagamoyo_126,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_534,pg_site_bagamoyo_127,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_535,pg_site_bagamoyo_128,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_536,pg_site_bagamoyo_129,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_537,pg_site_bagamoyo_130,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_538,pg_book_131,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_539,pg_book_132,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_540,pg_book_133,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_541,pg_book_134,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_542,pg_book_135,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_543,pg_book_136,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_544,pg_book_137,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
blk_545,pg_book_138,,paragraph,"Reference note. Cross-check reconciled numbers packet for canonical figures.",1,2026-01-15T10:00:00.000Z,2026-09-30T22:00:00.000Z,false,
