contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
contac-00034,Haze frost 34,Casey,Vogel,quinn.richter034@example.com,false,false,open,883
contac-00035,Pine kelp 35,Paul,Winter,blair.haas035@example.com,false,false,closed,333
contac-00036,Willow frost 36,Casey,Schulz,inga.winter036@example.com,false,false,active,188
contac-00037,Delta bravo 37,Mara,Sommer,taylor.wolf037@example.com,false,false,general,31
contac-00038,Coral willow 38,Avery,Haas,parker.haas038@example.com,false,false,standard,820
contac-00039,Frost harbor 39,Rowan,Busch,sam.busch039@example.com,false,false,closed,246
contac-00040,Jade delta 40,Nora,Berg,nora.busch040@example.com,false,false,pending,458
contac-00041,Quartz frost 41,Sage,Braun,sage.winter041@example.com,false,false,closed,269
contac-00042,Kelp haze 42,Sage,Frank,emil.frank042@example.com,false,false,pending,307
contac-00043,Harbor grove 43,Reese,Schulz,lena.klein043@example.com,false,false,pending,351
contac-00044,Harbor summit 44,Alex,Braun,riley.richter044@example.com,false,false,open,83
contac-00045,Cedar river 45,Jamie,Arnold,nora.berg045@example.com,false,false,closed,58
contac-00046,Haze grove 46,Rowan,Wolf,avery.berg046@example.com,false,false,open,125
contac-00047,Umber bravo 47,Timo,Lorenz,rowan.wolf047@example.com,false,false,pending,280
contac-00048,Orbit coral 48,Jamie,Berg,casey.schulz048@example.com,false,false,closed,590
contac-00049,Pine haze 49,Jordan,Sommer,taylor.frank049@example.com,false,false,open,325
contac-00050,Delta coral 50,Rowan,Richter,devon.vogel050@example.com,false,false,pending,124
contac-00051,Orbit iris 51,Emil,Koch,taylor.richter051@example.com,false,false,standard,20
contac-00052,Frost iris 52,Riley,Richter,avery.busch052@example.com,false,false,pending,400
contac-00053,Bravo river 53,Casey,Sommer,sven.busch053@example.com,false,false,closed,92
contac-00054,Haze coral 54,Blair,Arnold,timo.haas054@example.com,false,false,open,426
contac-00055,Harbor delta 55,Parker,Busch,mara.frank055@example.com,false,false,open,355
contac-00056,Pine grove 56,Jordan,Frank,sam.lorenz056@example.com,false,false,pending,559
contac-00057,Pine tidal 57,Alex,Sommer,inga.vogel057@example.com,false,false,general,560
contac-00058,River iris 58,Reese,Busch,parker.berg058@example.com,false,false,open,37
contac-00059,Bravo alpha 59,Sage,Lorenz,paul.arnold059@example.com,false,false,standard,391
contac-00060,Frost orbit 60,Morgan,Wolf,inga.klein060@example.com,false,false,active,876
contac-00061,Zephyr orbit 61,Nora,Meyer,jamie.meyer061@example.com,false,false,standard,292
contac-00062,Cedar umber 62,Quinn,Sommer,nora.arnold062@example.com,false,false,pending,549
contac-00063,Summit alpha 63,Emil,Richter,alex.busch063@example.com,false,false,closed,485
contac-00064,Pine ember 64,Parker,Schulz,blair.wolf064@example.com,false,false,standard,428
contac-00065,Pine alpha 65,Emil,Winter,timo.berg065@example.com,false,false,pending,764
contac-00066,Coral grove 66,Devon,Schulz,sam.meyer066@example.com,false,false,general,473
contac-00067,Frost orbit 67,Reese,Winter,inga.winter067@example.com,false,false,active,516
contac-00068,River violet 68,Reese,Vogel,taylor.arnold068@example.com,false,false,open,628
contac-00069,Grove quartz 69,Nora,Busch,rowan.arnold069@example.com,false,false,standard,76
contac-00070,Umber iris 70,Rowan,Arnold,alex.busch070@example.com,false,false,active,31
contac-00071,Quartz violet 71,Lena,Haas,quinn.meyer071@example.com,false,false,open,337
contac-00072,Violet iris 72,Sage,Winter,blair.vogel072@example.com,false,false,general,454
contac-00073,Harbor zephyr 73,Riley,Meyer,avery.koch073@example.com,false,false,pending,340
contac-00074,Alpha pine 74,Sam,Richter,riley.arnold074@example.com,false,false,general,848
contac-00075,Cedar ember 75,Riley,Schulz,sven.braun075@example.com,false,false,open,835
contac-00076,Coral alpha 76,Parker,Wolf,paul.wolf076@example.com,false,false,closed,533
contac-00077,Summit harbor 77,Casey,Berg,morgan.busch077@example.com,false,false,open,584
contac-00078,Delta pine 78,Jordan,Schulz,lena.berg078@example.com,false,false,closed,540
contac-00079,Violet orbit 79,Avery,Schulz,morgan.winter079@example.com,false,false,open,161
contac-00080,River harbor 80,Avery,Haas,avery.haas080@example.com,false,false,pending,390
contac-00081,Grove harbor 81,Sven,Richter,devon.richter081@example.com,false,false,active,201
contac-00082,Orbit frost 82,Alex,Wolf,timo.vogel082@example.com,false,false,pending,640
contac-00083,Zephyr ember 83,Sven,Arnold,casey.berg083@example.com,false,false,closed,453
contac-00084,Zephyr coral 84,Riley,Wolf,inga.koch084@example.com,false,false,active,174
contac-00085,Coral coral 85,Emil,Wolf,parker.klein085@example.com,false,false,active,78
contac-00086,Kelp frost 86,Sage,Meyer,jamie.richter086@example.com,false,false,standard,884
contac-00087,Violet frost 87,Alex,Arnold,reese.frank087@example.com,false,false,general,468
contac-00088,Jade cedar 88,Rowan,Klein,quinn.schulz088@example.com,false,false,general,790
contac-00089,Meadow orbit 89,Inga,Meyer,nora.braun089@example.com,false,false,pending,851
contac-00090,Harbor coral 90,Emil,Sommer,inga.busch090@example.com,false,false,active,120
contac-00091,River alpha 91,Taylor,Berg,jamie.schulz091@example.com,false,false,standard,130
contac-00092,Bravo ember 92,Emil,Wolf,inga.frank092@example.com,false,false,general,696
contac-00093,Iris pine 93,Morgan,Lorenz,quinn.sommer093@example.com,false,false,closed,274
contac-00094,Iris delta 94,Devon,Sommer,paul.koch094@example.com,false,false,general,484
contac-00095,Violet iris 95,Sam,Berg,sage.frank095@example.com,false,false,general,639
contac-00096,Meadow cedar 96,Nora,Schulz,mara.richter096@example.com,false,false,open,369
contac-00097,Violet kelp 97,Timo,Klein,jamie.busch097@example.com,false,false,general,688
contac-00098,Ember delta 98,Jordan,Sommer,mara.sommer098@example.com,false,false,pending,165
contac-00099,Umber quartz 99,Riley,Frank,taylor.klein099@example.com,false,false,standard,123
contac-00100,Ember haze 100,Devon,Braun,reese.haas100@example.com,false,false,standard,324
