id,firstName,lastName,workEmail,department,jobTitle,location,hireDate,status,supervisorId
BHR-00152,Otto,Sun,otto.sun294@hotmail.com,Cleaning Contractor,2019-03-29,PartTime,inactive,open,gen_34759
BHR-00153,Nadia,Rao,nadia.rao989@outlook.com,Sound Tech,2022-09-09,Contractor,inactive,closed,gen_42065
BHR-00154,Rohan,Verma,rohan.verma284@gmail.com,Cleaning Contractor,2020-03-02,PartTime,active,active,gen_51692
BHR-00155,Liam,Yoon,liam.yoon873@outlook.com,IT Support,2024-04-10,Volunteer,terminated,completed,gen_92049
BHR-00156,Amir,Gonzalez,amir.gonzalez444@hotmail.com,Photography Contractor,2021-03-07,FullTime,inactive,closed,gen_91340
BHR-00157,Emi,Smith,emi.smith113@hotmail.com,Assistant Instructor,2025-01-07,Contractor,inactive,active,gen_53524
BHR-00158,August,Sato,august.sato548@protonmail.com,Instructor,2026-08-02,Contractor,active,closed,gen_83424
BHR-00159,Emma,Kobayashi,emma.kobayashi676@outlook.com,Assistant Instructor,2026-02-11,Contractor,terminated,pending,gen_86693
BHR-00160,Fatima,Clark,fatima.clark833@outlook.com,Cleaning Contractor,2018-05-26,PartTime,inactive,pending,gen_67915
BHR-00161,Sloane,Hall,sloane.hall376@gmail.com,Kids Class Aide,2025-08-19,Volunteer,active,closed,gen_66700
BHR-00162,Yumi,Rao,yumi.rao979@protonmail.com,Photography Contractor,2025-02-15,FullTime,terminated,pending,gen_14573
BHR-00163,Miku,Campbell,miku.campbell926@yahoo.com,Front Desk,2020-07-21,Volunteer,terminated,sent,gen_91474
BHR-00164,Zara,Ma,zara.ma866@hotmail.com,Judge (Seasonal),2019-04-16,Contractor,terminated,completed,gen_26171
BHR-00165,Rina,Garcia,rina.garcia398@hotmail.com,Assistant Instructor,2021-10-21,FullTime,terminated,delivered,gen_15053
BHR-00166,Kavya,Young,kavya.young759@gmail.com,Photography Contractor,2023-04-23,FullTime,inactive,sent,gen_23051
BHR-00167,Fatima,Davis,fatima.davis614@hotmail.com,IT Support,2025-08-27,PartTime,active,completed,gen_45009
BHR-00168,Owen,Carter,owen.carter747@icloud.com,Instructor,2019-07-02,PartTime,inactive,delivered,gen_24649
BHR-00169,Henry,Ramirez,henry.ramirez91@protonmail.com,Instructor,2018-07-25,Contractor,active,completed,gen_72229
BHR-00170,Anika,Perez,anika.perez287@gmail.com,Marketing Consultant,2018-03-30,Volunteer,inactive,pending,gen_07532
BHR-00171,Cyrus,Reddy,cyrus.reddy970@icloud.com,Sound Tech,2022-01-05,FullTime,inactive,open,gen_97173
BHR-00172,Ava,Ma,ava.ma269@hotmail.com,Instructor,2026-08-07,Contractor,terminated,open,gen_37643
BHR-00173,Callum,Miller,callum.miller163@icloud.com,Front Desk,2021-10-17,FullTime,active,closed,gen_10944
BHR-00174,Levi,Lopez,levi.lopez506@outlook.com,IT Support,2020-02-18,Volunteer,inactive,active,gen_43041
BHR-00175,Meera,Ramirez,meera.ramirez354@outlook.com,Kids Class Aide,2020-10-28,PartTime,terminated,open,gen_97613
BHR-00176,Delia,Verma,delia.verma27@outlook.com,Marketing Consultant,2019-05-23,FullTime,active,sent,gen_97615
BHR-00177,Ansel,Lopez,ansel.lopez182@yahoo.com,Kids Class Aide,2020-06-18,FullTime,active,pending,gen_20452
BHR-00178,Diego,Song,diego.song991@yahoo.com,Marketing Consultant,2026-03-24,FullTime,terminated,open,gen_60820
BHR-00179,Sadie,Nguyen,sadie.nguyen632@yahoo.com,Marketing Consultant,2022-12-24,FullTime,active,delivered,gen_84811
BHR-00180,Camila,Gonzalez,camila.gonzalez62@gmail.com,Front Desk,2025-11-08,Contractor,active,completed,gen_38079
BHR-00181,Amir,Martinez,amir.martinez380@outlook.com,Cleaning Contractor,2024-04-21,PartTime,active,pending,gen_38948
BHR-00182,Layla,Kim,layla.kim315@hotmail.com,Instructor,2025-10-31,PartTime,active,pending,gen_28169
BHR-00183,Kento,Kumar,kento.kumar732@hotmail.com,Marketing Consultant,2021-11-26,Volunteer,active,active,gen_32257
BHR-00184,Yui,Scott,yui.scott429@protonmail.com,Front Desk,2025-12-29,Volunteer,inactive,completed,gen_86124
BHR-00185,Grady,Moore,grady.moore525@gmail.com,Instructor,2022-08-04,Contractor,inactive,sent,gen_55393
BHR-00186,Jack,Young,jack.young151@protonmail.com,Judge (Seasonal),2019-12-14,PartTime,inactive,sent,gen_49390
BHR-00187,Poppy,Yamada,poppy.yamada524@icloud.com,Kids Class Aide,2022-01-31,Contractor,terminated,active,gen_66866
BHR-00188,Souta,Lewis,souta.lewis850@protonmail.com,Front Desk,2023-03-04,Volunteer,active,delivered,gen_10265
BHR-00189,Ming,Brown,ming.brown435@icloud.com,Assistant Instructor,2018-02-07,Contractor,inactive,closed,gen_15519
BHR-00190,Poppy,Taylor,poppy.taylor243@outlook.com,IT Support,2020-07-21,Contractor,terminated,pending,gen_25346
BHR-00191,Riku,Lim,riku.lim549@outlook.com,Photography Contractor,2023-11-12,Contractor,inactive,active,gen_93063
BHR-00192,Noa,Wang,noa.wang954@gmail.com,Marketing Consultant,2026-03-19,Contractor,terminated,pending,gen_22563
BHR-00193,Wei,Nakamura,wei.nakamura790@outlook.com,Cleaning Contractor,2021-03-23,FullTime,active,sent,gen_35419
BHR-00194,Ming,Suzuki,ming.suzuki924@protonmail.com,Front Desk,2025-10-28,PartTime,inactive,closed,gen_93678
BHR-00195,Owen,Moore,owen.moore345@gmail.com,Sound Tech,2026-06-22,PartTime,active,delivered,gen_04798
BHR-00196,Nadia,Suzuki,nadia.suzuki512@protonmail.com,Front Desk,2025-09-07,FullTime,active,active,gen_79773
BHR-00197,Emi,Campbell,emi.campbell143@hotmail.com,Assistant Instructor,2025-02-24,Volunteer,inactive,closed,gen_18045
BHR-00198,Layla,Patel,layla.patel823@gmail.com,Photography Contractor,2021-08-18,FullTime,active,sent,gen_16747
BHR-00199,Jack,Sato,jack.sato973@hotmail.com,Cleaning Contractor,2018-05-19,FullTime,inactive,active,gen_68731
BHR-00200,Sanjay,Roberts,sanjay.roberts735@yahoo.com,Cleaning Contractor,2025-02-16,Contractor,terminated,completed,gen_20100
BHR-00201,Diego,Park,diego.park316@hotmail.com,Front Desk,2026-03-05,Contractor,terminated,delivered,gen_62297
BHR-00202,Kana,Carter,kana.carter762@protonmail.com,Cleaning Contractor,2018-12-09,Contractor,terminated,sent,gen_02273
BHR-00203,Yui,Nguyen,yui.nguyen518@gmail.com,Marketing Consultant,2026-03-31,FullTime,active,delivered,gen_57687
BHR-00204,Beckett,Tanaka,beckett.tanaka493@gmail.com,Marketing Consultant,2019-11-10,PartTime,active,completed,gen_13566
