id,name,email,description,currency,delinquent,balance,created,phone
cus_00042,Customer 42,cust42@example.com,Retail customer 42,cad,false,0,1752345000,+14165557042
cus_00043,Customer 43,cust43@example.com,Retail customer 43,cad,false,0,1752431400,+14165557043
cus_00044,Customer 44,cust44@example.com,Retail customer 44,cad,false,0,1752517800,+14165557044
cus_00045,Customer 45,cust45@example.com,Retail customer 45,cad,false,0,1752604200,+14165557045
cus_00046,Customer 46,cust46@example.com,Retail customer 46,cad,false,0,1752690600,+14165557046
cus_00047,Customer 47,cust47@example.com,Retail customer 47,cad,false,0,1752777000,+14165557047
cus_00048,Customer 48,cust48@example.com,Retail customer 48,cad,false,0,1752863400,+14165557048
cus_00049,Customer 49,cust49@example.com,Retail customer 49,cad,false,0,1752949800,+14165557049
cus_00050,Customer 50,cust50@example.com,Retail customer 50,cad,false,0,1753036200,+14165557050
cus_00051,Customer 51,cust51@example.com,Retail customer 51,cad,false,0,1753122600,+14165557051
cus_00052,Customer 52,cust52@example.com,Retail customer 52,cad,false,0,1753209000,+14165557052
cus_00053,Customer 53,cust53@example.com,Retail customer 53,cad,false,0,1753295400,+14165557053
cus_00054,Customer 54,cust54@example.com,Retail customer 54,cad,false,0,1753381800,+14165557054
cus_00055,Customer 55,cust55@example.com,Retail customer 55,cad,false,0,1753468200,+14165557055
cus_00056,Customer 56,cust56@example.com,Retail customer 56,cad,false,0,1753554600,+14165557056
cus_00057,Customer 57,cust57@example.com,Retail customer 57,cad,false,0,1753641000,+14165557057
cus_00058,Customer 58,cust58@example.com,Retail customer 58,cad,false,0,1753727400,+14165557058
cus_00059,Customer 59,cust59@example.com,Retail customer 59,cad,false,0,1753813800,+14165557059
cus_00060,Customer 60,cust60@example.com,Retail customer 60,cad,false,0,1753900200,+14165557060
cus_00061,Customer 61,cust61@example.com,Retail customer 61,cad,false,0,1753986600,+14165557061
cus_00062,Customer 62,cust62@example.com,Retail customer 62,cad,false,0,1754073000,+14165557062
cus_00063,Customer 63,cust63@example.com,Retail customer 63,cad,false,0,1754159400,+14165557063
cus_00064,Customer 64,cust64@example.com,Retail customer 64,cad,false,0,1754245800,+14165557064
cus_00065,Customer 65,cust65@example.com,Retail customer 65,cad,false,0,1754332200,+14165557065
cus_00066,Customer 66,cust66@example.com,Retail customer 66,cad,false,0,1754418600,+14165557066
cus_00067,Customer 67,cust67@example.com,Retail customer 67,cad,false,0,1754505000,+14165557067
cus_00068,Customer 68,cust68@example.com,Retail customer 68,cad,false,0,1754591400,+14165557068
cus_00069,Customer 69,cust69@example.com,Retail customer 69,cad,false,0,1754677800,+14165557069
cus_00070,Customer 70,cust70@example.com,Retail customer 70,cad,false,0,1754764200,+14165557070
cus_00071,Customer 71,cust71@example.com,Retail customer 71,cad,false,0,1754850600,+14165557071
cus_00072,Customer 72,cust72@example.com,Retail customer 72,cad,false,0,1754937000,+14165557072
cus_00073,Customer 73,cust73@example.com,Retail customer 73,cad,false,0,1755023400,+14165557073
cus_00074,Customer 74,cust74@example.com,Retail customer 74,cad,false,0,1755109800,+14165557074
cus_00075,Customer 75,cust75@example.com,Retail customer 75,cad,false,0,1755196200,+14165557075
cus_00076,Customer 76,cust76@example.com,Retail customer 76,cad,false,0,1755282600,+14165557076
cus_00077,Customer 77,cust77@example.com,Retail customer 77,cad,false,0,1755369000,+14165557077
cus_00078,Customer 78,cust78@example.com,Retail customer 78,cad,false,0,1755455400,+14165557078
cus_00079,Customer 79,cust79@example.com,Retail customer 79,cad,false,0,1755541800,+14165557079
cus_00080,Customer 80,cust80@example.com,Retail customer 80,cad,false,0,1755628200,+14165557080
cus_00081,Customer 81,cust81@example.com,Retail customer 81,cad,false,0,1755714600,+14165557081
cus_00082,Customer 82,cust82@example.com,Retail customer 82,cad,false,0,1755801000,+14165557082
cus_00083,Customer 83,cust83@example.com,Retail customer 83,cad,false,0,1755887400,+14165557083
cus_00084,Customer 84,cust84@example.com,Retail customer 84,cad,false,0,1755973800,+14165557084
cus_00085,Customer 85,cust85@example.com,Retail customer 85,cad,false,0,1756060200,+14165557085
cus_00086,Customer 86,cust86@example.com,Retail customer 86,cad,false,0,1756146600,+14165557086
cus_00087,Customer 87,cust87@example.com,Retail customer 87,cad,false,0,1756233000,+14165557087
cus_00088,Customer 88,cust88@example.com,Retail customer 88,cad,false,0,1756319400,+14165557088
cus_00089,Customer 89,cust89@example.com,Retail customer 89,cad,false,0,1756405800,+14165557089
cus_00090,Customer 90,cust90@example.com,Retail customer 90,cad,false,0,1756492200,+14165557090
cus_00091,Customer 91,cust91@example.com,Retail customer 91,cad,false,0,1756578600,+14165557091
cus_00092,Customer 92,cust92@example.com,Retail customer 92,cad,false,0,1756665000,+14165557092
cus_00093,Customer 93,cust93@example.com,Retail customer 93,cad,false,0,1756751400,+14165557093
cus_00094,Customer 94,cust94@example.com,Retail customer 94,cad,false,0,1756837800,+14165557094
cus_00095,Customer 95,cust95@example.com,Retail customer 95,cad,false,0,1756924200,+14165557095
cus_00096,Customer 96,cust96@example.com,Retail customer 96,cad,false,0,1757010600,+14165557096
cus_00097,Customer 97,cust97@example.com,Retail customer 97,cad,false,0,1757097000,+14165557097
cus_00098,Customer 98,cust98@example.com,Retail customer 98,cad,false,0,1757183400,+14165557098
cus_00099,Customer 99,cust99@example.com,Retail customer 99,cad,false,0,1757269800,+14165557099
cus_00100,Customer 100,cust100@example.com,Retail customer 100,cad,false,0,1757356200,+14165557100
cus_00101,Customer 101,cust101@example.com,Retail customer 101,cad,false,0,1757442600,+14165557101
cus_00102,Customer 102,cust102@example.com,Retail customer 102,cad,false,0,1757529000,+14165557102
cus_00103,Customer 103,cust103@example.com,Retail customer 103,cad,false,0,1757615400,+14165557103
cus_00104,Customer 104,cust104@example.com,Retail customer 104,cad,false,0,1757701800,+14165557104
cus_00105,Customer 105,cust105@example.com,Retail customer 105,cad,false,0,1757788200,+14165557105
cus_00106,Customer 106,cust106@example.com,Retail customer 106,cad,false,0,1757874600,+14165557106
cus_00107,Customer 107,cust107@example.com,Retail customer 107,cad,false,0,1757961000,+14165557107
cus_00108,Customer 108,cust108@example.com,Retail customer 108,cad,false,0,1758047400,+14165557108
cus_00109,Customer 109,cust109@example.com,Retail customer 109,cad,false,0,1758133800,+14165557109
cus_00110,Customer 110,cust110@example.com,Retail customer 110,cad,false,0,1758220200,+14165557110
cus_00111,Customer 111,cust111@example.com,Retail customer 111,cad,false,0,1758306600,+14165557111
cus_00112,Customer 112,cust112@example.com,Retail customer 112,cad,false,0,1758393000,+14165557112
cus_00113,Customer 113,cust113@example.com,Retail customer 113,cad,false,0,1758479400,+14165557113
cus_00114,Customer 114,cust114@example.com,Retail customer 114,cad,false,0,1758565800,+14165557114
cus_00115,Customer 115,cust115@example.com,Retail customer 115,cad,false,0,1758652200,+14165557115
cus_00116,Customer 116,cust116@example.com,Retail customer 116,cad,false,0,1758738600,+14165557116
cus_00117,Customer 117,cust117@example.com,Retail customer 117,cad,false,0,1758825000,+14165557117
cus_00118,Customer 118,cust118@example.com,Retail customer 118,cad,false,0,1758911400,+14165557118
cus_00119,Customer 119,cust119@example.com,Retail customer 119,cad,false,0,1758997800,+14165557119
