id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_000118,cus_00118,4999,cad,succeeded,true,false,0,Charge 118,pi_000118,1769329800
ch_000119,cus_00119,1999,cad,succeeded,true,false,0,Charge 119,pi_000119,1769347800
ch_000120,cus_00000,999,cad,succeeded,true,false,0,Charge 120,pi_000120,1769365800
ch_000121,cus_00001,9900,cad,succeeded,true,false,0,Charge 121,pi_000121,1769383800
ch_000122,cus_00002,1999,cad,succeeded,true,false,0,Charge 122,pi_000122,1769401800
ch_000123,cus_00003,1999,cad,succeeded,true,false,0,Charge 123,pi_000123,1769419800
ch_000124,cus_00004,9900,cad,succeeded,true,false,0,Charge 124,pi_000124,1769437800
ch_000125,cus_00005,4999,cad,succeeded,true,false,0,Charge 125,pi_000125,1769455800
ch_000126,cus_00006,999,cad,succeeded,true,false,0,Charge 126,pi_000126,1769473800
ch_000127,cus_00007,999,cad,succeeded,true,false,0,Charge 127,pi_000127,1769491800
ch_000128,cus_00008,4999,cad,succeeded,true,false,0,Charge 128,pi_000128,1769509800
ch_000129,cus_00009,999,cad,succeeded,true,false,0,Charge 129,pi_000129,1769527800
ch_000130,cus_00010,999,cad,succeeded,true,false,0,Charge 130,pi_000130,1769545800
ch_000131,cus_00011,9900,cad,succeeded,true,false,0,Charge 131,pi_000131,1769563800
ch_000132,cus_00012,1999,cad,succeeded,true,false,0,Charge 132,pi_000132,1769581800
ch_000133,cus_00013,9900,cad,succeeded,true,false,0,Charge 133,pi_000133,1769599800
ch_000134,cus_00014,1999,cad,succeeded,true,false,0,Charge 134,pi_000134,1769617800
ch_000135,cus_00015,4999,cad,succeeded,true,false,0,Charge 135,pi_000135,1769635800
ch_000136,cus_00016,999,cad,succeeded,true,false,0,Charge 136,pi_000136,1769653800
ch_000137,cus_00017,9900,cad,succeeded,true,false,0,Charge 137,pi_000137,1769671800
ch_000138,cus_00018,999,cad,succeeded,true,false,0,Charge 138,pi_000138,1769689800
ch_000139,cus_00019,9900,cad,succeeded,true,false,0,Charge 139,pi_000139,1769707800
ch_000140,cus_00020,999,cad,succeeded,true,false,0,Charge 140,pi_000140,1769725800
ch_000141,cus_00021,999,cad,succeeded,true,false,0,Charge 141,pi_000141,1769743800
ch_000142,cus_00022,999,cad,succeeded,true,false,0,Charge 142,pi_000142,1769761800
ch_000143,cus_00023,4999,cad,succeeded,true,false,0,Charge 143,pi_000143,1769779800
ch_000144,cus_00024,9900,cad,succeeded,true,false,0,Charge 144,pi_000144,1769797800
ch_000145,cus_00025,1999,cad,succeeded,true,false,0,Charge 145,pi_000145,1769815800
ch_000146,cus_00026,999,cad,succeeded,true,false,0,Charge 146,pi_000146,1769833800
ch_000147,cus_00027,9900,cad,succeeded,true,false,0,Charge 147,pi_000147,1769851800
ch_000148,cus_00028,4999,cad,succeeded,true,false,0,Charge 148,pi_000148,1769869800
ch_000149,cus_00029,999,cad,succeeded,true,false,0,Charge 149,pi_000149,1769887800
