sid,from_number,to_number,status,direction,duration,price,price_unit,answered_by,start_time,end_time,date_created
CA86bb6da10f03ce5c0b5480adbbcf87cf,+16175480388,+16175529723,completed,outbound-api,170,-0.01250,USD,machine_start,2026-05-06T13:47:00Z,2026-05-06T13:49:50Z,2026-05-06T13:47:00Z
CAbcd0e04ad74497cdfa0a88319b5563d2,+16175480388,+12063436774,no-answer,outbound-api,0,,USD,,2026-09-19T17:44:00Z,,2026-09-19T17:44:00Z
CAbea4a57148d22c328b62be39a26d2ec4,+16175480388,+12129950089,completed,outbound-api,395,-0.01250,USD,machine_start,2026-07-08T10:17:00Z,2026-07-08T10:23:35Z,2026-07-08T10:17:00Z
CA1e6af17354490ca098eae6b84dc93952,+16175480388,+12128726295,completed,outbound-api,100,-0.01250,USD,human,2026-09-09T12:57:00Z,2026-09-09T12:58:40Z,2026-09-09T12:57:00Z
CA980443fd5e595a2d524efbf1a9e5d959,+16178343967,+12038068183,completed,outbound-api,240,-0.01250,USD,human,2026-07-15T15:23:00Z,2026-07-15T15:27:00Z,2026-07-15T15:23:00Z
CA36c50225a0080d8e9a59fb9c56ef459c,+16178343967,+14154968832,completed,outbound-api,151,-0.01250,USD,human,2026-07-19T10:29:00Z,2026-07-19T10:31:31Z,2026-07-19T10:29:00Z
CAe48bffaa6e2067c0fa420573475f931a,+16178343967,+14158223071,completed,outbound-api,103,-0.01250,USD,machine_start,2026-07-25T12:39:00Z,2026-07-25T12:40:43Z,2026-07-25T12:39:00Z
CAea9320c46e6179c478aa13c7bea7d536,+16175480388,+12124625306,no-answer,outbound-api,0,,USD,,2026-06-02T11:19:00Z,,2026-06-02T11:19:00Z
CA34d343048e1e4b9bd1835470af501fa7,+16178343967,+12123998334,no-answer,outbound-api,0,,USD,,2026-08-16T10:26:00Z,,2026-08-16T10:26:00Z
CAd6fe3421ccf8810fcc84ef283abf5c54,+16175480388,+16173849665,busy,outbound-api,0,,USD,,2026-08-16T17:22:00Z,,2026-08-16T17:22:00Z
CAd33502e146090e8d47a882c06ba7b1a3,+16175480388,+18574375356,completed,outbound-api,327,-0.01250,USD,machine_start,2026-07-03T17:36:00Z,2026-07-03T17:41:27Z,2026-07-03T17:36:00Z
CAaebc3f98ade4ca73e47763cd9d7d17e9,+16175480388,+12035208634,no-answer,outbound-api,0,,USD,,2026-08-18T13:40:00Z,,2026-08-18T13:40:00Z
CAe27c4b5c38d394271d257b62e47d29d4,+16175480388,+12065928567,completed,outbound-api,327,-0.01250,USD,machine_start,2026-07-24T13:43:00Z,2026-07-24T13:48:27Z,2026-07-24T13:43:00Z
CAa89bf7c1c87222c4d03899b96cbeb244,+16175480388,+12060851180,no-answer,outbound-api,0,,USD,,2026-07-07T11:58:00Z,,2026-07-07T11:58:00Z
CA11d5daa78618af21d043cd5932461eca,+16175480388,+18573964493,completed,outbound-api,306,-0.01250,USD,human,2026-06-22T09:15:00Z,2026-06-22T09:20:06Z,2026-06-22T09:15:00Z
CA641cada008f124b42a5369a7d6996747,+16178343967,+14154476810,completed,outbound-api,232,-0.01250,USD,human,2026-07-12T17:03:00Z,2026-07-12T17:06:52Z,2026-07-12T17:03:00Z
CAe4a912c6306eec99e3409838fac9cb2f,+16178343967,+12127029082,completed,outbound-api,362,-0.01250,USD,human,2026-08-13T17:58:00Z,2026-08-13T18:04:02Z,2026-08-13T17:58:00Z
CA3303aa7e742c76019752a8e77913cbdd,+16178343967,+13122850578,failed,outbound-api,0,,USD,,2026-07-21T19:09:00Z,,2026-07-21T19:09:00Z
CA1d3ddad56b9e294b59b1941c659c10ad,+16178343967,+18570629220,no-answer,outbound-api,0,,USD,,2026-08-01T15:48:00Z,,2026-08-01T15:48:00Z
CAbcd11fa958ad0d9db66711351c6f8874,+16175480388,+12034173161,no-answer,outbound-api,0,,USD,,2026-07-02T16:27:00Z,,2026-07-02T16:27:00Z
CAaf786cca930d92b987f58b0d15e16c5b,+16175480388,+12038538494,completed,outbound-api,276,-0.01250,USD,machine_start,2026-05-09T19:45:00Z,2026-05-09T19:49:36Z,2026-05-09T19:45:00Z
CA5579bd3c4f06eefa70eb3dd52a49fd8b,+16178343967,+12063816418,completed,outbound-api,174,-0.01250,USD,human,2026-06-02T18:37:00Z,2026-06-02T18:39:54Z,2026-06-02T18:37:00Z
CA86a40f2f3e6388717189d6750184306d,+16175480388,+13123086975,completed,outbound-api,311,-0.01250,USD,machine_start,2026-07-09T13:59:00Z,2026-07-09T14:04:11Z,2026-07-09T13:59:00Z
CA9a423d34f884c1f44e6db3796f3f6a73,+16178343967,+12068045835,no-answer,outbound-api,0,,USD,,2026-09-25T18:40:00Z,,2026-09-25T18:40:00Z
CA0f0d58c3868ae9462bb493e4142f4236,+16178343967,+12068084231,no-answer,outbound-api,0,,USD,,2026-09-18T10:54:00Z,,2026-09-18T10:54:00Z
CA207f2d5896a6391d1bc05cf63292c738,+16178343967,+12061181677,completed,outbound-api,332,-0.01250,USD,machine_start,2026-09-07T19:39:00Z,2026-09-07T19:44:32Z,2026-09-07T19:39:00Z
CA6e7c27afb7d39600bf32b122e6771288,+16178343967,+13123579672,completed,outbound-api,415,-0.01250,USD,human,2026-05-05T13:49:00Z,2026-05-05T13:55:55Z,2026-05-05T13:49:00Z
CAcca43b9b330cf5b4ecf3e9e41e0f15f0,+16175480388,+12033360544,completed,outbound-api,228,-0.01250,USD,machine_start,2026-09-21T18:23:00Z,2026-09-21T18:26:48Z,2026-09-21T18:23:00Z
CAf584b06a8334e2e525b99d4f1004c493,+16178343967,+14156331505,completed,outbound-api,340,-0.01250,USD,machine_start,2026-09-01T14:25:00Z,2026-09-01T14:30:40Z,2026-09-01T14:25:00Z
CAcbd6f2827d04c1182b01e4aff685953b,+16178343967,+18570637090,completed,outbound-api,76,-0.01250,USD,machine_start,2026-09-23T17:37:00Z,2026-09-23T17:38:16Z,2026-09-23T17:37:00Z
CAcb30b873a6f8880d789382a44a086792,+16178343967,+18574582133,busy,outbound-api,0,,USD,,2026-06-26T16:59:00Z,,2026-06-26T16:59:00Z
CAd5acb8a87439391a1eb18fd3dc341118,+16175480388,+13123641926,completed,outbound-api,215,-0.01250,USD,machine_start,2026-07-21T08:29:00Z,2026-07-21T08:32:35Z,2026-07-21T08:29:00Z
CA1140ea3cde3a7e87fe45663bc93d345f,+16178343967,+16178760016,completed,outbound-api,411,-0.01250,USD,machine_start,2026-05-15T08:17:00Z,2026-05-15T08:23:51Z,2026-05-15T08:17:00Z
CA424227b0ea7a1ae844759993960c820c,+16178343967,+16171279491,completed,outbound-api,180,-0.01250,USD,machine_start,2026-07-21T10:09:00Z,2026-07-21T10:12:00Z,2026-07-21T10:09:00Z
CA5a86f3d6891bba919c7e8c9b5f8d2bdb,+16178343967,+14152360764,busy,outbound-api,0,,USD,,2026-06-04T12:49:00Z,,2026-06-04T12:49:00Z
CAe297a96765fa44a91d10a03db6946b67,+16178343967,+13120102058,completed,outbound-api,72,-0.01250,USD,human,2026-09-21T14:05:00Z,2026-09-21T14:06:12Z,2026-09-21T14:05:00Z
CA6db36ecadd062eecc4f20be84b337fc5,+16178343967,+14155847146,completed,outbound-api,66,-0.01250,USD,human,2026-09-19T13:47:00Z,2026-09-19T13:48:06Z,2026-09-19T13:47:00Z
CAe86061755cc50be3fba82e0bea58a434,+16175480388,+18578286850,completed,outbound-api,44,-0.01250,USD,human,2026-08-04T17:06:00Z,2026-08-04T17:06:44Z,2026-08-04T17:06:00Z
CA90828d6e850ea08b1cceb088ace92b78,+16175480388,+16172715955,failed,outbound-api,0,,USD,,2026-09-21T09:26:00Z,,2026-09-21T09:26:00Z
CA1bce3c9dd5275d69807bfdcce819b885,+16175480388,+12128201865,failed,outbound-api,0,,USD,,2026-08-17T11:49:00Z,,2026-08-17T11:49:00Z
CA20bc9f2fab724574f00bb014dcb0065e,+16175480388,+13125830774,busy,outbound-api,0,,USD,,2026-09-27T10:53:00Z,,2026-09-27T10:53:00Z
CA62f01515e9f38922f7ec32f35879c82f,+16175480388,+18573281313,completed,outbound-api,47,-0.01250,USD,human,2026-09-15T16:25:00Z,2026-09-15T16:25:47Z,2026-09-15T16:25:00Z
CA27726287fa16a33bb9d7856f56390e45,+16178343967,+12069885824,completed,outbound-api,331,-0.01250,USD,human,2026-09-08T09:20:00Z,2026-09-08T09:25:31Z,2026-09-08T09:20:00Z
CA87e7814559a4ec07cfee615b4d4bf769,+16178343967,+18578123969,busy,outbound-api,0,,USD,,2026-09-25T18:09:00Z,,2026-09-25T18:09:00Z
CA5b8bbcf3746253f7232ad95e21faf16e,+16178343967,+12065847243,completed,outbound-api,235,-0.01250,USD,machine_start,2026-05-14T18:03:00Z,2026-05-14T18:06:55Z,2026-05-14T18:03:00Z
CA3b143145ccc35b5a89d436d819a4f74a,+16175480388,+12063455442,completed,outbound-api,347,-0.01250,USD,machine_start,2026-05-23T12:38:00Z,2026-05-23T12:43:47Z,2026-05-23T12:38:00Z
CA492d6d4d16a9dcd92a705481686bdab0,+16175480388,+13121563000,completed,outbound-api,180,-0.01250,USD,human,2026-09-21T19:05:00Z,2026-09-21T19:08:00Z,2026-09-21T19:05:00Z
CA6d03f8c3b3564f007d79f6a9b3a92e7b,+16178343967,+18578997121,completed,outbound-api,59,-0.01250,USD,human,2026-06-24T19:38:00Z,2026-06-24T19:38:59Z,2026-06-24T19:38:00Z
CAf8b75336c4561f367be30cc95f05e449,+16175480388,+12124898256,completed,outbound-api,385,-0.01250,USD,human,2026-05-13T12:47:00Z,2026-05-13T12:53:25Z,2026-05-13T12:47:00Z
CA226a2e7bbdfb92b1152d780bbc7183d6,+16175480388,+18576247229,completed,outbound-api,102,-0.01250,USD,machine_start,2026-05-04T19:12:00Z,2026-05-04T19:13:42Z,2026-05-04T19:12:00Z
CA86afc56c28595a2bf6752708e582e680,+16175480388,+18579652349,completed,outbound-api,50,-0.01250,USD,machine_start,2026-09-05T16:45:00Z,2026-09-05T16:45:50Z,2026-09-05T16:45:00Z
CA1413ef78b6b9005106c3eb05b1a89264,+16175480388,+12124195926,completed,outbound-api,211,-0.01250,USD,machine_start,2026-08-16T16:22:00Z,2026-08-16T16:25:31Z,2026-08-16T16:22:00Z
CAb2543e40b957e63c8d4ee8f6faa99503,+16175480388,+14150020650,busy,outbound-api,0,,USD,,2026-09-11T18:45:00Z,,2026-09-11T18:45:00Z
CA397de2808b284c722e594b6581f665c2,+16175480388,+14157065467,completed,outbound-api,60,-0.01250,USD,human,2026-07-23T09:35:00Z,2026-07-23T09:36:00Z,2026-07-23T09:35:00Z
CA1e38fb0db10478214d22a2e08b120078,+16178343967,+13126159727,completed,outbound-api,65,-0.01250,USD,human,2026-09-07T12:30:00Z,2026-09-07T12:31:05Z,2026-09-07T12:30:00Z
CA9a1b022fdaafeef3f4addba8dceaf4ae,+16175480388,+18575600912,completed,outbound-api,390,-0.01250,USD,machine_start,2026-06-25T19:01:00Z,2026-06-25T19:07:30Z,2026-06-25T19:01:00Z
CA3cd8cb8e1d87ae09d43809fc2c5b519c,+16175480388,+12064929898,no-answer,outbound-api,0,,USD,,2026-06-09T19:12:00Z,,2026-06-09T19:12:00Z
CA112c647a34f5a709d1506d9f4c9d62e8,+16178343967,+16174186417,busy,outbound-api,0,,USD,,2026-07-05T12:51:00Z,,2026-07-05T12:51:00Z
CA4b702316cd09ffd38389b9306719113a,+16175480388,+14157161067,completed,outbound-api,176,-0.01250,USD,machine_start,2026-05-01T15:12:00Z,2026-05-01T15:14:56Z,2026-05-01T15:12:00Z
CA1825943263ac2a76ab285aa5e742df68,+16175480388,+14155200362,completed,outbound-api,389,-0.01250,USD,human,2026-05-21T12:53:00Z,2026-05-21T12:59:29Z,2026-05-21T12:53:00Z
CAb00f503fe1d2e6ec610156c2ca2d89d6,+16178343967,+14159887358,completed,outbound-api,157,-0.01250,USD,machine_start,2026-09-07T19:52:00Z,2026-09-07T19:54:37Z,2026-09-07T19:52:00Z
CA14ad91c19bb5943e2ad674470763770c,+16178343967,+14153108183,completed,outbound-api,220,-0.01250,USD,machine_start,2026-09-02T08:25:00Z,2026-09-02T08:28:40Z,2026-09-02T08:25:00Z
CAf1aceb67c7696df2c2b8a2be31fb629d,+16178343967,+16172884186,completed,outbound-api,352,-0.01250,USD,human,2026-07-19T17:00:00Z,2026-07-19T17:05:52Z,2026-07-19T17:00:00Z
CAa96807852f58cd5b8cbb09d8368c5890,+16175480388,+13124714578,completed,outbound-api,230,-0.01250,USD,machine_start,2026-09-14T09:04:00Z,2026-09-14T09:07:50Z,2026-09-14T09:04:00Z
CA0a7c37e1bdf1f0bd59ecfa55d2523da3,+16175480388,+12035952371,completed,outbound-api,48,-0.01250,USD,human,2026-09-03T18:17:00Z,2026-09-03T18:17:48Z,2026-09-03T18:17:00Z
CAcc09a67a57851642f01bdd2b8077ce7d,+16175480388,+13128743660,completed,outbound-api,134,-0.01250,USD,human,2026-07-26T16:34:00Z,2026-07-26T16:36:14Z,2026-07-26T16:34:00Z
CA82a3d3fe72027e9519f0e60b678adb72,+16178343967,+18573337058,completed,outbound-api,33,-0.01250,USD,human,2026-09-07T13:51:00Z,2026-09-07T13:51:33Z,2026-09-07T13:51:00Z
CA74db3f0f2efab11fd6b50bae22994d7b,+16175480388,+16179840123,completed,outbound-api,393,-0.01250,USD,machine_start,2026-08-15T15:54:00Z,2026-08-15T16:00:33Z,2026-08-15T15:54:00Z
CA992593e16c82cbae9067b4741a150223,+16175480388,+18571005207,completed,outbound-api,332,-0.01250,USD,machine_start,2026-06-10T15:11:00Z,2026-06-10T15:16:32Z,2026-06-10T15:11:00Z
CA6a36331f1322351d3e1904a56aa92c61,+16175480388,+14158500252,no-answer,outbound-api,0,,USD,,2026-09-19T13:52:00Z,,2026-09-19T13:52:00Z
CA411e18fcfe8a31220df897c4c05a74c8,+16178343967,+18573052493,busy,outbound-api,0,,USD,,2026-09-20T11:53:00Z,,2026-09-20T11:53:00Z
CAbd943bdb5ad3be4c4c20244b1f3fc3f4,+16175480388,+16178258610,completed,outbound-api,381,-0.01250,USD,machine_start,2026-09-02T10:37:00Z,2026-09-02T10:43:21Z,2026-09-02T10:37:00Z
CA5c69d9f8a694b79e238df1b89a18ecb1,+16175480388,+14159156926,completed,outbound-api,143,-0.01250,USD,machine_start,2026-09-18T08:14:00Z,2026-09-18T08:16:23Z,2026-09-18T08:14:00Z
CA99b5552f5d86a31ef3779da772819a1e,+16175480388,+13125072416,completed,outbound-api,357,-0.01250,USD,human,2026-08-20T12:54:00Z,2026-08-20T12:59:57Z,2026-08-20T12:54:00Z
CA7e96eb669f28acf3d3c06bba9fbf1aec,+16178343967,+13124105676,completed,outbound-api,399,-0.01250,USD,human,2026-08-24T16:09:00Z,2026-08-24T16:15:39Z,2026-08-24T16:09:00Z
CA11b41c2971e47b2edff65e056e535bee,+16178343967,+18576218811,completed,outbound-api,392,-0.01250,USD,human,2026-05-27T17:29:00Z,2026-05-27T17:35:32Z,2026-05-27T17:29:00Z
CA3ddc3a8f45e5d315d26f4b2ff3180810,+16175480388,+12066491609,completed,outbound-api,225,-0.01250,USD,machine_start,2026-06-19T16:20:00Z,2026-06-19T16:23:45Z,2026-06-19T16:20:00Z
CA790f66886b8d38bedf8ffc4ebf8ed37b,+16178343967,+12032639560,completed,outbound-api,409,-0.01250,USD,machine_start,2026-05-19T08:30:00Z,2026-05-19T08:36:49Z,2026-05-19T08:30:00Z
CA157b9189cb2b6a5246eaa34d9442fd2d,+16175480388,+14156639167,busy,outbound-api,0,,USD,,2026-07-27T12:25:00Z,,2026-07-27T12:25:00Z
CA646b99893cb6c6de1a25d5af84bf07b4,+16178343967,+14152488293,completed,outbound-api,340,-0.01250,USD,machine_start,2026-08-01T16:41:00Z,2026-08-01T16:46:40Z,2026-08-01T16:41:00Z
CAe21c099ccdd0809725d98c1755271861,+16175480388,+18574592752,completed,outbound-api,389,-0.01250,USD,machine_start,2026-08-05T12:15:00Z,2026-08-05T12:21:29Z,2026-08-05T12:15:00Z
CAae60e3d56d32211a7b62a36b7691862a,+16178343967,+12121451565,completed,outbound-api,20,-0.01250,USD,human,2026-07-25T15:47:00Z,2026-07-25T15:47:20Z,2026-07-25T15:47:00Z
CA29e7057347b3967a88abc0b9edfda258,+16175480388,+12030936670,no-answer,outbound-api,0,,USD,,2026-05-01T12:13:00Z,,2026-05-01T12:13:00Z
CAa51ae0bcb5ce4ef2d583599223bb4ad8,+16178343967,+14151141229,completed,outbound-api,399,-0.01250,USD,human,2026-06-25T09:13:00Z,2026-06-25T09:19:39Z,2026-06-25T09:13:00Z
CA25664adff872e0bf8a5f7173bdc83caa,+16178343967,+16174668263,completed,outbound-api,339,-0.01250,USD,machine_start,2026-05-02T18:21:00Z,2026-05-02T18:26:39Z,2026-05-02T18:21:00Z
CAa51081bf8092c1d2b7e5b3dd1b972cb4,+16178343967,+16173947679,completed,outbound-api,74,-0.01250,USD,machine_start,2026-08-19T17:15:00Z,2026-08-19T17:16:14Z,2026-08-19T17:15:00Z
CA3a0e56790828a773fc84cc451aaa0023,+16175480388,+14159468440,completed,outbound-api,346,-0.01250,USD,human,2026-08-05T08:33:00Z,2026-08-05T08:38:46Z,2026-08-05T08:33:00Z
CAb3197ebeb728775bdbbc905ff3847c65,+16178343967,+18570367505,completed,outbound-api,120,-0.01250,USD,human,2026-08-21T19:07:00Z,2026-08-21T19:09:00Z,2026-08-21T19:07:00Z
