sid,from_number,to_number,body,status,direction,num_segments,price,price_unit,error_code,date_sent,date_created
SM7052c1ebd7e62721e8fe8d61652e13e9,+16178343967,+12066744718,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-11T05:00:00Z,2026-08-11T05:00:00Z
SMc5d30c3a0b62329a3c6e0aa9554c6a1e,+16175480388,+14157574742,Payment received. Thank you.,sent,outbound-api,1,,USD,,2026-08-16T22:00:00Z,2026-08-16T22:00:00Z
SM30777dc12413831b4eb8746a89961156,+16175480388,+12067741482,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-07-13T12:00:00Z,2026-07-13T12:00:00Z
SMb350b07ac40918faded45f1fa596882f,+16178343967,+16177424170,Your verification 020739 is 020739. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-07-16T02:00:00Z,2026-07-16T02:00:00Z
SMb5d5dc7ce53122c265570232050cea31,+16178343967,+18576086831,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-07-16T02:00:00Z,2026-07-16T02:00:00Z
SMa93fe1dfe9471192b47bae311c082ec8,+16175480388,+12123990453,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-09-07T05:00:00Z,2026-09-07T05:00:00Z
SMc00f93106855d7b51d114cfdbbbb1282,+16178343967,+12128943927,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-16T22:00:00Z,2026-08-16T22:00:00Z
SM8c672eea2d402ef133e76e302158e2f6,+16175480388,+16177341124,Your verification 574648 is 574648. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-08-23T20:00:00Z,2026-08-23T20:00:00Z
SM0e53219ebfe928a854185bfee703f8eb,+16178343967,+14153453551,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-02T19:00:00Z,2026-09-02T19:00:00Z
SMa330c6917307474f65a05e303883a994,+16178343967,+13127066797,Welcome! Reply STOP to opt out.,sent,outbound-api,1,,USD,,2026-09-03T09:00:00Z,2026-09-03T09:00:00Z
SM175d4c20077506bf2d3d67eab78cc383,+16175480388,+14152613664,Payment received. Thank you.,delivered,outbound-api,1,-0.00750,USD,,2026-07-21T09:00:00Z,2026-07-21T09:00:00Z
SM2921f05f891d30a9a1d454df4b6241fd,+16178343967,+12122448908,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-07-12T04:00:00Z,2026-07-12T04:00:00Z
SMc3a7569ad31280ec2d4a2b7936cccd25,+16178343967,+16175565524,Your verification 199171 is 199171. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-07-10T18:00:00Z,2026-07-10T18:00:00Z
SM86edbf6519b8c01c03e9dd00cc77e9ae,+16175480388,+12066137747,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-08-13T09:00:00Z,2026-08-13T09:00:00Z
SM6a47d9073240bea6d1f8e78ec9e6d34b,+16178343967,+18574416546,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-07-05T09:00:00Z,2026-07-05T09:00:00Z
SM0a66e2fedba8e7f15a3aaa0e88877b32,+16175480388,+16178608248,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-07-12T22:00:00Z,2026-07-12T22:00:00Z
SM7f7938b716eb7c697e6a87288bd92fdc,+16175480388,+13121409911,Your one-time login 523307: 523307,delivered,outbound-api,1,-0.00750,USD,,2026-09-26T18:00:00Z,2026-09-26T18:00:00Z
SMf64464573aa8c60cf17b15182fcab129,+16178343967,+12065666378,Your verification 844511 is 844511. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-09-12T11:00:00Z,2026-09-12T11:00:00Z
SM2f433051d83d3aa4c268bc1811ddffcf,+16178343967,+18579789561,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-07-26T09:00:00Z,2026-07-26T09:00:00Z
SM8d9fb24ec11bdc5dc22282eb4cfa4673,+16178343967,+16171794613,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-25T13:00:00Z,2026-08-25T13:00:00Z
SMe2eb4279702cce6edbe39a5ae3b9653c,+16178343967,+14156128279,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-17T12:00:00Z,2026-07-17T12:00:00Z
SM0c646b4c0bd7bf4d4d07d32c69246ecb,+16178343967,+13125758905,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-14T10:00:00Z,2026-08-14T10:00:00Z
SMc5a658a51c3f2ada9ed8052e22067dd5,+16175480388,+16170665992,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-02T13:00:00Z,2026-09-02T13:00:00Z
SMe429c21b368af673b3384e4ed619022d,+16175480388,+12060681941,Your verification 016558 is 016558. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-08-01T22:00:00Z,2026-08-01T22:00:00Z
SMa375b9999c2d94003b508b13adf5636d,+16178343967,+14156221490,Your one-time login 783005: 783005,delivered,outbound-api,1,-0.00750,USD,,2026-09-23T11:00:00Z,2026-09-23T11:00:00Z
SMf65f03b0fc90f6e23be9436559fa64b9,+16175480388,+14155669999,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-08-18T07:00:00Z,2026-08-18T07:00:00Z
SM566cd32b78c333bffa630ab1076d87f2,+16178343967,+18579284869,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-11T20:00:00Z,2026-08-11T20:00:00Z
SMfebe645d6b9264bb5c5d42f8aff4ef62,+16178343967,+12121052764,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-05T00:00:00Z,2026-08-05T00:00:00Z
SM02c6fd032ac298ce24651f646202fb32,+16178343967,+13122961178,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-05T22:00:00Z,2026-07-05T22:00:00Z
SM0c59f7d5cde3df0c7fcce466a0c3cb08,+16178343967,+12120161345,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-08-20T05:00:00Z,2026-08-20T05:00:00Z
SMd2e5e4d33b3e60c5ffea981d506fdcd7,+16178343967,+14150637200,Your verification 547585 is 547585. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-07-20T23:00:00Z,2026-07-20T23:00:00Z
SM090c9d53d1b80a4110edd67ebddfbcd3,+16178343967,+13125869813,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-06T02:00:00Z,2026-07-06T02:00:00Z
SMb0a1f0ecf71dd1a111cf580385504004,+16175480388,+13121310821,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-07-24T22:00:00Z,2026-07-24T22:00:00Z
SM3b4c559fefef3b3f79aae8f6c31f4555,+16175480388,+16171563541,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-27T17:00:00Z,2026-09-27T17:00:00Z
SM1602560e643130abe024aa8a80397306,+16175480388,+12068075990,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-08-21T01:00:00Z,2026-08-21T01:00:00Z
SM1e024b080d60b16d69536724c6437c99,+16178343967,+18575710019,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
SM165a6fc648a1899bc6d6c033c97895e5,+16175480388,+16173558613,Your verification 776113 is 776113. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-09-13T11:00:00Z,2026-09-13T11:00:00Z
SMd24f8d9f0b16e6022dc74df941849f20,+16178343967,+12069653576,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-22T21:00:00Z,2026-09-22T21:00:00Z
SM989df194eab803f3ab64561900f722d9,+16178343967,+14156674095,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-09-27T22:00:00Z,2026-09-27T22:00:00Z
SMfa5685bfa49d89370ce222bc2879bde6,+16178343967,+12123746752,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-20T06:00:00Z,2026-08-20T06:00:00Z
SM78d4b8f7c506dcdf840d23c626237be3,+16178343967,+12066517692,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-08-01T12:00:00Z,2026-08-01T12:00:00Z
SM1f8df988b3d8d24b7255cf07c3f2321e,+16178343967,+12120255867,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-09-24T14:00:00Z,2026-09-24T14:00:00Z
SMab80b5b6d651ab1e11c96591f871f7ef,+16178343967,+13121098096,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-09-23T05:00:00Z,2026-09-23T05:00:00Z
SMc5bcd59e52864352702da66869ead6af,+16175480388,+12126274644,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-05T21:00:00Z,2026-09-05T21:00:00Z
SM3a46828c105ef95f3536f0e786e9641f,+16178343967,+12064376475,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-12T10:00:00Z,2026-07-12T10:00:00Z
SMdc550fc4fafebe2bdd14e6df6ef2ae18,+16175480388,+16171071713,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-08-13T02:00:00Z,2026-08-13T02:00:00Z
SM56910404044b287e6e1fa91971bde2a5,+16175480388,+18575559920,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-18T22:00:00Z,2026-08-18T22:00:00Z
SMda9cca7a524677b40ae836d9f1ff7a98,+16178343967,+16177642861,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-13T05:00:00Z,2026-07-13T05:00:00Z
SM2806f3bda3271b7cfcab82a8be6bbc3e,+16178343967,+18570509566,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-24T05:00:00Z,2026-09-24T05:00:00Z
SM2d76155438f0cb0d7a0c01df3fca90bc,+16175480388,+12124032344,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-08-15T01:00:00Z,2026-08-15T01:00:00Z
SM6844eb9f0490130f8219aa3c3354ba50,+16178343967,+13125813766,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-08-08T04:00:00Z,2026-08-08T04:00:00Z
SMa9b2cb365bf8f6b581a5546f985a76cc,+16175480388,+12120089902,Your verification 477831 is 477831. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-08-15T03:00:00Z,2026-08-15T03:00:00Z
SMe6f6785d30abed63c9458ffe2b86adea,+16178343967,+18574070943,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-01T00:00:00Z,2026-09-01T00:00:00Z
SMd3521e99eb0229f703bfe362f9a78c37,+16178343967,+18577033806,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-22T23:00:00Z,2026-09-22T23:00:00Z
SMcc2e7f97665501ad328320188ede3d52,+16175480388,+16171351041,Payment received. Thank you.,delivered,outbound-api,1,-0.00750,USD,,2026-08-17T01:00:00Z,2026-08-17T01:00:00Z
SM026d2331e6889dcaa691b391260f39fb,+16175480388,+16171285635,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-19T14:00:00Z,2026-08-19T14:00:00Z
SMd46ca526c9de85c94ab34d57d96bdff0,+16175480388,+14158799900,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-02T20:00:00Z,2026-08-02T20:00:00Z
SM9701c6c556fa75fffe0e78c9d0f7d602,+16175480388,+12126805642,Payment received. Thank you.,delivered,outbound-api,1,-0.00750,USD,,2026-09-06T14:00:00Z,2026-09-06T14:00:00Z
SM5880562ef358261a64c657e6d02a9a9d,+16175480388,+18570945974,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-17T19:00:00Z,2026-08-17T19:00:00Z
SM9e2aa8f9ce04c4e9225485497ac415dc,+16178343967,+14157738452,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-09-14T03:00:00Z,2026-09-14T03:00:00Z
SM0dc990035262543982fba86032374d6f,+16175480388,+16174681548,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-07-18T18:00:00Z,2026-07-18T18:00:00Z
SM1b37ad48f384c786b56d8e8b753db183,+16178343967,+12065894621,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-08T21:00:00Z,2026-08-08T21:00:00Z
SMf59da09e1cb7d3228f4a7cdb40deb42b,+16178343967,+12065910227,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-07-10T13:00:00Z,2026-07-10T13:00:00Z
SMea5dc7b69a959728e8a2b3c9f5e994a2,+16175480388,+16175654862,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-08-16T02:00:00Z,2026-08-16T02:00:00Z
SM72a8687610423dbdcd682d5f768e0010,+16178343967,+16172369119,Your verification 162807 is 162807. Do not share it.,delivered,outbound-api,1,-0.00750,USD,,2026-08-22T11:00:00Z,2026-08-22T11:00:00Z
SM38460b3d4bf10faca1f0960e4029abb4,+16175480388,+16179356101,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-08-19T07:00:00Z,2026-08-19T07:00:00Z
SM0c41e00947facec751f89380b7005b1a,+16178343967,+13125667760,Your one-time login 782881: 782881,delivered,outbound-api,1,-0.00750,USD,,2026-08-27T03:00:00Z,2026-08-27T03:00:00Z
SM053bae22dc772ac33660f49656053a8b,+16175480388,+12125967497,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-16T20:00:00Z,2026-09-16T20:00:00Z
SMe7e9310c686ff2bbc64dde34c7b1dde5,+16175480388,+18570473491,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-08T23:00:00Z,2026-09-08T23:00:00Z
SM8c21b04d28ecbf04adb5fe8a12b1e104,+16175480388,+12063253697,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-09-13T11:00:00Z,2026-09-13T11:00:00Z
SM3b5f813090f6e0947f842f18adeae27c,+16178343967,+12067535311,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-08-03T12:00:00Z,2026-08-03T12:00:00Z
SM1510e0dbd938254ac5b38268210461d6,+16178343967,+13120849858,Your one-time login 018025: 018025,delivered,outbound-api,1,-0.00750,USD,,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z
SMf0944197964eefee8ec095cbd063a949,+16175480388,+18576158285,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-07-27T10:00:00Z,2026-07-27T10:00:00Z
SMcda888c2a79fb694d73b5df2bfb5c240,+16175480388,+14158265184,Welcome! Reply STOP to opt out.,delivered,outbound-api,1,-0.00750,USD,,2026-09-14T14:00:00Z,2026-09-14T14:00:00Z
SM0f2ba2c0dfda41fd7d8d7582921911a2,+16175480388,+16172861763,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-09-22T23:00:00Z,2026-09-22T23:00:00Z
SM5f37688eaa6ca2b6f1802eb4be3c100c,+16175480388,+12060916709,Your package has shipped. Track it with the link below.,delivered,outbound-api,1,-0.00750,USD,,2026-09-17T14:00:00Z,2026-09-17T14:00:00Z
SMb77351e96d58bd74ec85bca990d1414e,+16175480388,+12124404564,Payment received. Thank you.,delivered,outbound-api,1,-0.00750,USD,,2026-09-22T06:00:00Z,2026-09-22T06:00:00Z
SM3a2b400a26ea4decd954d459694600c7,+16175480388,+16175298498,Appointment reminder: tomorrow at 2:00 PM.,sent,outbound-api,1,,USD,,2026-08-27T19:00:00Z,2026-08-27T19:00:00Z
SM72a53a98a67f86e585bbaa297f35c4f4,+16178343967,+12123956946,Appointment reminder: tomorrow at 2:00 PM.,delivered,outbound-api,1,-0.00750,USD,,2026-09-26T15:00:00Z,2026-09-26T15:00:00Z
SMd59582a9cf9a32d00d474b673910cb32,+16175480388,+16177781549,Order confirmed. Expected delivery in 3-5 business days.,delivered,outbound-api,1,-0.00750,USD,,2026-07-23T13:00:00Z,2026-07-23T13:00:00Z
SMbf46a249197e751f11f09c1c6d2688ce,+16178343967,+12065900668,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-08-12T20:00:00Z,2026-08-12T20:00:00Z
SM7b2c44ca5630cfee80cfe08d879c5e08,+16178343967,+18571606530,Your verification 950340 is 950340. Do not share it.,failed,outbound-api,1,,USD,30003,,2026-09-16T09:00:00Z
SMb318e9ead81d7f6343db0476a89cdf9e,+16178343967,+14151606817,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-23T15:00:00Z,2026-08-23T15:00:00Z
SM185eb04cdab3d66cbe502def29dc8b09,+16175480388,+16179283711,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-07-13T08:00:00Z,2026-07-13T08:00:00Z
SM0f5da53b1c64d8495c12732923d79a3e,+16175480388,+13121195287,Reminder: your prescription is ready for pickup.,delivered,outbound-api,1,-0.00750,USD,,2026-08-08T15:00:00Z,2026-08-08T15:00:00Z
SM07fa428a3bbe4ecdbb78c27886266034,+16175480388,+14154240405,Service interruption resolved. Sorry for the inconvenience.,sent,outbound-api,1,,USD,,2026-07-03T06:00:00Z,2026-07-03T06:00:00Z
SMc6e8f9c4fd70cde072e0232862b70bcd,+16178343967,+18579920308,Service interruption resolved. Sorry for the inconvenience.,failed,outbound-api,1,,USD,30003,,2026-08-22T09:00:00Z
SM172c30b8bbcf128361de54419b8d2789,+16178343967,+14150676602,Service interruption resolved. Sorry for the inconvenience.,delivered,outbound-api,1,-0.00750,USD,,2026-09-04T00:00:00Z,2026-09-04T00:00:00Z
SMe400d41782dbe0d21287d6422e70c2ae,+16175480388,+12063937955,Your statement is ready. Please review it at your convenience.,delivered,outbound-api,1,-0.00750,USD,,2026-07-12T09:00:00Z,2026-07-12T09:00:00Z
