id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,climb_category,city,state
100378,Dario Meyer,activity_type-00054,29.81,32.49,26.03,20.49,31.42,70,Billings,MT
100385,Efe Ueda,activity_type-00055,29.49,24.62,12.53,54.71,73.90,232,Helena,MT
100392,Fionn Diaz,activity_type-00056,49.46,72.49,72.19,45.18,96.03,353,Butte,MT
100399,Gwen Kaur,activity_type-00057,52.57,16.96,48.68,35.50,76.94,13,Missoula,MT
100406,Hector Ramirez,activity_type-00058,99.33,30.43,21.83,39.13,3.05,1,Helena,MT
100413,Iris Young,activity_type-00059,34.95,62.12,96.24,26.38,16.76,442,Livingston,MT
100420,Julius Ferrari,activity_type-00060,57.96,67.51,9.03,54.60,42.53,458,Havre,MT
100427,Kenji Meyer,activity_type-00061,15.42,18.98,58.15,74.28,2.95,2,Great Falls,MT
100434,Alice Ueda,activity_type-00062,69.30,85.02,66.13,49.99,82.04,6,Whitefish,MT
100441,Ben Diaz,activity_type-00063,57.23,84.09,20.20,35.29,76.82,374,Butte,MT
100448,Chloe Kaur,activity_type-00064,84.99,81.52,86.03,27.59,56.31,77,Havre,MT
100455,Diego Ramirez,activity_type-00065,84.92,72.24,50.95,1.11,98.77,219,Havre,MT
100462,Elena Young,activity_type-00066,36.33,80.86,26.04,41.59,58.62,75,Havre,MT
100469,Farhan Ferrari,activity_type-00067,98.08,78.15,20.58,76.10,83.13,404,Havre,MT
100476,Grace Meyer,activity_type-00068,25.32,43.93,8.20,89.90,63.88,33,Havre,MT
100483,Hiro Ueda,activity_type-00069,90.32,99.86,49.21,38.01,91.63,26,Billings,MT
100490,Isabelle Diaz,activity_type-00070,63.48,22.50,86.94,0.34,16.37,385,Columbia Falls,MT
100497,Jamal Kaur,activity_type-00071,53.28,32.59,17.13,52.84,87.59,436,Columbia Falls,MT
100504,Kira Ramirez,activity_type-00072,51.01,50.76,60.69,35.46,21.58,391,Kalispell,MT
100511,Luis Young,activity_type-00073,53.54,55.57,0.46,46.21,51.58,68,Helena,MT
100518,Maya Ferrari,activity_type-00074,11.67,63.07,78.89,81.15,66.18,439,Whitefish,MT
100525,Noah Meyer,activity_type-00075,88.10,53.74,23.61,67.45,82.88,13,Great Falls,MT
100532,Olivia Ueda,activity_type-00076,73.83,22.87,48.53,82.02,37.24,104,Columbia Falls,MT
100539,Pablo Diaz,activity_type-00077,44.82,20.79,95.72,9.87,88.83,15,Bozeman,MT
100546,Quinn Kaur,activity_type-00078,56.38,96.14,13.46,58.35,28.13,295,Missoula,MT
100553,Ravi Ramirez,activity_type-00079,83.59,99.59,39.67,60.16,76.80,185,Great Falls,MT
100560,Sofia Young,activity_type-00080,4.62,87.73,80.55,37.42,35.14,346,Livingston,MT
100567,Tomas Ferrari,activity_type-00081,36.84,96.88,21.39,69.35,69.04,166,Great Falls,MT
100574,Uma Meyer,activity_type-00082,10.13,14.21,5.39,0.82,51.43,30,Bozeman,MT
100581,Vince Ueda,activity_type-00083,61.15,16.52,57.31,68.44,32.40,403,Polson,MT
100588,Wren Diaz,activity_type-00084,20.57,82.09,49.73,55.80,71.88,33,Whitefish,MT
100595,Xiao Kaur,activity_type-00085,56.05,5.61,17.58,43.23,62.76,452,Polson,MT
100602,Yara Ramirez,activity_type-00086,8.65,97.98,4.45,38.51,2.07,77,Billings,MT
100609,Zane Young,activity_type-00087,98.46,28.83,51.60,29.07,51.98,271,Havre,MT
100616,Anika Ferrari,activity_type-00088,65.92,49.84,10.10,17.37,66.25,95,Billings,MT
100623,Bram Meyer,activity_type-00089,82.66,67.60,84.64,16.96,0.96,253,Helena,MT
100630,Cora Ueda,activity_type-00090,64.30,58.14,85.86,73.54,66.85,379,Livingston,MT
100637,Deshaun Diaz,activity_type-00091,52.75,15.79,93.49,74.45,26.63,89,Missoula,MT
100644,Eli Kaur,activity_type-00092,60.60,34.95,65.91,29.21,69.58,197,Butte,MT
100651,Freya Ramirez,activity_type-00093,69.24,88.69,92.02,11.51,74.90,424,Havre,MT
100658,Gabriel Young,activity_type-00094,25.03,51.70,41.25,28.62,35.77,191,Kalispell,MT
100665,Hana Ferrari,activity_type-00095,57.05,3.44,5.31,74.74,76.77,62,Bozeman,MT
100672,Ian Meyer,activity_type-00096,90.98,38.62,50.53,14.91,68.68,91,Columbia Falls,MT
100679,Jessa Ueda,activity_type-00097,42.49,66.30,9.78,66.83,53.30,226,Butte,MT
100686,Kai Diaz,activity_type-00098,51.54,96.52,3.63,70.54,55.91,462,Columbia Falls,MT
100693,Lena Kaur,activity_type-00099,3.17,14.97,77.37,94.32,57.36,32,Billings,MT
100700,Mateo Ramirez,activity_type-00100,97.26,39.71,11.01,0.86,19.62,498,Billings,MT
100707,Nia Young,activity_type-00101,94.02,79.84,81.16,39.07,9.28,383,Columbia Falls,MT
100714,Owen Ferrari,activity_type-00102,78.02,52.77,66.69,19.05,47.52,156,Helena,MT
100721,Petra Meyer,activity_type-00103,49.89,59.26,11.35,89.38,85.00,120,Livingston,MT
100728,Rosa Ueda,activity_type-00104,54.94,14.82,19.93,18.26,48.50,482,Helena,MT
100735,Sam Diaz,activity_type-00105,31.19,19.57,23.29,39.35,70.34,481,Helena,MT
100742,Tara Kaur,activity_type-00106,5.08,5.34,96.02,55.87,79.13,73,Billings,MT
100749,Ursula Ramirez,activity_type-00107,3.66,3.42,65.23,25.58,52.40,16,Bozeman,MT
100756,Viktor Young,activity_type-00108,14.44,71.54,9.60,66.05,11.07,214,Butte,MT
100763,Wanda Ferrari,activity_type-00109,85.83,9.69,77.98,61.92,37.89,437,Kalispell,MT
100770,Xander Meyer,activity_type-00110,7.81,89.41,69.61,70.99,58.81,450,Helena,MT
100777,Yusuf Ueda,activity_type-00111,96.58,53.82,37.34,16.46,73.80,110,Havre,MT
100784,Zola Diaz,activity_type-00112,67.84,3.28,10.06,87.68,6.10,187,Billings,MT
100791,Adele Kaur,activity_type-00113,52.50,42.37,31.47,39.28,30.32,160,Livingston,MT
100798,Bruno Ramirez,activity_type-00114,96.28,23.43,4.99,93.01,23.80,356,Missoula,MT
100805,Camila Young,activity_type-00115,11.00,93.58,54.48,3.15,62.02,214,Whitefish,MT
100812,Dario Ferrari,activity_type-00116,28.56,95.45,68.94,3.86,32.08,361,Missoula,MT
100819,Efe Meyer,activity_type-00117,97.22,71.68,74.14,11.02,31.10,465,Havre,MT
100826,Fionn Ueda,activity_type-00118,2.95,97.97,6.85,91.16,70.80,260,Billings,MT
100833,Gwen Diaz,activity_type-00119,78.56,1.88,51.71,87.97,34.44,470,Bozeman,MT
100840,Hector Kaur,activity_type-00120,11.24,42.31,52.73,33.28,52.95,179,Columbia Falls,MT
100847,Iris Ramirez,activity_type-00121,62.50,51.64,6.83,61.97,54.53,495,Helena,MT
100854,Julius Young,activity_type-00122,68.86,16.56,8.00,98.86,50.89,108,Polson,MT
100861,Kenji Ferrari,activity_type-00123,85.57,8.10,79.60,10.49,63.29,92,Billings,MT
100868,Alice Meyer,activity_type-00124,83.01,53.69,7.46,17.12,42.87,446,Whitefish,MT
100875,Ben Ueda,activity_type-00125,69.78,85.74,6.95,78.72,90.24,179,Columbia Falls,MT
100882,Chloe Diaz,activity_type-00126,14.20,24.65,46.39,20.39,21.34,191,Polson,MT
100889,Diego Kaur,activity_type-00127,41.78,65.73,95.72,22.20,19.97,449,Missoula,MT
100896,Elena Ramirez,activity_type-00128,96.53,11.53,58.16,79.54,68.91,89,Columbia Falls,MT
100903,Farhan Young,activity_type-00129,85.87,54.62,3.89,96.25,71.67,101,Livingston,MT
100910,Grace Ferrari,activity_type-00130,89.58,28.96,36.65,2.42,14.34,434,Polson,MT
100917,Hiro Meyer,activity_type-00131,19.17,32.11,46.83,88.83,34.40,53,Billings,MT
100924,Isabelle Ueda,activity_type-00132,75.80,19.22,83.62,34.16,51.48,443,Billings,MT
100931,Jamal Diaz,activity_type-00133,55.05,63.55,6.40,47.32,97.34,127,Missoula,MT
100938,Kira Kaur,activity_type-00134,28.30,94.43,23.89,78.10,83.48,247,Missoula,MT
100945,Luis Ramirez,activity_type-00135,98.34,31.28,14.26,26.63,32.09,309,Great Falls,MT
100952,Maya Young,activity_type-00136,88.36,80.02,86.09,50.68,73.79,495,Butte,MT
100959,Noah Ferrari,activity_type-00137,54.27,88.26,48.44,49.86,89.15,286,Billings,MT
100966,Olivia Meyer,activity_type-00138,57.40,87.87,6.90,98.36,99.14,260,Billings,MT
100973,Pablo Ueda,activity_type-00139,26.93,15.14,64.55,50.39,51.37,97,Livingston,MT
100980,Quinn Diaz,activity_type-00140,66.71,5.63,22.11,30.46,71.02,362,Polson,MT
100987,Ravi Kaur,activity_type-00141,50.22,24.15,47.18,20.86,93.78,220,Missoula,MT
100994,Sofia Ramirez,activity_type-00142,31.15,90.08,29.45,10.89,97.78,356,Columbia Falls,MT
101001,Tomas Young,activity_type-00143,1.02,6.45,45.73,25.85,12.92,111,Havre,MT
101008,Uma Ferrari,activity_type-00144,91.37,49.40,93.61,1.45,83.50,331,Columbia Falls,MT
101015,Vince Meyer,activity_type-00145,29.62,99.84,56.64,73.52,56.38,151,Polson,MT
101022,Wren Ueda,activity_type-00146,8.73,64.64,30.40,74.15,92.22,422,Livingston,MT
101029,Xiao Diaz,activity_type-00147,69.01,7.27,20.62,59.07,28.09,183,Kalispell,MT
101036,Yara Kaur,activity_type-00148,57.14,30.06,59.07,2.56,69.64,221,Columbia Falls,MT
101043,Zane Ramirez,activity_type-00149,14.15,52.19,28.63,41.55,78.87,164,Great Falls,MT
101050,Anika Young,activity_type-00150,88.69,91.09,32.00,8.44,35.20,379,Billings,MT
101057,Bram Ferrari,activity_type-00151,18.68,76.32,37.45,76.56,40.92,151,Kalispell,MT
101064,Cora Meyer,activity_type-00152,5.18,42.80,40.80,89.43,81.03,255,Billings,MT
101071,Deshaun Ueda,activity_type-00153,44.79,65.13,70.33,49.98,78.20,72,Billings,MT
101078,Eli Diaz,activity_type-00154,13.60,10.60,51.04,48.84,93.79,364,Havre,MT
101085,Freya Kaur,activity_type-00155,14.52,66.18,50.56,57.56,9.03,321,Havre,MT
101092,Gabriel Ramirez,activity_type-00156,48.42,12.63,90.78,58.88,72.17,62,Helena,MT
101099,Hana Young,activity_type-00157,24.10,70.48,58.78,38.93,31.61,217,Livingston,MT
101106,Ian Ferrari,activity_type-00158,52.72,90.79,53.46,78.14,64.99,472,Kalispell,MT
101113,Jessa Meyer,activity_type-00159,20.71,72.44,65.66,81.61,85.64,122,Whitefish,MT
101120,Kai Ueda,activity_type-00160,23.50,48.44,88.40,17.89,74.78,426,Billings,MT
101127,Lena Diaz,activity_type-00161,22.20,75.12,26.50,80.24,36.75,382,Helena,MT
101134,Mateo Kaur,activity_type-00162,44.58,10.20,62.17,99.36,4.47,335,Great Falls,MT
101141,Nia Ramirez,activity_type-00163,4.49,72.22,90.35,12.46,88.11,75,Polson,MT
101148,Owen Young,activity_type-00164,40.50,52.35,57.30,65.57,56.14,50,Whitefish,MT
101155,Petra Ferrari,activity_type-00165,19.27,32.36,20.30,76.71,78.21,260,Polson,MT
101162,Rosa Meyer,activity_type-00166,40.56,86.11,25.75,70.98,83.90,365,Missoula,MT
101169,Sam Ueda,activity_type-00167,59.96,46.74,8.49,18.88,24.96,366,Columbia Falls,MT
101176,Tara Diaz,activity_type-00168,23.17,74.21,50.52,4.60,67.27,123,Kalispell,MT
101183,Ursula Kaur,activity_type-00169,4.70,13.66,24.46,9.70,71.69,422,Great Falls,MT
101190,Viktor Ramirez,activity_type-00170,92.93,83.98,32.05,75.15,68.65,67,Helena,MT
101197,Wanda Young,activity_type-00171,75.81,44.82,0.67,4.93,82.26,48,Butte,MT
101204,Xander Ferrari,activity_type-00172,75.10,24.45,17.78,90.45,55.18,199,Livingston,MT
101211,Yusuf Meyer,activity_type-00173,35.54,49.83,72.07,5.42,68.19,386,Helena,MT
101218,Zola Ueda,activity_type-00174,99.74,14.16,82.93,84.35,65.47,85,Bozeman,MT
101225,Adele Diaz,activity_type-00175,16.56,7.96,43.77,41.49,62.33,295,Columbia Falls,MT
101232,Bruno Kaur,activity_type-00176,92.29,63.23,91.68,82.76,27.05,282,Helena,MT
101239,Camila Ramirez,activity_type-00177,36.32,16.62,85.18,7.51,55.23,324,Bozeman,MT
101246,Dario Young,activity_type-00178,71.15,87.82,5.57,96.39,51.86,241,Whitefish,MT
101253,Efe Ferrari,activity_type-00179,99.10,71.63,46.60,83.07,3.30,298,Missoula,MT
101260,Fionn Meyer,activity_type-00180,69.12,73.73,76.57,68.34,12.94,131,Helena,MT
101267,Gwen Ueda,activity_type-00181,40.83,80.36,68.31,25.81,44.52,254,Columbia Falls,MT
101274,Hector Diaz,activity_type-00182,80.34,10.82,15.84,18.20,64.16,268,Billings,MT
101281,Iris Kaur,activity_type-00183,77.18,29.74,27.74,64.61,17.83,442,Butte,MT
101288,Julius Ramirez,activity_type-00184,16.13,4.32,51.35,34.05,83.01,289,Great Falls,MT
101295,Kenji Young,activity_type-00185,87.56,22.70,17.13,62.20,89.30,155,Butte,MT
101302,Alice Ferrari,activity_type-00186,7.67,74.80,41.20,82.27,22.66,337,Columbia Falls,MT
101309,Ben Meyer,activity_type-00187,42.53,68.29,89.06,76.36,35.20,291,Butte,MT
101316,Chloe Ueda,activity_type-00188,49.51,70.49,45.61,83.70,86.09,202,Missoula,MT
101323,Diego Diaz,activity_type-00189,15.86,1.68,46.81,10.11,87.44,274,Bozeman,MT
101330,Elena Kaur,activity_type-00190,55.51,23.41,47.94,58.67,93.19,296,Missoula,MT
101337,Farhan Ramirez,activity_type-00191,62.01,85.73,76.77,93.85,16.28,406,Livingston,MT
101344,Grace Young,activity_type-00192,7.83,15.71,88.54,6.70,31.49,364,Billings,MT
101351,Hiro Ferrari,activity_type-00193,53.91,37.16,82.28,49.33,23.50,263,Kalispell,MT
101358,Isabelle Meyer,activity_type-00194,43.17,71.07,16.59,13.71,51.78,271,Great Falls,MT
101365,Jamal Ueda,activity_type-00195,34.32,97.65,78.90,91.22,92.26,292,Havre,MT
101372,Kira Diaz,activity_type-00196,44.16,35.82,13.64,18.77,19.00,378,Whitefish,MT
101379,Luis Kaur,activity_type-00197,25.69,7.39,41.39,81.14,71.63,148,Missoula,MT
101386,Maya Ramirez,activity_type-00198,41.26,56.14,84.82,55.41,43.35,115,Helena,MT
101393,Noah Young,activity_type-00199,73.15,81.56,54.51,37.52,21.90,145,Livingston,MT
101400,Olivia Ferrari,activity_type-00200,9.44,44.94,79.15,42.33,76.24,381,Columbia Falls,MT
101407,Pablo Meyer,activity_type-00201,31.25,42.65,78.95,35.01,29.31,409,Bozeman,MT
101414,Quinn Ueda,activity_type-00202,42.91,49.41,71.46,58.98,38.27,338,Bozeman,MT
101421,Ravi Diaz,activity_type-00203,27.29,60.00,64.68,95.72,33.26,231,Polson,MT
101428,Sofia Kaur,activity_type-00204,14.31,42.20,26.35,32.65,67.84,330,Polson,MT
101435,Tomas Ramirez,activity_type-00205,7.91,37.92,80.71,31.33,9.39,413,Great Falls,MT
101442,Uma Young,activity_type-00206,13.40,73.87,91.57,32.21,78.64,497,Kalispell,MT
101449,Vince Ferrari,activity_type-00207,9.30,66.42,88.86,35.47,50.56,360,Livingston,MT
101456,Wren Meyer,activity_type-00208,71.49,49.60,77.07,97.37,37.20,368,Helena,MT
101463,Xiao Ueda,activity_type-00209,53.80,15.32,61.25,18.35,99.18,241,Whitefish,MT
101470,Yara Diaz,activity_type-00210,16.75,13.41,55.70,1.56,52.93,119,Havre,MT
101477,Zane Kaur,activity_type-00211,22.60,87.92,87.62,81.47,39.86,171,Columbia Falls,MT
101484,Anika Ramirez,activity_type-00212,7.28,83.11,98.90,45.83,21.34,210,Great Falls,MT
101491,Bram Young,activity_type-00213,13.47,48.72,31.84,94.81,21.98,344,Missoula,MT
101498,Cora Ferrari,activity_type-00214,12.55,24.33,85.55,32.21,27.95,313,Polson,MT
101505,Deshaun Meyer,activity_type-00215,36.61,14.04,89.54,88.46,55.93,235,Polson,MT
101512,Eli Ueda,activity_type-00216,34.70,85.25,32.34,71.04,66.20,258,Livingston,MT
101519,Freya Diaz,activity_type-00217,77.19,45.94,39.62,97.00,26.52,416,Helena,MT
101526,Gabriel Kaur,activity_type-00218,81.05,48.00,30.94,89.34,41.50,130,Great Falls,MT
101533,Hana Ramirez,activity_type-00219,88.62,58.72,82.59,52.83,27.22,268,Missoula,MT
101540,Ian Young,activity_type-00220,13.54,14.64,51.11,86.99,60.60,277,Helena,MT
101547,Jessa Ferrari,activity_type-00221,17.00,50.58,46.88,20.88,79.94,480,Billings,MT
101554,Kai Meyer,activity_type-00222,97.73,79.69,73.57,5.05,46.83,434,Havre,MT
101561,Lena Ueda,activity_type-00223,63.07,6.79,52.19,46.38,33.23,128,Helena,MT
101568,Mateo Diaz,activity_type-00224,72.33,51.96,52.10,21.00,39.96,414,Kalispell,MT
101575,Nia Kaur,activity_type-00225,39.61,89.34,8.01,30.87,79.15,162,Livingston,MT
101582,Owen Ramirez,activity_type-00226,31.30,17.73,37.50,67.91,22.87,50,Columbia Falls,MT
101589,Petra Young,activity_type-00227,9.56,93.05,95.46,86.82,40.39,178,Butte,MT
101596,Rosa Ferrari,activity_type-00228,43.94,4.89,96.07,76.93,70.58,263,Helena,MT
101603,Sam Meyer,activity_type-00229,46.28,30.61,99.32,69.03,45.52,122,Polson,MT
101610,Tara Ueda,activity_type-00230,56.86,94.57,10.05,46.32,52.73,309,Whitefish,MT
101617,Ursula Diaz,activity_type-00231,75.89,89.04,72.13,28.78,33.57,103,Helena,MT
101624,Viktor Kaur,activity_type-00232,24.31,73.07,74.12,15.85,18.53,80,Billings,MT
101631,Wanda Ramirez,activity_type-00233,56.47,1.89,83.78,72.50,42.60,464,Whitefish,MT
101638,Xander Young,activity_type-00234,42.43,93.73,51.00,82.92,80.00,94,Livingston,MT
101645,Yusuf Ferrari,activity_type-00235,92.79,35.69,60.59,48.82,78.72,157,Bozeman,MT
101652,Zola Meyer,activity_type-00236,64.10,12.87,40.54,18.90,6.99,124,Havre,MT
101659,Adele Ueda,activity_type-00237,87.00,27.41,29.90,50.20,69.12,292,Great Falls,MT
101666,Bruno Diaz,activity_type-00238,53.71,48.50,18.54,82.42,15.31,97,Missoula,MT
101673,Camila Kaur,activity_type-00239,30.05,98.83,88.46,28.21,13.79,112,Great Falls,MT
101680,Dario Ramirez,activity_type-00240,62.76,90.50,57.97,38.91,52.04,190,Billings,MT
101687,Efe Young,activity_type-00241,57.94,7.53,16.00,66.10,97.37,467,Polson,MT
101694,Fionn Ferrari,activity_type-00242,51.75,0.70,12.13,3.07,41.68,241,Missoula,MT
101701,Gwen Meyer,activity_type-00243,6.91,20.95,58.07,39.41,26.18,114,Livingston,MT
101708,Hector Ueda,activity_type-00244,23.82,48.41,46.20,93.16,15.69,325,Bozeman,MT
101715,Iris Diaz,activity_type-00245,24.34,3.13,32.34,67.81,74.88,34,Kalispell,MT
101722,Julius Kaur,activity_type-00246,42.39,87.26,84.84,26.29,11.82,268,Polson,MT
101729,Kenji Ramirez,activity_type-00247,21.29,28.41,20.80,93.45,19.94,371,Great Falls,MT
101736,Alice Young,activity_type-00248,65.64,61.64,33.73,17.55,92.72,434,Helena,MT
101743,Ben Ferrari,activity_type-00249,64.57,73.35,5.47,66.03,50.95,33,Polson,MT
101750,Chloe Meyer,activity_type-00250,51.16,95.27,87.81,52.16,28.42,274,Butte,MT
101757,Diego Ueda,activity_type-00251,63.71,35.31,30.01,10.76,75.02,81,Billings,MT
101764,Elena Diaz,activity_type-00252,50.94,8.76,75.50,94.56,24.44,271,Helena,MT
101771,Farhan Kaur,activity_type-00253,10.74,35.94,25.66,23.32,36.64,454,Butte,MT
101778,Grace Ramirez,activity_type-00254,68.15,82.49,70.14,25.10,52.66,166,Butte,MT
101785,Hiro Young,activity_type-00255,35.73,60.05,26.89,36.41,67.60,410,Bozeman,MT
101792,Isabelle Ferrari,activity_type-00256,80.74,66.16,33.16,24.13,92.23,305,Butte,MT
101799,Jamal Meyer,activity_type-00257,72.76,51.07,17.54,74.55,86.11,353,Columbia Falls,MT
101806,Kira Ueda,activity_type-00258,18.62,55.49,27.82,61.27,20.98,367,Kalispell,MT
101813,Luis Diaz,activity_type-00259,67.11,69.28,40.97,16.72,35.89,446,Kalispell,MT
101820,Maya Kaur,activity_type-00260,94.97,98.92,57.90,84.88,27.26,62,Billings,MT
101827,Noah Ramirez,activity_type-00261,66.66,15.88,7.95,91.99,95.57,90,Columbia Falls,MT
101834,Olivia Young,activity_type-00262,9.95,88.85,92.59,10.41,7.66,243,Helena,MT
101841,Pablo Ferrari,activity_type-00263,3.50,38.37,65.74,72.26,91.17,113,Billings,MT
101848,Quinn Meyer,activity_type-00264,8.25,27.84,19.72,7.76,55.28,268,Kalispell,MT
101855,Ravi Ueda,activity_type-00265,70.09,21.35,46.50,63.63,69.43,463,Great Falls,MT
101862,Sofia Diaz,activity_type-00266,73.96,73.88,99.48,65.97,49.20,112,Great Falls,MT
101869,Tomas Kaur,activity_type-00267,91.64,51.12,81.08,5.02,11.58,238,Whitefish,MT
101876,Uma Ramirez,activity_type-00268,77.73,66.40,49.21,41.56,71.80,431,Great Falls,MT
101883,Vince Young,activity_type-00269,76.64,72.97,79.45,27.96,12.96,395,Bozeman,MT
101890,Wren Ferrari,activity_type-00270,37.40,50.24,76.23,16.00,79.46,211,Columbia Falls,MT
101897,Xiao Meyer,activity_type-00271,29.07,53.77,83.38,49.48,58.66,355,Whitefish,MT
101904,Yara Ueda,activity_type-00272,85.46,12.81,21.40,31.37,91.83,480,Kalispell,MT
101911,Zane Diaz,activity_type-00273,23.00,27.51,69.53,52.12,64.34,147,Havre,MT
101918,Anika Kaur,activity_type-00274,86.60,23.80,35.84,28.51,26.84,261,Billings,MT
101925,Bram Ramirez,activity_type-00275,80.00,85.42,9.27,40.24,40.40,232,Columbia Falls,MT
101932,Cora Young,activity_type-00276,49.96,54.74,29.27,48.05,10.32,235,Livingston,MT
101939,Deshaun Ferrari,activity_type-00277,9.18,86.77,36.44,86.97,2.39,322,Bozeman,MT
101946,Eli Meyer,activity_type-00278,7.31,82.38,13.60,3.68,4.58,104,Kalispell,MT
101953,Freya Ueda,activity_type-00279,17.90,69.23,3.29,64.55,76.18,438,Havre,MT
