id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
100161,Xiao Ramirez,2,72.26,382,48,153.52,30.02,2025-08-29T08:46:00Z,3108,200253
100168,Yara Young,4,24.27,316,483,178.14,30.66,2025-04-19T15:22:00Z,1591,200264
100175,Zane Ferrari,1,35.30,218,114,437.98,63.01,2025-03-01T14:02:00Z,4560,200275
100182,Anika Meyer,4,51.06,229,300,240.27,69.90,2025-05-29T20:27:00Z,3546,200286
100189,Bram Ueda,1,64.56,318,371,73.83,5.21,2024-09-06T14:07:00Z,90,200297
100196,Cora Diaz,4,15.06,115,284,140.04,77.86,2025-07-26T23:46:00Z,1842,200308
100203,Deshaun Kaur,4,99.74,205,394,158.41,40.00,2024-12-20T12:28:00Z,1670,200319
100210,Eli Ramirez,4,66.18,227,177,391.68,28.52,2025-11-10T02:44:00Z,511,200330
100217,Freya Young,3,8.35,103,255,350.91,40.96,2025-02-13T09:38:00Z,4990,200341
100224,Gabriel Ferrari,5,77.55,34,116,398.99,51.25,2025-06-03T10:26:00Z,3550,200352
100231,Hana Meyer,1,79.98,482,310,25.18,31.30,2025-07-26T06:04:00Z,2446,200363
100238,Ian Ueda,5,15.16,370,472,88.02,97.85,2025-06-10T12:50:00Z,2745,200374
100245,Jessa Diaz,2,43.43,257,266,107.10,62.35,2025-06-22T18:47:00Z,3424,200385
100252,Kai Kaur,1,11.56,411,301,128.47,38.49,2026-11-08T12:32:00Z,4651,200396
100259,Lena Ramirez,3,64.25,348,86,105.13,57.73,2026-09-23T07:10:00Z,3761,200407
100266,Mateo Young,1,27.54,343,161,288.36,85.39,2026-10-31T09:31:00Z,3817,200418
100273,Nia Ferrari,4,64.03,28,382,120.37,5.74,2025-09-16T03:03:00Z,2717,200429
100280,Owen Meyer,3,44.44,40,359,180.24,39.03,2026-07-16T22:21:00Z,563,200440
100287,Petra Ueda,4,24.93,313,218,226.40,86.42,2026-06-21T10:23:00Z,217,200451
100294,Rosa Diaz,3,58.74,398,0,351.63,13.71,2026-02-14T19:20:00Z,4647,200462
100301,Sam Kaur,2,90.28,481,181,477.07,46.73,2025-02-20T07:38:00Z,3743,200473
100308,Tara Ramirez,1,15.56,422,399,156.91,90.30,2026-02-16T08:50:00Z,2155,200484
100315,Ursula Young,5,72.81,342,102,18.67,58.41,2026-08-18T01:39:00Z,3996,200495
100322,Viktor Ferrari,5,66.65,105,429,448.80,37.83,2025-05-12T12:11:00Z,4707,200506
100329,Wanda Meyer,3,88.90,469,329,132.02,73.96,2025-05-05T22:59:00Z,4245,200517
100336,Xander Ueda,1,65.78,89,446,367.96,73.01,2025-09-30T19:55:00Z,1042,200528
100343,Yusuf Diaz,5,29.01,413,69,98.52,85.64,2026-08-19T07:04:00Z,366,200539
100350,Zola Kaur,5,29.82,112,451,52.66,29.60,2026-09-27T10:52:00Z,1907,200550
100357,Adele Ramirez,5,97.72,464,411,278.94,45.51,2024-12-21T09:09:00Z,1914,200561
100364,Bruno Young,4,94.96,237,131,244.74,21.20,2025-02-20T19:09:00Z,1818,200572
100371,Camila Ferrari,5,67.60,118,73,133.50,62.87,2024-10-03T06:31:00Z,2987,200583
100378,Dario Meyer,5,35.34,219,2,21.46,6.67,2025-07-08T08:45:00Z,4191,200594
100385,Efe Ueda,4,81.03,64,412,345.01,81.51,2025-12-29T15:09:00Z,4204,200605
100392,Fionn Diaz,4,44.23,289,155,186.18,31.15,2025-12-18T13:17:00Z,1052,200616
100399,Gwen Kaur,4,74.87,30,362,201.22,53.69,2025-05-15T05:00:00Z,2176,200627
100406,Hector Ramirez,1,38.83,80,361,201.71,95.93,2025-02-15T12:09:00Z,4494,200638
100413,Iris Young,3,60.48,453,389,182.49,68.32,2025-04-18T20:06:00Z,845,200649
100420,Julius Ferrari,5,19.10,25,10,399.88,26.90,2025-05-24T10:41:00Z,1151,200660
100427,Kenji Meyer,4,29.23,352,376,390.88,29.87,2025-03-05T05:59:00Z,4266,200671
100434,Alice Ueda,4,30.49,452,271,66.34,78.16,2026-05-24T03:45:00Z,1287,200682
100441,Ben Diaz,2,30.77,176,303,368.21,47.45,2024-10-29T21:17:00Z,1804,200693
100448,Chloe Kaur,4,16.60,483,121,160.30,37.43,2025-02-10T21:48:00Z,2070,200704
100455,Diego Ramirez,4,96.08,494,268,91.26,34.65,2026-07-22T13:42:00Z,1470,200715
100462,Elena Young,1,66.89,78,355,71.40,77.01,2024-11-03T09:02:00Z,3475,200726
100469,Farhan Ferrari,2,12.09,153,264,364.16,15.78,2024-10-06T15:41:00Z,4480,200737
100476,Grace Meyer,5,56.41,238,135,319.19,8.38,2025-03-18T10:46:00Z,1640,200748
100483,Hiro Ueda,5,3.17,47,455,239.78,41.98,2025-12-21T16:11:00Z,909,200759
100490,Isabelle Diaz,1,16.98,472,467,188.69,25.06,2025-05-21T14:10:00Z,1973,200770
100497,Jamal Kaur,5,77.51,345,484,249.63,33.64,2025-08-31T20:15:00Z,2140,200781
100504,Kira Ramirez,4,96.25,41,164,237.14,55.06,2026-03-30T12:58:00Z,2164,200792
100511,Luis Young,1,25.34,412,82,300.65,77.73,2026-06-21T08:22:00Z,4474,200803
100518,Maya Ferrari,3,10.61,84,228,443.03,0.51,2026-01-22T12:55:00Z,1650,200814
100525,Noah Meyer,1,36.41,30,47,448.38,66.42,2025-12-10T06:20:00Z,4819,200825
100532,Olivia Ueda,2,54.40,186,358,447.02,20.64,2024-11-18T15:10:00Z,357,200836
100539,Pablo Diaz,2,26.23,427,55,227.93,33.93,2026-05-20T16:26:00Z,4474,200847
100546,Quinn Kaur,3,95.67,325,71,406.64,36.97,2025-03-16T11:12:00Z,2242,200858
100553,Ravi Ramirez,1,70.00,313,23,240.48,76.89,2025-09-16T14:33:00Z,1447,200869
100560,Sofia Young,4,8.76,487,367,485.79,6.99,2025-11-22T21:37:00Z,4280,200880
100567,Tomas Ferrari,2,30.73,8,181,294.37,17.52,2025-04-24T21:46:00Z,2093,200891
100574,Uma Meyer,4,19.20,102,260,62.31,63.78,2026-07-30T23:28:00Z,1743,200902
100581,Vince Ueda,2,85.88,167,104,129.84,44.42,2026-06-27T19:14:00Z,559,200913
100588,Wren Diaz,3,26.50,45,6,60.14,75.05,2026-07-23T04:05:00Z,4972,200924
100595,Xiao Kaur,5,80.56,499,33,464.43,7.23,2025-03-26T04:29:00Z,3374,200935
100602,Yara Ramirez,4,86.11,447,141,289.71,98.57,2026-02-13T12:14:00Z,2057,200946
100609,Zane Young,3,78.49,356,328,222.15,62.58,2026-07-21T19:58:00Z,4832,200957
100616,Anika Ferrari,5,35.58,166,409,112.58,90.28,2026-11-12T08:51:00Z,1253,200968
100623,Bram Meyer,2,43.21,412,39,196.45,79.45,2025-11-04T13:33:00Z,2216,200979
100630,Cora Ueda,3,77.36,146,158,164.38,53.02,2026-04-04T10:45:00Z,3717,200990
100637,Deshaun Diaz,2,51.83,174,298,439.33,42.27,2025-09-04T21:32:00Z,4083,201001
100644,Eli Kaur,4,25.47,439,441,158.24,66.89,2026-04-21T06:03:00Z,3432,201012
100651,Freya Ramirez,3,70.66,400,385,373.47,87.42,2025-01-03T05:24:00Z,3550,201023
100658,Gabriel Young,1,43.90,381,473,380.41,47.63,2024-11-15T05:30:00Z,2055,201034
100665,Hana Ferrari,1,98.93,283,99,58.15,73.31,2026-07-21T19:27:00Z,3089,201045
100672,Ian Meyer,3,4.62,211,428,225.64,6.57,2025-11-16T22:34:00Z,1557,201056
100679,Jessa Ueda,3,45.61,399,161,239.56,12.03,2026-08-08T09:02:00Z,1478,201067
100686,Kai Diaz,3,21.31,383,394,351.38,17.17,2026-08-11T13:42:00Z,3010,201078
100693,Lena Kaur,5,44.88,10,29,351.98,51.29,2025-06-07T03:02:00Z,1422,201089
100700,Mateo Ramirez,5,70.13,265,452,9.73,95.30,2025-10-31T08:40:00Z,4586,201100
100707,Nia Young,3,24.72,112,226,125.91,46.15,2024-09-09T11:59:00Z,1999,201111
100714,Owen Ferrari,2,49.53,246,60,185.41,75.93,2026-01-14T16:40:00Z,3116,201122
100721,Petra Meyer,1,42.21,254,10,436.95,17.79,2025-02-01T13:09:00Z,4413,201133
100728,Rosa Ueda,3,63.88,137,59,264.49,18.17,2026-02-21T19:30:00Z,1342,201144
100735,Sam Diaz,3,57.15,296,32,89.99,44.20,2024-10-17T15:07:00Z,4794,201155
100742,Tara Kaur,3,71.76,304,490,39.50,5.62,2025-06-07T22:35:00Z,2627,201166
100749,Ursula Ramirez,3,62.73,484,454,76.04,31.65,2025-09-10T01:44:00Z,906,201177
100756,Viktor Young,5,89.52,217,436,437.92,96.41,2026-06-28T06:09:00Z,2795,201188
100763,Wanda Ferrari,4,34.87,417,129,49.50,66.78,2026-08-02T12:51:00Z,1944,201199
100770,Xander Meyer,4,23.03,180,342,157.34,45.15,2025-12-07T07:17:00Z,2896,201210
100777,Yusuf Ueda,3,22.08,318,206,204.93,46.27,2026-09-22T21:35:00Z,3198,201221
100784,Zola Diaz,2,0.41,199,85,437.68,62.26,2025-03-30T15:18:00Z,4349,201232
100791,Adele Kaur,1,88.66,163,307,129.17,53.97,2025-06-27T10:24:00Z,2564,201243
100798,Bruno Ramirez,5,0.85,1,107,125.30,73.29,2026-04-28T22:23:00Z,4459,201254
100805,Camila Young,3,15.04,243,198,29.86,56.30,2025-12-17T09:32:00Z,2411,201265
100812,Dario Ferrari,2,14.01,343,91,245.12,5.84,2026-02-24T20:17:00Z,4093,201276
100819,Efe Meyer,2,61.31,381,316,161.15,2.36,2025-01-20T05:44:00Z,2707,201287
100826,Fionn Ueda,1,23.58,308,247,475.97,76.29,2026-08-22T13:31:00Z,3811,201298
100833,Gwen Diaz,3,0.08,3,82,147.31,73.63,2026-05-08T02:10:00Z,3455,201309
100840,Hector Kaur,4,13.61,497,411,318.95,4.03,2026-06-10T18:09:00Z,3328,201320
100847,Iris Ramirez,5,36.38,68,339,272.63,56.36,2025-01-02T17:14:00Z,732,201331
100854,Julius Young,5,80.26,88,347,12.39,67.14,2025-03-14T20:28:00Z,22,201342
100861,Kenji Ferrari,2,12.96,332,243,21.44,83.19,2026-10-03T20:48:00Z,3891,201353
100868,Alice Meyer,3,41.87,370,377,46.09,30.24,2026-01-03T04:30:00Z,3071,201364
100875,Ben Ueda,3,91.03,207,111,58.54,56.99,2025-09-28T22:38:00Z,2366,201375
100882,Chloe Diaz,2,59.54,423,465,43.38,81.05,2025-10-03T01:08:00Z,2038,201386
100889,Diego Kaur,5,44.94,447,44,119.55,37.64,2025-01-29T08:49:00Z,553,201397
100896,Elena Ramirez,1,83.34,46,232,76.56,39.11,2026-04-29T03:24:00Z,4053,201408
100903,Farhan Young,3,36.85,360,224,272.76,73.88,2025-05-25T20:17:00Z,1276,201419
100910,Grace Ferrari,1,55.97,392,33,403.47,79.23,2025-03-26T17:08:00Z,4293,201430
100917,Hiro Meyer,5,84.58,441,378,45.16,9.17,2026-04-09T07:43:00Z,4844,201441
100924,Isabelle Ueda,4,22.59,334,367,196.39,90.64,2026-03-08T11:53:00Z,2017,201452
100931,Jamal Diaz,1,95.21,176,419,476.55,96.64,2024-10-01T10:40:00Z,1789,201463
100938,Kira Kaur,2,61.96,221,132,405.65,62.05,2025-03-10T16:10:00Z,3036,201474
100945,Luis Ramirez,3,72.76,104,316,299.13,30.21,2025-08-26T14:30:00Z,2861,201485
100952,Maya Young,4,18.69,338,453,285.61,79.56,2025-08-20T17:57:00Z,272,201496
100959,Noah Ferrari,5,99.49,17,339,188.38,5.67,2026-07-14T23:26:00Z,4,201507
100966,Olivia Meyer,1,34.99,88,3,151.25,23.77,2025-06-24T08:25:00Z,304,201518
100973,Pablo Ueda,5,32.73,77,140,436.77,49.07,2025-02-08T21:30:00Z,3513,201529
100980,Quinn Diaz,3,52.35,372,393,185.14,65.65,2026-06-20T00:16:00Z,2693,201540
100987,Ravi Kaur,1,8.48,450,431,485.68,51.34,2025-01-25T06:56:00Z,3074,201551
100994,Sofia Ramirez,2,18.68,29,148,229.95,24.66,2025-12-15T12:07:00Z,3586,201562
101001,Tomas Young,3,93.19,59,479,387.63,96.10,2026-10-31T14:47:00Z,3780,201573
101008,Uma Ferrari,3,29.52,80,128,174.27,2.60,2025-10-31T05:02:00Z,387,201584
101015,Vince Meyer,1,78.39,89,4,321.74,39.27,2025-12-08T03:25:00Z,452,201595
101022,Wren Ueda,2,77.22,445,418,122.83,42.04,2025-01-03T23:59:00Z,372,201606
101029,Xiao Diaz,4,51.49,253,93,231.88,25.20,2025-09-01T21:19:00Z,1092,201617
101036,Yara Kaur,5,3.62,491,465,480.20,11.73,2025-06-24T08:38:00Z,3119,201628
101043,Zane Ramirez,4,41.17,393,136,282.69,42.58,2026-06-11T06:11:00Z,2677,201639
101050,Anika Young,4,91.39,183,126,406.87,3.15,2025-04-12T15:31:00Z,4889,201650
101057,Bram Ferrari,1,91.40,205,41,210.79,43.29,2025-10-02T05:11:00Z,4302,201661
101064,Cora Meyer,5,78.04,422,341,378.06,47.35,2025-01-28T11:51:00Z,3336,201672
101071,Deshaun Ueda,2,5.98,367,79,47.42,38.97,2024-12-19T18:59:00Z,1461,201683
101078,Eli Diaz,2,79.57,254,390,218.86,76.91,2025-09-02T08:03:00Z,88,201694
101085,Freya Kaur,5,54.63,172,370,169.43,97.84,2024-10-19T01:56:00Z,387,201705
101092,Gabriel Ramirez,4,76.90,379,243,205.04,14.20,2026-10-17T21:21:00Z,4258,201716
101099,Hana Young,2,52.89,250,419,111.57,20.76,2026-04-10T11:06:00Z,651,201727
101106,Ian Ferrari,2,20.21,220,310,466.69,80.60,2025-09-21T15:08:00Z,43,201738
101113,Jessa Meyer,5,62.28,16,17,334.27,55.22,2026-11-14T10:06:00Z,3,201749
101120,Kai Ueda,4,52.67,15,17,339.27,33.21,2026-08-02T06:05:00Z,3012,201760
101127,Lena Diaz,3,36.27,67,172,259.94,7.30,2025-05-31T14:15:00Z,74,201771
101134,Mateo Kaur,5,91.79,14,289,295.15,61.61,2026-01-19T10:49:00Z,4916,201782
101141,Nia Ramirez,2,99.70,296,198,383.25,23.12,2025-01-14T14:27:00Z,3791,201793
101148,Owen Young,3,2.87,95,399,458.46,93.26,2025-06-06T11:24:00Z,1309,201804
101155,Petra Ferrari,2,4.80,12,499,233.39,11.39,2024-10-09T17:51:00Z,1440,201815
101162,Rosa Meyer,1,27.97,21,169,241.65,60.10,2025-11-02T05:58:00Z,4600,201826
101169,Sam Ueda,1,77.08,138,348,216.57,74.31,2026-08-10T06:39:00Z,2449,201837
101176,Tara Diaz,2,17.06,384,476,403.62,89.62,2024-11-05T15:24:00Z,1408,201848
101183,Ursula Kaur,4,87.00,428,16,62.44,94.45,2025-02-11T10:02:00Z,4912,201859
101190,Viktor Ramirez,4,67.06,356,188,178.93,80.79,2026-08-14T17:23:00Z,3930,201870
101197,Wanda Young,3,27.84,458,493,188.90,66.48,2024-10-23T09:59:00Z,2153,201881
101204,Xander Ferrari,4,73.30,215,266,75.92,34.57,2026-10-17T20:33:00Z,1985,201892
101211,Yusuf Meyer,3,6.67,184,244,483.14,50.62,2026-08-24T17:27:00Z,4222,201903
101218,Zola Ueda,3,12.49,22,57,267.55,18.27,2026-07-05T02:05:00Z,632,201914
101225,Adele Diaz,1,91.50,180,421,465.70,98.79,2026-01-18T04:21:00Z,3549,201925
101232,Bruno Kaur,5,84.36,127,343,203.84,62.48,2026-08-13T17:32:00Z,162,201936
101239,Camila Ramirez,2,6.30,490,393,135.65,65.51,2025-10-21T05:14:00Z,4063,201947
101246,Dario Young,4,8.50,482,324,485.81,17.03,2026-06-10T16:44:00Z,42,201958
101253,Efe Ferrari,4,64.92,379,343,468.70,79.68,2025-07-31T19:55:00Z,4026,201969
101260,Fionn Meyer,4,52.77,40,442,165.38,13.02,2025-08-03T14:59:00Z,3567,201980
101267,Gwen Ueda,5,9.86,314,367,287.98,72.44,2025-06-08T22:56:00Z,3815,201991
101274,Hector Diaz,1,42.75,105,47,382.83,15.31,2026-08-24T03:19:00Z,936,202002
101281,Iris Kaur,2,94.91,447,398,185.40,55.61,2024-12-13T18:42:00Z,1550,202013
101288,Julius Ramirez,2,65.08,48,470,182.63,18.42,2025-05-27T08:54:00Z,3347,202024
101295,Kenji Young,2,52.28,55,261,69.74,95.55,2025-09-05T17:47:00Z,3005,202035
101302,Alice Ferrari,4,65.14,343,113,75.37,88.00,2026-01-02T06:17:00Z,4663,202046
101309,Ben Meyer,3,84.82,6,91,372.16,97.78,2026-09-28T13:51:00Z,3580,202057
101316,Chloe Ueda,3,76.20,212,489,194.53,41.13,2025-03-29T18:36:00Z,3716,202068
101323,Diego Diaz,1,6.75,126,365,214.23,69.55,2026-08-04T23:42:00Z,4803,202079
101330,Elena Kaur,5,7.56,39,266,215.40,59.24,2026-02-08T10:29:00Z,2636,202090
101337,Farhan Ramirez,3,17.91,479,152,446.47,8.80,2025-11-01T15:57:00Z,799,202101
101344,Grace Young,3,81.66,318,189,255.13,7.77,2025-07-26T06:13:00Z,95,202112
101351,Hiro Ferrari,1,51.74,292,413,298.47,55.63,2024-12-25T10:17:00Z,3825,202123
101358,Isabelle Meyer,4,52.53,361,235,295.06,4.81,2026-09-30T06:50:00Z,4117,202134
101365,Jamal Ueda,4,92.96,153,25,378.99,70.48,2026-10-29T22:10:00Z,4851,202145
101372,Kira Diaz,5,85.09,44,200,57.97,80.61,2026-04-16T00:43:00Z,2797,202156
101379,Luis Kaur,1,81.80,326,91,422.42,39.82,2025-05-31T06:19:00Z,1312,202167
101386,Maya Ramirez,1,17.69,10,328,9.21,23.17,2024-12-01T04:43:00Z,3708,202178
101393,Noah Young,1,46.28,241,199,18.13,82.06,2025-08-24T00:32:00Z,4974,202189
101400,Olivia Ferrari,1,5.12,188,491,31.53,17.35,2025-01-17T08:24:00Z,505,202200
101407,Pablo Meyer,3,26.01,315,457,321.54,26.57,2026-04-13T02:40:00Z,3087,202211
101414,Quinn Ueda,1,23.56,202,28,118.41,81.67,2026-03-06T01:23:00Z,1282,202222
101421,Ravi Diaz,4,47.60,173,361,191.24,28.43,2026-05-06T18:06:00Z,1130,202233
101428,Sofia Kaur,2,94.61,68,353,381.23,7.34,2026-04-17T19:02:00Z,3876,202244
101435,Tomas Ramirez,4,87.74,256,253,394.57,36.45,2025-11-21T01:24:00Z,507,202255
101442,Uma Young,1,37.89,54,189,444.98,3.31,2025-01-31T07:42:00Z,1800,202266
