contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
cxfill000000000000000000000000109,Forge & Foundry Hardware,Forge,,ar@forge.example,false,true,ACTIVE,VF-0009
cxfill000000000000000000000000110,Bluestone Roofing,Bluestone,,ar@bluestone.example,false,true,ACTIVE,VF-0010
cxfill000000000000000000000000111,Vulcan Tax Services LLC,Vulcan,,ar@vulcan.example,false,true,ACTIVE,VF-0011
cxfill000000000000000000000000112,Tuscaloosa Steel Fasteners,Tuscaloosa,,ar@tuscaloosa.example,false,true,ACTIVE,VF-0012
cxfill000000000000000000000000113,Lonemoor Pest Control,Lonemoor,,ar@lonemoor.example,false,true,ACTIVE,VF-0013
cxfill000000000000000000000000114,Magnolia Plumbing Inc,Magnolia,,ar@magnolia.example,false,true,ACTIVE,VF-0014
cxfill000000000000000000000000115,Birmingham Locksmith Co,Birmingham,,ar@birmingham.example,false,true,ACTIVE,VF-0015
cxfill000000000000000000000000116,Iron City Coffee Roasters,Iron,,ar@iron.example,false,true,ACTIVE,VF-0016
cxfill000000000000000000000000117,Highland Floral,Highland,,ar@highland.example,false,true,ACTIVE,VF-0017
cxfill000000000000000000000000118,Acme Audiovisual Rentals,Acme,,ar@acme.example,false,true,ACTIVE,VF-0018
cxfill000000000000000000000000119,Helena Glass and Mirror,Helena,,ar@helena.example,false,true,ACTIVE,VF-0019
cxfill000000000000000000000000120,Civic Cleaners,Civic,,ar@civic.example,false,true,ACTIVE,VF-0020
cxfill000000000000000000000000201,Highland Park Friends Society,Highland,Society,giving@highland.example,true,false,ACTIVE,DON-0001
cxfill000000000000000000000000202,Crestwood Community Foundation,Crestwood,,giving@crestwood.example,true,false,ACTIVE,DON-0002
cxfill000000000000000000000000203,Magnolia Springs Foundation,Magnolia,,giving@magnolia.example,true,false,ACTIVE,DON-0003
cxfill000000000000000000000000204,Mountain Brook Garden Club,Mountain,,giving@mountain.example,true,false,ACTIVE,DON-0004
cxfill000000000000000000000000205,Vestavia Civic Endowment,Vestavia,,giving@vestavia.example,true,false,ACTIVE,DON-0005
cxfill000000000000000000000000206,Pelham Heritage Council,Pelham,,giving@pelham.example,true,false,ACTIVE,DON-0006
cxfill000000000000000000000000207,Hoover Civic Association,Hoover,,giving@hoover.example,true,false,ACTIVE,DON-0007
cxfill000000000000000000000000208,Pleasant Grove Educational Trust,Pleasant,,giving@pleasant.example,true,false,ACTIVE,DON-0008
cxfill000000000000000000000000209,Cahaba Heritage Patrons,Cahaba,,giving@cahaba.example,true,false,ACTIVE,DON-0009
cxfill000000000000000000000000210,Tarrant Civic Endowment,Tarrant,,giving@tarrant.example,true,false,ACTIVE,DON-0010
cxfill000000000000000000000000211,Trussville Family Foundation,Trussville,,giving@trussville.example,true,false,ACTIVE,DON-0011
cxfill000000000000000000000000212,Center Point Civic Society,Center,Society,giving@center.example,true,false,ACTIVE,DON-0012
cxfill000000000000000000000000213,Inverness Cultural Trust,Inverness,,giving@inverness.example,true,false,ACTIVE,DON-0013
cxfill000000000000000000000000214,Mountain Brook Education Fund,Mountain,,giving@mountain.example,true,false,ACTIVE,DON-0014
cxfill000000000000000000000000215,Englewood Civic Society,Englewood,Society,giving@englewood.example,true,false,ACTIVE,DON-0015
cxfill000000000000000000000000216,Cahaba Park Stewards,Cahaba,,giving@cahaba.example,true,false,ACTIVE,DON-0016
cxfill000000000000000000000000217,Helena Cultural Endowment,Helena,,giving@helena.example,true,false,ACTIVE,DON-0017
cxfill000000000000000000000000218,Pinson Civic Trust,Pinson,,giving@pinson.example,true,false,ACTIVE,DON-0018
cxfill000000000000000000000000219,Riverchase Heritage Trust,Riverchase,,giving@riverchase.example,true,false,ACTIVE,DON-0019
cxfill000000000000000000000000220,Indian Springs Civic Endowment,Indian,,giving@indian.example,true,false,ACTIVE,DON-0020
