contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
cwx0019-0000-0000-0000-000000000019-e002,PA Dance Educators,,,contact@padanceeducators.org,false,true,ACTIVE,VEND-PADE
cwx0020-0000-0000-0000-000000000020-e002,First Keystone FCU,,,business@firstkeystonefcu.com,false,true,ACTIVE,VEND-BANK
cwx0021-0000-0000-0000-000000000021-e002,Priya Iyer CPA,Priya,Iyer,priya@iyertaxpa.com,false,true,ACTIVE,ADVISOR-CPA
cwx0001-0000-0000-0000-000000000001-e003,Class Income Aggregate,,,,true,false,ACTIVE,AGG-CLASS
cwx0002-0000-0000-0000-000000000002-e003,Private Lesson Aggregate,,,,true,false,ACTIVE,AGG-PVT
cwx0003-0000-0000-0000-000000000003-e003,Carla Reyes,Carla,Reyes,carla.reyes.dance@gmail.com,true,false,ACTIVE,CUST-CARLA
cwx0004-0000-0000-0000-000000000004-e003,Fall Showcase Ticket Buyers Aggregate,,,,true,false,ACTIVE,AGG-SHOWCASE
cwx0005-0000-0000-0000-000000000005-e003,Halloween Social Ticket Buyers Aggregate,,,,true,false,ACTIVE,AGG-HALLOWEEN
cwx0006-0000-0000-0000-000000000006-e003,Maribel Santos - Rhythm Dance Studio,Maribel,Santos,maribel@rhythmdancestudio.com,false,true,ACTIVE,VEND-RHYTHM
cwx0007-0000-0000-0000-000000000007-e003,Nat Taveras,Nat,Taveras,nat.taveras.dance@gmail.com,false,true,ACTIVE,VEND-NAT
cwx0008-0000-0000-0000-000000000008-e003,MK Dancewear,Maya,Krisher,billing@mkdancewear.com,false,true,ACTIVE,VEND-MKD
cwx0009-0000-0000-0000-000000000009-e003,IndieSyncWorks,,,licensing@indiesyncworks.com,false,true,ACTIVE,VEND-IND
cwx0010-0000-0000-0000-000000000010-e003,ASCAP,,,ap@ascap.com,false,true,ACTIVE,VEND-ASCAP
cwx0011-0000-0000-0000-000000000011-e003,DanceMusicLibrary Pro,,,billing@dancemusiclibrary.com,false,true,ACTIVE,VEND-DML
cwx0012-0000-0000-0000-000000000012-e003,Notion Labs,,,billing@notion.so,false,true,ACTIVE,VEND-NOTION
cwx0013-0000-0000-0000-000000000013-e003,Airtable,,,billing@airtable.com,false,true,ACTIVE,VEND-AIRTABLE
cwx0014-0000-0000-0000-000000000014-e003,HubSpot,,,billing@hubspot.com,false,true,ACTIVE,VEND-HUBSPOT
cwx0015-0000-0000-0000-000000000015-e003,Mailchimp,,,billing@mailchimp.com,false,true,ACTIVE,VEND-MC
cwx0016-0000-0000-0000-000000000016-e003,Salesforce,,,billing@salesforce.com,false,true,ACTIVE,VEND-SF
cwx0017-0000-0000-0000-000000000017-e003,Monday.com,,,billing@monday.com,false,true,ACTIVE,VEND-MONDAY
