id,name,email,description,currency,delinquent,balance,created,phone
cus_buy-0031,Michael Hogan,michael.hogan@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1755801000,
cus_buy-0032,Kara Shannon MD,kara.shannon.md@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1769884200,
cus_buy-0033,Louis Chavez,louis.chavez@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1738953000,
cus_buy-0034,Jason Mcclain,jason.mcclain@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1719253800,
cus_buy-0035,Steven Delgado DDS,steven.delgado.dds@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1739385000,
cus_buy-0036,Patricia Willis,patricia.willis@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1770057000,
cus_buy-0037,Joshua Larson,joshua.larson@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1717353000,
cus_buy-0038,Andrew Perez,andrew.perez@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1736706600,
cus_buy-0039,Shane Anderson,shane.anderson@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1723401000,
cus_buy-0040,Shaun Collins,shaun.collins@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1772217000,
cus_buy-0041,Daniel Clark,daniel.clark@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1730053800,
cus_buy-0042,Stephen Medina,stephen.medina@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1748802600,
cus_buy-0043,Mark Fisher,mark.fisher@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1725042600,
cus_buy-0044,Jennifer Flores,jennifer.flores@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1706639400,
cus_buy-0045,Matthew Johnson,matthew.johnson@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1761071400,
cus_buy-0046,Scott Jacobson,scott.jacobson@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1713897000,
cus_buy-0047,Robert Knight,robert.knight@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1689359400,
cus_buy-0048,Carrie Johnson,carrie.johnson@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1692210600,
cus_buy-0049,Kayla Lee,kayla.lee@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1721932200,
cus_buy-0050,Johnny Smith,johnny.smith@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1768761000,
cus_buy-0051,Chelsea Miller,chelsea.miller@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1773685800,
cus_buy-0052,Craig Gray,craig.gray@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1737397800,
cus_buy-0053,Willie Pratt,willie.pratt@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1716057000,
cus_buy-0054,Antonio Contreras,antonio.contreras@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1736533800,
cus_buy-0055,Dana Warner,dana.warner@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1689791400,
cus_buy-0056,David Trujillo,david.trujillo@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1728498600,
cus_buy-0057,Jamie Barrett,jamie.barrett@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1724351400,
cus_buy-0058,Robert Deleon,robert.deleon@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1704220200,
cus_buy-0059,Jessica Jensen,jessica.jensen@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1764700200,
cus_buy-0060,Joseph Hernandez IV,joseph.hernandez.iv@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1737484200,
cus_buy-0061,Andrew Rasmussen,andrew.rasmussen@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1775327400,
cus_buy-0062,Brian White,brian.white@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1712773800,
cus_buy-0063,Matthew Smith,matthew.smith@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1737311400,
cus_buy-0064,Victoria Brown,victoria.brown@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1766428200,
cus_buy-0065,Tiffany Taylor,tiffany.taylor@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1710268200,
cus_buy-0066,Andrew Hess,andrew.hess@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1725647400,
cus_buy-0067,Charles Sharp,charles.sharp@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1751049000,
cus_buy-0068,Brittany Nichols,brittany.nichols@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1717785000,
cus_buy-0069,James Mullins,james.mullins@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1708713000,
cus_buy-0070,Michael Bond Jr.,michael.bond.jr.@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1740076200,
cus_buy-0071,Christopher Briggs,christopher.briggs@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1758306600,
cus_buy-0072,John Marquez,john.marquez@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1691865000,
cus_buy-0073,Jessica Shea,jessica.shea@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1716834600,
cus_buy-0074,Maureen Ryan,maureen.ryan@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1756665000,
cus_buy-0075,Desiree Hobbs,desiree.hobbs@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1736793000,
cus_buy-0076,Marco White,marco.white@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1774031400,
cus_buy-0077,Deborah Rodriguez,deborah.rodriguez@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1698258600,
cus_buy-0078,Grant Marquez,grant.marquez@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1693247400,
cus_buy-0079,Andrew Brown,andrew.brown@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1773340200,
cus_buy-0080,Dennis Gonzales,dennis.gonzales@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1748543400,
cus_buy-0081,David White,david.white@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1704306600,
cus_buy-0082,Michael Bush,michael.bush@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1701714600,
cus_buy-0083,Ashley Schmidt MD,ashley.schmidt.md@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1739471400,
cus_buy-0084,Stephen Alvarez,stephen.alvarez@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1778265000,
cus_buy-0085,Mary Williams,mary.williams@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1739385000,
cus_buy-0086,Edward Roach,edward.roach@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1723833000,
cus_buy-0087,Toni Rodriguez,toni.rodriguez@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1718994600,
cus_buy-0088,Michael Hernandez,michael.hernandez@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1758911400,
cus_buy-0089,Arthur Diaz,arthur.diaz@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1728153000,
cus_buy-0090,Theresa Ingram,theresa.ingram@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1707589800,
cus_buy-0091,Brian Arnold,brian.arnold@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1701196200,
cus_buy-0092,Brent Gallegos,brent.gallegos@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1760725800,
cus_buy-0093,Richard Roach,richard.roach@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1767119400,
cus_buy-0094,Cassandra Butler,cassandra.butler@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1781375400,
cus_buy-0095,James Cannon,james.cannon@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1741026600,
cus_buy-0096,Lori Haas,lori.haas@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1758220200,
cus_buy-0097,Abigail Martinez,abigail.martinez@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1762021800,
cus_buy-0098,Erica Ryan,erica.ryan@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1714674600,
cus_buy-0099,Monica Bishop,monica.bishop@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1704479400,
cus_buy-0100,Alex Vasquez,alex.vasquez@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1742754600,
cus_buy-0101,Laura Pena,laura.pena@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1762972200,
cus_buy-0102,Dylan Logan,dylan.logan@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1710354600,
cus_buy-0103,Julia Smith,julia.smith@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1729017000,
cus_buy-0104,Dustin Martin,dustin.martin@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1722191400,
cus_buy-0105,Becky Morrison,becky.morrison@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1721154600,
cus_buy-0106,Margaret Taylor MD,margaret.taylor.md@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1699813800,
cus_buy-0107,Patricia Smith,patricia.smith@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1691260200,
cus_buy-0108,Joshua Moore,joshua.moore@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1704825000,
cus_buy-0109,Megan Boyer,megan.boyer@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1780684200,
cus_buy-0110,Kayla Horn,kayla.horn@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1703788200,
cus_buy-0111,Sherry Porter,sherry.porter@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1769106600,
cus_buy-0112,Gerald Olson,gerald.olson@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1773858600,
cus_buy-0113,Larry Neal,larry.neal@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1697481000,
cus_buy-0114,Jacob Bowman,jacob.bowman@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1779042600,
cus_buy-0115,Cheryl Gentry,cheryl.gentry@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1729708200,
cus_buy-0116,Melody Cook,melody.cook@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1703788200,
cus_buy-0117,Stephanie Rasmussen,stephanie.rasmussen@example.com,Osborne Metalworks fair-square buyer,usd,False,0,1765391400,
cus_buy-0118,Andrea Bowen,andrea.bowen@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1732818600,
cus_buy-0119,Ryan Cooper,ryan.cooper@example.com,Osborne Metalworks gallery-consigned buyer,usd,False,0,1708194600,
cus_buy-0120,Jose Taylor,jose.taylor@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1768501800,
cus_buy-9001,Ellis Whitehorse,ellis.whitehorse@example.com,Osborne Metalworks direct-instagram buyer,usd,False,0,1744396200,
cus_buy-9002,Marisol Vega,marisol.vega.mv@example.com,Osborne Metalworks direct-etsy buyer,usd,False,0,1731004200,
