message_id,conversation_id,direction,from_wa_id,to_wa_id,type,text,template_name,status,sent_at
wamid_bg_032,conv_bg_032,outbound,17325554572,17325550147,text,Thanks Hari!,,delivered,2026-09-27T17:00:00-04:00
wamid_bg_033,conv_bg_033,outbound,17325555444,17325550147,text,Can you send over the estimate?,,delivered,2026-07-02T09:00:00-04:00
wamid_bg_034,conv_bg_034,inbound,17325557290,17325550147,text,Your Mazda CX-5 is done!,,delivered,2026-09-05T12:00:00-04:00
wamid_bg_035,conv_bg_035,outbound,17325551974,17325550147,text,See you at 9,,delivered,2026-06-03T16:00:00-04:00
wamid_bg_036,conv_bg_036,outbound,17325552581,17325550147,text,Thanks Hari!,,delivered,2026-06-28T13:00:00-04:00
wamid_bg_037,conv_bg_037,inbound,17325555797,17325550147,text,See you at 9,,delivered,2026-08-24T14:00:00-04:00
wamid_bg_038,conv_bg_038,outbound,17325554443,17325550147,text,Thanks Hari!,,delivered,2026-06-11T16:00:00-04:00
wamid_bg_039,conv_bg_039,inbound,17325559358,17325550147,text,Your Mazda CX-5 is done!,,delivered,2026-06-27T18:00:00-04:00
wamid_bg_040,conv_bg_000,inbound,17325554525,17325550147,text,Can you send over the estimate?,,delivered,2026-09-18T12:00:00-04:00
wamid_bg_041,conv_bg_001,outbound,17325559075,17325550147,text,See you at 9,,delivered,2026-07-21T10:00:00-04:00
wamid_bg_042,conv_bg_002,outbound,17325556302,17325550147,text,Thanks Hari!,,delivered,2026-06-04T12:00:00-04:00
wamid_bg_043,conv_bg_003,outbound,17325553707,17325550147,text,Your Nissan Altima is done!,,delivered,2026-09-24T15:00:00-04:00
wamid_bg_044,conv_bg_004,outbound,17325556244,17325550147,text,Your Jeep Wrangler is done!,,delivered,2026-07-28T15:00:00-04:00
wamid_bg_045,conv_bg_005,inbound,17325559265,17325550147,text,"Part is in, come by anytime",,delivered,2026-07-12T14:00:00-04:00
wamid_bg_046,conv_bg_006,outbound,17325557225,17325550147,text,Thanks Hari!,,delivered,2026-06-13T12:00:00-04:00
wamid_bg_047,conv_bg_007,outbound,17325558269,17325550147,text,See you at 9,,delivered,2026-06-28T15:00:00-04:00
wamid_bg_048,conv_bg_008,inbound,17325557194,17325550147,text,Can you send over the estimate?,,delivered,2026-08-12T10:00:00-04:00
wamid_bg_049,conv_bg_009,outbound,17325555112,17325550147,text,Thanks Hari!,,delivered,2026-06-02T15:00:00-04:00
wamid_bg_050,conv_bg_010,outbound,17325552838,17325550147,text,Thanks Hari!,,delivered,2026-07-19T10:00:00-04:00
wamid_bg_051,conv_bg_011,outbound,17325551654,17325550147,text,"Part is in, come by anytime",,delivered,2026-06-19T14:00:00-04:00
wamid_bg_052,conv_bg_012,outbound,17325552845,17325550147,text,See you at 9,,delivered,2026-07-27T17:00:00-04:00
wamid_bg_053,conv_bg_013,inbound,17325557017,17325550147,text,Your Subaru Forester is done!,,delivered,2026-08-09T12:00:00-04:00
wamid_bg_054,conv_bg_014,outbound,17325558958,17325550147,text,Your Subaru Outback is done!,,delivered,2026-07-11T08:00:00-04:00
wamid_bg_055,conv_bg_015,outbound,17325553256,17325550147,text,Can you send over the estimate?,,delivered,2026-07-08T12:00:00-04:00
wamid_bg_056,conv_bg_016,outbound,17325556005,17325550147,text,"Part is in, come by anytime",,delivered,2026-07-10T14:00:00-04:00
wamid_bg_057,conv_bg_017,inbound,17325553228,17325550147,text,Thanks Hari!,,delivered,2026-06-17T12:00:00-04:00
wamid_bg_058,conv_bg_018,outbound,17325556627,17325550147,text,Your Mazda CX-5 is done!,,delivered,2026-08-11T09:00:00-04:00
wamid_bg_059,conv_bg_019,outbound,17325553122,17325550147,text,Your Ford Fusion is done!,,delivered,2026-07-17T16:00:00-04:00
wamid_bg_060,conv_bg_020,inbound,17325559617,17325550147,text,"Part is in, come by anytime",,delivered,2026-08-11T09:00:00-04:00
wamid_bg_061,conv_bg_021,outbound,17325551350,17325550147,text,Your Toyota Corolla is done!,,delivered,2026-09-10T15:00:00-04:00
wamid_bg_062,conv_bg_022,outbound,17325556702,17325550147,text,Can you send over the estimate?,,delivered,2026-09-19T18:00:00-04:00
wamid_bg_063,conv_bg_023,outbound,17325559643,17325550147,text,"Part is in, come by anytime",,delivered,2026-09-26T11:00:00-04:00
wamid_bg_064,conv_bg_024,inbound,17325557481,17325550147,text,"Part is in, come by anytime",,delivered,2026-06-13T08:00:00-04:00
wamid_bg_065,conv_bg_025,inbound,17325559578,17325550147,text,Can you send over the estimate?,,delivered,2026-06-11T16:00:00-04:00
wamid_bg_066,conv_bg_026,inbound,17325555668,17325550147,text,Thanks Hari!,,delivered,2026-07-03T09:00:00-04:00
wamid_bg_067,conv_bg_027,outbound,17325559812,17325550147,text,Can you send over the estimate?,,delivered,2026-08-27T18:00:00-04:00
wamid_bg_068,conv_bg_028,outbound,17325556730,17325550147,text,"Part is in, come by anytime",,delivered,2026-09-17T12:00:00-04:00
wamid_bg_069,conv_bg_029,outbound,17325555804,17325550147,text,Your Lexus RX is done!,,delivered,2026-09-17T13:00:00-04:00
wamid_bg_070,conv_bg_030,inbound,17325551005,17325550147,text,Can you send over the estimate?,,delivered,2026-07-17T10:00:00-04:00
wamid_bg_071,conv_bg_031,inbound,17325556091,17325550147,text,"Part is in, come by anytime",,delivered,2026-09-17T11:00:00-04:00
wamid_bg_072,conv_bg_032,inbound,17325555512,17325550147,text,Thanks Hari!,,delivered,2026-08-23T16:00:00-04:00
wamid_bg_073,conv_bg_033,outbound,17325552564,17325550147,text,See you at 9,,delivered,2026-07-04T14:00:00-04:00
wamid_bg_074,conv_bg_034,inbound,17325552754,17325550147,text,Thanks Hari!,,delivered,2026-07-07T18:00:00-04:00
wamid_bg_075,conv_bg_035,inbound,17325553339,17325550147,text,See you at 9,,delivered,2026-09-28T12:00:00-04:00
wamid_bg_076,conv_bg_036,inbound,17325559886,17325550147,text,Your Kia Sorento is done!,,delivered,2026-09-13T13:00:00-04:00
wamid_bg_077,conv_bg_037,outbound,17325559661,17325550147,text,Thanks Hari!,,delivered,2026-09-13T16:00:00-04:00
wamid_bg_078,conv_bg_038,inbound,17325551480,17325550147,text,Can you send over the estimate?,,delivered,2026-07-24T09:00:00-04:00
wamid_bg_079,conv_bg_039,inbound,17325555760,17325550147,text,Your VW Jetta is done!,,delivered,2026-06-20T18:00:00-04:00
wamid_bg_080,conv_bg_000,outbound,17325551391,17325550147,text,Can you send over the estimate?,,delivered,2026-09-05T15:00:00-04:00
wamid_bg_081,conv_bg_001,inbound,17325557345,17325550147,text,Can you send over the estimate?,,delivered,2026-07-18T09:00:00-04:00
wamid_bg_082,conv_bg_002,inbound,17325553278,17325550147,text,See you at 9,,delivered,2026-07-24T11:00:00-04:00
wamid_bg_083,conv_bg_003,outbound,17325557492,17325550147,text,"Part is in, come by anytime",,delivered,2026-07-15T08:00:00-04:00
wamid_bg_084,conv_bg_004,inbound,17325559207,17325550147,text,"Part is in, come by anytime",,delivered,2026-09-01T18:00:00-04:00
wamid_bg_085,conv_bg_005,outbound,17325555015,17325550147,text,Your Honda Accord is done!,,delivered,2026-07-28T17:00:00-04:00
wamid_bg_086,conv_bg_006,outbound,17325554753,17325550147,text,See you at 9,,delivered,2026-06-26T11:00:00-04:00
wamid_bg_087,conv_bg_007,outbound,17325558023,17325550147,text,Can you send over the estimate?,,delivered,2026-06-23T11:00:00-04:00
wamid_bg_088,conv_bg_008,outbound,17325555068,17325550147,text,Can you send over the estimate?,,delivered,2026-07-12T11:00:00-04:00
wamid_bg_089,conv_bg_009,inbound,17325553293,17325550147,text,Can you send over the estimate?,,delivered,2026-06-07T16:00:00-04:00
wamid_bg_090,conv_bg_010,inbound,17325557848,17325550147,text,"Part is in, come by anytime",,delivered,2026-09-19T16:00:00-04:00
wamid_bg_091,conv_bg_011,inbound,17325558001,17325550147,text,Thanks Hari!,,delivered,2026-08-10T16:00:00-04:00
wamid_bg_092,conv_bg_012,inbound,17325551300,17325550147,text,Thanks Hari!,,delivered,2026-08-24T11:00:00-04:00
