transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_pk_0037,acc_chk_001,249.25,USD,2026-08-01,Industrial Valve Supply purchase,Industrial Valve Supply,Shops;Hardware,false,online
txn_pk_0038,acc_chk_001,202.00,USD,2026-08-26,Brewery District Hardware purchase,Brewery District Hardware,Shops;Hardware,false,ach
txn_pk_0039,acc_chk_001,382.00,USD,2026-08-22,Norris Town Plumbing Wholesale purchase,Norris Town Plumbing Wholesale,Shops;Hardware,false,in store
txn_pk_0040,acc_chk_001,39.25,USD,2026-09-23,Frankford Avenue Tool Loft purchase,Frankford Avenue Tool Loft,Shops;Hardware,false,in store
txn_pk_0041,acc_chk_001,276.50,USD,2026-09-09,Kensington Copper Supply purchase,Kensington Copper Supply,Shops;Hardware,false,ach
txn_pk_0042,acc_chk_001,442.49,USD,2026-09-11,Port Richmond Pipe Yard purchase,Port Richmond Pipe Yard,Shops;Hardware,false,ach
txn_pk_0043,acc_chk_001,146.50,USD,2026-09-03,Northern Liberties Lumber purchase,Northern Liberties Lumber,Shops;Hardware,false,in store
txn_pk_0044,acc_chk_001,78.49,USD,2026-09-25,Fishtown Fitting Shop purchase,Fishtown Fitting Shop,Shops;Hardware,false,online
txn_pk_0045,acc_chk_001,339.50,USD,2026-10-08,Olney Industrial Supply purchase,Olney Industrial Supply,Shops;Hardware,false,online
txn_pk_0046,acc_chk_001,28.50,USD,2026-09-28,Berks Street Brassworks purchase,Berks Street Brassworks,Shops;Hardware,false,online
txn_pk_0047,acc_chk_001,382.25,USD,2026-10-02,Tioga Pipe and Tube purchase,Tioga Pipe and Tube,Shops;Hardware,false,in store
txn_pk_0048,acc_chk_001,25.00,USD,2026-08-16,La Colombe Coffee Roasters purchase,La Colombe Coffee Roasters,Food and Drink;Coffee Shop,false,ach
txn_pk_0049,acc_chk_001,39.00,USD,2026-09-01,Frankie's Steaks purchase,Frankie's Steaks,Food and Drink;Restaurant,false,ach
txn_pk_0050,acc_chk_001,126.49,USD,2026-10-14,Sal's Corner Deli purchase,Sal's Corner Deli,Food and Drink;Restaurant,false,in store
txn_pk_0051,acc_chk_001,280.25,USD,2026-09-11,Yuengling Brewery Bottle Shop purchase,Yuengling Brewery Bottle Shop,Food and Drink;Alcohol,false,online
txn_pk_0052,acc_chk_001,498.25,USD,2026-09-01,Klein Tools Frankford purchase,Klein Tools Frankford,Shops;Hardware,false,in store
txn_pk_0053,acc_chk_001,358.75,USD,2026-09-03,Burpee Seed Co purchase,Burpee Seed Co,Shops;Garden Center,false,ach
txn_pk_0054,acc_chk_001,3623.99,USD,2026-08-14,Wyoming Avenue Walk-ups payment,Wyoming Avenue Walk-ups,Service;Plumbing,false,online
txn_pk_0055,acc_chk_001,3414.00,USD,2026-08-08,Memphis Street Mews payment,Memphis Street Mews,Service;Plumbing,false,in store
txn_pk_0056,acc_chk_001,3687.00,USD,2026-09-24,Berks Bakery payment,Berks Bakery,Service;Plumbing,false,in store
txn_pk_0057,acc_chk_001,4151.00,USD,2026-10-06,Tioga Tavern payment,Tioga Tavern,Service;Plumbing,false,in store
txn_pk_0058,acc_chk_001,1927.75,USD,2026-08-31,Cumberland Court Condos payment,Cumberland Court Condos,Service;Plumbing,false,ach
