message_id,to_email,from_email,subject,template_id,status,opens,clicks,sent_at
sg_msg_00022,folake.mcbride021@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 22,tpl_extension_digest,delivered,1,0,2024-01-14T12:00:00Z
sg_msg_00023,rilwan.mcbride022@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q3 Update,tpl_industry_qtr,delivered,2,1,2024-01-14T19:00:00Z
sg_msg_00024,halima.mcbride023@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,3,2,2024-01-15T02:00:00Z
sg_msg_00025,musa.mcbride024@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v1,tpl_curriculum_draft,bounced,0,0,2024-01-15T09:00:00Z
sg_msg_00026,zainab.mcbride025@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0025 — Approval Required,tpl_procurement_po,delivered,1,1,2024-01-15T16:00:00Z
sg_msg_00027,aisha.mcbride026@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,2,2,2024-01-15T23:00:00Z
sg_msg_00028,chizoba.mcbride027@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,opened,3,0,2024-01-16T06:00:00Z
sg_msg_00029,kelechi.mcbride028@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,0,1,2024-01-16T13:00:00Z
sg_msg_00030,onyeka.mcbride029@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,delivered,1,2,2024-01-16T20:00:00Z
sg_msg_00031,layla.akpan030@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,2,0,2024-01-17T03:00:00Z
sg_msg_00032,adaeze.akpan031@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,3,1,2024-01-17T10:00:00Z
sg_msg_00033,ciaran.akpan032@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q1 Milestone Report — Yam Mosaic,tpl_eacri_report,delivered,0,2,2024-01-17T17:00:00Z
sg_msg_00034,amina.akpan033@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,1,0,2024-01-18T00:00:00Z
sg_msg_00035,emeka.akpan034@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,bounced,2,1,2024-01-18T07:00:00Z
sg_msg_00036,ifeanyi.akpan035@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,3,2,2024-01-18T14:00:00Z
sg_msg_00037,nkechi.akpan036@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 37,tpl_extension_digest,delivered,0,0,2024-01-18T21:00:00Z
sg_msg_00038,otobong.akpan037@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q2 Update,tpl_industry_qtr,opened,1,1,2024-01-19T04:00:00Z
sg_msg_00039,damola.akpan038@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,2,2,2024-01-19T11:00:00Z
sg_msg_00040,uche.akpan039@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v4,tpl_curriculum_draft,delivered,3,0,2024-01-19T18:00:00Z
sg_msg_00041,chinelo.akpan040@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0040 — Approval Required,tpl_procurement_po,delivered,0,1,2024-01-20T01:00:00Z
sg_msg_00042,ngozi.akpan041@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,1,2,2024-01-20T08:00:00Z
sg_msg_00043,obinna.akpan042@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,delivered,2,0,2024-01-20T15:00:00Z
sg_msg_00044,chidi.akpan043@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,3,1,2024-01-20T22:00:00Z
sg_msg_00045,ifeoma.akpan044@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,bounced,0,2,2024-01-21T05:00:00Z
sg_msg_00046,yetunde.akpan045@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,1,0,2024-01-21T12:00:00Z
sg_msg_00047,chukwuma.akpan046@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,2,1,2024-01-21T19:00:00Z
sg_msg_00048,amaka.akpan047@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q4 Milestone Report — Yam Mosaic,tpl_eacri_report,opened,3,2,2024-01-22T02:00:00Z
sg_msg_00049,tunde.akpan048@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,0,0,2024-01-22T09:00:00Z
sg_msg_00050,bukola.akpan049@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,delivered,1,1,2024-01-22T16:00:00Z
sg_msg_00051,segun.akpan050@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,2,2,2024-01-22T23:00:00Z
sg_msg_00052,folake.akpan051@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 52,tpl_extension_digest,delivered,3,0,2024-01-23T06:00:00Z
sg_msg_00053,rilwan.akpan052@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q1 Update,tpl_industry_qtr,delivered,0,1,2024-01-23T13:00:00Z
sg_msg_00054,halima.akpan053@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,1,2,2024-01-23T20:00:00Z
sg_msg_00055,musa.akpan054@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v3,tpl_curriculum_draft,bounced,2,0,2024-01-24T03:00:00Z
sg_msg_00056,zainab.akpan055@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0055 — Approval Required,tpl_procurement_po,delivered,3,1,2024-01-24T10:00:00Z
sg_msg_00057,aisha.akpan056@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,0,2,2024-01-24T17:00:00Z
sg_msg_00058,chizoba.akpan057@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,opened,1,0,2024-01-25T00:00:00Z
sg_msg_00059,kelechi.akpan058@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,2,1,2024-01-25T07:00:00Z
sg_msg_00060,onyeka.akpan059@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,delivered,3,2,2024-01-25T14:00:00Z
sg_msg_00061,layla.walsh060@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,0,0,2024-01-25T21:00:00Z
sg_msg_00062,adaeze.walsh061@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,1,1,2024-01-26T04:00:00Z
sg_msg_00063,ciaran.walsh062@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q3 Milestone Report — Yam Mosaic,tpl_eacri_report,delivered,2,2,2024-01-26T11:00:00Z
sg_msg_00064,amina.walsh063@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,3,0,2024-01-26T18:00:00Z
sg_msg_00065,emeka.walsh064@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,bounced,0,1,2024-01-27T01:00:00Z
sg_msg_00066,ifeanyi.walsh065@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,1,2,2024-01-27T08:00:00Z
sg_msg_00067,nkechi.walsh066@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 15,tpl_extension_digest,delivered,2,0,2024-01-27T15:00:00Z
sg_msg_00068,otobong.walsh067@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q4 Update,tpl_industry_qtr,opened,3,1,2024-01-27T22:00:00Z
sg_msg_00069,damola.walsh068@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,0,2,2024-01-28T05:00:00Z
sg_msg_00070,uche.walsh069@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v2,tpl_curriculum_draft,delivered,1,0,2024-01-28T12:00:00Z
sg_msg_00071,chinelo.walsh070@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0070 — Approval Required,tpl_procurement_po,delivered,2,1,2024-01-28T19:00:00Z
sg_msg_00072,ngozi.walsh071@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,3,2,2024-01-29T02:00:00Z
sg_msg_00073,obinna.walsh072@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,delivered,0,0,2024-01-29T09:00:00Z
sg_msg_00074,chidi.walsh073@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,1,1,2024-01-29T16:00:00Z
sg_msg_00075,ifeoma.walsh074@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,bounced,2,2,2024-01-29T23:00:00Z
sg_msg_00076,yetunde.walsh075@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,3,0,2024-01-30T06:00:00Z
sg_msg_00077,chukwuma.walsh076@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,0,1,2024-01-30T13:00:00Z
sg_msg_00078,amaka.walsh077@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q2 Milestone Report — Yam Mosaic,tpl_eacri_report,opened,1,2,2024-01-30T20:00:00Z
sg_msg_00079,tunde.walsh078@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,2,0,2024-01-31T03:00:00Z
sg_msg_00080,bukola.walsh079@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,delivered,3,1,2024-01-31T10:00:00Z
sg_msg_00081,segun.walsh080@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,0,2,2024-01-31T17:00:00Z
sg_msg_00082,folake.walsh081@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 30,tpl_extension_digest,delivered,1,0,2024-02-01T00:00:00Z
sg_msg_00083,rilwan.walsh082@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q3 Update,tpl_industry_qtr,delivered,2,1,2024-02-01T07:00:00Z
sg_msg_00084,halima.walsh083@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,3,2,2024-02-01T14:00:00Z
sg_msg_00085,musa.walsh084@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v1,tpl_curriculum_draft,bounced,0,0,2024-02-01T21:00:00Z
sg_msg_00086,zainab.walsh085@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0085 — Approval Required,tpl_procurement_po,delivered,1,1,2024-02-02T04:00:00Z
sg_msg_00087,aisha.walsh086@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,2,2,2024-02-02T11:00:00Z
sg_msg_00088,chizoba.walsh087@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,opened,3,0,2024-02-02T18:00:00Z
sg_msg_00089,kelechi.walsh088@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,0,1,2024-02-03T01:00:00Z
sg_msg_00090,onyeka.walsh089@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,delivered,1,2,2024-02-03T08:00:00Z
sg_msg_00091,layla.bello090@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,2,0,2024-02-03T15:00:00Z
sg_msg_00092,adaeze.bello091@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,3,1,2024-02-03T22:00:00Z
sg_msg_00093,ciaran.bello092@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q1 Milestone Report — Yam Mosaic,tpl_eacri_report,delivered,0,2,2024-02-04T05:00:00Z
sg_msg_00094,amina.bello093@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,1,0,2024-02-04T12:00:00Z
sg_msg_00095,emeka.bello094@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,bounced,2,1,2024-02-04T19:00:00Z
sg_msg_00096,ifeanyi.bello095@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,3,2,2024-02-05T02:00:00Z
sg_msg_00097,nkechi.bello096@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 45,tpl_extension_digest,delivered,0,0,2024-02-05T09:00:00Z
sg_msg_00098,otobong.bello097@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q2 Update,tpl_industry_qtr,opened,1,1,2024-02-05T16:00:00Z
sg_msg_00099,damola.bello098@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,2,2,2024-02-05T23:00:00Z
sg_msg_00100,uche.bello099@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v4,tpl_curriculum_draft,delivered,3,0,2024-02-06T06:00:00Z
sg_msg_00101,chinelo.bello100@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0100 — Approval Required,tpl_procurement_po,delivered,0,1,2024-02-06T13:00:00Z
sg_msg_00102,ngozi.bello101@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,1,2,2024-02-06T20:00:00Z
sg_msg_00103,obinna.bello102@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,delivered,2,0,2024-02-07T03:00:00Z
sg_msg_00104,chidi.bello103@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,3,1,2024-02-07T10:00:00Z
sg_msg_00105,ifeoma.bello104@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,bounced,0,2,2024-02-07T17:00:00Z
sg_msg_00106,yetunde.bello105@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,1,0,2024-02-08T00:00:00Z
sg_msg_00107,chukwuma.bello106@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,2,1,2024-02-08T07:00:00Z
sg_msg_00108,amaka.bello107@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q4 Milestone Report — Yam Mosaic,tpl_eacri_report,opened,3,2,2024-02-08T14:00:00Z
sg_msg_00109,tunde.bello108@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,0,0,2024-02-08T21:00:00Z
sg_msg_00110,bukola.bello109@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,delivered,1,1,2024-02-09T04:00:00Z
sg_msg_00111,segun.bello110@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,2,2,2024-02-09T11:00:00Z
sg_msg_00112,folake.bello111@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 8,tpl_extension_digest,delivered,3,0,2024-02-09T18:00:00Z
sg_msg_00113,rilwan.bello112@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q1 Update,tpl_industry_qtr,delivered,0,1,2024-02-10T01:00:00Z
sg_msg_00114,halima.bello113@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,1,2,2024-02-10T08:00:00Z
sg_msg_00115,musa.bello114@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v3,tpl_curriculum_draft,bounced,2,0,2024-02-10T15:00:00Z
sg_msg_00116,zainab.bello115@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0115 — Approval Required,tpl_procurement_po,delivered,3,1,2024-02-10T22:00:00Z
sg_msg_00117,aisha.bello116@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,0,2,2024-02-11T05:00:00Z
sg_msg_00118,chizoba.bello117@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,opened,1,0,2024-02-11T12:00:00Z
sg_msg_00119,kelechi.bello118@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,2,1,2024-02-11T19:00:00Z
sg_msg_00120,onyeka.bello119@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,delivered,3,2,2024-02-12T02:00:00Z
sg_msg_00121,layla.fola120@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,ESFES 2024 Season — Kickoff Briefing,tpl_esfes_kickoff,delivered,0,0,2024-02-12T09:00:00Z
sg_msg_00122,adaeze.fola121@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA 2025 Congress — Call for Papers,tpl_waita_cfp,delivered,1,1,2024-02-12T16:00:00Z
sg_msg_00123,ciaran.fola122@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Q3 Milestone Report — Yam Mosaic,tpl_eacri_report,delivered,2,2,2024-02-12T23:00:00Z
sg_msg_00124,amina.fola123@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,CROP 302 Plant Pathology Spring Syllabus,tpl_crop302_syllabus,delivered,3,0,2024-02-13T06:00:00Z
sg_msg_00125,emeka.fola124@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,NNU Crop Sci — Alumni Update March,tpl_alumni_update,bounced,0,1,2024-02-13T13:00:00Z
sg_msg_00126,ifeanyi.fola125@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Dept Announcement — Grant,tpl_staff_ann,delivered,1,2,2024-02-13T20:00:00Z
sg_msg_00127,nkechi.fola126@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Extension Digest — Week 23,tpl_extension_digest,delivered,2,0,2024-02-14T03:00:00Z
sg_msg_00128,otobong.fola127@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Industry Partners — Q4 Update,tpl_industry_qtr,opened,3,1,2024-02-14T10:00:00Z
sg_msg_00129,damola.fola128@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Committee Minutes — 2024-05-14,tpl_committee_min,delivered,0,2,2024-02-14T17:00:00Z
sg_msg_00130,uche.fola129@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Curriculum Draft v2,tpl_curriculum_draft,delivered,1,0,2024-02-15T00:00:00Z
sg_msg_00131,chinelo.fola130@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,PO PO-0130 — Approval Required,tpl_procurement_po,delivered,2,1,2024-02-15T07:00:00Z
sg_msg_00132,ngozi.fola131@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,GH Bench Rotation — Cohort 2,tpl_gh_rotation,delivered,3,2,2024-02-15T14:00:00Z
sg_msg_00133,obinna.fola132@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,WAITA Congress — Registration Confirmed,tpl_conf_reg,delivered,0,0,2024-02-15T21:00:00Z
sg_msg_00134,chidi.fola133@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,Travel Reimbursement — WAITA,tpl_travel_reimburse,delivered,1,1,2024-02-16T04:00:00Z
sg_msg_00135,ifeoma.fola134@nnu-crop.edu.ng,notify@nnu-crop.edu.ng,LOI Draft — EACRI,tpl_grant_loi,bounced,2,2,2024-02-16T11:00:00Z
