id,name,real_name,email,is_admin,is_bot,tz,status_text,presence
U097JOHNSO,richard.jackson,Richard Jackson,richard.jackson@windbridge.example.com,false,false,America/Los_Angeles,Focusing,away
U098LEWIS,thomas.walker,Thomas Walker,thomas.walker@windbridge.example.com,true,false,America/Chicago,In a meeting,away
U099ADAMS,mary.walker,Mary Walker,mary.walker@windbridge.example.com,true,false,America/Denver,Available,away
U100GREEN,matthew.martin,Matthew Martin,matthew.martin@windbridge.example.com,false,false,America/Denver,Focusing,away
U101RODRIG,anthony.lee,Anthony Lee,anthony.lee@windbridge.example.com,true,false,America/New_York,Focusing,active
U102LEWIS,barbara.miller,Barbara Miller,barbara.miller@windbridge.example.com,false,false,America/New_York,In a meeting,away
U103HARRIS,mary.harris,Mary Harris,mary.harris@windbridge.example.com,false,false,America/New_York,Available,active
U104MILLER,mark.hill,Mark Hill,mark.hill@windbridge.example.com,false,false,America/Los_Angeles,In a meeting,active
U105ADAMS,george.nelson,George Nelson,george.nelson@windbridge.example.com,false,false,America/New_York,Focusing,active
U106BAKER,jennifer.evans,Jennifer Evans,jennifer.evans@windbridge.example.com,false,false,America/New_York,Available,active
U107ADAMS,thomas.martin,Thomas Martin,thomas.martin@windbridge.example.com,false,false,America/Denver,Available,active
U108LEWIS,melissa.martinez,Melissa Martinez,melissa.martinez@windbridge.example.com,false,false,America/New_York,Heads down,active
U109PHILLI,paul.mitchell,Paul Mitchell,paul.mitchell@windbridge.example.com,false,false,America/Los_Angeles,Available,away
U110TAYLOR,jessica.jones,Jessica Jones,jessica.jones@windbridge.example.com,false,false,America/Chicago,On lunch,away
