courseId,id,title,description,state,creationTime,updateTime,creatorUserId,topicId,alternateLink,materialType,materialUrl
gc-ena-cycle-2023-2027-e005,mat-cycle-syllabus-e005,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e005,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e005,mat-cen-checklist-e005,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e005,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e006,mat-cycle-syllabus-e006,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e006,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e006,mat-cen-checklist-e006,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e006,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e007,mat-cycle-syllabus-e007,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e007,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e007,mat-cen-checklist-e007,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e007,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e008,mat-cycle-syllabus-e008,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e008,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e008,mat-cen-checklist-e008,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e008,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e009,mat-cycle-syllabus-e009,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e009,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e009,mat-cen-checklist-e009,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e009,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e010,mat-cycle-syllabus-e010,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e010,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e010,mat-cen-checklist-e010,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e010,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e011,mat-cycle-syllabus-e011,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e011,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e011,mat-cen-checklist-e011,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e011,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e012,mat-cycle-syllabus-e012,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e012,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e012,mat-cen-checklist-e012,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e012,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e013,mat-cycle-syllabus-e013,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e013,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e013,mat-cen-checklist-e013,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e013,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e014,mat-cycle-syllabus-e014,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e014,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e014,mat-cen-checklist-e014,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e014,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e015,mat-cycle-syllabus-e015,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e015,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e015,mat-cen-checklist-e015,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e015,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e016,mat-cycle-syllabus-e016,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e016,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e016,mat-cen-checklist-e016,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e016,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e017,mat-cycle-syllabus-e017,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e017,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e017,mat-cen-checklist-e017,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e017,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e018,mat-cycle-syllabus-e018,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e018,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e018,mat-cen-checklist-e018,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e018,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e019,mat-cycle-syllabus-e019,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e019,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e019,mat-cen-checklist-e019,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e019,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e020,mat-cycle-syllabus-e020,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e020,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e020,mat-cen-checklist-e020,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e020,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e021,mat-cycle-syllabus-e021,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e021,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e021,mat-cen-checklist-e021,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e021,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e022,mat-cycle-syllabus-e022,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e022,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e022,mat-cen-checklist-e022,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e022,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e023,mat-cycle-syllabus-e023,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e023,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e023,mat-cen-checklist-e023,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e023,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e024,mat-cycle-syllabus-e024,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e024,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e024,mat-cen-checklist-e024,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e024,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e025,mat-cycle-syllabus-e025,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e025,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e025,mat-cen-checklist-e025,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e025,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e026,mat-cycle-syllabus-e026,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e026,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e026,mat-cen-checklist-e026,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e026,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e027,mat-cycle-syllabus-e027,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e027,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e027,mat-cen-checklist-e027,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e027,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
gc-ena-cycle-2023-2027-e028,mat-cycle-syllabus-e028,ENA Cycle 2023-2027 Syllabus and CE Hour Ledger,Overview of 17 modules Category A pathway and CEN cycle hour requirements,PUBLISHED,2023-04-12T09:00:00Z,2026-09-01T09:00:00Z,usr_ena_admin_001-e028,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cycle-syllabus,DRIVE_FILE,https://drive.google.com/file/d/mat-cycle-syllabus/view
gc-ena-cycle-2023-2027-e028,mat-cen-checklist-e028,CEN Renewal Deadline 2027-03-31 Checklist,Required 100 CE hours 75 Category A within cycle. Current ledger 33 A completed 14 A in-progress 20.5 A not-started plus 16 A TNCC and 13 B outside,PUBLISHED,2026-08-01T09:00:00Z,2026-09-26T00:00:00Z,usr_ena_admin_001-e028,,https://classroom.google.com/c/gc-ena-cycle-2023-2027/m/mat-cen-checklist,DRIVE_FILE,https://drive.google.com/file/d/mat-cen-checklist/view
