"id","firstname","lastname","email","phone","jobtitle","company","lifecyclestage","createdate","lastmodifieddate"
"contact_00013","Sofia","Pettersson","sofia.pettersson@bengtsson.example","+46 70 113 1481","Associate","Bengtsson Revision AB","opportunity","2026-09-16T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00014","Gustav","Lindqvist","gustav.lindqvist@lindberg.example","+46 70 114 1518","Lecturer","Lindberg Revision AB","customer","2026-09-10T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00015","Fredrik","Holm","fredrik.holm@lindgren.example","+46 70 115 1555","Accountant","Lindgren Revision AB","subscriber","2026-09-02T09:00:00Z","2026-09-29T09:00:00Z"
"contact_00016","Elin","Blom","elin.blom@lindqvist.example","+46 70 116 1592","Student","Lindqvist Revision AB","lead","2026-06-17T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00017","Henrik","Bjork","henrik.bjork@bergstrom.example","+46 70 117 1629","Junior Auditor","Bergstrom Revision AB","marketingqualifiedlead","2026-08-29T09:00:00Z","2026-09-30T09:00:00Z"
"contact_00018","Astrid","Nilsson","astrid.nilsson@lundberg.example","+46 70 118 1666","Lecturer","Lundberg Revision AB","opportunity","2026-09-24T09:00:00Z","2026-10-06T09:00:00Z"
"contact_00019","Oskar","Pettersson","oskar.pettersson@lundgren.example","+46 70 119 1703","Controller","Lundgren Revision AB","customer","2026-08-13T09:00:00Z","2026-10-04T09:00:00Z"
"contact_00020","Ingrid","Lindqvist","ingrid.lindqvist@berglund.example","+46 70 120 1740","Student","Berglund Revision AB","subscriber","2026-08-09T09:00:00Z","2026-10-09T09:00:00Z"
"contact_00021","Viktor","Holm","viktor.holm@sandberg.example","+46 70 121 1777","Analyst","Sandberg Revision AB","lead","2026-07-22T09:00:00Z","2026-09-28T09:00:00Z"
"contact_00022","Magnus","Blom","magnus.blom@nystrom.example","+46 70 122 1814","Controller","Nystrom Revision AB","marketingqualifiedlead","2026-10-20T09:00:00Z","2026-09-27T09:00:00Z"
"contact_00023","Bjorn","Bjork","bjorn.bjork@holm.example","+46 70 123 1851","Lecturer","Holm Revision AB","opportunity","2026-06-15T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00024","Peter","Nilsson","peter.nilsson@wallin.example","+46 70 124 1888","Accountant","Wallin Revision AB","customer","2026-08-16T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00025","Daniel","Pettersson","daniel.pettersson@ostergren.example","+46 70 125 1925","Lecturer","Ostergren Revision AB","subscriber","2026-10-12T09:00:00Z","2026-09-28T09:00:00Z"
"contact_00026","Julia","Lindqvist","julia.lindqvist@dahlstrom.example","+46 70 126 1962","Lecturer","Dahlstrom Revision AB","lead","2026-07-04T09:00:00Z","2026-10-22T09:00:00Z"
"contact_00027","Simon","Holm","simon.holm@sjogren.example","+46 70 127 1999","Controller","Sjogren Revision AB","marketingqualifiedlead","2026-08-08T09:00:00Z","2026-10-05T09:00:00Z"
"contact_00028","Hanna","Blom","hanna.blom@falk.example","+46 70 128 2036","Student","Falk Revision AB","opportunity","2026-10-10T09:00:00Z","2026-09-26T09:00:00Z"
"contact_00029","Filip","Bjork","filip.bjork@ahlgren.example","+46 70 129 2073","Accountant","Ahlgren Revision AB","customer","2026-10-07T09:00:00Z","2026-10-26T09:00:00Z"
"contact_00030","Alice","Nilsson","alice.nilsson@svea.example","+46 70 130 2110","Lecturer","Svea Professional Academy","subscriber","2026-06-25T09:00:00Z","2026-10-11T09:00:00Z"
"contact_00031","Axel","Pettersson","axel.pettersson@norrland.example","+46 70 131 2147","Lecturer","Norrland Business Courses","lead","2026-10-07T09:00:00Z","2026-09-27T09:00:00Z"
"contact_00032","Ebba","Lindqvist","ebba.lindqvist@stockholm.example","+46 70 132 2184","Associate","Stockholm Libraries CPE Programme","marketingqualifiedlead","2026-05-30T09:00:00Z","2026-10-23T09:00:00Z"
"contact_00033","Lucas","Holm","lucas.holm@nordic.example","+46 70 133 2221","Associate","Nordic Forensic Network","opportunity","2026-08-02T09:00:00Z","2026-10-12T09:00:00Z"
"contact_00034","Wilma","Blom","wilma.blom@eriksson.example","+46 70 134 2258","Student","Eriksson & Holm (internal)","customer","2026-07-09T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00035","Oscar","Bjork","oscar.bjork@olsson.example","+46 70 135 2295","Lecturer","Olsson Revision AB","subscriber","2026-07-16T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00036","Maja","Nilsson","maja.nilsson@persson.example","+46 70 136 2332","Junior Auditor","Persson Revision AB","lead","2026-09-05T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00037","Emil","Pettersson","emil.pettersson@svensson.example","+46 70 137 2369","Associate","Svensson Revision AB","marketingqualifiedlead","2026-06-24T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00038","Saga","Lindqvist","saga.lindqvist@gustafsson.example","+46 70 138 2406","Associate","Gustafsson Revision AB","opportunity","2026-07-22T09:00:00Z","2026-10-04T09:00:00Z"
"contact_00039","William","Holm","william.holm@pettersson.example","+46 70 139 2443","Junior Auditor","Pettersson Revision AB","customer","2026-07-27T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00040","Ida","Blom","ida.blom@jonsson.example","+46 70 140 2480","Analyst","Jonsson Revision AB","subscriber","2026-10-19T09:00:00Z","2026-10-23T09:00:00Z"
"contact_00041","Jonas","Bjork","jonas.bjork@jansson.example","+46 70 141 2517","Accountant","Jansson Revision AB","lead","2026-08-01T09:00:00Z","2026-09-30T09:00:00Z"
"contact_00042","Lovisa","Nilsson","lovisa.nilsson@hansson.example","+46 70 142 2554","Lecturer","Hansson Revision AB","marketingqualifiedlead","2026-06-18T09:00:00Z","2026-10-05T09:00:00Z"
"contact_00043","Marcus","Pettersson","marcus.pettersson@bengtsson.example","+46 70 143 2591","Accountant","Bengtsson Revision AB","opportunity","2026-08-06T09:00:00Z","2026-10-23T09:00:00Z"
"contact_00044","Nora","Lindqvist","nora.lindqvist@lindberg.example","+46 70 144 2628","Associate","Lindberg Revision AB","customer","2026-08-23T09:00:00Z","2026-10-06T09:00:00Z"
"contact_00045","Rasmus","Holm","rasmus.holm@lindgren.example","+46 70 145 2665","Accountant","Lindgren Revision AB","subscriber","2026-09-28T09:00:00Z","2026-10-01T09:00:00Z"
"contact_00046","Tuva","Blom","tuva.blom@lindqvist.example","+46 70 146 2702","Accountant","Lindqvist Revision AB","lead","2026-09-24T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00047","Otto","Bjork","otto.bjork@bergstrom.example","+46 70 147 2739","Controller","Bergstrom Revision AB","marketingqualifiedlead","2026-06-19T09:00:00Z","2026-10-01T09:00:00Z"
"contact_00048","Sigrid","Nilsson","sigrid.nilsson@lundberg.example","+46 70 148 2776","Associate","Lundberg Revision AB","opportunity","2026-09-27T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00049","Vidar","Pettersson","vidar.pettersson@lundgren.example","+46 70 149 2813","Controller","Lundgren Revision AB","customer","2026-08-26T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00050","Anders","Lindqvist","anders.lindqvist@berglund.example","+46 70 150 2850","Junior Auditor","Berglund Revision AB","subscriber","2026-09-19T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00051","Anna","Holm","anna.holm@sandberg.example","+46 70 151 2887","Lecturer","Sandberg Revision AB","lead","2026-09-02T09:00:00Z","2026-09-28T09:00:00Z"
"contact_00052","Erik","Blom","erik.blom@nystrom.example","+46 70 152 2924","Controller","Nystrom Revision AB","marketingqualifiedlead","2026-09-04T09:00:00Z","2026-10-23T09:00:00Z"
"contact_00053","Emma","Bjork","emma.bjork@holm.example","+46 70 153 2961","Accountant","Holm Revision AB","opportunity","2026-07-06T09:00:00Z","2026-10-21T09:00:00Z"
"contact_00054","Johan","Nilsson","johan.nilsson@wallin.example","+46 70 154 2998","Student","Wallin Revision AB","customer","2026-06-28T09:00:00Z","2026-10-22T09:00:00Z"
"contact_00055","Sara","Pettersson","sara.pettersson@ostergren.example","+46 70 155 3035","Student","Ostergren Revision AB","subscriber","2026-10-14T09:00:00Z","2026-09-26T09:00:00Z"
"contact_00056","Lars","Lindqvist","lars.lindqvist@dahlstrom.example","+46 70 156 3072","Analyst","Dahlstrom Revision AB","lead","2026-09-03T09:00:00Z","2026-10-26T09:00:00Z"
"contact_00057","Karin","Holm","karin.holm@sjogren.example","+46 70 157 3109","Accountant","Sjogren Revision AB","marketingqualifiedlead","2026-08-03T09:00:00Z","2026-10-22T09:00:00Z"
"contact_00058","Mikael","Blom","mikael.blom@falk.example","+46 70 158 3146","Analyst","Falk Revision AB","opportunity","2026-08-07T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00059","Eva","Bjork","eva.bjork@ahlgren.example","+46 70 159 3183","Analyst","Ahlgren Revision AB","customer","2026-06-11T09:00:00Z","2026-10-20T09:00:00Z"
"contact_00060","Per","Nilsson","per.nilsson@svea.example","+46 70 160 3220","Lecturer","Svea Professional Academy","subscriber","2026-10-21T09:00:00Z","2026-10-10T09:00:00Z"
"contact_00061","Maria","Pettersson","maria.pettersson@norrland.example","+46 70 161 3257","Controller","Norrland Business Courses","lead","2026-07-20T09:00:00Z","2026-10-12T09:00:00Z"
"contact_00062","Nils","Lindqvist","nils.lindqvist@stockholm.example","+46 70 162 3294","Accountant","Stockholm Libraries CPE Programme","marketingqualifiedlead","2026-08-10T09:00:00Z","2026-09-30T09:00:00Z"
"contact_00063","Sofia","Holm","sofia.holm@nordic.example","+46 70 163 3331","Lecturer","Nordic Forensic Network","opportunity","2026-10-01T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00064","Gustav","Blom","gustav.blom@eriksson.example","+46 70 164 3368","Associate","Eriksson & Holm (internal)","customer","2026-08-18T09:00:00Z","2026-10-11T09:00:00Z"
"contact_00065","Fredrik","Bjork","fredrik.bjork@olsson.example","+46 70 165 3405","Analyst","Olsson Revision AB","subscriber","2026-08-29T09:00:00Z","2026-10-17T09:00:00Z"
"contact_00066","Elin","Nilsson","elin.nilsson@persson.example","+46 70 166 3442","Controller","Persson Revision AB","lead","2026-09-30T09:00:00Z","2026-10-19T09:00:00Z"
"contact_00067","Henrik","Pettersson","henrik.pettersson@svensson.example","+46 70 167 3479","Associate","Svensson Revision AB","marketingqualifiedlead","2026-10-16T09:00:00Z","2026-10-20T09:00:00Z"
"contact_00068","Astrid","Lindqvist","astrid.lindqvist@gustafsson.example","+46 70 168 3516","Junior Auditor","Gustafsson Revision AB","opportunity","2026-10-18T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00069","Oskar","Holm","oskar.holm@pettersson.example","+46 70 169 3553","Analyst","Pettersson Revision AB","customer","2026-05-29T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00070","Ingrid","Blom","ingrid.blom@jonsson.example","+46 70 170 3590","Lecturer","Jonsson Revision AB","subscriber","2026-10-25T09:00:00Z","2026-09-29T09:00:00Z"
"contact_00071","Viktor","Bjork","viktor.bjork@jansson.example","+46 70 171 3627","Lecturer","Jansson Revision AB","lead","2026-07-10T09:00:00Z","2026-10-04T09:00:00Z"
"contact_00072","Magnus","Nilsson","magnus.nilsson@hansson.example","+46 70 172 3664","Accountant","Hansson Revision AB","marketingqualifiedlead","2026-07-02T09:00:00Z","2026-10-10T09:00:00Z"
"contact_00073","Bjorn","Pettersson","bjorn.pettersson@bengtsson.example","+46 70 173 3701","Accountant","Bengtsson Revision AB","opportunity","2026-09-10T09:00:00Z","2026-10-18T09:00:00Z"
"contact_00074","Peter","Lindqvist","peter.lindqvist@lindberg.example","+46 70 174 3738","Lecturer","Lindberg Revision AB","customer","2026-08-13T09:00:00Z","2026-10-13T09:00:00Z"
"contact_00075","Daniel","Holm","daniel.holm@lindgren.example","+46 70 175 3775","Analyst","Lindgren Revision AB","subscriber","2026-05-30T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00076","Julia","Blom","julia.blom@lindqvist.example","+46 70 176 3812","Student","Lindqvist Revision AB","lead","2026-09-07T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00077","Simon","Bjork","simon.bjork@bergstrom.example","+46 70 177 3849","Junior Auditor","Bergstrom Revision AB","marketingqualifiedlead","2026-09-21T09:00:00Z","2026-10-18T09:00:00Z"
"contact_00078","Hanna","Nilsson","hanna.nilsson@lundberg.example","+46 70 178 3886","Accountant","Lundberg Revision AB","opportunity","2026-09-17T09:00:00Z","2026-10-03T09:00:00Z"
"contact_00079","Filip","Pettersson","filip.pettersson@lundgren.example","+46 70 179 3923","Associate","Lundgren Revision AB","customer","2026-08-27T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00080","Alice","Lindqvist","alice.lindqvist@berglund.example","+46 70 180 3960","Accountant","Berglund Revision AB","subscriber","2026-09-05T09:00:00Z","2026-10-25T09:00:00Z"
"contact_00081","Axel","Holm","axel.holm@sandberg.example","+46 70 181 3997","Accountant","Sandberg Revision AB","lead","2026-06-01T09:00:00Z","2026-10-13T09:00:00Z"
"contact_00082","Ebba","Blom","ebba.blom@nystrom.example","+46 70 182 4034","Analyst","Nystrom Revision AB","marketingqualifiedlead","2026-07-19T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00083","Lucas","Bjork","lucas.bjork@holm.example","+46 70 183 4071","Controller","Holm Revision AB","opportunity","2026-06-01T09:00:00Z","2026-10-10T09:00:00Z"
"contact_00084","Wilma","Nilsson","wilma.nilsson@wallin.example","+46 70 184 4108","Controller","Wallin Revision AB","customer","2026-08-22T09:00:00Z","2026-10-09T09:00:00Z"
"contact_00085","Oscar","Pettersson","oscar.pettersson@ostergren.example","+46 70 185 4145","Student","Ostergren Revision AB","subscriber","2026-06-22T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00086","Maja","Lindqvist","maja.lindqvist@dahlstrom.example","+46 70 186 4182","Junior Auditor","Dahlstrom Revision AB","lead","2026-06-03T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00087","Emil","Holm","emil.holm@sjogren.example","+46 70 187 4219","Student","Sjogren Revision AB","marketingqualifiedlead","2026-10-17T09:00:00Z","2026-10-10T09:00:00Z"
"contact_00088","Saga","Blom","saga.blom@falk.example","+46 70 188 4256","Student","Falk Revision AB","opportunity","2026-06-01T09:00:00Z","2026-10-19T09:00:00Z"
"contact_00089","William","Bjork","william.bjork@ahlgren.example","+46 70 189 4293","Associate","Ahlgren Revision AB","customer","2026-08-10T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00090","Ida","Nilsson","ida.nilsson@svea.example","+46 70 190 4330","Junior Auditor","Svea Professional Academy","subscriber","2026-10-04T09:00:00Z","2026-10-04T09:00:00Z"
"contact_00091","Jonas","Pettersson","jonas.pettersson@norrland.example","+46 70 191 4367","Student","Norrland Business Courses","lead","2026-09-18T09:00:00Z","2026-10-18T09:00:00Z"
"contact_00092","Lovisa","Lindqvist","lovisa.lindqvist@stockholm.example","+46 70 192 4404","Accountant","Stockholm Libraries CPE Programme","marketingqualifiedlead","2026-10-19T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00093","Marcus","Holm","marcus.holm@nordic.example","+46 70 193 4441","Lecturer","Nordic Forensic Network","opportunity","2026-09-11T09:00:00Z","2026-10-25T09:00:00Z"
"contact_00094","Nora","Blom","nora.blom@eriksson.example","+46 70 194 4478","Student","Eriksson & Holm (internal)","customer","2026-09-06T09:00:00Z","2026-10-07T09:00:00Z"
"contact_00095","Rasmus","Bjork","rasmus.bjork@olsson.example","+46 70 195 4515","Accountant","Olsson Revision AB","subscriber","2026-07-06T09:00:00Z","2026-10-13T09:00:00Z"
"contact_00096","Tuva","Nilsson","tuva.nilsson@persson.example","+46 70 196 4552","Junior Auditor","Persson Revision AB","lead","2026-10-09T09:00:00Z","2026-09-27T09:00:00Z"
"contact_00097","Otto","Pettersson","otto.pettersson@svensson.example","+46 70 197 4589","Analyst","Svensson Revision AB","marketingqualifiedlead","2026-07-22T09:00:00Z","2026-10-07T09:00:00Z"
"contact_00098","Sigrid","Lindqvist","sigrid.lindqvist@gustafsson.example","+46 70 198 4626","Student","Gustafsson Revision AB","opportunity","2026-06-21T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00099","Vidar","Holm","vidar.holm@pettersson.example","+46 70 199 4663","Analyst","Pettersson Revision AB","customer","2026-09-14T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00100","Anders","Blom","anders.blom@jonsson.example","+46 70 200 4700","Analyst","Jonsson Revision AB","subscriber","2026-07-25T09:00:00Z","2026-10-25T09:00:00Z"
"contact_00101","Anna","Bjork","anna.bjork@jansson.example","+46 70 201 4737","Lecturer","Jansson Revision AB","lead","2026-06-17T09:00:00Z","2026-10-12T09:00:00Z"
"contact_00102","Erik","Nilsson","erik.nilsson@hansson.example","+46 70 202 4774","Student","Hansson Revision AB","marketingqualifiedlead","2026-06-12T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00103","Emma","Pettersson","emma.pettersson@bengtsson.example","+46 70 203 4811","Junior Auditor","Bengtsson Revision AB","opportunity","2026-08-26T09:00:00Z","2026-10-13T09:00:00Z"
"contact_00104","Johan","Lindqvist","johan.lindqvist@lindberg.example","+46 70 204 4848","Controller","Lindberg Revision AB","customer","2026-08-07T09:00:00Z","2026-10-07T09:00:00Z"
"contact_00105","Sara","Holm","sara.holm@lindgren.example","+46 70 205 4885","Lecturer","Lindgren Revision AB","subscriber","2026-10-16T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00106","Lars","Blom","lars.blom@lindqvist.example","+46 70 206 4922","Analyst","Lindqvist Revision AB","lead","2026-07-19T09:00:00Z","2026-10-04T09:00:00Z"
"contact_00107","Karin","Bjork","karin.bjork@bergstrom.example","+46 70 207 4959","Student","Bergstrom Revision AB","marketingqualifiedlead","2026-09-12T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00108","Mikael","Nilsson","mikael.nilsson@lundberg.example","+46 70 208 4996","Controller","Lundberg Revision AB","opportunity","2026-07-29T09:00:00Z","2026-09-27T09:00:00Z"
"contact_00109","Eva","Pettersson","eva.pettersson@lundgren.example","+46 70 209 5033","Lecturer","Lundgren Revision AB","customer","2026-09-17T09:00:00Z","2026-10-01T09:00:00Z"
"contact_00110","Per","Lindqvist","per.lindqvist@berglund.example","+46 70 210 5070","Student","Berglund Revision AB","subscriber","2026-09-23T09:00:00Z","2026-10-21T09:00:00Z"
"contact_00111","Maria","Holm","maria.holm@sandberg.example","+46 70 211 5107","Analyst","Sandberg Revision AB","lead","2026-06-01T09:00:00Z","2026-10-19T09:00:00Z"
"contact_00112","Nils","Blom","nils.blom@nystrom.example","+46 70 212 5144","Junior Auditor","Nystrom Revision AB","marketingqualifiedlead","2026-08-24T09:00:00Z","2026-10-25T09:00:00Z"
"contact_00113","Sofia","Bjork","sofia.bjork@holm.example","+46 70 213 5181","Controller","Holm Revision AB","opportunity","2026-07-18T09:00:00Z","2026-09-26T09:00:00Z"
"contact_00114","Gustav","Nilsson","gustav.nilsson@wallin.example","+46 70 214 5218","Controller","Wallin Revision AB","customer","2026-07-31T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00115","Fredrik","Pettersson","fredrik.pettersson@ostergren.example","+46 70 215 5255","Student","Ostergren Revision AB","subscriber","2026-07-08T09:00:00Z","2026-10-09T09:00:00Z"
"contact_00116","Elin","Lindqvist","elin.lindqvist@dahlstrom.example","+46 70 216 5292","Accountant","Dahlstrom Revision AB","lead","2026-06-06T09:00:00Z","2026-10-16T09:00:00Z"
"contact_00117","Henrik","Holm","henrik.holm@sjogren.example","+46 70 217 5329","Controller","Sjogren Revision AB","marketingqualifiedlead","2026-07-22T09:00:00Z","2026-10-14T09:00:00Z"
"contact_00118","Astrid","Blom","astrid.blom@falk.example","+46 70 218 5366","Associate","Falk Revision AB","opportunity","2026-07-23T09:00:00Z","2026-10-18T09:00:00Z"
"contact_00119","Oskar","Bjork","oskar.bjork@ahlgren.example","+46 70 219 5403","Analyst","Ahlgren Revision AB","customer","2026-08-20T09:00:00Z","2026-10-20T09:00:00Z"
"contact_00120","Ingrid","Nilsson","ingrid.nilsson@svea.example","+46 70 220 5440","Accountant","Svea Professional Academy","subscriber","2026-06-25T09:00:00Z","2026-10-15T09:00:00Z"
"contact_00121","Viktor","Pettersson","viktor.pettersson@norrland.example","+46 70 221 5477","Junior Auditor","Norrland Business Courses","lead","2026-08-20T09:00:00Z","2026-10-26T09:00:00Z"
"contact_00122","Magnus","Lindqvist","magnus.lindqvist@stockholm.example","+46 70 222 5514","Student","Stockholm Libraries CPE Programme","marketingqualifiedlead","2026-07-01T09:00:00Z","2026-10-24T09:00:00Z"
"contact_00123","Bjorn","Holm","bjorn.holm@nordic.example","+46 70 223 5551","Controller","Nordic Forensic Network","opportunity","2026-06-10T09:00:00Z","2026-09-30T09:00:00Z"
"contact_00124","Peter","Blom","peter.blom@eriksson.example","+46 70 224 5588","Lecturer","Eriksson & Holm (internal)","customer","2026-08-19T09:00:00Z","2026-10-03T09:00:00Z"
"contact_00125","Daniel","Bjork","daniel.bjork@olsson.example","+46 70 225 5625","Associate","Olsson Revision AB","subscriber","2026-07-17T09:00:00Z","2026-10-23T09:00:00Z"
"contact_00126","Julia","Nilsson","julia.nilsson@persson.example","+46 70 226 5662","Controller","Persson Revision AB","lead","2026-06-04T09:00:00Z","2026-10-21T09:00:00Z"
"contact_00127","Simon","Pettersson","simon.pettersson@svensson.example","+46 70 227 5699","Associate","Svensson Revision AB","marketingqualifiedlead","2026-06-22T09:00:00Z","2026-10-08T09:00:00Z"
"contact_00128","Hanna","Lindqvist","hanna.lindqvist@gustafsson.example","+46 70 228 5736","Student","Gustafsson Revision AB","opportunity","2026-09-06T09:00:00Z","2026-10-07T09:00:00Z"
"contact_00129","Filip","Holm","filip.holm@pettersson.example","+46 70 229 5773","Analyst","Pettersson Revision AB","customer","2026-06-24T09:00:00Z","2026-10-02T09:00:00Z"
"contact_00130","Alice","Blom","alice.blom@jonsson.example","+46 70 230 5810","Accountant","Jonsson Revision AB","subscriber","2026-09-06T09:00:00Z","2026-09-28T09:00:00Z"
