id,subject,from_name,from_address,to_name,to_address,body_preview,content_type,is_read,importance,received_date
omsg_0043,Subject 43,Sender {i},john67@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 43,text,true,normal,2026-07-14T22:02:03Z
omsg_0044,Subject 44,Sender {i},sarah66@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 44,text,true,normal,2026-05-24T14:41:22Z
omsg_0045,Subject 45,Sender {i},mike59@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 45,text,true,normal,2026-07-03T19:49:02Z
omsg_0046,Subject 46,Sender {i},mike14@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 46,text,true,normal,2026-05-20T15:07:02Z
omsg_0047,Subject 47,Sender {i},john84@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 47,text,true,normal,2026-05-01T03:39:23Z
omsg_0048,Subject 48,Sender {i},alex17@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 48,text,true,normal,2026-01-01T04:56:24Z
omsg_0049,Subject 49,Sender {i},mike73@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 49,text,true,normal,2026-06-30T05:59:36Z
omsg_0050,Subject 50,Sender {i},jane37@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 50,text,true,normal,2026-05-26T19:21:01Z
omsg_0051,Subject 51,Sender {i},mike50@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 51,text,true,normal,2026-07-15T13:17:13Z
omsg_0052,Subject 52,Sender {i},john13@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 52,text,true,normal,2026-05-20T09:57:20Z
omsg_0053,Subject 53,Sender {i},sarah30@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 53,text,true,normal,2026-07-16T15:21:20Z
omsg_0054,Subject 54,Sender {i},mike12@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 54,text,true,normal,2026-01-04T18:02:02Z
omsg_0055,Subject 55,Sender {i},jane56@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 55,text,true,normal,2026-06-01T01:28:30Z
omsg_0056,Subject 56,Sender {i},john45@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 56,text,true,normal,2026-03-01T00:19:21Z
omsg_0057,Subject 57,Sender {i},alex33@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 57,text,true,normal,2026-08-29T01:28:06Z
omsg_0058,Subject 58,Sender {i},john11@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 58,text,true,normal,2026-06-03T09:41:31Z
omsg_0059,Subject 59,Sender {i},alex35@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 59,text,true,normal,2026-01-16T02:20:41Z
omsg_0060,Subject 60,Sender {i},mike75@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 60,text,true,normal,2026-06-21T02:15:34Z
omsg_0061,Subject 61,Sender {i},sarah28@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 61,text,true,normal,2026-01-05T22:04:47Z
omsg_0062,Subject 62,Sender {i},john66@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 62,text,true,normal,2026-02-05T06:05:33Z
omsg_0063,Subject 63,Sender {i},john77@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 63,text,true,normal,2026-05-12T14:28:55Z
omsg_0064,Subject 64,Sender {i},john89@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 64,text,true,normal,2026-08-18T06:35:00Z
omsg_0065,Subject 65,Sender {i},john13@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 65,text,true,normal,2026-06-07T00:49:07Z
omsg_0066,Subject 66,Sender {i},jane16@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 66,text,true,normal,2026-07-05T10:45:55Z
omsg_0067,Subject 67,Sender {i},mike76@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 67,text,true,normal,2026-04-04T05:48:14Z
omsg_0068,Subject 68,Sender {i},john63@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 68,text,true,normal,2026-08-31T10:50:53Z
omsg_0069,Subject 69,Sender {i},alex44@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 69,text,true,normal,2026-07-02T10:14:43Z
omsg_0070,Subject 70,Sender {i},alex40@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 70,text,true,normal,2026-04-19T03:49:18Z
omsg_0071,Subject 71,Sender {i},mike45@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 71,text,true,normal,2026-10-07T23:12:39Z
omsg_0072,Subject 72,Sender {i},jane61@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 72,text,true,normal,2026-09-20T15:02:54Z
omsg_0073,Subject 73,Sender {i},sarah99@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 73,text,true,normal,2026-09-25T01:04:41Z
omsg_0074,Subject 74,Sender {i},mike22@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 74,text,true,normal,2026-02-06T17:58:57Z
omsg_0075,Subject 75,Sender {i},sarah55@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 75,text,true,normal,2026-02-01T10:58:35Z
omsg_0076,Subject 76,Sender {i},mike54@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 76,text,true,normal,2026-05-11T09:37:06Z
omsg_0077,Subject 77,Sender {i},alex14@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 77,text,true,normal,2026-06-05T13:38:42Z
omsg_0078,Subject 78,Sender {i},mike14@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 78,text,true,normal,2026-06-06T05:02:24Z
omsg_0079,Subject 79,Sender {i},mike34@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 79,text,true,normal,2026-02-15T00:23:24Z
omsg_0080,Subject 80,Sender {i},mike82@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 80,text,true,normal,2026-10-12T02:37:14Z
omsg_0081,Subject 81,Sender {i},alex15@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 81,text,true,normal,2026-04-10T04:44:13Z
omsg_0082,Subject 82,Sender {i},mike84@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 82,text,true,normal,2026-09-24T03:36:54Z
omsg_0083,Subject 83,Sender {i},alex26@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 83,text,true,normal,2026-06-14T22:51:34Z
omsg_0084,Subject 84,Sender {i},sarah52@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 84,text,true,normal,2026-08-24T09:46:18Z
omsg_0085,Subject 85,Sender {i},john59@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 85,text,true,normal,2026-09-12T02:50:44Z
omsg_0086,Subject 86,Sender {i},john24@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 86,text,true,normal,2026-01-06T23:45:33Z
omsg_0087,Subject 87,Sender {i},alex30@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 87,text,true,normal,2026-01-01T03:34:59Z
omsg_0088,Subject 88,Sender {i},sarah34@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 88,text,true,normal,2026-03-22T02:55:51Z
omsg_0089,Subject 89,Sender {i},john42@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 89,text,true,normal,2026-08-07T12:20:48Z
omsg_0090,Subject 90,Sender {i},john96@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 90,text,true,normal,2026-01-11T16:22:36Z
omsg_0091,Subject 91,Sender {i},mike76@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 91,text,true,normal,2026-03-24T08:12:03Z
omsg_0092,Subject 92,Sender {i},john47@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 92,text,true,normal,2026-05-04T15:43:26Z
omsg_0093,Subject 93,Sender {i},mike51@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 93,text,true,normal,2026-05-02T09:27:22Z
omsg_0094,Subject 94,Sender {i},jane97@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 94,text,true,normal,2026-05-08T10:46:13Z
omsg_0095,Subject 95,Sender {i},mike53@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 95,text,true,normal,2026-01-26T17:55:04Z
omsg_0096,Subject 96,Sender {i},alex82@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 96,text,true,normal,2026-02-07T09:21:03Z
omsg_0097,Subject 97,Sender {i},mike49@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 97,text,true,normal,2026-05-04T07:32:31Z
omsg_0098,Subject 98,Sender {i},jane81@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 98,text,true,normal,2026-06-04T13:52:28Z
omsg_0099,Subject 99,Sender {i},jane58@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 99,text,true,normal,2026-09-23T20:28:39Z
omsg_0100,Subject 100,Sender {i},alex50@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 100,text,true,normal,2026-10-02T16:55:40Z
omsg_0101,Subject 101,Sender {i},sarah16@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 101,text,true,normal,2026-01-31T05:18:39Z
omsg_0102,Subject 102,Sender {i},sarah33@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 102,text,true,normal,2026-02-05T20:47:57Z
omsg_0103,Subject 103,Sender {i},sarah62@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 103,text,true,normal,2026-03-14T19:24:43Z
omsg_0104,Subject 104,Sender {i},mike94@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 104,text,true,normal,2026-04-17T07:07:43Z
omsg_0105,Subject 105,Sender {i},sarah99@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 105,text,true,normal,2026-04-10T10:53:53Z
omsg_0106,Subject 106,Sender {i},jane94@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 106,text,true,normal,2026-05-07T02:58:35Z
omsg_0107,Subject 107,Sender {i},alex58@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 107,text,true,normal,2026-06-28T04:50:24Z
omsg_0108,Subject 108,Sender {i},alex76@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 108,text,true,normal,2026-04-28T04:10:45Z
omsg_0109,Subject 109,Sender {i},mike71@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 109,text,true,normal,2026-01-23T02:27:25Z
omsg_0110,Subject 110,Sender {i},alex97@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 110,text,true,normal,2026-05-18T15:01:19Z
omsg_0111,Subject 111,Sender {i},john13@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 111,text,true,normal,2026-04-05T16:43:12Z
omsg_0112,Subject 112,Sender {i},john39@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 112,text,true,normal,2026-06-04T23:18:30Z
omsg_0113,Subject 113,Sender {i},john45@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 113,text,true,normal,2026-03-15T06:33:13Z
omsg_0114,Subject 114,Sender {i},john97@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 114,text,true,normal,2026-08-01T05:12:48Z
omsg_0115,Subject 115,Sender {i},sarah56@yahoo.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 115,text,true,normal,2026-04-01T07:01:02Z
omsg_0116,Subject 116,Sender {i},sarah71@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 116,text,true,normal,2026-01-24T03:07:23Z
omsg_0117,Subject 117,Sender {i},alex90@outlook.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 117,text,true,normal,2026-06-21T07:10:50Z
omsg_0118,Subject 118,Sender {i},mike55@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 118,text,true,normal,2026-03-24T06:53:08Z
omsg_0119,Subject 119,Sender {i},john19@gmail.com,Aaron Garcia,aaron.garcia@Finthesiss.ai,Preview 119,text,true,normal,2026-10-14T05:28:39Z
