transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_45473965009b1959,acct_citizens_chk_f5afb84edf,16.20,USD,2025-11-10,Uber Trip,Uber,Travel;Taxi,false,online
txn_6599385a3378f6c6,acct_citizens_chk_f5afb84edf,118.96,USD,2026-07-04,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_1a1ce84e455de62a,acct_citizens_chk_f5afb84edf,140.55,USD,2026-09-08,MBTA CharlieCard,MBTA,Travel;Public Transit,false,online
txn_4037c3ab5bc374b7,acct_citizens_chk_f5afb84edf,44.23,USD,2026-09-01,Shell Oil,Shell,Travel;Gas Stations,false,in store
txn_fd1a00ac4d9d8d9e,acct_citizens_chk_f5afb84edf,28.17,USD,2026-06-18,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_ea8a72620bf4f421,acct_citizens_chk_f5afb84edf,105.53,USD,2026-05-02,Shell Oil,Shell,Travel;Gas Stations,true,in store
txn_1d35e61971a69139,acct_citizens_chk_f5afb84edf,87.21,USD,2026-09-06,H Mart Porter Square,H Mart,Food and Drink;Groceries,false,in store
txn_32a9886d87292dc5,acct_citizens_chk_f5afb84edf,74.75,USD,2026-08-09,Uber Trip,Uber,Travel;Taxi,false,online
txn_894d63f7b25d5db9,acct_citizens_chk_f5afb84edf,58.32,USD,2026-09-20,Shell Oil,Shell,Travel;Gas Stations,false,in store
txn_ea8c6474c12e0b95,acct_citizens_chk_f5afb84edf,20.80,USD,2026-06-12,Target T-0942,Target,Shops;Discount Stores,false,in store
txn_d5dbcf1b81d9d9ec,acct_citizens_chk_f5afb84edf,9.71,USD,2026-09-14,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_f02e52130494615b,acct_citizens_chk_f5afb84edf,85.64,USD,2026-06-11,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_3f5531a9a15e2d4a,acct_citizens_chk_f5afb84edf,69.21,USD,2026-08-26,MBTA CharlieCard,MBTA,Travel;Public Transit,false,online
txn_7d45688007a1ac1d,acct_citizens_chk_f5afb84edf,22.94,USD,2026-05-12,CVS Pharmacy #2201,CVS,Shops;Pharmacies,false,in store
txn_6335341031870b11,acct_citizens_chk_f5afb84edf,111.13,USD,2026-07-04,H Mart Porter Square,H Mart,Food and Drink;Groceries,false,in store
txn_a9ac813d35b7d1a0,acct_citizens_chk_f5afb84edf,30.87,USD,2026-06-13,Harvard Book Store,Harvard Book Store,Shops;Bookstores,true,in store
txn_c52a90fb95851c99,acct_citizens_chk_f5afb84edf,107.37,USD,2026-05-24,Netflix.com,Netflix,Service;Subscription,false,online
txn_0ccf3a71094a8d47,acct_citizens_chk_f5afb84edf,132.47,USD,2026-05-07,Market Basket #42,Market Basket,Food and Drink;Groceries,false,in store
txn_9f32b4176719cc86,acct_citizens_chk_f5afb84edf,56.45,USD,2026-06-14,Target T-0942,Target,Shops;Discount Stores,false,in store
txn_9c3a9e416d1916d9,acct_citizens_chk_f5afb84edf,71.74,USD,2026-06-10,Shell Oil,Shell,Travel;Gas Stations,false,in store
txn_9130c1b168bc702f,acct_citizens_chk_f5afb84edf,27.34,USD,2026-07-22,Netflix.com,Netflix,Service;Subscription,false,online
txn_0affb5bcfe010faf,acct_citizens_chk_f5afb84edf,117.60,USD,2026-09-16,CVS Pharmacy #2201,CVS,Shops;Pharmacies,true,in store
txn_046da5a945f84974,acct_citizens_chk_f5afb84edf,10.29,USD,2026-08-01,H Mart Porter Square,H Mart,Food and Drink;Groceries,false,in store
txn_6aaa6170d5936f58,acct_citizens_chk_f5afb84edf,12.41,USD,2026-05-02,Market Basket #42,Market Basket,Food and Drink;Groceries,false,in store
txn_b918c63a9c18a9ab,acct_citizens_chk_f5afb84edf,40.22,USD,2026-06-05,Star Market Cambridge,Star Market,Food and Drink;Groceries,false,in store
txn_6f54d92cefbe2b19,acct_citizens_chk_f5afb84edf,87.13,USD,2026-08-09,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_498bb6bcfcce949b,acct_citizens_chk_f5afb84edf,133.81,USD,2026-08-02,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,true,in store
txn_bc698d821a8e315d,acct_citizens_chk_f5afb84edf,23.27,USD,2026-05-11,CVS Pharmacy #2201,CVS,Shops;Pharmacies,true,in store
txn_e2e0867edae379c1,acct_citizens_chk_f5afb84edf,31.56,USD,2026-07-05,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_d240633d9c9aec97,acct_citizens_chk_f5afb84edf,6.09,USD,2026-07-03,Walgreens #5119,Walgreens,Shops;Pharmacies,false,in store
txn_3f9ab89b8fa3510a,acct_citizens_chk_f5afb84edf,22.16,USD,2026-06-07,H Mart Porter Square,H Mart,Food and Drink;Groceries,false,in store
txn_3e599c397211692a,acct_citizens_chk_f5afb84edf,94.60,USD,2026-08-19,Amazon.com,Amazon,Shops;Online Marketplaces,false,online
txn_1df68b8d8e3d3014,acct_citizens_chk_f5afb84edf,25.17,USD,2026-08-10,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_1c81e7e0a798e206,acct_citizens_chk_f5afb84edf,9.67,USD,2026-05-18,Market Basket #42,Market Basket,Food and Drink;Groceries,true,in store
txn_f4e4390647e5f016,acct_citizens_chk_f5afb84edf,92.38,USD,2026-06-18,Lyft Ride,Lyft,Travel;Taxi,true,online
txn_d6a45d1ee1ab517a,acct_citizens_chk_f5afb84edf,104.78,USD,2026-09-25,Blue Bottle Coffee,Blue Bottle,Food and Drink;Coffee Shop,false,in store
txn_5fb3e2ffd6d0f1e4,acct_citizens_chk_f5afb84edf,125.34,USD,2026-08-25,Harvard Book Store,Harvard Book Store,Shops;Bookstores,false,in store
txn_6649aeab7e6b286f,acct_citizens_chk_f5afb84edf,65.88,USD,2026-08-05,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,true,in store
txn_1bca6096ed1f2f96,acct_citizens_chk_f5afb84edf,36.92,USD,2026-06-09,CVS Pharmacy #2201,CVS,Shops;Pharmacies,false,in store
txn_5774c875e60c94a8,acct_citizens_chk_f5afb84edf,42.29,USD,2026-09-02,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,false,in store
txn_805c08d8637dab34,acct_citizens_chk_f5afb84edf,88.46,USD,2026-07-03,Apple Services,Apple,Service;Subscription,false,online
txn_06038aeebf64fd71,acct_citizens_chk_f5afb84edf,107.05,USD,2026-05-18,Spotify USA,Spotify,Service;Subscription,true,online
txn_739ef9738a6f38a5,acct_citizens_chk_f5afb84edf,73.10,USD,2026-09-25,Walgreens #5119,Walgreens,Shops;Pharmacies,false,in store
txn_b309bec3ed764836,acct_citizens_chk_f5afb84edf,86.92,USD,2026-05-12,Uber Trip,Uber,Travel;Taxi,false,online
txn_2404b4cce32c2bf9,acct_citizens_chk_f5afb84edf,40.17,USD,2026-08-20,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_9ce8ef6e4ec7e9f0,acct_citizens_chk_f5afb84edf,140.79,USD,2026-08-26,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_095a1d3cf56bb971,acct_citizens_chk_f5afb84edf,115.92,USD,2026-06-11,Target T-0942,Target,Shops;Discount Stores,true,in store
txn_95544209040ca929,acct_citizens_chk_f5afb84edf,116.52,USD,2026-05-05,Blue Bottle Coffee,Blue Bottle,Food and Drink;Coffee Shop,false,in store
txn_595b307e9259764f,acct_citizens_chk_f5afb84edf,121.46,USD,2026-08-06,Amazon.com,Amazon,Shops;Online Marketplaces,false,online
txn_e06f1048df23c3c0,acct_citizens_chk_f5afb84edf,14.66,USD,2026-05-15,Walgreens #5119,Walgreens,Shops;Pharmacies,false,in store
txn_71b322e98f7fe78f,acct_citizens_chk_f5afb84edf,22.08,USD,2026-09-05,Shell Oil,Shell,Travel;Gas Stations,false,in store
txn_b225b38fcc8a87fa,acct_citizens_chk_f5afb84edf,135.21,USD,2026-09-12,Shell Oil,Shell,Travel;Gas Stations,true,in store
txn_50a3ec40cf264be8,acct_citizens_chk_f5afb84edf,62.89,USD,2026-09-11,MBTA CharlieCard,MBTA,Travel;Public Transit,false,online
txn_b3e45f94031b7628,acct_citizens_chk_f5afb84edf,119.63,USD,2026-07-07,Market Basket #42,Market Basket,Food and Drink;Groceries,true,in store
txn_fd643b02e8e049db,acct_citizens_chk_f5afb84edf,80.15,USD,2026-08-19,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,true,in store
txn_cc0ad5c0b982bc68,acct_citizens_chk_f5afb84edf,20.26,USD,2026-06-15,H Mart Porter Square,H Mart,Food and Drink;Groceries,false,in store
txn_1a3b2c5c24982305,acct_citizens_chk_f5afb84edf,55.73,USD,2026-06-07,CVS Pharmacy #2201,CVS,Shops;Pharmacies,false,in store
txn_3e6e8d73e682ab1d,acct_citizens_chk_f5afb84edf,99.73,USD,2026-07-13,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,false,in store
txn_95e998526be40ecd,acct_citizens_chk_f5afb84edf,92.76,USD,2026-09-24,MBTA CharlieCard,MBTA,Travel;Public Transit,false,online
txn_3d1678f8aadcea97,acct_citizens_chk_f5afb84edf,135.18,USD,2026-06-04,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_7aad9c502099a57d,acct_citizens_chk_f5afb84edf,19.36,USD,2026-05-10,Star Market Cambridge,Star Market,Food and Drink;Groceries,false,in store
txn_c01724257bbc8c26,acct_citizens_chk_f5afb84edf,127.73,USD,2026-08-18,Netflix.com,Netflix,Service;Subscription,false,online
txn_8a3344292d4c6b99,acct_citizens_chk_f5afb84edf,71.79,USD,2026-07-05,Amazon.com,Amazon,Shops;Online Marketplaces,false,online
txn_a5ec1946a34b236d,acct_citizens_chk_f5afb84edf,125.95,USD,2026-09-27,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,false,in store
txn_5d7f208d2637de45,acct_citizens_chk_f5afb84edf,29.09,USD,2026-08-24,Apple Services,Apple,Service;Subscription,false,online
txn_79f1373b2993e477,acct_citizens_chk_f5afb84edf,129.33,USD,2026-07-20,MBTA CharlieCard,MBTA,Travel;Public Transit,false,online
txn_8d134527db328d47,acct_citizens_chk_f5afb84edf,135.96,USD,2026-07-10,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,false,in store
txn_fc94e9ce9432afcd,acct_citizens_chk_f5afb84edf,135.15,USD,2026-05-02,Blue Bottle Coffee,Blue Bottle,Food and Drink;Coffee Shop,false,in store
txn_5e50563fef066807,acct_citizens_chk_f5afb84edf,58.16,USD,2026-08-10,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,false,in store
txn_36ffee7a0064ead4,acct_citizens_chk_f5afb84edf,80.48,USD,2026-05-16,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,true,in store
txn_a53c36b5e86ba285,acct_citizens_chk_f5afb84edf,68.01,USD,2026-07-20,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_ef917e23bd8ca81c,acct_citizens_chk_f5afb84edf,98.80,USD,2026-07-21,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,false,in store
txn_17f9485e21adac69,acct_citizens_chk_f5afb84edf,107.59,USD,2026-07-16,REI Coop,REI,Shops;Outdoor,false,in store
txn_3bdf0969dc1ffc7a,acct_citizens_chk_f5afb84edf,36.76,USD,2026-07-23,Spotify USA,Spotify,Service;Subscription,false,online
txn_8cdefbb38ef33eb1,acct_citizens_chk_f5afb84edf,37.58,USD,2026-09-25,CVS Pharmacy #2201,CVS,Shops;Pharmacies,false,in store
txn_549eb0ee381bbaff,acct_citizens_chk_f5afb84edf,11.58,USD,2026-09-21,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,false,in store
txn_4d2cbeb8df8e0374,acct_citizens_chk_f5afb84edf,41.69,USD,2026-08-22,Harvard Book Store,Harvard Book Store,Shops;Bookstores,false,in store
txn_56d783c19202f077,acct_citizens_chk_f5afb84edf,141.11,USD,2026-05-05,Market Basket #42,Market Basket,Food and Drink;Groceries,false,in store
txn_589da78b1c1f0e64,acct_citizens_chk_f5afb84edf,30.92,USD,2026-08-26,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_4c7b12fcd4aaefe3,acct_citizens_chk_f5afb84edf,123.64,USD,2026-08-08,CVS Pharmacy #2201,CVS,Shops;Pharmacies,false,in store
txn_76e3e202dc63e1b2,acct_citizens_chk_f5afb84edf,86.99,USD,2026-06-15,TRADER JOES #112 Q21,Trader Joe's,Food and Drink;Groceries,true,in store
txn_37741e71a5ea1c68,acct_citizens_chk_f5afb84edf,26.48,USD,2026-05-25,Netflix.com,Netflix,Service;Subscription,false,online
txn_08370e31847b74e7,acct_citizens_chk_f5afb84edf,115.65,USD,2026-06-16,Tatte Bakery Cambridge,Tatte,Food and Drink;Restaurants,false,in store
txn_2778d449963943f4,acct_citizens_chk_f5afb84edf,18.76,USD,2026-05-08,MBTA CharlieCard,MBTA,Travel;Public Transit,true,online
txn_216f978195d58d0b,acct_citizens_chk_f5afb84edf,28.35,USD,2026-08-25,Harvard Book Store,Harvard Book Store,Shops;Bookstores,false,in store
txn_fd3131e21b341051,acct_citizens_chk_f5afb84edf,37.73,USD,2026-09-22,Walgreens #5119,Walgreens,Shops;Pharmacies,false,in store
txn_f164b5f8ee658232,acct_citizens_chk_f5afb84edf,58.48,USD,2026-07-16,MBTA CharlieCard,MBTA,Travel;Public Transit,true,online
txn_7aa16daa6ec2efcd,acct_citizens_chk_f5afb84edf,73.93,USD,2026-08-27,Blue Bottle Coffee,Blue Bottle,Food and Drink;Coffee Shop,false,in store
txn_3cce9d2ebd63a86c,acct_citizens_chk_f5afb84edf,44.06,USD,2026-07-08,Star Market Cambridge,Star Market,Food and Drink;Groceries,true,in store
txn_7f939375fea944ed,acct_citizens_chk_f5afb84edf,117.25,USD,2026-09-15,Market Basket #42,Market Basket,Food and Drink;Groceries,false,in store
txn_a16e4750a34bbbc2,acct_citizens_chk_f5afb84edf,8.96,USD,2026-08-18,Target T-0942,Target,Shops;Discount Stores,false,in store
txn_cfb9537f078b2de3,acct_citizens_chk_f5afb84edf,45.12,USD,2026-08-04,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_4a6e982a7c4e3e1a,acct_citizens_chk_f5afb84edf,136.03,USD,2026-06-24,Lyft Ride,Lyft,Travel;Taxi,false,online
txn_abb08edf6be82745,acct_citizens_chk_f5afb84edf,108.80,USD,2026-08-10,REI Coop,REI,Shops;Outdoor,false,in store
txn_9b4cfec8f5834afb,acct_citizens_chk_f5afb84edf,14.63,USD,2026-08-09,Blue Bottle Coffee,Blue Bottle,Food and Drink;Coffee Shop,false,in store
txn_005607d5a388c007,acct_citizens_chk_f5afb84edf,80.59,USD,2026-09-02,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,false,in store
txn_6664ec5aca0088ae,acct_citizens_chk_f5afb84edf,137.80,USD,2026-07-27,Apple Services,Apple,Service;Subscription,false,online
txn_52fb7ae3a8b44aaf,acct_citizens_chk_f5afb84edf,20.55,USD,2026-08-14,Market Basket #42,Market Basket,Food and Drink;Groceries,false,in store
txn_d8874759c9714136,acct_citizens_chk_f5afb84edf,61.53,USD,2026-05-12,Walgreens #5119,Walgreens,Shops;Pharmacies,false,in store
txn_224c4e0f4dd778a7,acct_citizens_chk_f5afb84edf,36.34,USD,2026-05-15,Starbucks Coffee #4421,Starbucks,Food and Drink;Coffee Shop,false,in store
txn_df4209689b705b63,acct_citizens_chk_f5afb84edf,4.54,USD,2026-07-09,Target T-0942,Target,Shops;Discount Stores,false,in store
