id,event_id,ticket_class_id,name,email,status,checked_in,created
ATT_4053,EVT_RIVERBANK_2026,TC_GA,Faith Long,faith.long@gmail.com,attending,false,2026-08-04T10:00:00Z
ATT_4054,EVT_RIVERBANK_2026,TC_GA,Marcus Reed,marcus.reed@gmail.com,attending,false,2026-07-13T10:00:00Z
ATT_4055,EVT_RIVERBANK_2026,TC_GA,Julia Stone,julia.stone@gmail.com,attending,false,2026-07-11T10:00:00Z
ATT_4056,EVT_RIVERBANK_2026,TC_GA,Evan Cole,evan.cole@gmail.com,attending,false,2026-08-21T10:00:00Z
ATT_4057,EVT_RIVERBANK_2026,TC_GA,Nora Hays,nora.hays@gmail.com,attending,false,2026-09-23T10:00:00Z
ATT_4058,EVT_RIVERBANK_2026,TC_GA,Seth Barron,seth.barron@gmail.com,attending,false,2026-08-05T10:00:00Z
ATT_4059,EVT_RIVERBANK_2026,TC_GA,Kira Vance,kira.vance@gmail.com,attending,false,2026-07-17T10:00:00Z
ATT_4060,EVT_RIVERBANK_2026,TC_BOOTH_STD,Megan Ortiz,megan.ortiz@gmail.com,attending,false,2026-07-21T10:00:00Z
ATT_4061,EVT_RIVERBANK_2026,TC_GA,Priya Shah,priya.shah@outlook.com,attending,false,2026-07-04T10:00:00Z
ATT_4062,EVT_RIVERBANK_2026,TC_GA,Caleb Duncan,caleb.duncan@gmail.com,attending,false,2026-07-18T10:00:00Z
ATT_4063,EVT_RIVERBANK_2026,TC_GA,Ruth Alvarez,ruth.alvarez@yahoo.com,attending,false,2026-07-25T10:00:00Z
ATT_4064,EVT_RIVERBANK_2026,TC_BOOTH_STD,Derek Chan,derek.chan@gmail.com,attending,false,2026-09-01T10:00:00Z
ATT_4065,EVT_RIVERBANK_2026,TC_GA,Nina Coleman,nina.coleman@gmail.com,attending,false,2026-07-26T10:00:00Z
ATT_4066,EVT_RIVERBANK_2026,TC_GA,Aaron Webb,aaron.webb@proton.me,attending,false,2026-09-19T10:00:00Z
ATT_4067,EVT_RIVERBANK_2026,TC_GA,Sofia Reyes,sofia.reyes@gmail.com,attending,false,2026-07-14T10:00:00Z
ATT_4068,EVT_RIVERBANK_2026,TC_GA,Grant Miller,grant.miller@gmail.com,attending,false,2026-09-03T10:00:00Z
ATT_4069,EVT_RIVERBANK_2026,TC_GA,Hazel Fox,hazel.fox@gmail.com,attending,false,2026-09-19T10:00:00Z
ATT_4070,EVT_RIVERBANK_2026,TC_GA,Ian Boyd,ian.boyd@gmail.com,attending,false,2026-07-02T10:00:00Z
ATT_4071,EVT_RIVERBANK_2026,TC_GA,Bella Nguyen,bella.nguyen@gmail.com,attending,false,2026-08-23T10:00:00Z
ATT_4072,EVT_RIVERBANK_2026,TC_BOOTH_STD,Owen Pratt,owen.pratt@gmail.com,attending,false,2026-08-04T10:00:00Z
ATT_4073,EVT_RIVERBANK_2026,TC_GA,Faith Long,faith.long@gmail.com,attending,false,2026-07-23T10:00:00Z
ATT_4074,EVT_RIVERBANK_2026,TC_GA,Marcus Reed,marcus.reed@gmail.com,attending,false,2026-08-18T10:00:00Z
ATT_4075,EVT_RIVERBANK_2026,TC_GA,Julia Stone,julia.stone@gmail.com,attending,false,2026-08-01T10:00:00Z
ATT_4076,EVT_RIVERBANK_2026,TC_GA,Evan Cole,evan.cole@gmail.com,attending,false,2026-07-20T10:00:00Z
ATT_4077,EVT_RIVERBANK_2026,TC_GA,Nora Hays,nora.hays@gmail.com,attending,false,2026-08-17T10:00:00Z
ATT_4078,EVT_RIVERBANK_2026,TC_GA,Seth Barron,seth.barron@gmail.com,attending,false,2026-08-21T10:00:00Z
ATT_4079,EVT_RIVERBANK_2026,TC_GA,Kira Vance,kira.vance@gmail.com,attending,false,2026-08-23T10:00:00Z
ATT_4080,EVT_RIVERBANK_2026,TC_GA,Megan Ortiz,megan.ortiz@gmail.com,attending,false,2026-09-04T10:00:00Z
ATT_4081,EVT_RIVERBANK_2026,TC_GA,Priya Shah,priya.shah@outlook.com,attending,false,2026-07-07T10:00:00Z
ATT_4082,EVT_RIVERBANK_2026,TC_BOOTH_STD,Caleb Duncan,caleb.duncan@gmail.com,attending,false,2026-07-16T10:00:00Z
ATT_4083,EVT_RIVERBANK_2026,TC_GA,Ruth Alvarez,ruth.alvarez@yahoo.com,attending,false,2026-09-16T10:00:00Z
ATT_4084,EVT_RIVERBANK_2026,TC_GA,Derek Chan,derek.chan@gmail.com,attending,false,2026-07-03T10:00:00Z
ATT_4085,EVT_RIVERBANK_2026,TC_BOOTH_STD,Nina Coleman,nina.coleman@gmail.com,attending,false,2026-09-09T10:00:00Z
ATT_4086,EVT_RIVERBANK_2026,TC_BOOTH_STD,Aaron Webb,aaron.webb@proton.me,attending,false,2026-07-27T10:00:00Z
ATT_4087,EVT_RIVERBANK_2026,TC_GA,Sofia Reyes,sofia.reyes@gmail.com,attending,false,2026-08-23T10:00:00Z
ATT_4088,EVT_RIVERBANK_2026,TC_BOOTH_STD,Grant Miller,grant.miller@gmail.com,attending,false,2026-07-10T10:00:00Z
ATT_4089,EVT_RIVERBANK_2026,TC_GA,Hazel Fox,hazel.fox@gmail.com,attending,false,2026-09-11T10:00:00Z
ATT_4090,EVT_RIVERBANK_2026,TC_BOOTH_STD,Ian Boyd,ian.boyd@gmail.com,attending,false,2026-07-25T10:00:00Z
ATT_4091,EVT_RIVERBANK_2026,TC_GA,Bella Nguyen,bella.nguyen@gmail.com,attending,false,2026-07-04T10:00:00Z
ATT_4092,EVT_RIVERBANK_2026,TC_GA,Owen Pratt,owen.pratt@gmail.com,attending,false,2026-08-14T10:00:00Z
ATT_4093,EVT_RIVERBANK_2026,TC_GA,Faith Long,faith.long@gmail.com,attending,false,2026-09-05T10:00:00Z
ATT_4094,EVT_RIVERBANK_2026,TC_GA,Marcus Reed,marcus.reed@gmail.com,attending,false,2026-09-15T10:00:00Z
ATT_4095,EVT_RIVERBANK_2026,TC_GA,Julia Stone,julia.stone@gmail.com,attending,false,2026-07-18T10:00:00Z
ATT_4096,EVT_RIVERBANK_2026,TC_GA,Evan Cole,evan.cole@gmail.com,attending,false,2026-07-20T10:00:00Z
ATT_4097,EVT_RIVERBANK_2026,TC_BOOTH_STD,Nora Hays,nora.hays@gmail.com,attending,false,2026-09-07T10:00:00Z
ATT_4098,EVT_RIVERBANK_2026,TC_GA,Seth Barron,seth.barron@gmail.com,attending,false,2026-09-11T10:00:00Z
ATT_4099,EVT_RIVERBANK_2026,TC_GA,Kira Vance,kira.vance@gmail.com,attending,false,2026-07-27T10:00:00Z
ATT_4100,EVT_RIVERBANK_2026,TC_BOOTH_STD,Megan Ortiz,megan.ortiz@gmail.com,attending,false,2026-07-17T10:00:00Z
ATT_4101,EVT_RIVERBANK_2026,TC_GA,Priya Shah,priya.shah@outlook.com,attending,false,2026-09-24T10:00:00Z
ATT_4102,EVT_RIVERBANK_2026,TC_GA,Caleb Duncan,caleb.duncan@gmail.com,attending,false,2026-07-23T10:00:00Z
ATT_4103,EVT_RIVERBANK_2026,TC_GA,Ruth Alvarez,ruth.alvarez@yahoo.com,attending,false,2026-08-23T10:00:00Z
ATT_4104,EVT_RIVERBANK_2026,TC_GA,Derek Chan,derek.chan@gmail.com,attending,false,2026-08-09T10:00:00Z
ATT_PORTER_BOOTH,EVT_RIVERBANK_2026,TC_BOOTH_STD,Jason Porter,jason.porter@Finthesiss.ai,attending,false,2026-09-12T10:00:00Z
