id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
022,Evening Ranch Walk,Walk,3.5,87,,0,2.5,2027-03-18T14:22:00-07:00,2,
023,Morning Pasture Check,Walk,1.5,43,,0,2.5,2027-03-01T10:58:00-07:00,2,
024,Evening Pasture Check,Walk,2.7,36,,0,2.5,2027-03-19T16:14:00-07:00,2,
025,Morning Walk,Walk,4.7,59,,0,2.5,2027-03-09T09:35:00-07:00,2,
026,Evening Walk,Walk,3.6,87,,0,2.5,2027-03-19T08:55:00-07:00,2,
027,Evening Pasture Check,Walk,4.7,59,,0,2.5,2027-03-17T10:13:00-07:00,2,
028,Morning Ranch Walk,Walk,4.8,76,,0,2.5,2027-03-20T16:56:00-07:00,2,
029,Evening Fence Ride,Walk,2.8,27,,0,2.5,2027-03-01T14:44:00-07:00,2,
030,Morning Ranch Walk,Walk,3.9,68,,0,2.5,2027-03-11T16:24:00-07:00,2,
031,Morning Walk,Walk,3.5,30,,0,2.5,2027-03-22T15:59:00-07:00,2,
032,Evening Walk,Walk,1.4,47,,0,2.5,2027-03-16T18:06:00-07:00,2,
033,Evening Walk,Walk,1.1,53,,0,2.5,2027-03-16T15:49:00-07:00,2,
034,Evening Pasture Check,Walk,1.6,87,,0,2.5,2027-03-02T12:15:00-07:00,2,
035,Evening Walk,Walk,2.2,61,,0,2.5,2027-03-10T18:26:00-07:00,2,
036,Morning Pasture Check,Walk,2.9,26,,0,2.5,2027-03-01T12:26:00-07:00,2,
037,Evening Fence Ride,Walk,3.3,50,,0,2.5,2027-03-20T11:05:00-07:00,2,
038,Evening Walk,Walk,3.8,71,,0,2.5,2027-03-19T12:36:00-07:00,2,
039,Evening Ranch Walk,Walk,2.9,39,,0,2.5,2027-03-05T15:24:00-07:00,2,
040,Evening Walk,Walk,4.9,22,,0,2.5,2027-03-02T07:13:00-07:00,2,
300,2026-09-24,Walk,00,370077,,0,2.5,0.74,2,
301,2027-01-21,Walk,00,881969,,0,2.5,1.97,2,
302,2026-11-24,Walk,00,766254,,0,2.5,1.53,2,
303,2026-09-14,Walk,00,370077,,0,2.5,2.0,2,
304,2027-01-26,Horseback,00,370077,,0,2.5,0.89,2,
305,2026-09-28,Walk,00,370077,,0,2.5,2.61,2,
306,2026-11-11,Horseback,00,881969,,0,2.5,2.52,2,
307,2027-02-05,Walk,00,881969,,0,2.5,2.02,2,
308,2026-11-08,Walk,00,766254,,0,2.5,0.95,2,
309,2026-11-26,Walk,00,881969,,0,2.5,0.52,2,
053,Tyler Ride - Creek Trail,Walk,2247,1372,1559,17.5,1.64,2027-03-25T14:00:00Z,4,
054,Hay Delivery Walk,Walk,3171,1585,1748,49.4,2.00,2027-03-09T07:00:00Z,3,
055,Evening Barn Check,Walk,2380,1363,1583,47.4,1.75,2027-01-04T16:00:00Z,0,
056,Evening Barn Check,Walk,5586,2272,2429,32.2,2.46,2027-02-05T09:00:00Z,4,
057,Calving Barn Check,Walk,6201,3113,3306,39.5,1.99,2027-02-07T09:00:00Z,5,
058,Driveway Snow Clear,Walk,4286,2363,2630,43.7,1.81,2027-03-01T17:00:00Z,0,
059,Tyler Ride - Creek Trail,Walk,3377,2294,2450,24.9,1.47,2027-01-02T07:00:00Z,4,
060,Hay Delivery Walk,Walk,4186,3483,3726,22.5,1.20,2027-01-19T15:00:00Z,3,
061,Propane Tank Walk,Walk,4069,1783,1972,7.5,2.28,2027-02-16T14:00:00Z,3,
062,Calving Barn Check,Ride,6249,4379,4454,6.3,1.43,2027-01-05T18:00:00Z,2,
063,Sage Ride - West Section,Walk,6239,3219,3376,9.4,1.94,2027-02-12T11:00:00Z,2,
064,Morning Fence Walk,Ride,2357,1195,1406,8.8,1.97,2027-03-03T18:00:00Z,2,
065,Ranch Walk 65,Walk,4196,1267,1104,11.0,1.38,2027-01-10T12:00:00Z,0,
066,Ranch Walk 66,Walk,4812,1852,1187,8.6,1.24,2027-03-01T09:00:00Z,0,
067,Ranch Walk 67,Walk,1113,1618,1053,24.8,0.93,2027-02-06T10:00:00Z,0,
068,Ranch Walk 68,Walk,2286,778,1828,24.5,1.17,2027-01-08T08:00:00Z,0,
069,Ranch Walk 69,Walk,1288,2331,1109,22.4,1.43,2027-03-23T13:00:00Z,0,
310,Ranch ride 310,Ride,10674,2623,5320,65.1,5.7,2027-01-07T15:00:00Z,5,
311,Ranch ride 311,Ride,13666,3259,2493,36.1,3.7,2027-03-11T08:00:00Z,0,
312,Ranch ride 312,Ride,10211,4385,4250,64.8,3.0,2027-01-22T07:00:00Z,2,
313,Ranch ride 313,Ride,7230,4356,5637,35.2,5.3,2027-03-02T09:00:00Z,4,
314,Ranch ride 314,Ride,14868,3841,2759,87.3,6.6,2027-03-11T07:00:00Z,3,
315,Ranch ride 315,Ride,6453,4634,4251,80.9,6.8,2027-03-13T15:00:00Z,4,
316,Ranch ride 316,Ride,13990,2991,4961,42.1,3.8,2027-03-23T16:00:00Z,4,
317,Ranch ride 317,Ride,5746,4570,3196,73.3,3.7,2027-03-19T16:00:00Z,0,
318,Ranch ride 318,Ride,9782,4045,3593,23.3,5.2,2027-03-25T16:00:00Z,5,
319,Ranch ride 319,Ride,8045,4375,5511,63.5,5.9,2027-03-24T08:00:00Z,2,
320,Ranch ride 320,Ride,6283,3470,4556,91.9,5.7,2027-03-02T09:00:00Z,5,
321,Ranch ride 321,Ride,13062,2897,2885,16.2,4.6,2027-02-07T10:00:00Z,4,
322,Ranch ride 322,Ride,12709,5227,3591,75.4,4.0,2027-03-05T16:00:00Z,2,
323,Ranch ride 323,Ride,11512,1966,4259,80.6,4.0,2027-03-05T15:00:00Z,4,
324,Ranch ride 324,Ride,7156,4631,4048,95.0,6.7,2027-02-24T11:00:00Z,1,
325,Ranch ride 325,Ride,14151,4759,2591,13.9,3.7,2027-02-13T16:00:00Z,0,
326,Ranch ride 326,Ride,11928,4547,5998,12.8,6.6,2027-01-10T13:00:00Z,1,
327,Ranch ride 327,Ride,14512,3173,4250,12.4,3.6,2027-01-22T12:00:00Z,1,
328,Ranch ride 328,Ride,6352,2278,3760,51.5,4.6,2027-02-08T13:00:00Z,5,
329,Ranch ride 329,Ride,10794,4917,3979,35.1,3.7,2027-03-20T16:00:00Z,2,
330,Ranch ride 330,Ride,9242,4406,4947,23.3,5.9,2027-02-28T08:00:00Z,0,
331,Ranch ride 331,Ride,7141,3281,3502,50.4,6.4,2027-03-07T11:00:00Z,3,
332,Ranch ride 332,Ride,6883,4355,4816,56.1,5.3,2027-01-10T08:00:00Z,3,
333,Ranch ride 333,Ride,7517,3386,5910,56.4,4.4,2027-01-28T11:00:00Z,5,
334,Ranch ride 334,Ride,12318,2624,3200,22.6,6.9,2027-01-14T14:00:00Z,5,
335,Ranch ride 335,Ride,9017,3386,2915,90.2,3.1,2027-03-05T07:00:00Z,0,
336,Ranch ride 336,Ride,5696,3583,2969,88.7,6.1,2027-02-20T06:00:00Z,5,
337,Ranch ride 337,Ride,11183,2162,4309,33.4,3.4,2027-03-12T09:00:00Z,1,
338,Ranch ride 338,Ride,14387,3962,2951,10.4,6.7,2027-03-01T06:00:00Z,4,
339,Ranch ride 339,Ride,14938,4811,5724,51.9,4.8,2027-01-21T15:00:00Z,0,
340,Ranch ride 340,Ride,10277,2715,5753,69.4,3.9,2027-01-10T12:00:00Z,4,
341,Ranch ride 341,Ride,14006,5218,4598,81.0,5.0,2027-03-11T11:00:00Z,3,
342,Ranch ride 342,Ride,12223,4746,4587,94.1,4.6,2027-01-22T07:00:00Z,2,
343,Ranch ride 343,Ride,7710,2709,4955,64.1,5.1,2027-03-20T06:00:00Z,5,
