Id,FirstName,LastName,Company,Email,Phone,Status,LeadSource,Industry,Rating
SALE_1c8892fc,Russell,Morales,Cobalt Systems,russell.morales@outlook.com,(555) 610-1210,new,web,Industry_30,16.30
SALE_b4ed2d78,Heather,Ramos,Diamond Edge Corp,heather.ramos@hotmail.com,(555) 627-1217,contacted,mobile,Industry_31,33.61
SALE_e596b92e,Robert,Ruiz,Eclipse Innovations,robertruiz32@aol.com,(555) 644-1224,qualified,api,Industry_32,50.92
SALE_c2e73972,Ann,Smith,Frontier Networks,ann.smith@icloud.com,(555) 661-1231,proposal,import,Industry_33,67.23
SALE_402d3e68,Steven,Wilson,Golden Gate Advisors,steven.wilson@mail.com,(555) 678-1238,won,manual,Industry_34,84.54
SALE_22d8daa4,Brittany,Clark,Harbor Light LLC,brittanyclark@protonmail.com,(555) 695-1245,lost,referral,Industry_35,0.85
SALE_3fb5273b,Jacob,Flores,Indigo Strategies,jacob.flores36@comcast.net,(555) 712-1252,new,organic,Industry_36,17.16
SALE_c0599b33,Dorothy,Evans,Jade Mountain Co,dorothy.evans@att.net,(555) 729-1259,contacted,paid,Industry_37,34.47
SALE_cf1c7619,Frank,Rogers,Kinetic Solutions,frankrogers@bellsouth.net,(555) 746-1266,qualified,email,Industry_38,51.78
SALE_9d8d0f5f,Nicole,Ward,Liberty Bridge Inc,nicole.ward@charter.net,(555) 763-1273,proposal,partner,Industry_39,68.09
SALE_f4a85c12,Zachary,Alvarez,Mosaic Digital,zachary.alvarez40@earthlink.net,(555) 780-1280,won,web,Industry_40,85.40
SALE_ee1bb097,Joan,Brown,Noble Path Consulting,joanbrown@msn.com,(555) 797-1287,lost,mobile,Industry_41,1.71
SALE_15fc94be,Harold,Taylor,Oakwood Enterprises,harold.taylor@gmail.com,(555) 814-1294,new,api,Industry_42,18.02
SALE_fb051b28,Grace,Robinson,Prism Analytics,grace.robinson@yahoo.com,(555) 831-1301,contacted,import,Industry_43,35.33
SALE_92941e62,Alan,Nelson,Quantum Leap Inc,alannelson44@outlook.com,(555) 848-1308,qualified,manual,Industry_44,52.64
SALE_1e105535,Elizabeth,Parker,Ridgeline Technologies,elizabeth.parker@hotmail.com,(555) 865-1315,proposal,referral,Industry_45,69.95
SALE_c53fef1d,Carlos,Morgan,Stonehaven Group,carlos.morgan@aol.com,(555) 882-1322,won,organic,Industry_46,86.26
SALE_62a55728,Sharon,Brooks,Timber Creek LLC,sharonbrooks@icloud.com,(555) 899-1329,lost,paid,Industry_47,2.57
SALE_549e2862,Mark,Patel,Unity Partners,mark.patel48@mail.com,(555) 916-1336,new,email,Industry_48,19.88
SALE_2213b2a9,Heather,Miller,Vista Point Solutions,heather.miller@protonmail.com,(555) 933-1343,contacted,partner,Industry_49,36.19
SALE_0618d7ce,Jeffrey,Martin,Willow Creek Associates,jeffreymartin@comcast.net,(555) 950-1350,qualified,web,Industry_50,53.50
SALE_2da08748,Ann,Allen,Zenith Capital Group,ann.allen@att.net,(555) 967-1357,proposal,mobile,Industry_51,70.81
SALE_3e15446b,Raymond,Rivera,Anchor Bay Industries,raymond.rivera52@bellsouth.net,(555) 984-1364,won,api,Industry_52,87.12
SALE_70903ec5,Brittany,Collins,Brightfield Corp,brittanycollins@charter.net,(555) 101-1371,lost,import,Industry_53,3.43
SALE_e8c358d0,Douglas,Bailey,Clearwater Dynamics,douglas.bailey@earthlink.net,(555) 118-1378,new,manual,Industry_54,20.74
SALE_d9e24bf3,Dorothy,James,Daybreak Ventures,dorothy.james@msn.com,(555) 135-1385,contacted,referral,Industry_55,37.05
SALE_671157c1,Gerald,Ross,Eastwind Partners,geraldross56@gmail.com,(555) 152-1392,qualified,organic,Industry_56,54.36
SALE_24ff2f22,Nicole,Martinez,Fireside Consulting,nicole.martinez@yahoo.com,(555) 169-1399,proposal,paid,Industry_57,71.67
SALE_9519b037,Albert,Thompson,Greenfield Analytics,albert.thompson@outlook.com,(555) 186-1406,won,email,Industry_58,88.98
SALE_2a60b8c4,Joan,Scott,Highland Systems,joanscott@hotmail.com,(555) 203-1413,lost,partner,Industry_59,4.29
SALE_c26e51cd,Wayne,Carter,Ivory Tower Labs,wayne.carter60@aol.com,(555) 220-1420,new,web,Industry_60,21.60
SALE_9fc5fb7c,Grace,Morris,Jupiter Enterprises,grace.morris@icloud.com,(555) 237-1427,contacted,mobile,Industry_61,38.91
SALE_93534644,Matthew,Howard,Kingsway Holdings,matthewhoward@mail.com,(555) 254-1434,qualified,api,Industry_62,55.22
SALE_1bb6dd91,Elizabeth,Mendoza,Landmark Advisory,elizabeth.mendoza@protonmail.com,(555) 271-1441,proposal,import,Industry_63,72.53
SALE_41109679,Edward,Powell,Mapleford Solutions,edward.powell64@comcast.net,(555) 288-1448,won,manual,Industry_64,89.84
SALE_4ef66efe,Sharon,Gonzalez,Newport Industries,sharongonzalez@att.net,(555) 305-1455,lost,referral,Industry_65,5.15
SALE_13c59258,Benjamin,Sanchez,Olive Branch Co,benjamin.sanchez@bellsouth.net,(555) 322-1462,new,organic,Industry_66,22.46
SALE_7bbce190,Heather,Hill,Parkside Ventures,heather.hill@charter.net,(555) 339-1469,contacted,paid,Industry_67,39.77
SALE_20d60806,Nathan,Phillips,Quarry Stone LLC,nathanphillips68@earthlink.net,(555) 356-1476,qualified,email,Industry_68,56.08
SALE_fcd2f1e0,Ann,Cook,Riverside Group,ann.cook@msn.com,(555) 373-1483,proposal,partner,Industry_69,73.39
SALE_c2272afe,Austin,Cox,Sunridge Capital,austin.cox@gmail.com,(555) 390-1490,won,web,Industry_70,90.70
SALE_9b492e41,Brittany,Price,Thornwood Associates,brittanyprice@yahoo.com,(555) 407-1497,lost,mobile,Industry_71,6.01
SALE_390aa7b6,Joe,Williams,Urban Crest Inc,joe.williams72@outlook.com,(555) 424-1504,new,api,Industry_72,23.32
SALE_b5eb3e49,Dorothy,Thomas,Valley Forge Partners,dorothy.thomas@hotmail.com,(555) 441-1511,contacted,import,Industry_73,40.63
SALE_4d4bb73a,Eugene,Lewis,Westbrook Technologies,eugenelewis@aol.com,(555) 458-1518,qualified,manual,Industry_74,57.94
SALE_2cd48239,Nicole,Adams,Yarrow & Associates,nicole.adams@icloud.com,(555) 475-1525,proposal,referral,Industry_75,74.25
SALE_6f42bf5b,Christopher,Diaz,Zealous Innovations,christopher.diaz76@mail.com,(555) 492-1532,won,organic,Industry_76,91.56
SALE_efd1c5d9,Joan,Ortiz,Amber Trail Corp,joanortiz@protonmail.com,(555) 509-1539,lost,paid,Industry_77,7.87
SALE_a2444ebf,Timothy,Watson,Boulder Peak LLC,timothy.watson@comcast.net,(555) 526-1546,new,email,Industry_78,24.18
SALE_31580cde,Grace,Sanders,Canyon Edge Solutions,grace.sanders@att.net,(555) 543-1553,contacted,partner,Industry_79,41.49
SALE_0efb840f,Scott,Garcia,Delta Bridge Group,scottgarcia80@bellsouth.net,(555) 560-1560,qualified,web,Industry_80,58.80
SALE_02c1ac20,Elizabeth,Jackson,Elm Street Capital,elizabeth.jackson@charter.net,(555) 577-1567,proposal,mobile,Industry_81,75.11
SALE_7170b94d,Jose,Young,Foxwood Industries,jose.young@earthlink.net,(555) 594-1574,won,api,Industry_82,92.42
SALE_84b24f58,Sharon,Hall,Glacier Bay Ventures,sharonhall@msn.com,(555) 611-1581,lost,import,Industry_83,8.73
SALE_718e49f4,Roger,Edwards,Hawthorn Partners,roger.edwards84@gmail.com,(555) 628-1588,new,manual,Industry_84,25.04
SALE_9ec22b50,Heather,Peterson,Iron Ridge Consulting,heather.peterson@yahoo.com,(555) 645-1595,contacted,referral,Industry_85,42.35
SALE_3b99dec6,Bruce,Wood,Jasper Creek Co,brucewood@outlook.com,(555) 662-1602,qualified,organic,Industry_86,59.66
SALE_1b2d39e5,Ann,Long,Knoll Hill Advisory,ann.long@hotmail.com,(555) 679-1609,proposal,paid,Industry_87,76.97
SALE_f01b0716,Roy,Rodriguez,Laurel Canyon Inc,roy.rodriguez88@aol.com,(555) 696-1616,won,email,Industry_88,93.28
SALE_5b1e3260,Brittany,Perez,Meadowlark Group,brittanyperez@icloud.com,(555) 713-1623,lost,partner,Industry_89,9.59
SALE_f7297841,Thomas,Wright,Nightfall Technologies,thomas.wright@mail.com,(555) 730-1630,new,web,Industry_90,26.90
SALE_5eb2e97b,Dorothy,Mitchell,Outpost Innovations,dorothy.mitchell@protonmail.com,(555) 747-1637,contacted,mobile,Industry_91,43.21
SALE_fe6df3cd,Brian,Stewart,Pine Valley Corp,brianstewart92@comcast.net,(555) 764-1644,qualified,api,Industry_92,60.52
SALE_874fd086,Nicole,Kelly,Quartz Mountain LLC,nicole.kelly@att.net,(555) 781-1651,proposal,import,Industry_93,77.83
SALE_7ca08e64,Larry,Gray,Rust Belt Ventures,larry.gray@bellsouth.net,(555) 798-1658,won,manual,Industry_94,94.14
SALE_2ffc1d35,Joan,Jimenez,Sage Brush Partners,joanjimenez@charter.net,(555) 815-1665,lost,referral,Industry_95,10.45
SALE_45e245db,Tyler,Lopez,Tidewater Holdings,tyler.lopez96@earthlink.net,(555) 832-1672,new,organic,Industry_96,27.76
SALE_ce16adc8,Grace,Harris,Upland Solutions,grace.harris@msn.com,(555) 849-1679,contacted,paid,Industry_97,44.07
SALE_8ce60e5d,Christian,Nguyen,Vineyard Capital,christiannguyen@gmail.com,(555) 866-1686,qualified,email,Industry_98,61.38
SALE_3fa25981,Elizabeth,Gomez,Acme Corp,elizabeth.gomez@yahoo.com,(555) 883-1693,proposal,partner,Industry_99,78.69
