Id,FirstName,LastName,Email,Phone,Title,AccountId,MailingCity
SALE_e8c358d0,Douglas,Bailey,douglas.bailey@earthlink.net,(555) 118-1378,Supply Chain Disruption Alert,ACCO_014a9590,Chicago
SALE_d9e24bf3,Dorothy,James,dorothy.james@msn.com,(555) 135-1385,Logistics Coordination,ACCO_3961a6de,Houston
SALE_671157c1,Gerald,Ross,geraldross56@gmail.com,(555) 152-1392,Re: Lease Agreement Amendment,ACCO_b28a06fe,Phoenix
SALE_24ff2f22,Nicole,Martinez,nicole.martinez@yahoo.com,(555) 169-1399,Tax Filing Deadline,ACCO_85c719d9,Philadelphia
SALE_9519b037,Albert,Thompson,albert.thompson@outlook.com,(555) 186-1406,Payroll Discrepancy Notice,ACCO_e3c5b1ba,San Antonio
SALE_2a60b8c4,Joan,Scott,joanscott@hotmail.com,(555) 203-1413,Contractor Invoice Review,ACCO_c95b9263,San Diego
SALE_c26e51cd,Wayne,Carter,wayne.carter60@aol.com,(555) 220-1420,Re: Grant Application Status,ACCO_a3989ef8,Dallas
SALE_9fc5fb7c,Grace,Morris,grace.morris@icloud.com,(555) 237-1427,Research Findings Summary,ACCO_56b2cc6d,San Jose
SALE_93534644,Matthew,Howard,matthewhoward@mail.com,(555) 254-1434,Patent Filing Update,ACCO_1c8e4751,Austin
SALE_1bb6dd91,Elizabeth,Mendoza,elizabeth.mendoza@protonmail.com,(555) 271-1441,Regulatory Submission,ACCO_f0f5bf77,Jacksonville
SALE_41109679,Edward,Powell,edward.powell64@comcast.net,(555) 288-1448,Re: Quality Assurance Report,ACCO_68f58222,Fort Worth
SALE_4ef66efe,Sharon,Gonzalez,sharongonzalez@att.net,(555) 305-1455,Environmental Compliance,ACCO_b317c718,Columbus
SALE_13c59258,Benjamin,Sanchez,benjamin.sanchez@bellsouth.net,(555) 322-1462,Diversity Initiative Update,ACCO_c00af070,Charlotte
SALE_7bbce190,Heather,Hill,heather.hill@charter.net,(555) 339-1469,Community Outreach Event,ACCO_d36ec838,Indianapolis
SALE_20d60806,Nathan,Phillips,nathanphillips68@earthlink.net,(555) 356-1476,Re: Charity Fundraiser Details,ACCO_068965d8,San Francisco
SALE_fcd2f1e0,Ann,Cook,ann.cook@msn.com,(555) 373-1483,Conference Registration,ACCO_ca9cc44f,Seattle
SALE_c2272afe,Austin,Cox,austin.cox@gmail.com,(555) 390-1490,Workshop Materials Ready,ACCO_96b09563,Denver
SALE_9b492e41,Brittany,Price,brittanyprice@yahoo.com,(555) 407-1497,Certification Exam Results,ACCO_833c9e5b,Nashville
SALE_390aa7b6,Joe,Williams,joe.williams72@outlook.com,(555) 424-1504,Re: Mentorship Program Kickoff,ACCO_f900f01e,Portland
SALE_b5eb3e49,Dorothy,Thomas,dorothy.thomas@hotmail.com,(555) 441-1511,Cross-Team Collaboration,ACCO_59662234,Oklahoma City
SALE_4d4bb73a,Eugene,Lewis,eugenelewis@aol.com,(555) 458-1518,Knowledge Base Article,ACCO_929991c9,Las Vegas
SALE_2cd48239,Nicole,Adams,nicole.adams@icloud.com,(555) 475-1525,System Downtime Notification,ACCO_5a128da4,Memphis
SALE_6f42bf5b,Christopher,Diaz,christopher.diaz76@mail.com,(555) 492-1532,Re: Password Reset Instructions,ACCO_b3dccaf1,Louisville
SALE_efd1c5d9,Joan,Ortiz,joanortiz@protonmail.com,(555) 509-1539,Two-Factor Auth Enrollment,ACCO_136910c2,Baltimore
SALE_a2444ebf,Timothy,Watson,timothy.watson@comcast.net,(555) 526-1546,Onboarding Checklist Complete,ACCO_00508702,Milwaukee
SALE_31580cde,Grace,Sanders,grace.sanders@att.net,(555) 543-1553,Exit Interview Summary,ACCO_011c6b63,Albuquerque
SALE_0efb840f,Scott,Garcia,scottgarcia80@bellsouth.net,(555) 560-1560,Re: Referral Bonus Confirmation,ACCO_835186ae,Tucson
SALE_02c1ac20,Elizabeth,Jackson,elizabeth.jackson@charter.net,(555) 577-1567,Stock Option Grant,ACCO_326ee768,Fresno
SALE_7170b94d,Jose,Young,jose.young@earthlink.net,(555) 594-1574,Revenue Forecast Update,ACCO_2a9c999f,Mesa
SALE_84b24f58,Sharon,Hall,sharonhall@msn.com,(555) 611-1581,Cash Flow Projection,ACCO_0ffd1625,Sacramento
SALE_718e49f4,Roger,Edwards,roger.edwards84@gmail.com,(555) 628-1588,Re: Accounts Receivable Aging,ACCO_6bd1c229,Atlanta
SALE_9ec22b50,Heather,Peterson,heather.peterson@yahoo.com,(555) 645-1595,Accounts Payable Summary,ACCO_c02617e4,Kansas City
SALE_3b99dec6,Bruce,Wood,brucewood@outlook.com,(555) 662-1602,Purchase Order Confirmation,ACCO_b0280547,Omaha
SALE_1b2d39e5,Ann,Long,ann.long@hotmail.com,(555) 679-1609,Delivery Schedule Change,ACCO_88f80527,Colorado Springs
SALE_f01b0716,Roy,Rodriguez,roy.rodriguez88@aol.com,(555) 696-1616,Re: Return Authorization,ACCO_88ce23f0,Raleigh
SALE_5b1e3260,Brittany,Perez,brittanyperez@icloud.com,(555) 713-1623,Warranty Claim Filed,ACCO_b0065c4b,Long Beach
SALE_f7297841,Thomas,Wright,thomas.wright@mail.com,(555) 730-1630,Product Recall Notice,ACCO_e7bbb365,Virginia Beach
SALE_5eb2e97b,Dorothy,Mitchell,dorothy.mitchell@protonmail.com,(555) 747-1637,Safety Inspection Report,ACCO_bc5230d0,Miami
SALE_fe6df3cd,Brian,Stewart,brianstewart92@comcast.net,(555) 764-1644,Re: Facility Maintenance Request,ACCO_a00c7a66,Oakland
SALE_874fd086,Nicole,Kelly,nicole.kelly@att.net,(555) 781-1651,Parking Permit Renewal,ACCO_2fdb4281,Minneapolis
SALE_7ca08e64,Larry,Gray,larry.gray@bellsouth.net,(555) 798-1658,Employee of the Month,ACCO_06b1ddc5,Tampa
SALE_2ffc1d35,Joan,Jimenez,joanjimenez@charter.net,(555) 815-1665,Team Building Activity,ACCO_fefbe4f4,Tulsa
SALE_45e245db,Tyler,Lopez,tyler.lopez96@earthlink.net,(555) 832-1672,Re: Social Media Analytics,ACCO_a5036ef6,Arlington
SALE_ce16adc8,Grace,Harris,grace.harris@msn.com,(555) 849-1679,Website Traffic Report,ACCO_8ee799f2,New Orleans
SALE_8ce60e5d,Christian,Nguyen,christiannguyen@gmail.com,(555) 866-1686,SEO Performance Update,ACCO_5cc2875c,Bakersfield
SALE_3fa25981,Elizabeth,Gomez,elizabeth.gomez@yahoo.com,(555) 883-1693,Content Calendar Draft,ACCO_d44ad061,Wichita
SALE_3d0cb3e5,Bryan,Murphy,bryan.murphy0@outlook.com,(555) 900-1700,Re: Press Release Draft,ACCO_e881d5a0,Cleveland
SALE_5b2c7fa9,Sharon,Kim,sharonkim@hotmail.com,(555) 917-1707,Media Kit Updated,ACCO_55ce4515,Aurora
SALE_3655435b,Johnny,Hughes,johnny.hughes@aol.com,(555) 934-1714,Investor Relations Update,ACCO_3849bead,Beaverton
SALE_fee6650c,Heather,Johnson,heather.johnson@icloud.com,(555) 951-1721,Shareholder Meeting Notice,ACCO_878cf712,New York
SALE_b5750651,Richard,Anderson,richardanderson4@mail.com,(555) 968-1728,Re: Q4 Budget Review,ACCO_43a27851,Los Angeles
SALE_cf93df9e,Ann,Ramirez,ann.ramirez@protonmail.com,(555) 985-1735,Monthly Report,ACCO_d79bcf67,Chicago
SALE_e3e2e054,Kenneth,Green,kenneth.green@comcast.net,(555) 102-1742,Project Update,ACCO_50709b92,Houston
SALE_30d487c2,Brittany,Turner,brittanyturner@att.net,(555) 119-1749,Team Meeting Notes,ACCO_4e5819ca,Phoenix
SALE_e5667483,Jonathan,Gutierrez,jonathan.gutierrez8@bellsouth.net,(555) 136-1756,Re: Action Items,ACCO_8f3c8e8a,Philadelphia
SALE_28e76016,Dorothy,Richardson,dorothy.richardson@charter.net,(555) 153-1763,Follow-up,ACCO_be098b27,San Antonio
SALE_0cb1df46,Dennis,Castillo,denniscastillo@earthlink.net,(555) 170-1770,Schedule Change,ACCO_5752bc59,San Diego
SALE_222b9542,Nicole,Jones,nicole.jones@msn.com,(555) 187-1777,Document Review,ACCO_9f9a2f86,Dallas
SALE_2b5fd003,Jeremy,Moore,jeremy.moore12@gmail.com,(555) 204-1784,Re: Approval Request,ACCO_450325f0,San Jose
SALE_574068ba,Joan,Walker,joanwalker@yahoo.com,(555) 221-1791,Weekly Sync,ACCO_2c6fd8ce,Austin
SALE_29f4a2b2,Jordan,Baker,jordan.baker@outlook.com,(555) 238-1798,Status Update,ACCO_89e7f716,Jacksonville
SALE_5081a75d,Grace,Cruz,grace.cruz@hotmail.com,(555) 255-1805,Planning Session,ACCO_3002c041,Fort Worth
SALE_adac1584,Philip,Cooper,philipcooper16@aol.com,(555) 272-1812,Re: Client Deliverable,ACCO_09a3d829,Columbus
SALE_3d081718,Elizabeth,Chavez,elizabeth.chavez@icloud.com,(555) 289-1819,Invoice Attached,ACCO_b5215e88,Charlotte
SALE_d9dfdc53,William,Myers,william.myers@mail.com,(555) 306-1826,Contract Draft,ACCO_416f49d5,Indianapolis
SALE_c429fa31,Sharon,Davis,sharondavis@protonmail.com,(555) 323-1833,Event Planning,ACCO_5ee11f4a,San Francisco
