id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
act_2025_07_07,Walk 6 $2025,Walk,13592,4208,4268,8,2.74,2025-07-07T05:15:00-04:00,18,seg_agnes_scott
act_2025_08_08,Walk 7 $2025,Walk,3219,1179,1239,13,2.74,2025-08-08T05:15:00-04:00,13,seg_agnes_scott
act_2025_09_09,Run 8 $2025,Run,13358,4323,4383,18,2.84,2025-09-09T05:15:00-04:00,19,seg_agnes_scott
act_2025_10_10,Run 9 $2025,Run,6198,2279,2339,33,2.39,2025-10-10T05:15:00-04:00,5,seg_agnes_scott
act_2025_11_11,Run 10 $2025,Run,15724,4929,4989,46,2.25,2025-11-11T05:15:00-04:00,9,seg_agnes_scott
act_2025_12_12,Run 11 $2025,Run,4045,1309,1369,41,2.27,2025-12-12T05:15:00-04:00,16,seg_agnes_scott
act_2025_01_13,Run 12 $2025,Run,18266,6320,6380,51,2.96,2025-01-13T05:15:00-04:00,11,seg_agnes_scott
act_2025_02_14,Run 13 $2025,Run,9059,2951,3011,23,2.88,2025-02-14T05:15:00-04:00,8,seg_agnes_scott
act_2025_03_15,Run 14 $2025,Run,19487,7244,7304,14,2.91,2025-03-15T05:15:00-04:00,4,seg_agnes_scott
act_2025_04_16,Ride 15 $2025,Ride,8641,2709,2769,58,2.62,2025-04-16T05:15:00-04:00,9,seg_agnes_scott
act_2025_05_17,Run 16 $2025,Run,10451,3900,3960,71,2.82,2025-05-17T05:15:00-04:00,3,seg_agnes_scott
act_2025_06_18,Run 17 $2025,Run,12712,4237,4297,21,2.67,2025-06-18T05:15:00-04:00,14,seg_agnes_scott
act_2025_07_19,Ride 18 $2025,Ride,4269,1493,1553,12,2.14,2025-07-19T05:15:00-04:00,2,seg_agnes_scott
act_2025_08_20,Run 19 $2025,Run,13010,4104,4164,29,2.84,2025-08-20T05:15:00-04:00,1,seg_agnes_scott
act_2025_09_21,Run 20 $2025,Run,7374,2304,2364,33,2.60,2025-09-21T05:15:00-04:00,10,seg_agnes_scott
act_2025_10_22,Ride 21 $2025,Ride,12620,4540,4600,27,2.85,2025-10-22T05:15:00-04:00,16,seg_agnes_scott
act_2025_11_23,Run 22 $2025,Run,19159,6676,6736,29,2.37,2025-11-23T05:15:00-04:00,9,seg_agnes_scott
act_2025_12_24,Run 23 $2025,Run,19823,5917,5977,59,2.85,2025-12-24T05:15:00-04:00,7,seg_agnes_scott
act_2025_01_25,Run 24 $2025,Run,14574,4554,4614,75,2.89,2025-01-25T05:15:00-04:00,9,seg_agnes_scott
act_2025_02_26,Run 25 $2025,Run,19628,6231,6291,18,2.43,2025-02-26T05:15:00-04:00,8,seg_agnes_scott
act_2025_03_27,Run 26 $2025,Run,13867,5233,5293,61,2.72,2025-03-27T05:15:00-04:00,10,seg_agnes_scott
act_2025_04_28,Run 27 $2025,Run,3841,1231,1291,27,2.30,2025-04-28T05:15:00-04:00,16,seg_agnes_scott
act_2025_05_01,Run 28 $2025,Run,7299,2797,2857,58,2.76,2025-05-01T05:15:00-04:00,19,seg_agnes_scott
act_2025_06_02,Run 29 $2025,Run,19410,6047,6107,19,2.74,2025-06-02T05:15:00-04:00,2,seg_agnes_scott
act_2025_07_03,Run 30 $2025,Run,19693,6436,6496,12,2.37,2025-07-03T05:15:00-04:00,18,seg_agnes_scott
act_2025_08_04,Ride 31 $2025,Ride,19346,6084,6144,73,2.86,2025-08-04T05:15:00-04:00,1,seg_agnes_scott
act_2025_09_05,Ride 32 $2025,Ride,14854,5441,5501,69,2.05,2025-09-05T05:15:00-04:00,13,seg_agnes_scott
act_2025_10_06,Run 33 $2025,Run,13970,4325,4385,57,2.93,2025-10-06T05:15:00-04:00,11,seg_agnes_scott
act_2025_11_07,Run 34 $2025,Run,11059,3567,3627,25,2.30,2025-11-07T05:15:00-04:00,18,seg_agnes_scott
act_2025_12_08,Ride 35 $2025,Ride,12651,4518,4578,60,2.64,2025-12-08T05:15:00-04:00,4,seg_agnes_scott
act_2025_01_09,Run 36 $2025,Run,7267,2195,2255,44,2.25,2025-01-09T05:15:00-04:00,1,seg_agnes_scott
act_2025_02_10,Ride 37 $2025,Ride,5665,1717,1777,59,2.01,2025-02-10T05:15:00-04:00,4,seg_agnes_scott
act_2025_03_11,Ride 38 $2025,Ride,19210,5821,5881,18,2.22,2025-03-11T05:15:00-04:00,7,seg_agnes_scott
act_2025_04_12,Run 39 $2025,Run,14643,5067,5127,79,2.08,2025-04-12T05:15:00-04:00,12,seg_agnes_scott
act_2025_05_13,Run 40 $2025,Run,8801,2708,2768,41,2.04,2025-05-13T05:15:00-04:00,19,seg_agnes_scott
act_2025_06_14,Run 41 $2025,Run,18636,5530,5590,13,2.10,2025-06-14T05:15:00-04:00,4,seg_agnes_scott
act_2025_07_15,Run 42 $2025,Run,17808,6823,6883,28,2.71,2025-07-15T05:15:00-04:00,18,seg_agnes_scott
act_2025_08_16,Run 43 $2025,Run,11683,4476,4536,68,2.34,2025-08-16T05:15:00-04:00,12,seg_agnes_scott
act_2025_09_17,Run 44 $2025,Run,13527,4831,4891,7,2.21,2025-09-17T05:15:00-04:00,6,seg_agnes_scott
act_2025_10_18,Run 45 $2025,Run,8792,2656,2716,58,2.53,2025-10-18T05:15:00-04:00,12,seg_agnes_scott
act_2025_11_19,Run 46 $2025,Run,13276,4991,5051,43,2.33,2025-11-19T05:15:00-04:00,12,seg_agnes_scott
act_2025_12_20,Run 47 $2025,Run,20939,7614,7674,62,2.71,2025-12-20T05:15:00-04:00,18,seg_agnes_scott
act_2025_01_21,Run 48 $2025,Run,7138,2224,2284,48,2.69,2025-01-21T05:15:00-04:00,16,seg_agnes_scott
act_2025_02_22,Run 49 $2025,Run,20930,6708,6768,75,2.66,2025-02-22T05:15:00-04:00,19,seg_agnes_scott
act_2025_03_23,Run 50 $2025,Run,17333,5977,6037,60,2.00,2025-03-23T05:15:00-04:00,14,seg_agnes_scott
act_2025_04_24,Run 51 $2025,Run,4730,1455,1515,60,2.03,2025-04-24T05:15:00-04:00,11,seg_agnes_scott
act_2025_05_25,Walk 52 $2025,Walk,15743,5963,6023,25,2.64,2025-05-25T05:15:00-04:00,2,seg_agnes_scott
act_2025_06_26,Run 53 $2025,Run,7761,2504,2564,22,2.70,2025-06-26T05:15:00-04:00,15,seg_agnes_scott
act_2025_07_27,Run 54 $2025,Run,10619,4084,4144,61,2.57,2025-07-27T05:15:00-04:00,15,seg_agnes_scott
act_2025_08_28,Run 55 $2025,Run,8985,3005,3065,9,2.21,2025-08-28T05:15:00-04:00,10,seg_agnes_scott
act_2025_09_01,Walk 56 $2025,Walk,5050,1554,1614,25,2.63,2025-09-01T05:15:00-04:00,4,seg_agnes_scott
act_2025_10_02,Run 57 $2025,Run,16396,5673,5733,24,2.72,2025-10-02T05:15:00-04:00,3,seg_agnes_scott
act_2025_11_03,Run 58 $2025,Run,15450,5701,5761,77,2.78,2025-11-03T05:15:00-04:00,12,seg_agnes_scott
act_2025_12_04,Walk 59 $2025,Walk,9746,3734,3794,25,2.39,2025-12-04T05:15:00-04:00,10,seg_agnes_scott
act_2026_01_05,Ride 60 $2026,Ride,17199,5714,5774,68,2.14,2026-01-05T05:15:00-04:00,18,seg_agnes_scott
act_2026_02_06,Run 61 $2026,Run,11331,4308,4368,11,2.63,2026-02-06T05:15:00-04:00,2,seg_agnes_scott
act_2026_03_07,Run 62 $2026,Run,16466,5601,5661,46,2.19,2026-03-07T05:15:00-04:00,4,seg_agnes_scott
act_2026_04_08,Run 63 $2026,Run,21590,6464,6524,29,2.19,2026-04-08T05:15:00-04:00,12,seg_agnes_scott
act_2026_05_09,Walk 64 $2026,Walk,21970,7791,7851,77,2.19,2026-05-09T05:15:00-04:00,15,seg_agnes_scott
act_2026_06_10,Walk 65 $2026,Walk,20654,6817,6877,16,2.55,2026-06-10T05:15:00-04:00,17,seg_agnes_scott
act_2026_07_11,Run 66 $2026,Run,17366,5750,5810,60,2.85,2026-07-11T05:15:00-04:00,10,seg_agnes_scott
act_2026_08_12,Walk 67 $2026,Walk,8849,2714,2774,67,2.45,2026-08-12T05:15:00-04:00,11,seg_agnes_scott
act_2026_10_14,Run 69 $2026,Run,12980,4134,4194,69,2.76,2026-10-14T05:15:00-04:00,2,seg_agnes_scott
act_2026_11_15,Run 70 $2026,Run,6180,2323,2383,65,2.90,2026-11-15T05:15:00-04:00,5,seg_agnes_scott
act_2026_12_16,Run 71 $2026,Run,11382,4279,4339,79,2.07,2026-12-16T05:15:00-04:00,9,seg_agnes_scott
act_2026_01_17,Run 72 $2026,Run,12320,4079,4139,24,2.06,2026-01-17T05:15:00-04:00,5,seg_agnes_scott
act_2026_02_18,Run 73 $2026,Run,13460,4259,4319,62,2.09,2026-02-18T05:15:00-04:00,13,seg_agnes_scott
act_2026_03_19,Run 74 $2026,Run,12641,3902,3962,26,2.02,2026-03-19T05:15:00-04:00,12,seg_agnes_scott
act_2026_04_20,Run 75 $2026,Run,10529,3545,3605,52,2.65,2026-04-20T05:15:00-04:00,10,seg_agnes_scott
act_2026_05_21,Run 76 $2026,Run,10284,3372,3432,74,2.66,2026-05-21T05:15:00-04:00,4,seg_agnes_scott
act_2026_06_22,Run 77 $2026,Run,20383,7634,7694,33,2.27,2026-06-22T05:15:00-04:00,14,seg_agnes_scott
act_2026_07_23,Ride 78 $2026,Ride,7495,2567,2627,17,2.42,2026-07-23T05:15:00-04:00,5,seg_agnes_scott
act_2026_08_24,Run 79 $2026,Run,14418,4938,4998,12,2.12,2026-08-24T05:15:00-04:00,14,seg_agnes_scott
act_2026_09_25,Ride 80 $2026,Ride,7544,2239,2299,76,2.90,2026-09-25T05:15:00-04:00,13,seg_agnes_scott
act_2026_10_26,Run 81 $2026,Run,11052,4186,4246,6,2.22,2026-10-26T05:15:00-04:00,8,seg_agnes_scott
act_2026_11_27,Run 82 $2026,Run,15039,4700,4760,19,2.21,2026-11-27T05:15:00-04:00,3,seg_agnes_scott
act_2026_12_28,Run 83 $2026,Run,10428,3442,3502,40,2.70,2026-12-28T05:15:00-04:00,10,seg_agnes_scott
act_2026_01_01,Run 84 $2026,Run,4883,1453,1513,61,2.03,2026-01-01T05:15:00-04:00,16,seg_agnes_scott
act_2026_02_02,Run 85 $2026,Run,8489,3065,3125,47,2.76,2026-02-02T05:15:00-04:00,17,seg_agnes_scott
