message_id,conversation_id,direction,from_wa_id,to_wa_id,type,text,template_name,status,sent_at
wam_ajfy69,conv_omiq,inbound,14145554692,14145559568,text,msg 1x4ctl9ps30b0osl3r0d,,delivered,2026-03-30T21:36:00
wam_6kk5uy,conv_q44u,outbound,14145558594,14145557088,text,msg d0hxaoqldrhd6llws004,,delivered,2026-08-08T23:20:00
wam_rsjifj,conv_baly,outbound,14145554689,14145559728,text,msg fn0xu92tlwxrmzst7o7r,,delivered,2025-08-13T09:34:00
wam_j7z11c,conv_sog0,inbound,14145551035,14145556981,text,msg e6pt6kwry3kimpeb07j8,,delivered,2025-01-27T15:28:00
wam_xzd1au,conv_fj9t,inbound,14145559155,14145555763,text,msg tfvg6jo5m84hhnnuk5te,,delivered,2025-09-20T15:56:00
wam_bplqsq,conv_detb,outbound,14145555581,14145559893,text,msg hib96zy2wuzstkwe883p,,delivered,2025-06-01T08:31:00
wam_6i2nf6,conv_7bra,inbound,14145552628,14145552820,text,msg s89ornqj1qycvgwo5cng,,delivered,2025-07-09T03:51:00
wam_4vlzvx,conv_vvgf,outbound,14145554033,14145558787,text,msg wttn5mqh084ey8d5jly5,,delivered,2026-03-18T12:57:00
wam_uqomly,conv_8xhu,outbound,14145555758,14145554887,text,msg xitus8r1qtv6qjebr68c,,delivered,2025-12-25T14:52:00
wam_1j0a3s,conv_i1m3,inbound,14145557517,14145551891,text,msg z4b3o37ew5iaq00c249n,,delivered,2025-12-03T02:17:00
wam_x257ef,conv_0t1g,inbound,14145556464,14145555383,text,msg fb9fv7cnyx15wsnii5sm,,delivered,2025-09-27T02:47:00
wam_huawyf,conv_2i9x,outbound,14145555891,14145556906,text,msg ajejc1gzmr9xvhrimxii,,delivered,2025-07-20T18:34:00
wam_cozu1x,conv_8fzw,inbound,14145551696,14145551591,text,msg kk7qu3vreq83llglg79j,,delivered,2025-07-21T19:24:00
wam_rt2lzi,conv_29sh,inbound,14145558611,14145558510,text,msg 53c5ewqhvj5s2np9pklw,,delivered,2026-09-04T01:42:00
wam_a5klyi,conv_07rh,outbound,14145552601,14145551894,text,msg nerda9v7onqwi40kkl83,,delivered,2026-01-14T01:39:00
wam_so8a84,conv_x9me,outbound,14145559170,14145553394,text,msg zmdr2z4a3gl4b9p2or3s,,delivered,2025-10-29T12:56:00
wam_65ggm0,conv_70mp,outbound,14145551432,14145557638,text,msg cusz2bfvmxnnt31g09bm,,delivered,2025-01-24T03:52:00
wam_j1q9tc,conv_4ons,outbound,14145554510,14145553291,text,msg nm6vtfs4fj20hfy18ct9,,delivered,2025-08-07T03:26:00
wam_6ogyds,conv_afbg,outbound,14145552001,14145554254,text,msg gmhoy6blomxnuga1gyvr,,delivered,2025-10-10T15:32:00
wam_5vjuwp,conv_trok,outbound,14145559533,14145556281,text,msg nbjnvl814b13sk9b3sam,,delivered,2026-01-01T19:59:00
wam_9x180e,conv_w0m5,outbound,14145554586,14145552896,text,msg wv32e7xt5x543uao27it,,delivered,2025-12-09T13:22:00
wam_eio24s,conv_unqg,outbound,14145555823,14145559790,text,msg yezym7od8jesuvsch32p,,delivered,2025-09-07T00:21:00
wam_2d947y,conv_xggo,outbound,14145555588,14145559376,text,msg zvxtgkzv2pqpo2zl8g6h,,delivered,2026-01-21T14:56:00
wam_z5ys82,conv_p0yq,outbound,14145554410,14145558036,text,msg 07zt7cisq6s1vh83e9se,,delivered,2026-08-14T23:00:00
wam_99s2wi,conv_iroc,inbound,14145554521,14145558872,text,msg g01qddycw15merzayg17,,delivered,2026-03-04T09:22:00
wam_folq93,conv_i5c1,inbound,14145559288,14145551777,text,msg oh4ba3z34ao3iirpprik,,delivered,2025-10-27T22:24:00
wam_5yr8qr,conv_x825,outbound,14145558349,14145555914,text,msg safwm473tii7br2rv8c6,,delivered,2026-05-10T12:07:00
wam_h4v049,conv_ut8a,inbound,14145557812,14145551045,text,msg 3adlocafi8zgtvcbodmq,,delivered,2025-03-24T18:43:00
wam_wcng82,conv_77do,inbound,14145553902,14145558727,text,msg suisuek186229bnijxpf,,delivered,2025-11-21T08:25:00
wam_rvfvji,conv_9zow,outbound,14145559538,14145559044,text,msg 6129ts93juoi1v4h91xz,,delivered,2026-01-10T17:34:00
wam_osv07p,conv_qxos,outbound,14145552456,14145552358,text,msg qe35eegcwmu75xwcmjhx,,delivered,2025-07-20T21:49:00
wam_r3u3pd,conv_uibg,outbound,14145556838,14145559403,text,msg 4hsf6y5w5punhkfgqyea,,delivered,2025-06-05T07:12:00
wam_qcuh3s,conv_clma,outbound,14145557286,14145551738,text,msg fze5o428z4icuo4ra2vz,,delivered,2026-08-25T06:57:00
wam_f613e5,conv_9e3q,inbound,14145559820,14145556169,text,msg knzo47mnrn9irw61ih50,,delivered,2025-10-25T02:28:00
wam_w6z9vx,conv_dv72,inbound,14145554100,14145551999,text,msg r0migqihb3pakrebqxhj,,delivered,2025-10-29T20:06:00
wam_rwgxzp,conv_6q3l,outbound,14145558138,14145559196,text,msg opjumg19g5yawlx0o4qe,,delivered,2026-07-19T19:52:00
wam_ek7hdq,conv_ep2z,outbound,14145552911,14145558106,text,msg g7nxk55dnoz4wk853zlz,,delivered,2026-06-07T06:46:00
wam_17oq3l,conv_kt67,outbound,14145553364,14145556127,text,msg x2n4pjfrqv8623wl1bp9,,delivered,2026-04-29T15:17:00
wam_8y4nbu,conv_dlf9,outbound,14145552753,14145554266,text,msg r62umf9zz41eybhpu14f,,delivered,2025-10-11T16:16:00
wam_026bxz,conv_amm9,inbound,14145551770,14145559959,text,msg h6lpkmz3bpuv828lnnk2,,delivered,2026-08-31T21:17:00
wam_ye1pww,conv_czj5,outbound,14145554006,14145557667,text,msg da62slufhh7mca06r9qa,,delivered,2025-12-16T08:27:00
wam_usf9n6,conv_zdp4,inbound,14145558119,14145556915,text,msg cdmh2yimab1rdpk26ea6,,delivered,2026-03-06T21:32:00
wam_gv214u,conv_c87c,inbound,14145559076,14145559939,text,msg f5j25qjdiktlx1bp5oyv,,delivered,2025-07-19T21:25:00
wam_f5jium,conv_rkbe,inbound,14145552628,14145557875,text,msg mg4ch9e8zc3mkgt9xbc5,,delivered,2025-01-04T14:37:00
wam_dvxgn9,conv_ltuc,outbound,14145551615,14145553607,text,msg k0tgxyc5blr0t7uhzv9q,,delivered,2025-01-14T07:07:00
wam_rb2w3c,conv_zpnx,outbound,14145559730,14145551860,text,msg eb6kx1kdp3h470irocll,,delivered,2025-01-27T09:18:00
wam_cdrqm9,conv_0h79,inbound,14145559301,14145557049,text,msg 6owmtsv3ur9w8joxlerr,,delivered,2026-02-04T01:09:00
wam_fl5vuo,conv_a2o1,outbound,14145558333,14145557754,text,msg a7g3yi73jqj58uveinlx,,delivered,2026-06-12T15:40:00
wam_kvu2d4,conv_ke1z,outbound,14145551007,14145559116,text,msg fhsa8od6so5qqof6cjzq,,delivered,2026-07-08T17:43:00
wam_2i20nf,conv_d73q,outbound,14145557331,14145553216,text,msg r0kbrqkicitnnzwlluo7,,delivered,2025-01-01T06:21:00
wam_9nv8ll,conv_8cw8,outbound,14145559796,14145552269,text,msg mi15280tf38s1kg2zh7p,,delivered,2025-04-04T15:43:00
wam_2xwg2a,conv_irbd,inbound,14145553253,14145551825,text,msg 4k22zwhzhqw0710rjx1q,,delivered,2025-06-03T03:42:00
wam_zol9dh,conv_ejbg,outbound,14145554695,14145551227,text,msg 0v2k6wd2xxzyy1vog491,,delivered,2025-08-13T05:41:00
wam_32ttvh,conv_o33x,inbound,14145558067,14145558806,text,msg h7jjrjcnn1dwewz9oeq1,,delivered,2025-06-28T14:12:00
wam_rhfg6y,conv_wlyh,outbound,14145552108,14145559351,text,msg 8xqc7ysoykgmch7hvl5v,,delivered,2026-06-19T21:28:00
wam_6apg37,conv_6d6j,outbound,14145554224,14145559878,text,msg rokhfmr6z1n6r8xtt7k1,,delivered,2025-08-19T16:33:00
wam_t95tsb,conv_89u2,outbound,14145554248,14145559666,text,msg d1lmd4ov47cb75yplyxd,,delivered,2026-09-05T19:24:00
wam_nmubbj,conv_idf4,outbound,14145551885,14145554424,text,msg shkqfgix5ntlmktqiczs,,delivered,2025-06-28T07:28:00
wam_hvs6gc,conv_saof,inbound,14145559344,14145554107,text,msg 7xk5x0a0vyqtsxe62enj,,delivered,2026-03-06T01:58:00
wam_j0el3l,conv_s8rl,outbound,14145553459,14145558298,text,msg 8rop750s4zdh6zlz1q9l,,delivered,2026-01-04T19:30:00
wam_hpjnzz,conv_mej8,outbound,14145556468,14145557851,text,msg c7ii125uk1fokvchey29,,delivered,2025-02-02T12:22:00
wam_xevqtq,conv_2oqg,outbound,14145552453,14145555729,text,msg v8l448rd9lp30vmsgvgj,,delivered,2026-09-26T13:50:00
wam_kflut2,conv_a10p,outbound,14145555268,14145554758,text,msg owaxfe3ljtm0rwv4vxbq,,delivered,2025-03-06T03:37:00
wam_tidbdc,conv_z5wm,inbound,14145555925,14145554037,text,msg dk9nptujdxbk0x5z1vti,,delivered,2025-08-01T15:15:00
wam_r7gkxy,conv_gr47,outbound,14145555247,14145555297,text,msg 4m69popi02ckdkr67hid,,delivered,2026-04-30T05:24:00
wam_6kdt5e,conv_ajhp,inbound,14145552207,14145553214,text,msg dna6ml8g82j56ww4535u,,delivered,2026-04-03T18:15:00
wam_5vg8bb,conv_59ea,outbound,14145551826,14145557396,text,msg y7amge6tpazxgur2u5nr,,delivered,2026-07-30T08:41:00
wam_nlly68,conv_rwuv,inbound,14145553244,14145552803,text,msg 18dszl1locxi4o72rq5g,,delivered,2026-03-03T13:55:00
wam_i6z1t4,conv_brt2,outbound,14145556768,14145552117,text,msg bwd7xepubnwncnp3p8r7,,delivered,2025-06-12T05:59:00
wam_max49d,conv_uop9,outbound,14145557817,14145557166,text,msg ds3h66neddre1hksi3c7,,delivered,2025-02-22T17:36:00
wam_bseagv,conv_4ijd,outbound,14145557341,14145551402,text,msg 8svpcut30lcjn0ixylga,,delivered,2026-06-10T02:21:00
wam_1l1rb1,conv_t1oe,outbound,14145556610,14145556414,text,msg hb24zmv4vz7fwdglwpr5,,delivered,2025-11-17T02:38:00
wam_doybj0,conv_xzxv,inbound,14145553212,14145556619,text,msg 31okbh86r7pokpcl3er5,,delivered,2026-06-26T14:20:00
wam_8omn43,conv_g3x2,outbound,14145557688,14145558567,text,msg kizyu6noe3rch8ilepwr,,delivered,2025-04-29T05:29:00
wam_4r9zdy,conv_qhlg,outbound,14145555888,14145557437,text,msg jeotcbfffpy4anknzkvz,,delivered,2026-02-26T11:24:00
wam_94jlq2,conv_nieu,inbound,14145558252,14145553634,text,msg owqrd8f33gusx0k640n5,,delivered,2025-05-23T11:25:00
wam_qf8bx8,conv_svb5,inbound,14145556018,14145556491,text,msg epbruoanr33y6hrsnk3h,,delivered,2026-07-22T20:37:00
wam_js1zei,conv_hw6l,inbound,14145553132,14145551010,text,msg ff638cm3fzhwdadluznv,,delivered,2025-03-14T00:30:00
wam_lvcc13,conv_r9x7,outbound,14145551422,14145559673,text,msg 4ia7ktqs2fh7rwzco071,,delivered,2025-12-06T10:22:00
wam_egyfwj,conv_jegk,inbound,14145551001,14145559091,text,msg axwrtwt9u9xwimxokp6c,,delivered,2026-04-06T11:45:00
wam_tsfu14,conv_f30b,outbound,14145554552,14145559446,text,msg rd912hyo8f1cee39yfs2,,delivered,2026-09-17T18:32:00
wam_rj10xi,conv_28pc,outbound,14145555097,14145552875,text,msg aabwnhtnpyq6xe9x5gdl,,delivered,2025-09-14T10:51:00
wam_5qvgj0,conv_6775,outbound,14145555042,14145555432,text,msg x53zhz69rjjz3vym6y1z,,delivered,2026-01-25T12:55:00
wam_ff3cfs,conv_58b9,inbound,14145554214,14145553306,text,msg wki6fpbspbcwb7svepn4,,delivered,2025-08-06T01:13:00
wam_jd5kzr,conv_fs42,inbound,14145551927,14145552369,text,msg 12ecs4uols4b6bclqxpr,,delivered,2025-02-20T19:10:00
wam_kuqiom,conv_hlin,inbound,14145556983,14145551562,text,msg 3efbdnzu093yl73ysjif,,delivered,2025-06-03T23:04:00
wam_sjosl3,conv_vq71,inbound,14145556497,14145555936,text,msg hn8shy8gm48jqphjlakf,,delivered,2026-04-18T18:25:00
wam_adu7hl,conv_6pzb,outbound,14145551651,14145559149,text,msg kp5cl6ky2d6vmv8blwjl,,delivered,2025-07-11T11:58:00
wam_p8k1z3,conv_klb4,inbound,14145558348,14145551296,text,msg f0fzq13vuzm32dpos7gf,,delivered,2026-06-22T19:06:00
wam_10byq5,conv_mo9l,inbound,14145553362,14145551602,text,msg c87xf002haa35uz8g3rn,,delivered,2026-08-15T01:17:00
wam_2qt5k4,conv_5ii9,outbound,14145553646,14145559834,text,msg cma2gfo6tzrxi3c3pmv3,,delivered,2026-08-10T22:09:00
