id,display_name,given_name,surname,email,job_title,company,mobile_phone
contacts_00031,Freya Young,Freya,Young,freya.young31@protonmail.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00031,+1-406-555-4031
contacts_00032,Gabriel Ferrari,Gabriel,Ferrari,gabriel.ferrari32@icloud.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00032,+1-406-555-4032
contacts_00033,Hana Meyer,Hana,Meyer,hana.meyer33@montanasky.net,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00033,+1-406-555-4033
contacts_00034,Ian Ueda,Ian,Ueda,ian.ueda34@flathead.net,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00034,+1-406-555-4034
contacts_00035,Jessa Diaz,Jessa,Diaz,jessa.diaz35@gmail.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00035,+1-406-555-4035
contacts_00036,Kai Kaur,Kai,Kaur,kai.kaur36@outlook.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00036,+1-503-555-4036
contacts_00037,Lena Ramirez,Lena,Ramirez,lena.ramirez37@yahoo.com,Post-season interpretive review — evening astronomy programs held attention.,company-00037,+1-406-555-4037
contacts_00038,Mateo Young,Mateo,Young,mateo.young38@protonmail.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00038,+1-307-555-4038
contacts_00039,Nia Ferrari,Nia,Ferrari,nia.ferrari39@icloud.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00039,+1-406-555-4039
contacts_00040,Owen Meyer,Owen,Meyer,owen.meyer40@montanasky.net,Winter interpretive prep for Dec 4 planning session with Diane.,company-00040,+1-509-555-4040
contacts_00041,Petra Ueda,Petra,Ueda,petra.ueda41@flathead.net,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00041,+1-307-555-4041
contacts_00042,Rosa Diaz,Rosa,Diaz,rosa.diaz42@gmail.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00042,+1-406-555-4042
contacts_00043,Sam Kaur,Sam,Kaur,sam.kaur43@outlook.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00043,+1-503-555-4043
contacts_00044,Tara Ramirez,Tara,Ramirez,tara.ramirez44@yahoo.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00044,+1-307-555-4044
contacts_00045,Ursula Young,Ursula,Young,ursula.young45@protonmail.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00045,+1-509-555-4045
contacts_00046,Viktor Ferrari,Viktor,Ferrari,viktor.ferrari46@icloud.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00046,+1-509-555-4046
contacts_00047,Wanda Meyer,Wanda,Meyer,wanda.meyer47@montanasky.net,Post-season interpretive review — evening astronomy programs held attention.,company-00047,+1-208-555-4047
contacts_00048,Xander Ueda,Xander,Ueda,xander.ueda48@flathead.net,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00048,+1-406-555-4048
contacts_00049,Yusuf Diaz,Yusuf,Diaz,yusuf.diaz49@gmail.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00049,+1-406-555-4049
contacts_00050,Zola Kaur,Zola,Kaur,zola.kaur50@outlook.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00050,+1-406-555-4050
contacts_00051,Adele Ramirez,Adele,Ramirez,adele.ramirez51@yahoo.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00051,+1-406-555-4051
contacts_00052,Bruno Young,Bruno,Young,bruno.young52@protonmail.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00052,+1-406-555-4052
contacts_00053,Camila Ferrari,Camila,Ferrari,camila.ferrari53@icloud.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00053,+1-208-555-4053
contacts_00054,Dario Meyer,Dario,Meyer,dario.meyer54@montanasky.net,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00054,+1-503-555-4054
contacts_00055,Efe Ueda,Efe,Ueda,efe.ueda55@flathead.net,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00055,+1-503-555-4055
contacts_00056,Fionn Diaz,Fionn,Diaz,fionn.diaz56@gmail.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00056,+1-406-555-4056
contacts_00057,Gwen Kaur,Gwen,Kaur,gwen.kaur57@outlook.com,Post-season interpretive review — evening astronomy programs held attention.,company-00057,+1-406-555-4057
contacts_00058,Hector Ramirez,Hector,Ramirez,hector.ramirez58@yahoo.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00058,+1-208-555-4058
contacts_00059,Iris Young,Iris,Young,iris.young59@protonmail.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00059,+1-307-555-4059
contacts_00060,Julius Ferrari,Julius,Ferrari,julius.ferrari60@icloud.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00060,+1-509-555-4060
contacts_00061,Kenji Meyer,Kenji,Meyer,kenji.meyer61@montanasky.net,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00061,+1-307-555-4061
contacts_00062,Alice Ueda,Alice,Ueda,alice.ueda62@flathead.net,Snowpack read for the Flathead: 92% of median as of last week.,company-00062,+1-406-555-4062
contacts_00063,Ben Diaz,Ben,Diaz,ben.diaz63@gmail.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00063,+1-503-555-4063
contacts_00064,Chloe Kaur,Chloe,Kaur,chloe.kaur64@outlook.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00064,+1-503-555-4064
contacts_00065,Diego Ramirez,Diego,Ramirez,diego.ramirez65@yahoo.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00065,+1-406-555-4065
contacts_00066,Elena Young,Elena,Young,elena.young66@protonmail.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00066,+1-503-555-4066
contacts_00067,Farhan Ferrari,Farhan,Ferrari,farhan.ferrari67@icloud.com,Post-season interpretive review — evening astronomy programs held attention.,company-00067,+1-406-555-4067
contacts_00068,Grace Meyer,Grace,Meyer,grace.meyer68@montanasky.net,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00068,+1-406-555-4068
contacts_00069,Hiro Ueda,Hiro,Ueda,hiro.ueda69@flathead.net,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00069,+1-406-555-4069
contacts_00070,Isabelle Diaz,Isabelle,Diaz,isabelle.diaz70@gmail.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00070,+1-307-555-4070
contacts_00071,Jamal Kaur,Jamal,Kaur,jamal.kaur71@outlook.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00071,+1-503-555-4071
contacts_00072,Kira Ramirez,Kira,Ramirez,kira.ramirez72@yahoo.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00072,+1-208-555-4072
contacts_00073,Luis Young,Luis,Young,luis.young73@protonmail.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00073,+1-503-555-4073
contacts_00074,Maya Ferrari,Maya,Ferrari,maya.ferrari74@icloud.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00074,+1-307-555-4074
contacts_00075,Noah Meyer,Noah,Meyer,noah.meyer75@montanasky.net,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00075,+1-406-555-4075
contacts_00076,Olivia Ueda,Olivia,Ueda,olivia.ueda76@flathead.net,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00076,+1-208-555-4076
contacts_00077,Pablo Diaz,Pablo,Diaz,pablo.diaz77@gmail.com,Post-season interpretive review — evening astronomy programs held attention.,company-00077,+1-503-555-4077
contacts_00078,Quinn Kaur,Quinn,Kaur,quinn.kaur78@outlook.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00078,+1-406-555-4078
contacts_00079,Ravi Ramirez,Ravi,Ramirez,ravi.ramirez79@yahoo.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00079,+1-406-555-4079
contacts_00080,Sofia Young,Sofia,Young,sofia.young80@protonmail.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00080,+1-509-555-4080
contacts_00081,Tomas Ferrari,Tomas,Ferrari,tomas.ferrari81@icloud.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00081,+1-406-555-4081
contacts_00082,Uma Meyer,Uma,Meyer,uma.meyer82@montanasky.net,Snowpack read for the Flathead: 92% of median as of last week.,company-00082,+1-406-555-4082
contacts_00083,Vince Ueda,Vince,Ueda,vince.ueda83@flathead.net,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00083,+1-503-555-4083
contacts_00084,Wren Diaz,Wren,Diaz,wren.diaz84@gmail.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00084,+1-406-555-4084
contacts_00085,Xiao Kaur,Xiao,Kaur,xiao.kaur85@outlook.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00085,+1-509-555-4085
contacts_00086,Yara Ramirez,Yara,Ramirez,yara.ramirez86@yahoo.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00086,+1-307-555-4086
contacts_00087,Zane Young,Zane,Young,zane.young87@protonmail.com,Post-season interpretive review — evening astronomy programs held attention.,company-00087,+1-406-555-4087
contacts_00088,Anika Ferrari,Anika,Ferrari,anika.ferrari88@icloud.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00088,+1-406-555-4088
contacts_00089,Bram Meyer,Bram,Meyer,bram.meyer89@montanasky.net,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00089,+1-503-555-4089
contacts_00090,Cora Ueda,Cora,Ueda,cora.ueda90@flathead.net,Winter interpretive prep for Dec 4 planning session with Diane.,company-00090,+1-307-555-4090
contacts_00091,Deshaun Diaz,Deshaun,Diaz,deshaun.diaz91@gmail.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00091,+1-503-555-4091
contacts_00092,Eli Kaur,Eli,Kaur,eli.kaur92@outlook.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00092,+1-208-555-4092
contacts_00093,Freya Ramirez,Freya,Ramirez,freya.ramirez93@yahoo.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00093,+1-406-555-4093
contacts_00094,Gabriel Young,Gabriel,Young,gabriel.young94@protonmail.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00094,+1-307-555-4094
contacts_00095,Hana Ferrari,Hana,Ferrari,hana.ferrari95@icloud.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00095,+1-208-555-4095
contacts_00096,Ian Meyer,Ian,Meyer,ian.meyer96@montanasky.net,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00096,+1-503-555-4096
contacts_00097,Jessa Ueda,Jessa,Ueda,jessa.ueda97@flathead.net,Post-season interpretive review — evening astronomy programs held attention.,company-00097,+1-503-555-4097
contacts_00098,Kai Diaz,Kai,Diaz,kai.diaz98@gmail.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00098,+1-406-555-4098
contacts_00099,Lena Kaur,Lena,Kaur,lena.kaur99@outlook.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00099,+1-503-555-4099
contacts_00100,Mateo Ramirez,Mateo,Ramirez,mateo.ramirez00@yahoo.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00100,+1-406-555-4100
contacts_00101,Nia Young,Nia,Young,nia.young01@protonmail.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00101,+1-406-555-4101
contacts_00102,Owen Ferrari,Owen,Ferrari,owen.ferrari02@icloud.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00102,+1-406-555-4102
contacts_00103,Petra Meyer,Petra,Meyer,petra.meyer03@montanasky.net,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00103,+1-509-555-4103
contacts_00104,Rosa Ueda,Rosa,Ueda,rosa.ueda04@flathead.net,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00104,+1-406-555-4104
contacts_00105,Sam Diaz,Sam,Diaz,sam.diaz05@gmail.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00105,+1-406-555-4105
contacts_00106,Tara Kaur,Tara,Kaur,tara.kaur06@outlook.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00106,+1-406-555-4106
contacts_00107,Ursula Ramirez,Ursula,Ramirez,ursula.ramirez07@yahoo.com,Post-season interpretive review — evening astronomy programs held attention.,company-00107,+1-406-555-4107
contacts_00108,Viktor Young,Viktor,Young,viktor.young08@protonmail.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00108,+1-406-555-4108
contacts_00109,Wanda Ferrari,Wanda,Ferrari,wanda.ferrari09@icloud.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00109,+1-503-555-4109
contacts_00110,Xander Meyer,Xander,Meyer,xander.meyer10@montanasky.net,Winter interpretive prep for Dec 4 planning session with Diane.,company-00110,+1-208-555-4110
contacts_00111,Yusuf Ueda,Yusuf,Ueda,yusuf.ueda11@flathead.net,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00111,+1-503-555-4111
contacts_00112,Zola Diaz,Zola,Diaz,zola.diaz12@gmail.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00112,+1-509-555-4112
contacts_00113,Adele Kaur,Adele,Kaur,adele.kaur13@outlook.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00113,+1-208-555-4113
contacts_00114,Bruno Ramirez,Bruno,Ramirez,bruno.ramirez14@yahoo.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00114,+1-406-555-4114
contacts_00115,Camila Young,Camila,Young,camila.young15@protonmail.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00115,+1-406-555-4115
contacts_00116,Dario Ferrari,Dario,Ferrari,dario.ferrari16@icloud.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00116,+1-208-555-4116
contacts_00117,Efe Meyer,Efe,Meyer,efe.meyer17@montanasky.net,Post-season interpretive review — evening astronomy programs held attention.,company-00117,+1-406-555-4117
contacts_00118,Fionn Ueda,Fionn,Ueda,fionn.ueda18@flathead.net,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00118,+1-208-555-4118
contacts_00119,Gwen Diaz,Gwen,Diaz,gwen.diaz19@gmail.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00119,+1-509-555-4119
contacts_00120,Hector Kaur,Hector,Kaur,hector.kaur20@outlook.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00120,+1-208-555-4120
contacts_00121,Iris Ramirez,Iris,Ramirez,iris.ramirez21@yahoo.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00121,+1-509-555-4121
contacts_00122,Julius Young,Julius,Young,julius.young22@protonmail.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00122,+1-503-555-4122
contacts_00123,Kenji Ferrari,Kenji,Ferrari,kenji.ferrari23@icloud.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00123,+1-503-555-4123
contacts_00124,Alice Meyer,Alice,Meyer,alice.meyer24@montanasky.net,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00124,+1-406-555-4124
contacts_00125,Ben Ueda,Ben,Ueda,ben.ueda25@flathead.net,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00125,+1-406-555-4125
contacts_00126,Chloe Diaz,Chloe,Diaz,chloe.diaz26@gmail.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00126,+1-307-555-4126
contacts_00127,Diego Kaur,Diego,Kaur,diego.kaur27@outlook.com,Post-season interpretive review — evening astronomy programs held attention.,company-00127,+1-406-555-4127
contacts_00128,Elena Ramirez,Elena,Ramirez,elena.ramirez28@yahoo.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00128,+1-406-555-4128
contacts_00129,Farhan Young,Farhan,Young,farhan.young29@protonmail.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00129,+1-509-555-4129
contacts_00130,Grace Ferrari,Grace,Ferrari,grace.ferrari30@icloud.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00130,+1-509-555-4130
contacts_00131,Hiro Meyer,Hiro,Meyer,hiro.meyer31@montanasky.net,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00131,+1-406-555-4131
contacts_00132,Isabelle Ueda,Isabelle,Ueda,isabelle.ueda32@flathead.net,Snowpack read for the Flathead: 92% of median as of last week.,company-00132,+1-406-555-4132
contacts_00133,Jamal Diaz,Jamal,Diaz,jamal.diaz33@gmail.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00133,+1-503-555-4133
contacts_00134,Kira Kaur,Kira,Kaur,kira.kaur34@outlook.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00134,+1-406-555-4134
contacts_00135,Luis Ramirez,Luis,Ramirez,luis.ramirez35@yahoo.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00135,+1-509-555-4135
contacts_00136,Maya Young,Maya,Young,maya.young36@protonmail.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00136,+1-406-555-4136
contacts_00137,Noah Ferrari,Noah,Ferrari,noah.ferrari37@icloud.com,Post-season interpretive review — evening astronomy programs held attention.,company-00137,+1-503-555-4137
contacts_00138,Olivia Meyer,Olivia,Meyer,olivia.meyer38@montanasky.net,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00138,+1-406-555-4138
contacts_00139,Pablo Ueda,Pablo,Ueda,pablo.ueda39@flathead.net,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00139,+1-406-555-4139
contacts_00140,Quinn Diaz,Quinn,Diaz,quinn.diaz40@gmail.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00140,+1-406-555-4140
contacts_00141,Ravi Kaur,Ravi,Kaur,ravi.kaur41@outlook.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00141,+1-509-555-4141
contacts_00142,Sofia Ramirez,Sofia,Ramirez,sofia.ramirez42@yahoo.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00142,+1-208-555-4142
contacts_00143,Tomas Young,Tomas,Young,tomas.young43@protonmail.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00143,+1-406-555-4143
contacts_00144,Uma Ferrari,Uma,Ferrari,uma.ferrari44@icloud.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00144,+1-406-555-4144
contacts_00145,Vince Meyer,Vince,Meyer,vince.meyer45@montanasky.net,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00145,+1-406-555-4145
contacts_00146,Wren Ueda,Wren,Ueda,wren.ueda46@flathead.net,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00146,+1-406-555-4146
contacts_00147,Xiao Diaz,Xiao,Diaz,xiao.diaz47@gmail.com,Post-season interpretive review — evening astronomy programs held attention.,company-00147,+1-406-555-4147
contacts_00148,Yara Kaur,Yara,Kaur,yara.kaur48@outlook.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00148,+1-509-555-4148
contacts_00149,Zane Ramirez,Zane,Ramirez,zane.ramirez49@yahoo.com,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00149,+1-503-555-4149
contacts_00150,Anika Young,Anika,Young,anika.young50@protonmail.com,Winter interpretive prep for Dec 4 planning session with Diane.,company-00150,+1-406-555-4150
contacts_00151,Bram Ferrari,Bram,Ferrari,bram.ferrari51@icloud.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00151,+1-509-555-4151
contacts_00152,Cora Meyer,Cora,Meyer,cora.meyer52@montanasky.net,Snowpack read for the Flathead: 92% of median as of last week.,company-00152,+1-406-555-4152
contacts_00153,Deshaun Ueda,Deshaun,Ueda,deshaun.ueda53@flathead.net,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00153,+1-208-555-4153
contacts_00154,Eli Diaz,Eli,Diaz,eli.diaz54@gmail.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00154,+1-406-555-4154
contacts_00155,Freya Kaur,Freya,Kaur,freya.kaur55@outlook.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00155,+1-406-555-4155
contacts_00156,Gabriel Ramirez,Gabriel,Ramirez,gabriel.ramirez56@yahoo.com,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00156,+1-208-555-4156
contacts_00157,Hana Young,Hana,Young,hana.young57@protonmail.com,Post-season interpretive review — evening astronomy programs held attention.,company-00157,+1-208-555-4157
contacts_00158,Ian Ferrari,Ian,Ferrari,ian.ferrari58@icloud.com,Route log reconciliation — Bowman Lake conditions Nov 2025 vs Nov 2026.,company-00158,+1-406-555-4158
contacts_00159,Jessa Meyer,Jessa,Meyer,jessa.meyer59@montanasky.net,Materials budget: 6 pairs microspikes at $79 each — under approval threshold.,company-00159,+1-503-555-4159
contacts_00160,Kai Ueda,Kai,Ueda,kai.ueda60@flathead.net,Winter interpretive prep for Dec 4 planning session with Diane.,company-00160,+1-509-555-4160
contacts_00161,Lena Diaz,Lena,Diaz,lena.diaz61@gmail.com,Route notes for Highline Trail — closure through Logan Pass confirmed by ranger channel.,company-00161,+1-406-555-4161
contacts_00162,Mateo Kaur,Mateo,Kaur,mateo.kaur62@outlook.com,Snowpack read for the Flathead: 92% of median as of last week.,company-00162,+1-307-555-4162
contacts_00163,Nia Ramirez,Nia,Ramirez,nia.ramirez63@yahoo.com,"Kootenai Creek approach — icy above 5,000 ft, crampons recommended.",company-00163,+1-503-555-4163
contacts_00164,Owen Young,Owen,Young,owen.young64@protonmail.com,Guest talk feedback averaged 4.1 stars for the geology segment.,company-00164,+1-307-555-4164
contacts_00165,Petra Ferrari,Petra,Ferrari,petra.ferrari65@icloud.com,Photograph column for Backcountry Photog Slack — Milky Way over Flathead.,company-00165,+1-406-555-4165
contacts_00166,Rosa Meyer,Rosa,Meyer,rosa.meyer66@montanasky.net,Draft coordination note to Neil re: shift coverage for Dec dates.,company-00166,+1-503-555-4166
contacts_00167,Sam Ueda,Sam,Ueda,sam.ueda67@flathead.net,Post-season interpretive review — evening astronomy programs held attention.,company-00167,+1-503-555-4167
