contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
cn_00083,Josie Boone,Josie,Boone,josie.boone082@example.com,True,False,ACTIVE,
cn_00084,Wren Boone,Wren,Boone,wren.boone083@example.com,True,False,ACTIVE,
cn_00085,Sable Boone,Sable,Boone,sable.boone084@example.com,False,True,ACTIVE,
cn_00086,Marlow Boone,Marlow,Boone,marlow.boone085@example.com,True,False,ACTIVE,
cn_00087,Piper Boone,Piper,Boone,piper.boone086@example.com,True,False,ACTIVE,
cn_00088,Winslow Boone,Winslow,Boone,winslow.boone087@example.com,False,True,ACTIVE,
cn_00089,Delaney Boone,Delaney,Boone,delaney.boone088@example.com,True,False,ACTIVE,
cn_00090,Kestrel Boone,Kestrel,Boone,kestrel.boone089@example.com,True,False,ACTIVE,
cn_00091,Talia Boone,Talia,Boone,talia.boone090@example.com,False,True,ACTIVE,
cn_00092,Rhys Boone,Rhys,Boone,rhys.boone091@example.com,True,False,ACTIVE,
cn_00093,Everett Boone,Everett,Boone,everett.boone092@example.com,True,False,ACTIVE,
cn_00094,Callum Boone,Callum,Boone,callum.boone093@example.com,False,True,ACTIVE,
cn_00095,Ainsley Boone,Ainsley,Boone,ainsley.boone094@example.com,True,False,ACTIVE,
cn_00096,Bram Boone,Bram,Boone,bram.boone095@example.com,True,False,ACTIVE,
cn_00097,Otis Boone,Otis,Boone,otis.boone096@example.com,False,True,ACTIVE,
cn_00098,Roselyn Boone,Roselyn,Boone,roselyn.boone097@example.com,True,False,ACTIVE,
cn_00099,Tam Boone,Tam,Boone,tam.boone098@example.com,True,False,ACTIVE,
cn_00100,Odessa Boone,Odessa,Boone,odessa.boone099@example.com,False,True,ACTIVE,
cn_00101,Donna Hollis,Donna,Hollis,donna.hollis100@example.com,True,False,ACTIVE,
cn_00102,Aria Hollis,Aria,Hollis,aria.hollis101@example.com,True,False,ACTIVE,
cn_00103,Josie Hollis,Josie,Hollis,josie.hollis102@example.com,False,True,ACTIVE,
cn_00104,Wren Hollis,Wren,Hollis,wren.hollis103@example.com,True,False,ACTIVE,
cn_00105,Sable Hollis,Sable,Hollis,sable.hollis104@example.com,True,False,ACTIVE,
