id,name,login,role,status,language,timezone,space_amount,space_used,max_upload_size,job_title,phone,created_at
usr_aw_box_001-e050,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e051,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e052,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e053,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e054,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e055,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e056,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e057,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e058,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e059,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e060,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e061,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e062,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e063,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e064,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e065,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e066,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e067,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e068,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e069,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e070,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e071,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e072,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e073,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e074,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e075,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e076,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e077,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e078,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
usr_aw_box_001-e079,Amanda Webb,amanda.webb@Finthesiss.ai,admin,active,en-US,America/New_York,10737418240,4212736,5368709120,Studio Owner,(484) 741-0419,2024-08-15T00:00:00Z
