sid,from_number,to_number,body,status,direction,num_segments,price,price_unit,error_code,date_sent,date_created
sms_00038,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-09-12T00:00:00-04:00,2026-09-12T00:00:00-04:00
sms_00039,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-06-01T00:00:00-04:00,2026-06-01T00:00:00-04:00
sms_00040,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-04-01T00:00:00-04:00,2026-04-01T00:00:00-04:00
sms_00041,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-06-19T00:00:00-04:00,2026-06-19T00:00:00-04:00
sms_00042,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-07-01T00:00:00-04:00,2026-07-01T00:00:00-04:00
sms_00043,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-01-31T00:00:00-04:00,2026-01-31T00:00:00-04:00
sms_00044,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-08-05T00:00:00-04:00,2026-08-05T00:00:00-04:00
sms_00045,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-06-09T00:00:00-04:00,2026-06-09T00:00:00-04:00
sms_00046,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-04-15T00:00:00-04:00,2026-04-15T00:00:00-04:00
sms_00047,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-08-16T00:00:00-04:00,2026-08-16T00:00:00-04:00
sms_00048,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-03-21T00:00:00-04:00,2026-03-21T00:00:00-04:00
sms_00049,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-03-28T00:00:00-04:00,2026-03-28T00:00:00-04:00
sms_00050,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-05-26T00:00:00-04:00,2026-05-26T00:00:00-04:00
sms_00051,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-06-10T00:00:00-04:00,2026-06-10T00:00:00-04:00
sms_00052,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-07-25T00:00:00-04:00,2026-07-25T00:00:00-04:00
sms_00053,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-02-07T00:00:00-04:00,2026-02-07T00:00:00-04:00
sms_00054,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-06-04T00:00:00-04:00,2026-06-04T00:00:00-04:00
sms_00055,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-07-29T00:00:00-04:00,2026-07-29T00:00:00-04:00
sms_00056,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-01-12T00:00:00-04:00,2026-01-12T00:00:00-04:00
sms_00057,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-02-28T00:00:00-04:00,2026-02-28T00:00:00-04:00
sms_00058,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-03-08T00:00:00-04:00,2026-03-08T00:00:00-04:00
sms_00059,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-02-21T00:00:00-04:00,2026-02-21T00:00:00-04:00
sms_00060,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-04-10T00:00:00-04:00,2026-04-10T00:00:00-04:00
sms_00061,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-08-05T00:00:00-04:00,2026-08-05T00:00:00-04:00
sms_00062,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-07-04T00:00:00-04:00,2026-07-04T00:00:00-04:00
sms_00063,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-01-05T00:00:00-04:00,2026-01-05T00:00:00-04:00
sms_00064,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-03-03T00:00:00-04:00,2026-03-03T00:00:00-04:00
sms_00065,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-02-16T00:00:00-04:00,2026-02-16T00:00:00-04:00
sms_00066,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-01-15T00:00:00-04:00,2026-01-15T00:00:00-04:00
sms_00067,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-01-23T00:00:00-04:00,2026-01-23T00:00:00-04:00
sms_00068,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-04-12T00:00:00-04:00,2026-04-12T00:00:00-04:00
sms_00069,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-01-19T00:00:00-04:00,2026-01-19T00:00:00-04:00
sms_00070,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-06-20T00:00:00-04:00,2026-06-20T00:00:00-04:00
sms_00071,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-04-25T00:00:00-04:00,2026-04-25T00:00:00-04:00
sms_00072,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-09-06T00:00:00-04:00,2026-09-06T00:00:00-04:00
sms_00073,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-04-18T00:00:00-04:00,2026-04-18T00:00:00-04:00
sms_00074,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-02-14T00:00:00-04:00,2026-02-14T00:00:00-04:00
sms_00075,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-06-08T00:00:00-04:00,2026-06-08T00:00:00-04:00
sms_00076,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-07-03T00:00:00-04:00,2026-07-03T00:00:00-04:00
sms_00077,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-01-13T00:00:00-04:00,2026-01-13T00:00:00-04:00
sms_00078,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-08-17T00:00:00-04:00,2026-08-17T00:00:00-04:00
sms_00079,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-05-03T00:00:00-04:00,2026-05-03T00:00:00-04:00
sms_00080,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-02-21T00:00:00-04:00,2026-02-21T00:00:00-04:00
sms_00081,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-03-14T00:00:00-04:00,2026-03-14T00:00:00-04:00
sms_00082,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-10-05T00:00:00-04:00,2026-10-05T00:00:00-04:00
sms_00083,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-06-11T00:00:00-04:00,2026-06-11T00:00:00-04:00
sms_00084,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-09-24T00:00:00-04:00,2026-09-24T00:00:00-04:00
sms_00085,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-03-02T00:00:00-04:00,2026-03-02T00:00:00-04:00
sms_00086,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-01-03T00:00:00-04:00,2026-01-03T00:00:00-04:00
sms_00087,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-05-28T00:00:00-04:00,2026-05-28T00:00:00-04:00
sms_00088,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-09-16T00:00:00-04:00,2026-09-16T00:00:00-04:00
sms_00089,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-10-02T00:00:00-04:00,2026-10-02T00:00:00-04:00
sms_00090,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-05-04T00:00:00-04:00,2026-05-04T00:00:00-04:00
sms_00091,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-01-14T00:00:00-04:00,2026-01-14T00:00:00-04:00
sms_00092,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-06-28T00:00:00-04:00,2026-06-28T00:00:00-04:00
sms_00093,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-05-16T00:00:00-04:00,2026-05-16T00:00:00-04:00
sms_00094,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-02-21T00:00:00-04:00,2026-02-21T00:00:00-04:00
sms_00095,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-10-05T00:00:00-04:00,2026-10-05T00:00:00-04:00
sms_00096,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-08-23T00:00:00-04:00,2026-08-23T00:00:00-04:00
sms_00097,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-02-01T00:00:00-04:00,2026-02-01T00:00:00-04:00
sms_00098,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-06-10T00:00:00-04:00,2026-06-10T00:00:00-04:00
sms_00099,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-06-26T00:00:00-04:00,2026-06-26T00:00:00-04:00
sms_00100,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-07-08T00:00:00-04:00,2026-07-08T00:00:00-04:00
sms_00101,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-03-07T00:00:00-04:00,2026-03-07T00:00:00-04:00
sms_00102,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-07-17T00:00:00-04:00,2026-07-17T00:00:00-04:00
sms_00103,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-05-06T00:00:00-04:00,2026-05-06T00:00:00-04:00
sms_00104,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-03-08T00:00:00-04:00,2026-03-08T00:00:00-04:00
sms_00105,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-08-13T00:00:00-04:00,2026-08-13T00:00:00-04:00
sms_00106,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-07-19T00:00:00-04:00,2026-07-19T00:00:00-04:00
sms_00107,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-03-28T00:00:00-04:00,2026-03-28T00:00:00-04:00
sms_00108,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-09-08T00:00:00-04:00,2026-09-08T00:00:00-04:00
sms_00109,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-05-13T00:00:00-04:00,2026-05-13T00:00:00-04:00
sms_00110,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-03-19T00:00:00-04:00,2026-03-19T00:00:00-04:00
sms_00111,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-03-11T00:00:00-04:00,2026-03-11T00:00:00-04:00
sms_00112,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-03-08T00:00:00-04:00,2026-03-08T00:00:00-04:00
sms_00113,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-06-02T00:00:00-04:00,2026-06-02T00:00:00-04:00
sms_00114,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-09-27T00:00:00-04:00,2026-09-27T00:00:00-04:00
sms_00115,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-05-16T00:00:00-04:00,2026-05-16T00:00:00-04:00
sms_00116,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-06-18T00:00:00-04:00,2026-06-18T00:00:00-04:00
sms_00117,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-01-04T00:00:00-04:00,2026-01-04T00:00:00-04:00
sms_00118,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-08-05T00:00:00-04:00,2026-08-05T00:00:00-04:00
sms_00119,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-04-20T00:00:00-04:00,2026-04-20T00:00:00-04:00
sms_00120,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-03-30T00:00:00-04:00,2026-03-30T00:00:00-04:00
sms_00121,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-03-09T00:00:00-04:00,2026-03-09T00:00:00-04:00
sms_00122,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-07-15T00:00:00-04:00,2026-07-15T00:00:00-04:00
sms_00123,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-06-29T00:00:00-04:00,2026-06-29T00:00:00-04:00
sms_00124,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-08-24T00:00:00-04:00,2026-08-24T00:00:00-04:00
sms_00125,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-03-16T00:00:00-04:00,2026-03-16T00:00:00-04:00
sms_00126,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-06-12T00:00:00-04:00,2026-06-12T00:00:00-04:00
sms_00127,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-02-06T00:00:00-04:00,2026-02-06T00:00:00-04:00
sms_00128,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-04-04T00:00:00-04:00,2026-04-04T00:00:00-04:00
sms_00129,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-01-06T00:00:00-04:00,2026-01-06T00:00:00-04:00
sms_00130,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-02-15T00:00:00-04:00,2026-02-15T00:00:00-04:00
sms_00131,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-02-08T00:00:00-04:00,2026-02-08T00:00:00-04:00
sms_00132,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-05-03T00:00:00-04:00,2026-05-03T00:00:00-04:00
sms_00133,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-01-27T00:00:00-04:00,2026-01-27T00:00:00-04:00
sms_00134,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-02-22T00:00:00-04:00,2026-02-22T00:00:00-04:00
sms_00135,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-10-04T00:00:00-04:00,2026-10-04T00:00:00-04:00
sms_00136,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-02-22T00:00:00-04:00,2026-02-22T00:00:00-04:00
sms_00137,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-02-18T00:00:00-04:00,2026-02-18T00:00:00-04:00
sms_00138,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-02-09T00:00:00-04:00,2026-02-09T00:00:00-04:00
sms_00139,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-02-25T00:00:00-04:00,2026-02-25T00:00:00-04:00
sms_00140,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-04-30T00:00:00-04:00,2026-04-30T00:00:00-04:00
sms_00141,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-06-25T00:00:00-04:00,2026-06-25T00:00:00-04:00
sms_00142,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-03-28T00:00:00-04:00,2026-03-28T00:00:00-04:00
sms_00143,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-06-02T00:00:00-04:00,2026-06-02T00:00:00-04:00
sms_00144,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-04-23T00:00:00-04:00,2026-04-23T00:00:00-04:00
sms_00145,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-09-02T00:00:00-04:00,2026-09-02T00:00:00-04:00
sms_00146,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-02-20T00:00:00-04:00,2026-02-20T00:00:00-04:00
sms_00147,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-02-08T00:00:00-04:00,2026-02-08T00:00:00-04:00
sms_00148,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-01-30T00:00:00-04:00,2026-01-30T00:00:00-04:00
sms_00149,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-05-28T00:00:00-04:00,2026-05-28T00:00:00-04:00
sms_00150,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-06-12T00:00:00-04:00,2026-06-12T00:00:00-04:00
sms_00151,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-05-08T00:00:00-04:00,2026-05-08T00:00:00-04:00
sms_00152,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-06-19T00:00:00-04:00,2026-06-19T00:00:00-04:00
sms_00153,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-01-18T00:00:00-04:00,2026-01-18T00:00:00-04:00
sms_00154,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-02-10T00:00:00-04:00,2026-02-10T00:00:00-04:00
sms_00155,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-08-23T00:00:00-04:00,2026-08-23T00:00:00-04:00
sms_00156,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-04-20T00:00:00-04:00,2026-04-20T00:00:00-04:00
sms_00157,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-09-05T00:00:00-04:00,2026-09-05T00:00:00-04:00
sms_00158,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-07-10T00:00:00-04:00,2026-07-10T00:00:00-04:00
sms_00159,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-05-28T00:00:00-04:00,2026-05-28T00:00:00-04:00
sms_00160,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-05-23T00:00:00-04:00,2026-05-23T00:00:00-04:00
sms_00161,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-07-29T00:00:00-04:00,2026-07-29T00:00:00-04:00
sms_00162,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-03-27T00:00:00-04:00,2026-03-27T00:00:00-04:00
sms_00163,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-06-16T00:00:00-04:00,2026-06-16T00:00:00-04:00
sms_00164,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-08-22T00:00:00-04:00,2026-08-22T00:00:00-04:00
sms_00165,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-08-21T00:00:00-04:00,2026-08-21T00:00:00-04:00
sms_00166,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-02-02T00:00:00-04:00,2026-02-02T00:00:00-04:00
sms_00167,+14105550001,+14105550198,Alert,delivered,outbound-api,1,0.0075,USD,,2026-07-25T00:00:00-04:00,2026-07-25T00:00:00-04:00
sms_00168,+14105550001,+14105550198,Notification,delivered,outbound-api,1,0.0075,USD,,2026-07-19T00:00:00-04:00,2026-07-19T00:00:00-04:00
sms_00169,+14105550001,+14105550198,Status update,delivered,outbound-api,1,0.0075,USD,,2026-01-07T00:00:00-04:00,2026-01-07T00:00:00-04:00
sms_00170,+14105550001,+14105550198,Reminder: appointment,delivered,outbound-api,1,0.0075,USD,,2026-06-16T00:00:00-04:00,2026-06-16T00:00:00-04:00
sms_00171,+14105550001,+14105550198,Your order is ready,delivered,outbound-api,1,0.0075,USD,,2026-07-03T00:00:00-04:00,2026-07-03T00:00:00-04:00
sms_00172,+14105550001,+14105550198,Confirmation code,delivered,outbound-api,1,0.0075,USD,,2026-02-13T00:00:00-04:00,2026-02-13T00:00:00-04:00
sms_00173,+14105550001,+14105550198,Delivery update,delivered,outbound-api,1,0.0075,USD,,2026-01-26T00:00:00-04:00,2026-01-26T00:00:00-04:00
sms_00174,+14105550001,+14105550198,Payment received,delivered,outbound-api,1,0.0075,USD,,2026-06-01T00:00:00-04:00,2026-06-01T00:00:00-04:00
sms_00175,+14105550001,+14105550198,Schedule change,delivered,outbound-api,1,0.0075,USD,,2026-08-24T00:00:00-04:00,2026-08-24T00:00:00-04:00
sms_00176,+14105550001,+14105550198,New message,delivered,outbound-api,1,0.0075,USD,,2026-06-13T00:00:00-04:00,2026-06-13T00:00:00-04:00
