id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
sinv_0023,cust_0009,,4735,1668,usd,paid,INV-1023,ch_0023,2026-06-16T21:08:50Z,2026-08-26
sinv_0024,cust_0045,,2155,8412,usd,paid,INV-1024,ch_0024,2026-01-17T11:48:19Z,2026-06-10
sinv_0025,cust_0038,,4967,6106,usd,open,INV-1025,ch_0025,2026-08-21T13:19:22Z,2026-07-04
sinv_0026,cust_0007,,8862,8676,usd,open,INV-1026,ch_0026,2026-01-12T14:12:15Z,2026-08-24
sinv_0027,cust_0034,,5641,6166,usd,paid,INV-1027,ch_0027,2026-09-03T21:40:10Z,2026-03-06
sinv_0028,cust_0043,,6474,1708,usd,paid,INV-1028,ch_0028,2026-03-16T15:36:23Z,2026-03-21
sinv_0029,cust_0016,,8378,2791,usd,paid,INV-1029,ch_0029,2026-08-06T07:09:48Z,2026-09-02
sinv_0030,cust_0031,,2840,6769,usd,paid,INV-1030,ch_0030,2026-07-26T08:26:45Z,2026-01-19
sinv_0031,cust_0017,,8148,8827,usd,open,INV-1031,ch_0031,2026-09-22T16:57:23Z,2026-06-18
sinv_0032,cust_0004,,6247,2119,usd,open,INV-1032,ch_0032,2026-08-25T08:54:49Z,2026-08-06
sinv_0033,cust_0009,,9335,6902,usd,paid,INV-1033,ch_0033,2026-08-18T21:30:39Z,2026-07-14
sinv_0034,cust_0024,,2699,5299,usd,open,INV-1034,ch_0034,2026-03-31T22:59:24Z,2026-02-13
sinv_0035,cust_0012,,9421,8492,usd,paid,INV-1035,ch_0035,2026-05-28T04:11:06Z,2026-02-28
sinv_0036,cust_0015,,9989,1072,usd,open,INV-1036,ch_0036,2026-09-02T11:35:39Z,2026-04-20
sinv_0037,cust_0045,,3064,1846,usd,open,INV-1037,ch_0037,2026-03-09T19:51:59Z,2026-09-02
sinv_0038,cust_0025,,5884,2715,usd,open,INV-1038,ch_0038,2026-10-04T23:43:06Z,2026-02-13
sinv_0039,cust_0040,,7695,2774,usd,paid,INV-1039,ch_0039,2026-01-02T13:05:43Z,2026-01-31
sinv_0040,cust_0048,,3966,2620,usd,open,INV-1040,ch_0040,2026-06-25T10:04:08Z,2026-06-03
sinv_0041,cust_0001,,8875,3105,usd,paid,INV-1041,ch_0041,2026-02-22T15:49:44Z,2026-05-31
sinv_0042,cust_0048,,5284,4041,usd,open,INV-1042,ch_0042,2026-04-26T01:32:13Z,2026-10-02
sinv_0043,cust_0027,,2450,4426,usd,open,INV-1043,ch_0043,2026-04-06T12:49:55Z,2026-07-11
sinv_0044,cust_0016,,4444,1681,usd,paid,INV-1044,ch_0044,2026-07-14T05:44:59Z,2026-04-08
sinv_0045,cust_0020,,4035,3210,usd,paid,INV-1045,ch_0045,2026-01-06T11:51:54Z,2026-09-01
sinv_0046,cust_0036,,4715,9651,usd,open,INV-1046,ch_0046,2026-06-06T06:13:12Z,2026-04-06
sinv_0047,cust_0022,,6216,6964,usd,paid,INV-1047,ch_0047,2026-05-29T10:29:29Z,2026-05-12
sinv_0048,cust_0028,,2309,6990,usd,open,INV-1048,ch_0048,2026-05-04T19:53:56Z,2026-03-09
sinv_0049,cust_0044,,7953,5381,usd,paid,INV-1049,ch_0049,2026-10-02T15:57:48Z,2026-09-21
sinv_0050,cust_0029,,6718,7359,usd,open,INV-1050,ch_0050,2026-09-12T03:25:14Z,2026-07-28
sinv_0051,cust_0001,,2441,5961,usd,open,INV-1051,ch_0051,2026-03-27T03:12:45Z,2026-01-08
sinv_0052,cust_0008,,8659,7936,usd,open,INV-1052,ch_0052,2026-06-28T22:23:17Z,2026-07-11
sinv_0053,cust_0036,,6973,9296,usd,paid,INV-1053,ch_0053,2026-04-06T20:21:46Z,2026-03-19
sinv_0054,cust_0004,,4361,7193,usd,paid,INV-1054,ch_0054,2026-06-19T03:37:53Z,2026-02-19
sinv_0055,cust_0024,,2195,5636,usd,paid,INV-1055,ch_0055,2026-01-15T15:30:43Z,2026-01-20
sinv_0056,cust_0034,,2738,9247,usd,open,INV-1056,ch_0056,2026-04-18T22:27:29Z,2026-07-25
sinv_0057,cust_0031,,3239,5335,usd,paid,INV-1057,ch_0057,2026-05-22T01:31:33Z,2026-01-18
sinv_0058,cust_0035,,3770,9210,usd,paid,INV-1058,ch_0058,2026-06-26T03:45:35Z,2026-02-21
sinv_0059,cust_0036,,4223,3035,usd,open,INV-1059,ch_0059,2026-03-12T14:28:02Z,2026-08-11
sinv_0060,cust_0024,,8169,4995,usd,open,INV-1060,ch_0060,2026-02-05T03:30:59Z,2026-09-25
sinv_0061,cust_0022,,9567,1802,usd,paid,INV-1061,ch_0061,2026-06-04T09:16:20Z,2026-02-21
sinv_0062,cust_0028,,6801,1537,usd,open,INV-1062,ch_0062,2026-08-03T10:14:48Z,2026-07-15
sinv_0063,cust_0030,,6309,5243,usd,open,INV-1063,ch_0063,2026-10-10T05:33:21Z,2026-07-12
sinv_0064,cust_0010,,4238,8677,usd,paid,INV-1064,ch_0064,2026-05-10T02:36:18Z,2026-05-12
sinv_0065,cust_0050,,5655,9786,usd,open,INV-1065,ch_0065,2026-07-09T00:34:12Z,2026-10-15
sinv_0066,cust_0047,,2689,9255,usd,open,INV-1066,ch_0066,2026-03-09T20:48:14Z,2026-08-07
sinv_0067,cust_0042,,3339,618,usd,paid,INV-1067,ch_0067,2026-08-13T05:02:07Z,2026-01-02
sinv_0068,cust_0026,,3528,3212,usd,paid,INV-1068,ch_0068,2026-09-06T05:27:00Z,2026-01-12
sinv_0069,cust_0001,,2649,923,usd,paid,INV-1069,ch_0069,2026-09-05T08:08:39Z,2026-03-19
sinv_0070,cust_0010,,8631,7087,usd,paid,INV-1070,ch_0070,2026-05-23T20:57:42Z,2026-02-19
sinv_0071,cust_0046,,7968,4804,usd,open,INV-1071,ch_0071,2026-10-14T15:09:07Z,2026-05-05
sinv_0072,cust_0014,,7557,8495,usd,paid,INV-1072,ch_0072,2026-09-22T15:54:17Z,2026-06-09
sinv_0073,cust_0017,,7461,3576,usd,open,INV-1073,ch_0073,2026-03-27T01:01:34Z,2026-09-18
sinv_0074,cust_0028,,4736,142,usd,open,INV-1074,ch_0074,2026-08-25T22:34:02Z,2026-02-25
sinv_0075,cust_0015,,3707,8275,usd,paid,INV-1075,ch_0075,2026-09-08T13:42:08Z,2026-09-05
sinv_0076,cust_0003,,3206,5727,usd,paid,INV-1076,ch_0076,2026-06-23T01:02:19Z,2026-03-27
sinv_0077,cust_0025,,5363,9142,usd,open,INV-1077,ch_0077,2026-05-18T01:32:47Z,2026-06-10
sinv_0078,cust_0006,,9628,777,usd,paid,INV-1078,ch_0078,2026-06-10T03:46:02Z,2026-08-07
sinv_0079,cust_0005,,2093,2998,usd,paid,INV-1079,ch_0079,2026-10-10T13:44:32Z,2026-02-23
sinv_0080,cust_0011,,7266,9935,usd,paid,INV-1080,ch_0080,2026-07-06T20:05:26Z,2026-09-21
sinv_0081,cust_0001,,7151,7799,usd,open,INV-1081,ch_0081,2026-03-02T17:36:44Z,2026-08-04
sinv_0082,cust_0028,,4090,8292,usd,paid,INV-1082,ch_0082,2026-02-28T09:53:33Z,2026-07-15
sinv_0083,cust_0016,,2884,9490,usd,open,INV-1083,ch_0083,2026-08-25T14:11:26Z,2026-05-25
sinv_0084,cust_0031,,9367,1600,usd,open,INV-1084,ch_0084,2026-03-03T20:22:42Z,2026-09-14
sinv_0085,cust_0027,,6864,2504,usd,open,INV-1085,ch_0085,2026-05-06T02:30:03Z,2026-01-09
sinv_0086,cust_0045,,7281,9454,usd,paid,INV-1086,ch_0086,2026-06-08T07:18:20Z,2026-07-03
sinv_0087,cust_0006,,3324,816,usd,paid,INV-1087,ch_0087,2026-01-27T18:36:58Z,2026-04-05
sinv_0088,cust_0045,,2198,4131,usd,paid,INV-1088,ch_0088,2026-06-24T05:58:07Z,2026-01-30
sinv_0089,cust_0015,,8742,2635,usd,open,INV-1089,ch_0089,2026-09-10T17:04:54Z,2026-03-19
sinv_0090,cust_0016,,7171,5178,usd,paid,INV-1090,ch_0090,2026-03-19T12:15:58Z,2026-06-19
sinv_0091,cust_0029,,2043,4715,usd,open,INV-1091,ch_0091,2026-01-27T21:55:33Z,2026-08-17
sinv_0092,cust_0013,,2685,2677,usd,open,INV-1092,ch_0092,2026-03-25T23:36:38Z,2026-06-04
sinv_0093,cust_0036,,4444,5772,usd,open,INV-1093,ch_0093,2026-06-27T05:29:20Z,2026-04-11
sinv_0094,cust_0001,,3652,5032,usd,open,INV-1094,ch_0094,2026-06-07T15:31:56Z,2026-09-25
sinv_0095,cust_0035,,5810,9200,usd,paid,INV-1095,ch_0095,2026-07-10T01:34:07Z,2026-03-08
sinv_0096,cust_0004,,4583,4159,usd,open,INV-1096,ch_0096,2026-01-30T13:02:28Z,2026-04-13
sinv_0097,cust_0026,,8141,497,usd,paid,INV-1097,ch_0097,2026-05-30T05:27:23Z,2026-07-17
sinv_0098,cust_0032,,2998,1481,usd,open,INV-1098,ch_0098,2026-04-15T02:21:30Z,2026-07-28
sinv_0099,cust_0050,,5339,998,usd,paid,INV-1099,ch_0099,2026-01-21T12:41:31Z,2026-08-13
sinv_0100,cust_0019,,2930,2238,usd,paid,INV-1100,ch_0100,2026-04-10T16:26:20Z,2026-09-26
sinv_0101,cust_0028,,9515,8463,usd,open,INV-1101,ch_0101,2026-09-05T15:09:47Z,2026-06-02
sinv_0102,cust_0048,,7305,2283,usd,open,INV-1102,ch_0102,2026-02-04T07:30:17Z,2026-07-09
sinv_0103,cust_0024,,4793,6234,usd,open,INV-1103,ch_0103,2026-04-20T19:54:45Z,2026-08-21
sinv_0104,cust_0005,,7309,4735,usd,paid,INV-1104,ch_0104,2026-06-08T05:07:17Z,2026-02-11
sinv_0105,cust_0027,,7738,796,usd,paid,INV-1105,ch_0105,2026-08-28T04:15:26Z,2026-06-17
sinv_0106,cust_0036,,7036,664,usd,open,INV-1106,ch_0106,2026-02-15T22:10:58Z,2026-01-19
sinv_0107,cust_0022,,3381,2671,usd,paid,INV-1107,ch_0107,2026-07-29T21:14:56Z,2026-07-24
sinv_0108,cust_0025,,5299,4257,usd,paid,INV-1108,ch_0108,2026-09-01T02:13:46Z,2026-02-28
sinv_0109,cust_0003,,3764,7368,usd,open,INV-1109,ch_0109,2026-07-14T00:38:51Z,2026-05-29
sinv_0110,cust_0027,,6239,2083,usd,open,INV-1110,ch_0110,2026-06-20T15:08:44Z,2026-08-27
sinv_0111,cust_0049,,9922,8819,usd,open,INV-1111,ch_0111,2026-05-17T20:54:11Z,2026-09-04
sinv_0112,cust_0026,,2846,5495,usd,open,INV-1112,ch_0112,2026-01-16T22:33:09Z,2026-04-26
sinv_0113,cust_0041,,6348,2553,usd,paid,INV-1113,ch_0113,2026-08-23T14:30:58Z,2026-03-13
sinv_0114,cust_0003,,4104,1763,usd,open,INV-1114,ch_0114,2026-04-04T13:23:15Z,2026-02-02
sinv_0115,cust_0043,,7982,5621,usd,open,INV-1115,ch_0115,2026-05-29T21:31:27Z,2026-07-11
sinv_0116,cust_0046,,4828,6198,usd,paid,INV-1116,ch_0116,2026-06-15T07:48:58Z,2026-09-19
sinv_0117,cust_0014,,3247,3998,usd,paid,INV-1117,ch_0117,2026-07-05T14:15:11Z,2026-06-13
sinv_0118,cust_0030,,6236,1540,usd,open,INV-1118,ch_0118,2026-03-10T19:04:47Z,2026-01-01
sinv_0119,cust_0029,,9716,2866,usd,open,INV-1119,ch_0119,2026-05-24T23:58:55Z,2026-03-17
