Id,FirstName,LastName,Email,Phone,Title,AccountId,MailingCity
003Ax0PRI_ELENA_09,Elena,Prieto,elena@prietoheifers.example,(541) 555-2117,Herd Manager,001Ax0PRI2026Q4A1,Culver
003Ax0VOG_HANS_10,Hans,Vogel,,(541) 555-2130,Owner / Operator,001Ax0VOG2026Q4A1,Powell Butte
003Ax0ORT_MARCO_11,Marco,Ortega,,(541) 555-2143,Herd Manager,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_SUSAN_12,Susan,Nichols,susan@nicholsdairy.example,(541) 555-2156,Foreman,001Ax0NIC2026Q4A1,Redmond
003Ax0BLA_TRAVI_13,Travis,Blain,travis@blainbros.example,(541) 555-2169,Owner / Operator,001Ax0BLA2026Q4A1,Sisters
003Ax0CRC_WADE_14,Wade,Foster,wade@crookedrivercattle.example,(541) 555-2182,Herd Manager,001Ax0CRC2026Q3A1,Prineville
003Ax0HLR_CODY_15,Cody,Mathis,cody@highlonesomeranch.example,(541) 555-2195,Bookkeeper,001Ax0HLR2026Q4A1,Brothers
003Ax0JHR_RAE_16,Rae,Sturgis,rae@juniperhollow.example,(541) 555-2208,Owner / Operator,001Ax0JHR2026Q4A1,Tumalo
003Ax0TET_DANA_17,Dana,Tetherow,,(541) 555-2221,Managing Member,001Ax0TET2026Q4A1,Bend
003Ax0SGF_OWEN_18,Owen,Pruitt,owen@sageflatlivestock.example,(541) 555-2234,Herd Manager,001Ax0SGF2026Q3A1,Madras
003Ax0BFR_LYLE_19,Lyle,Conway,,(541) 555-2247,Owner,001Ax0BFR2026Q4A1,Culver
003Ax0PHC_GARRE_20,Garrett,Doyle,garrett@paintedhillscattle.example,(541) 555-2260,Owner / Operator,001Ax0PHC2026Q4A1,Mitchell
003Ax0DMR_HANK_21,Hank,Mosier,hank@diamondmranch.example,(541) 555-2273,Owner,001Ax0DMR2026Q4A1,Powell Butte
003Ax0WYC_NORA_22,Nora,Beckett,nora@wychuscreek.example,(541) 555-2286,Ranch Hand,001Ax0WYC2026Q4A1,Sisters
003Ax0LPC_STU_23,Stu,Harmon,stu@lonepinecattle.example,(541) 555-2299,Owner,001Ax0LPC2026Q4A1,La Pine
003Ax0AVR_GRETA_24,Greta,Lindqvist,greta@aspenvalleyranch.example,(541) 555-2312,Herd Manager,001Ax0AVR2026Q3A1,Sisters
003Ax0BCL_RUSS_25,Russ,Calloway,russ@bearcreeklivestock.example,(541) 555-2325,Owner,001Ax0BCL2026Q3A1,Prineville
003Ax0SRR_PAUL_26,Paul,Okafor,paul@smithrockranch.example,(541) 555-2338,Ranch Hand,001Ax0SRR2026Q4A1,Terrebonne
003Ax0TSC_MARA_27,Mara,Quintana,mara@threesisterscattle.example,(541) 555-2351,Ranch Hand,001Ax0TSC2026Q3A1,Sisters
003Ax0OCH_DELL_28,Dell,Yarborough,dell@ochococattle.example,(541) 555-2364,Owner,001Ax0OCH2026Q3A1,Prineville
003Ax0PMR_CAL_29,Cal,Renner,cal@pinemountainranch.example,(541) 555-2377,Owner,001Ax0PMR2026Q4A1,Brothers
003Ax0JRE_MEGAN_30,Megan,O'Brien,megan@juniperridgeequine.example,(541) 555-2390,Owner / Operator,001Ax0JRE2026Q4A1,Bend
003Ax0HND_BRETT_31,Brett,Henderson,,(541) 555-2403,Managing Member,001Ax0HND2026Q3A1,Terrebonne
003Ax0WAT_COLE_32,Cole,Watson,cole@watson-cattle.example,(541) 555-2416,Owner / Operator,001Ax0WAT2026Q4A1,Powell Butte
003Ax0KRA_COLE_33,Cole,Krasicki,cole@krasickiranch.example,(541) 555-2429,Managing Member,001Ax0KRA2026Q3A1,Prineville
003Ax0BLK_JOEL_34,Joel,Blackwood,,(541) 555-2442,Bookkeeper,001Ax0BLK2026Q4A1,Redmond
003Ax0MER_LACEY_35,Lacey,Mercer,lacey@mercerranch.example,(541) 555-2455,Bookkeeper,001Ax0MER2026Q3A1,Bend
003Ax0DEL_LACEY_36,Lacey,Delgado,lacey@deltabarranch.example,(541) 555-2468,Owner,001Ax0DEL2026Q3A1,Prineville
003Ax0HOL_NINA_37,Nina,Holbrook,nina@holbrookranch.example,(541) 555-2481,Owner / Operator,001Ax0HOL2026Q4A1,Terrebonne
003Ax0SAN_COLE_38,Cole,Sanders,cole@sanderslivestock.example,(541) 555-2494,Bookkeeper,001Ax0SAN2026Q3A1,Madras
003Ax0PRI_NINA_39,Nina,Prieto,nina@prietoheifers.example,(541) 555-2507,Bookkeeper,001Ax0PRI2026Q3A1,Culver
003Ax0VOG_COLE_40,Cole,Vogel,cole@vogelcattle.example,(541) 555-2520,Herd Manager,001Ax0VOG2026Q4A1,Powell Butte
003Ax0ORT_DWAYN_41,Dwayne,Ortega,dwayne@ortegaranch.example,(541) 555-2533,Owner / Operator,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_DWAYN_42,Dwayne,Nichols,dwayne@nicholsdairy.example,(541) 555-2546,Herd Manager,001Ax0NIC2026Q3A1,Redmond
003Ax0BLA_NINA_43,Nina,Blain,nina@blainbros.example,(541) 555-2559,Bookkeeper,001Ax0BLA2026Q3A1,Sisters
003Ax0CRC_NINA_44,Nina,Foster,nina@crookedrivercattle.example,(541) 555-2572,Herd Manager,001Ax0CRC2026Q3A1,Prineville
003Ax0HLR_LACEY_45,Lacey,Mathis,lacey@highlonesomeranch.example,(541) 555-2585,Ranch Hand,001Ax0HLR2026Q4A1,Brothers
003Ax0JHR_JOEL_46,Joel,Sturgis,joel@juniperhollow.example,(541) 555-2598,Herd Manager,001Ax0JHR2026Q3A1,Tumalo
003Ax0TET_COLE_47,Cole,Tetherow,cole@tetherowcattle.example,(541) 555-2611,Herd Manager,001Ax0TET2026Q3A1,Bend
003Ax0SGF_REBA_48,Reba,Pruitt,reba@sageflatlivestock.example,(541) 555-2624,Foreman,001Ax0SGF2026Q4A1,Madras
003Ax0BFR_COLE_49,Cole,Conway,cole@bigfallsranch.example,(541) 555-2637,Herd Manager,001Ax0BFR2026Q3A1,Culver
003Ax0PHC_COLE_50,Cole,Doyle,cole@paintedhillscattle.example,(541) 555-2650,Managing Member,001Ax0PHC2026Q3A1,Mitchell
003Ax0DMR_EDDIE_51,Eddie,Mosier,eddie@diamondmranch.example,(541) 555-2663,Owner,001Ax0DMR2026Q3A1,Powell Butte
003Ax0WYC_LACEY_52,Lacey,Beckett,,(541) 555-2676,Foreman,001Ax0WYC2026Q3A1,Sisters
003Ax0LPC_LACEY_53,Lacey,Harmon,lacey@lonepinecattle.example,(541) 555-2689,Owner,001Ax0LPC2026Q3A1,La Pine
003Ax0AVR_DWAYN_54,Dwayne,Lindqvist,dwayne@aspenvalleyranch.example,(541) 555-2702,Herd Manager,001Ax0AVR2026Q4A1,Sisters
003Ax0BCL_NINA_55,Nina,Calloway,,(541) 555-2715,Foreman,001Ax0BCL2026Q3A1,Prineville
003Ax0SRR_SAM_56,Sam,Okafor,sam@smithrockranch.example,(541) 555-2728,Foreman,001Ax0SRR2026Q4A1,Terrebonne
003Ax0TSC_LACEY_57,Lacey,Quintana,lacey@threesisterscattle.example,(541) 555-2741,Herd Manager,001Ax0TSC2026Q3A1,Sisters
003Ax0OCH_BRETT_58,Brett,Yarborough,,(541) 555-2754,Foreman,001Ax0OCH2026Q4A1,Prineville
003Ax0PMR_COLE_59,Cole,Renner,cole@pinemountainranch.example,(541) 555-2767,Owner,001Ax0PMR2026Q4A1,Brothers
003Ax0JRE_SAM_60,Sam,O'Brien,sam@juniperridgeequine.example,(541) 555-2780,Managing Member,001Ax0JRE2026Q3A1,Bend
003Ax0HND_BRETT_61,Brett,Henderson,brett@hendersonranch.com,(541) 555-2793,Herd Manager,001Ax0HND2026Q4A1,Terrebonne
003Ax0WAT_BRETT_62,Brett,Watson,brett@watson-cattle.example,(541) 555-2806,Owner,001Ax0WAT2026Q3A1,Powell Butte
003Ax0KRA_JOEL_63,Joel,Krasicki,,(541) 555-2819,Ranch Hand,001Ax0KRA2026Q3A1,Prineville
003Ax0BLK_NINA_64,Nina,Blackwood,,(541) 555-2832,Managing Member,001Ax0BLK2026Q3A1,Redmond
003Ax0MER_BRETT_65,Brett,Mercer,,(541) 555-2845,Foreman,001Ax0MER2026Q3A1,Bend
003Ax0DEL_EDDIE_66,Eddie,Delgado,eddie@deltabarranch.example,(541) 555-2858,Owner / Operator,001Ax0DEL2026Q4A1,Prineville
003Ax0HOL_NINA_67,Nina,Holbrook,nina@holbrookranch.example,(541) 555-2871,Owner,001Ax0HOL2026Q4A1,Terrebonne
003Ax0SAN_REBA_68,Reba,Sanders,reba@sanderslivestock.example,(541) 555-2884,Ranch Hand,001Ax0SAN2026Q4A1,Madras
003Ax0PRI_EDDIE_69,Eddie,Prieto,,(541) 555-2897,Ranch Hand,001Ax0PRI2026Q4A1,Culver
003Ax0VOG_COLE_70,Cole,Vogel,,(541) 555-2910,Managing Member,001Ax0VOG2026Q4A1,Powell Butte
003Ax0ORT_BRETT_71,Brett,Ortega,brett@ortegaranch.example,(541) 555-2923,Owner,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_COLE_72,Cole,Nichols,cole@nicholsdairy.example,(541) 555-2936,Owner / Operator,001Ax0NIC2026Q4A1,Redmond
003Ax0BLA_REBA_73,Reba,Blain,,(541) 555-2949,Herd Manager,001Ax0BLA2026Q4A1,Sisters
003Ax0CRC_COLE_74,Cole,Foster,,(541) 555-2962,Foreman,001Ax0CRC2026Q4A1,Prineville
003Ax0HLR_BRETT_75,Brett,Mathis,,(541) 555-2975,Managing Member,001Ax0HLR2026Q4A1,Brothers
003Ax0JHR_BRETT_76,Brett,Sturgis,brett@juniperhollow.example,(541) 555-2988,Foreman,001Ax0JHR2026Q4A1,Tumalo
003Ax0TET_REBA_77,Reba,Tetherow,reba@tetherowcattle.example,(541) 555-3001,Owner,001Ax0TET2026Q3A1,Bend
003Ax0SGF_LACEY_78,Lacey,Pruitt,,(541) 555-3014,Owner,001Ax0SGF2026Q4A1,Madras
003Ax0BFR_DWAYN_79,Dwayne,Conway,dwayne@bigfallsranch.example,(541) 555-3027,Managing Member,001Ax0BFR2026Q3A1,Culver
003Ax0PHC_COLE_80,Cole,Doyle,cole@paintedhillscattle.example,(541) 555-3040,Owner / Operator,001Ax0PHC2026Q3A1,Mitchell
003Ax0DMR_DWAYN_81,Dwayne,Mosier,dwayne@diamondmranch.example,(541) 555-3053,Bookkeeper,001Ax0DMR2026Q4A1,Powell Butte
003Ax0WYC_COLE_82,Cole,Beckett,cole@wychuscreek.example,(541) 555-3066,Foreman,001Ax0WYC2026Q4A1,Sisters
003Ax0LPC_LACEY_83,Lacey,Harmon,lacey@lonepinecattle.example,(541) 555-3079,Herd Manager,001Ax0LPC2026Q3A1,La Pine
003Ax0AVR_EDDIE_84,Eddie,Lindqvist,,(541) 555-3092,Foreman,001Ax0AVR2026Q4A1,Sisters
003Ax0BCL_LACEY_85,Lacey,Calloway,lacey@bearcreeklivestock.example,(541) 555-3105,Owner / Operator,001Ax0BCL2026Q4A1,Prineville
003Ax0SRR_JOEL_86,Joel,Okafor,joel@smithrockranch.example,(541) 555-3118,Herd Manager,001Ax0SRR2026Q3A1,Terrebonne
003Ax0TSC_LACEY_87,Lacey,Quintana,,(541) 555-3131,Owner / Operator,001Ax0TSC2026Q3A1,Sisters
003Ax0OCH_LACEY_88,Lacey,Yarborough,lacey@ochococattle.example,(541) 555-3144,Herd Manager,001Ax0OCH2026Q4A1,Prineville
003Ax0PMR_NINA_89,Nina,Renner,,(541) 555-3157,Herd Manager,001Ax0PMR2026Q3A1,Brothers
003Ax0JRE_EDDIE_90,Eddie,O'Brien,,(541) 555-3170,Owner,001Ax0JRE2026Q4A1,Bend
003Ax0HND_COLE_91,Cole,Henderson,,(541) 555-3183,Owner / Operator,001Ax0HND2026Q3A1,Terrebonne
003Ax0WAT_BRETT_92,Brett,Watson,brett@watson-cattle.example,(541) 555-3196,Ranch Hand,001Ax0WAT2026Q3A1,Powell Butte
003Ax0KRA_JOEL_93,Joel,Krasicki,,(541) 555-3209,Owner,001Ax0KRA2026Q3A1,Prineville
003Ax0BLK_REBA_94,Reba,Blackwood,reba@blackwoodcattle.example,(541) 555-3222,Foreman,001Ax0BLK2026Q3A1,Redmond
003Ax0MER_BRETT_95,Brett,Mercer,brett@mercerranch.example,(541) 555-3235,Herd Manager,001Ax0MER2026Q3A1,Bend
003Ax0DEL_SAM_96,Sam,Delgado,,(541) 555-3248,Foreman,001Ax0DEL2026Q4A1,Prineville
003Ax0HOL_LACEY_97,Lacey,Holbrook,lacey@holbrookranch.example,(541) 555-3261,Foreman,001Ax0HOL2026Q4A1,Terrebonne
003Ax0SAN_NINA_98,Nina,Sanders,nina@sanderslivestock.example,(541) 555-3274,Owner,001Ax0SAN2026Q4A1,Madras
003Ax0PRI_COLE_99,Cole,Prieto,cole@prietoheifers.example,(541) 555-3287,Owner / Operator,001Ax0PRI2026Q4A1,Culver
003Ax0VOG_BRETT_00,Brett,Vogel,,(541) 555-3300,Owner,001Ax0VOG2026Q3A1,Powell Butte
003Ax0ORT_LACEY_01,Lacey,Ortega,lacey@ortegaranch.example,(541) 555-3313,Bookkeeper,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_NINA_02,Nina,Nichols,,(541) 555-3326,Herd Manager,001Ax0NIC2026Q3A1,Redmond
003Ax0BLA_EDDIE_03,Eddie,Blain,,(541) 555-3339,Managing Member,001Ax0BLA2026Q3A1,Sisters
003Ax0CRC_EDDIE_04,Eddie,Foster,eddie@crookedrivercattle.example,(541) 555-3352,Ranch Hand,001Ax0CRC2026Q3A1,Prineville
003Ax0HLR_EDDIE_05,Eddie,Mathis,eddie@highlonesomeranch.example,(541) 555-3365,Ranch Hand,001Ax0HLR2026Q3A1,Brothers
003Ax0JHR_NINA_06,Nina,Sturgis,nina@juniperhollow.example,(541) 555-3378,Owner,001Ax0JHR2026Q3A1,Tumalo
003Ax0TET_DWAYN_07,Dwayne,Tetherow,dwayne@tetherowcattle.example,(541) 555-3391,Bookkeeper,001Ax0TET2026Q4A1,Bend
003Ax0SGF_LACEY_08,Lacey,Pruitt,lacey@sageflatlivestock.example,(541) 555-3404,Owner,001Ax0SGF2026Q4A1,Madras
003Ax0BFR_SAM_09,Sam,Conway,sam@bigfallsranch.example,(541) 555-3417,Bookkeeper,001Ax0BFR2026Q3A1,Culver
003Ax0PHC_EDDIE_10,Eddie,Doyle,,(541) 555-3430,Owner / Operator,001Ax0PHC2026Q3A1,Mitchell
003Ax0DMR_COLE_11,Cole,Mosier,,(541) 555-3443,Herd Manager,001Ax0DMR2026Q4A1,Powell Butte
003Ax0WYC_SAM_12,Sam,Beckett,,(541) 555-3456,Herd Manager,001Ax0WYC2026Q4A1,Sisters
003Ax0LPC_BRETT_13,Brett,Harmon,brett@lonepinecattle.example,(541) 555-3469,Ranch Hand,001Ax0LPC2026Q3A1,La Pine
003Ax0AVR_DWAYN_14,Dwayne,Lindqvist,,(541) 555-3482,Bookkeeper,001Ax0AVR2026Q4A1,Sisters
003Ax0BCL_JOEL_15,Joel,Calloway,joel@bearcreeklivestock.example,(541) 555-3495,Owner / Operator,001Ax0BCL2026Q4A1,Prineville
003Ax0SRR_COLE_16,Cole,Okafor,cole@smithrockranch.example,(541) 555-3508,Bookkeeper,001Ax0SRR2026Q3A1,Terrebonne
003Ax0TSC_COLE_17,Cole,Quintana,cole@threesisterscattle.example,(541) 555-3521,Managing Member,001Ax0TSC2026Q4A1,Sisters
003Ax0OCH_JOEL_18,Joel,Yarborough,joel@ochococattle.example,(541) 555-3534,Foreman,001Ax0OCH2026Q4A1,Prineville
003Ax0PMR_REBA_19,Reba,Renner,,(541) 555-3547,Managing Member,001Ax0PMR2026Q3A1,Brothers
003Ax0JRE_REBA_20,Reba,O'Brien,reba@juniperridgeequine.example,(541) 555-3560,Owner / Operator,001Ax0JRE2026Q3A1,Bend
003Ax0HND_BRETT_21,Brett,Henderson,brett@hendersonranch.com,(541) 555-3573,Foreman,001Ax0HND2026Q3A1,Terrebonne
003Ax0WAT_SAM_22,Sam,Watson,sam@watson-cattle.example,(541) 555-3586,Bookkeeper,001Ax0WAT2026Q3A1,Powell Butte
003Ax0KRA_JOEL_23,Joel,Krasicki,joel@krasickiranch.example,(541) 555-3599,Managing Member,001Ax0KRA2026Q3A1,Prineville
003Ax0BLK_JOEL_24,Joel,Blackwood,joel@blackwoodcattle.example,(541) 555-3612,Ranch Hand,001Ax0BLK2026Q4A1,Redmond
003Ax0MER_DWAYN_25,Dwayne,Mercer,,(541) 555-3625,Managing Member,001Ax0MER2026Q3A1,Bend
003Ax0DEL_COLE_26,Cole,Delgado,cole@deltabarranch.example,(541) 555-3638,Owner / Operator,001Ax0DEL2026Q4A1,Prineville
003Ax0HOL_REBA_27,Reba,Holbrook,reba@holbrookranch.example,(541) 555-3651,Bookkeeper,001Ax0HOL2026Q4A1,Terrebonne
003Ax0SAN_JOEL_28,Joel,Sanders,,(541) 555-3664,Owner,001Ax0SAN2026Q4A1,Madras
003Ax0PRI_COLE_29,Cole,Prieto,cole@prietoheifers.example,(541) 555-3677,Owner,001Ax0PRI2026Q3A1,Culver
003Ax0VOG_NINA_30,Nina,Vogel,,(541) 555-3690,Owner,001Ax0VOG2026Q4A1,Powell Butte
003Ax0ORT_BRETT_31,Brett,Ortega,,(541) 555-3703,Bookkeeper,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_LACEY_32,Lacey,Nichols,lacey@nicholsdairy.example,(541) 555-3716,Foreman,001Ax0NIC2026Q4A1,Redmond
003Ax0BLA_COLE_33,Cole,Blain,,(541) 555-3729,Ranch Hand,001Ax0BLA2026Q3A1,Sisters
003Ax0CRC_DWAYN_34,Dwayne,Foster,,(541) 555-3742,Managing Member,001Ax0CRC2026Q4A1,Prineville
003Ax0HLR_JOEL_35,Joel,Mathis,joel@highlonesomeranch.example,(541) 555-3755,Owner,001Ax0HLR2026Q3A1,Brothers
003Ax0JHR_REBA_36,Reba,Sturgis,reba@juniperhollow.example,(541) 555-3768,Foreman,001Ax0JHR2026Q4A1,Tumalo
003Ax0TET_REBA_37,Reba,Tetherow,reba@tetherowcattle.example,(541) 555-3781,Foreman,001Ax0TET2026Q4A1,Bend
003Ax0SGF_BRETT_38,Brett,Pruitt,brett@sageflatlivestock.example,(541) 555-3794,Owner,001Ax0SGF2026Q3A1,Madras
003Ax0BFR_COLE_39,Cole,Conway,,(541) 555-3807,Bookkeeper,001Ax0BFR2026Q3A1,Culver
003Ax0PHC_EDDIE_40,Eddie,Doyle,eddie@paintedhillscattle.example,(541) 555-3820,Bookkeeper,001Ax0PHC2026Q4A1,Mitchell
003Ax0DMR_REBA_41,Reba,Mosier,reba@diamondmranch.example,(541) 555-3833,Owner / Operator,001Ax0DMR2026Q3A1,Powell Butte
003Ax0WYC_NINA_42,Nina,Beckett,nina@wychuscreek.example,(541) 555-3846,Ranch Hand,001Ax0WYC2026Q3A1,Sisters
003Ax0LPC_COLE_43,Cole,Harmon,cole@lonepinecattle.example,(541) 555-3859,Owner / Operator,001Ax0LPC2026Q3A1,La Pine
003Ax0AVR_JOEL_44,Joel,Lindqvist,joel@aspenvalleyranch.example,(541) 555-3872,Managing Member,001Ax0AVR2026Q4A1,Sisters
003Ax0BCL_COLE_45,Cole,Calloway,,(541) 555-3885,Owner,001Ax0BCL2026Q3A1,Prineville
003Ax0SRR_NINA_46,Nina,Okafor,nina@smithrockranch.example,(541) 555-3898,Ranch Hand,001Ax0SRR2026Q4A1,Terrebonne
003Ax0TSC_EDDIE_47,Eddie,Quintana,eddie@threesisterscattle.example,(541) 555-3911,Bookkeeper,001Ax0TSC2026Q4A1,Sisters
003Ax0OCH_DWAYN_48,Dwayne,Yarborough,dwayne@ochococattle.example,(541) 555-3924,Herd Manager,001Ax0OCH2026Q3A1,Prineville
003Ax0PMR_REBA_49,Reba,Renner,reba@pinemountainranch.example,(541) 555-3937,Herd Manager,001Ax0PMR2026Q3A1,Brothers
003Ax0JRE_LACEY_50,Lacey,O'Brien,,(541) 555-3950,Bookkeeper,001Ax0JRE2026Q4A1,Bend
003Ax0HND_SAM_51,Sam,Henderson,sam@hendersonranch.com,(541) 555-3963,Managing Member,001Ax0HND2026Q4A1,Terrebonne
003Ax0WAT_SAM_52,Sam,Watson,sam@watson-cattle.example,(541) 555-3976,Bookkeeper,001Ax0WAT2026Q3A1,Powell Butte
003Ax0KRA_EDDIE_53,Eddie,Krasicki,eddie@krasickiranch.example,(541) 555-3989,Ranch Hand,001Ax0KRA2026Q3A1,Prineville
003Ax0BLK_EDDIE_54,Eddie,Blackwood,eddie@blackwoodcattle.example,(541) 555-4002,Managing Member,001Ax0BLK2026Q3A1,Redmond
003Ax0MER_NINA_55,Nina,Mercer,nina@mercerranch.example,(541) 555-4015,Managing Member,001Ax0MER2026Q3A1,Bend
003Ax0DEL_COLE_56,Cole,Delgado,,(541) 555-4028,Herd Manager,001Ax0DEL2026Q4A1,Prineville
003Ax0HOL_SAM_57,Sam,Holbrook,,(541) 555-4041,Managing Member,001Ax0HOL2026Q4A1,Terrebonne
003Ax0SAN_NINA_58,Nina,Sanders,nina@sanderslivestock.example,(541) 555-4054,Foreman,001Ax0SAN2026Q3A1,Madras
003Ax0PRI_NINA_59,Nina,Prieto,nina@prietoheifers.example,(541) 555-4067,Owner,001Ax0PRI2026Q3A1,Culver
003Ax0VOG_COLE_60,Cole,Vogel,cole@vogelcattle.example,(541) 555-4080,Foreman,001Ax0VOG2026Q4A1,Powell Butte
003Ax0ORT_NINA_61,Nina,Ortega,nina@ortegaranch.example,(541) 555-4093,Herd Manager,001Ax0ORT2026Q4A1,Tumalo
003Ax0NIC_NINA_62,Nina,Nichols,,(541) 555-4106,Bookkeeper,001Ax0NIC2026Q3A1,Redmond
003Ax0BLA_SAM_63,Sam,Blain,sam@blainbros.example,(541) 555-4119,Ranch Hand,001Ax0BLA2026Q4A1,Sisters
003Ax0CRC_SAM_64,Sam,Foster,sam@crookedrivercattle.example,(541) 555-4132,Managing Member,001Ax0CRC2026Q4A1,Prineville
003Ax0HLR_DWAYN_65,Dwayne,Mathis,dwayne@highlonesomeranch.example,(541) 555-4145,Foreman,001Ax0HLR2026Q3A1,Brothers
003Ax0JHR_REBA_66,Reba,Sturgis,reba@juniperhollow.example,(541) 555-4158,Bookkeeper,001Ax0JHR2026Q3A1,Tumalo
003Ax0TET_SAM_67,Sam,Tetherow,sam@tetherowcattle.example,(541) 555-4171,Ranch Hand,001Ax0TET2026Q4A1,Bend
003Ax0SGF_EDDIE_68,Eddie,Pruitt,eddie@sageflatlivestock.example,(541) 555-4184,Owner / Operator,001Ax0SGF2026Q3A1,Madras
003Ax0BFR_SAM_69,Sam,Conway,sam@bigfallsranch.example,(541) 555-4197,Foreman,001Ax0BFR2026Q3A1,Culver
003Ax0PHC_EDDIE_70,Eddie,Doyle,eddie@paintedhillscattle.example,(541) 555-4210,Ranch Hand,001Ax0PHC2026Q4A1,Mitchell
003Ax0DMR_COLE_71,Cole,Mosier,,(541) 555-4223,Ranch Hand,001Ax0DMR2026Q4A1,Powell Butte
003Ax0WYC_NINA_72,Nina,Beckett,nina@wychuscreek.example,(541) 555-4236,Owner / Operator,001Ax0WYC2026Q3A1,Sisters
003Ax0LPC_DWAYN_73,Dwayne,Harmon,dwayne@lonepinecattle.example,(541) 555-4249,Herd Manager,001Ax0LPC2026Q4A1,La Pine
003Ax0AVR_DWAYN_74,Dwayne,Lindqvist,,(541) 555-4262,Foreman,001Ax0AVR2026Q3A1,Sisters
003Ax0BCL_JOEL_75,Joel,Calloway,,(541) 555-4275,Owner,001Ax0BCL2026Q3A1,Prineville
003Ax0SRR_REBA_76,Reba,Okafor,reba@smithrockranch.example,(541) 555-4288,Foreman,001Ax0SRR2026Q3A1,Terrebonne
003Ax0TSC_DWAYN_77,Dwayne,Quintana,dwayne@threesisterscattle.example,(541) 555-4301,Managing Member,001Ax0TSC2026Q3A1,Sisters
003Ax0OCH_BRETT_78,Brett,Yarborough,brett@ochococattle.example,(541) 555-4314,Owner / Operator,001Ax0OCH2026Q3A1,Prineville
003Ax0PMR_COLE_79,Cole,Renner,cole@pinemountainranch.example,(541) 555-4327,Ranch Hand,001Ax0PMR2026Q4A1,Brothers
