contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
contac-00044,Harbor summit 44,Alex,Braun,riley.richter044@example.com,delta-44,alpha-44,open,83
contac-00045,Cedar river 45,Jamie,Arnold,nora.berg045@example.com,summit-45,iris-45,closed,58
contac-00046,Haze grove 46,Rowan,Wolf,avery.berg046@example.com,coral-46,summit-46,open,125
contac-00047,Umber bravo 47,Timo,Lorenz,rowan.wolf047@example.com,ember-47,meadow-47,pending,280
contac-00048,Orbit coral 48,Jamie,Berg,casey.schulz048@example.com,quartz-48,cedar-48,closed,590
contac-00049,Pine haze 49,Jordan,Sommer,taylor.frank049@example.com,meadow-49,coral-49,open,325
contac-00050,Delta coral 50,Rowan,Richter,devon.vogel050@example.com,alpha-50,cedar-50,pending,124
contac-00051,Orbit iris 51,Emil,Koch,taylor.richter051@example.com,river-51,harbor-51,standard,20
contac-00052,Frost iris 52,Riley,Richter,avery.busch052@example.com,summit-52,jade-52,pending,400
contac-00053,Bravo river 53,Casey,Sommer,sven.busch053@example.com,bravo-53,haze-53,closed,92
contac-00054,Haze coral 54,Blair,Arnold,timo.haas054@example.com,meadow-54,harbor-54,open,426
contac-00055,Harbor delta 55,Parker,Busch,mara.frank055@example.com,bravo-55,violet-55,open,355
contac-00056,Pine grove 56,Jordan,Frank,sam.lorenz056@example.com,iris-56,pine-56,pending,559
contac-00057,Pine tidal 57,Alex,Sommer,inga.vogel057@example.com,river-57,river-57,general,560
contac-00058,River iris 58,Reese,Busch,parker.berg058@example.com,frost-58,grove-58,open,37
contac-00059,Bravo alpha 59,Sage,Lorenz,paul.arnold059@example.com,harbor-59,alpha-59,standard,391
contac-00060,Frost orbit 60,Morgan,Wolf,inga.klein060@example.com,frost-60,quartz-60,active,876
contac-00061,Zephyr orbit 61,Nora,Meyer,jamie.meyer061@example.com,pine-61,summit-61,standard,292
contac-00062,Cedar umber 62,Quinn,Sommer,nora.arnold062@example.com,cedar-62,quartz-62,pending,549
contac-00063,Summit alpha 63,Emil,Richter,alex.busch063@example.com,iris-63,haze-63,closed,485
contac-00064,Pine ember 64,Parker,Schulz,blair.wolf064@example.com,violet-64,willow-64,standard,428
contac-00065,Pine alpha 65,Emil,Winter,timo.berg065@example.com,zephyr-65,willow-65,pending,764
contac-00066,Coral grove 66,Devon,Schulz,sam.meyer066@example.com,alpha-66,iris-66,general,473
contac-00067,Frost orbit 67,Reese,Winter,inga.winter067@example.com,cedar-67,river-67,active,516
contac-00068,River violet 68,Reese,Vogel,taylor.arnold068@example.com,harbor-68,iris-68,open,628
contac-00069,Grove quartz 69,Nora,Busch,rowan.arnold069@example.com,willow-69,summit-69,standard,76
contac-00070,Umber iris 70,Rowan,Arnold,alex.busch070@example.com,willow-70,haze-70,active,31
contac-00071,Quartz violet 71,Lena,Haas,quinn.meyer071@example.com,pine-71,willow-71,open,337
contac-00072,Violet iris 72,Sage,Winter,blair.vogel072@example.com,zephyr-72,alpha-72,general,454
contac-00073,Harbor zephyr 73,Riley,Meyer,avery.koch073@example.com,bravo-73,meadow-73,pending,340
contac-00074,Alpha pine 74,Sam,Richter,riley.arnold074@example.com,alpha-74,violet-74,general,848
contac-00075,Cedar ember 75,Riley,Schulz,sven.braun075@example.com,pine-75,iris-75,open,835
contac-00076,Coral alpha 76,Parker,Wolf,paul.wolf076@example.com,quartz-76,umber-76,closed,533
contac-00077,Summit harbor 77,Casey,Berg,morgan.busch077@example.com,tidal-77,tidal-77,open,584
contac-00078,Delta pine 78,Jordan,Schulz,lena.berg078@example.com,umber-78,umber-78,closed,540
contac-00079,Violet orbit 79,Avery,Schulz,morgan.winter079@example.com,grove-79,coral-79,open,161
contac-00080,River harbor 80,Avery,Haas,avery.haas080@example.com,willow-80,river-80,pending,390
contac-00081,Grove harbor 81,Sven,Richter,devon.richter081@example.com,violet-81,coral-81,active,201
contac-00082,Orbit frost 82,Alex,Wolf,timo.vogel082@example.com,alpha-82,umber-82,pending,640
contac-00083,Zephyr ember 83,Sven,Arnold,casey.berg083@example.com,pine-83,orbit-83,closed,453
contac-00084,Zephyr coral 84,Riley,Wolf,inga.koch084@example.com,zephyr-84,grove-84,active,174
contac-00085,Coral coral 85,Emil,Wolf,parker.klein085@example.com,summit-85,cedar-85,active,78
contac-00086,Kelp frost 86,Sage,Meyer,jamie.richter086@example.com,coral-86,umber-86,standard,884
contac-00087,Violet frost 87,Alex,Arnold,reese.frank087@example.com,delta-87,summit-87,general,468
contac-00088,Jade cedar 88,Rowan,Klein,quinn.schulz088@example.com,delta-88,tidal-88,general,790
contac-00089,Meadow orbit 89,Inga,Meyer,nora.braun089@example.com,willow-89,orbit-89,pending,851
contac-00090,Harbor coral 90,Emil,Sommer,inga.busch090@example.com,delta-90,iris-90,active,120
contac-00091,River alpha 91,Taylor,Berg,jamie.schulz091@example.com,haze-91,kelp-91,standard,130
contac-00092,Bravo ember 92,Emil,Wolf,inga.frank092@example.com,tidal-92,violet-92,general,696
contac-00093,Iris pine 93,Morgan,Lorenz,quinn.sommer093@example.com,haze-93,iris-93,closed,274
contac-00094,Iris delta 94,Devon,Sommer,paul.koch094@example.com,grove-94,haze-94,general,484
contac-00095,Violet iris 95,Sam,Berg,sage.frank095@example.com,quartz-95,umber-95,general,639
contac-00096,Meadow cedar 96,Nora,Schulz,mara.richter096@example.com,umber-96,grove-96,open,369
contac-00097,Violet kelp 97,Timo,Klein,jamie.busch097@example.com,quartz-97,pine-97,general,688
contac-00098,Ember delta 98,Jordan,Sommer,mara.sommer098@example.com,pine-98,jade-98,pending,165
contac-00099,Umber quartz 99,Riley,Frank,taylor.klein099@example.com,orbit-99,quartz-99,standard,123
contac-00100,Ember haze 100,Devon,Braun,reese.haas100@example.com,harbor-100,orbit-100,standard,324
