id,calendar_id,summary,description,location,start,end,all_day,status,creator,organizer,recurrence,visibility
evt-0018,ridgewood-shared,Guidance Check In,Guidance Check In session 18.,Arts Wing,2026-10-08T09:00:00-05:00,2026-10-08T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0019,mary-work,Facilities Walkthrough,Facilities Walkthrough session 19.,Gymnasium,2026-10-10T10:00:00-05:00,2026-10-10T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0020,family,Budget Review,Budget Review session 20.,Portable A,2026-10-12T11:00:00-05:00,2026-10-12T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0021,family,Community Partnership Call,Community Partnership Call session 21.,Portable B,2026-10-14T12:00:00-05:00,2026-10-14T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0022,ridgewood-shared,PD Planning,PD Planning session 22.,Library Learning Commons,2026-10-16T13:00:00-05:00,2026-10-16T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0023,mary-work,Grade Nine Transition,Grade Nine Transition session 23.,Main Office,2026-10-18T14:00:00-05:00,2026-10-18T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0024,family,Staff Meeting,Staff Meeting session 24.,Main Building,2026-10-20T09:00:00-05:00,2026-10-20T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0025,mary-work,Department Head Meeting,Department Head Meeting session 25.,Science Wing,2026-10-22T10:00:00-05:00,2026-10-22T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0026,ridgewood-shared,Parent Council,Parent Council session 26.,Arts Wing,2026-10-24T11:00:00-05:00,2026-10-24T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0027,ridgewood-shared,Equity Committee,Equity Committee session 27.,Gymnasium,2026-10-26T12:00:00-05:00,2026-10-26T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0028,mary-work,Wellness Committee,Wellness Committee session 28.,Portable A,2026-10-28T13:00:00-05:00,2026-10-28T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0029,mary-work,Class Coverage,Class Coverage session 29.,Portable B,2026-10-30T14:00:00-05:00,2026-10-30T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0030,mary-work,Guidance Check In,Guidance Check In session 30.,Library Learning Commons,2026-11-01T09:00:00-05:00,2026-11-01T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0031,family,Facilities Walkthrough,Facilities Walkthrough session 31.,Main Office,2026-11-03T10:00:00-05:00,2026-11-03T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0032,mary-work,Budget Review,Budget Review session 32.,Main Building,2026-11-05T11:00:00-05:00,2026-11-05T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0033,mary-work,Community Partnership Call,Community Partnership Call session 33.,Science Wing,2026-11-07T12:00:00-05:00,2026-11-07T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0034,ridgewood-shared,PD Planning,PD Planning session 34.,Arts Wing,2026-11-09T13:00:00-05:00,2026-11-09T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0035,ridgewood-shared,Grade Nine Transition,Grade Nine Transition session 35.,Gymnasium,2026-11-11T14:00:00-05:00,2026-11-11T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0036,family,Staff Meeting,Staff Meeting session 36.,Portable A,2026-11-13T09:00:00-05:00,2026-11-13T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0037,family,Department Head Meeting,Department Head Meeting session 37.,Portable B,2026-11-15T10:00:00-05:00,2026-11-15T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0038,mary-work,Parent Council,Parent Council session 38.,Library Learning Commons,2026-11-17T11:00:00-05:00,2026-11-17T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0039,mary-work,Equity Committee,Equity Committee session 39.,Main Office,2026-11-19T12:00:00-05:00,2026-11-19T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0040,mary-work,Wellness Committee,Wellness Committee session 40.,Main Building,2026-11-21T13:00:00-05:00,2026-11-21T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0041,ridgewood-shared,Class Coverage,Class Coverage session 41.,Science Wing,2026-11-23T14:00:00-05:00,2026-11-23T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0042,family,Guidance Check In,Guidance Check In session 42.,Arts Wing,2026-11-25T09:00:00-05:00,2026-11-25T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0043,ridgewood-shared,Facilities Walkthrough,Facilities Walkthrough session 43.,Gymnasium,2026-11-27T10:00:00-05:00,2026-11-27T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0044,ridgewood-shared,Budget Review,Budget Review session 44.,Portable A,2026-11-29T11:00:00-05:00,2026-11-29T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0045,ridgewood-shared,Community Partnership Call,Community Partnership Call session 45.,Portable B,2026-12-01T12:00:00-05:00,2026-12-01T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0046,family,PD Planning,PD Planning session 46.,Library Learning Commons,2026-12-03T13:00:00-05:00,2026-12-03T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0047,ridgewood-shared,Grade Nine Transition,Grade Nine Transition session 47.,Main Office,2026-12-05T14:00:00-05:00,2026-12-05T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0048,family,Staff Meeting,Staff Meeting session 48.,Main Building,2026-12-07T09:00:00-05:00,2026-12-07T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0049,family,Department Head Meeting,Department Head Meeting session 49.,Science Wing,2026-12-09T10:00:00-05:00,2026-12-09T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0050,ridgewood-shared,Parent Council,Parent Council session 50.,Arts Wing,2026-12-11T11:00:00-05:00,2026-12-11T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0051,mary-work,Equity Committee,Equity Committee session 51.,Gymnasium,2026-12-13T12:00:00-05:00,2026-12-13T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0052,family,Wellness Committee,Wellness Committee session 52.,Portable A,2026-12-15T13:00:00-05:00,2026-12-15T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0053,ridgewood-shared,Class Coverage,Class Coverage session 53.,Portable B,2026-12-17T14:00:00-05:00,2026-12-17T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0054,mary-work,Guidance Check In,Guidance Check In session 54.,Library Learning Commons,2026-12-19T09:00:00-05:00,2026-12-19T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0055,family,Facilities Walkthrough,Facilities Walkthrough session 55.,Main Office,2026-12-21T10:00:00-05:00,2026-12-21T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0056,mary-work,Budget Review,Budget Review session 56.,Main Building,2026-12-23T11:00:00-05:00,2026-12-23T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0057,ridgewood-shared,Community Partnership Call,Community Partnership Call session 57.,Science Wing,2026-12-25T12:00:00-05:00,2026-12-25T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0058,mary-work,PD Planning,PD Planning session 58.,Arts Wing,2026-12-27T13:00:00-05:00,2026-12-27T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0059,family,Grade Nine Transition,Grade Nine Transition session 59.,Gymnasium,2026-12-29T14:00:00-05:00,2026-12-29T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0060,ridgewood-shared,Staff Meeting,Staff Meeting session 60.,Portable A,2026-12-31T09:00:00-05:00,2026-12-31T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0061,family,Department Head Meeting,Department Head Meeting session 61.,Portable B,2027-01-02T10:00:00-05:00,2027-01-02T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0062,ridgewood-shared,Parent Council,Parent Council session 62.,Library Learning Commons,2027-01-04T11:00:00-05:00,2027-01-04T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0063,family,Equity Committee,Equity Committee session 63.,Main Office,2027-01-06T12:00:00-05:00,2027-01-06T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0064,mary-work,Wellness Committee,Wellness Committee session 64.,Main Building,2027-01-08T13:00:00-05:00,2027-01-08T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0065,mary-work,Class Coverage,Class Coverage session 65.,Science Wing,2027-01-10T14:00:00-05:00,2027-01-10T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0066,family,Guidance Check In,Guidance Check In session 66.,Arts Wing,2027-01-12T09:00:00-05:00,2027-01-12T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0067,ridgewood-shared,Facilities Walkthrough,Facilities Walkthrough session 67.,Gymnasium,2027-01-14T10:00:00-05:00,2027-01-14T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0068,family,Budget Review,Budget Review session 68.,Portable A,2027-01-16T11:00:00-05:00,2027-01-16T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0069,family,Community Partnership Call,Community Partnership Call session 69.,Portable B,2027-01-18T12:00:00-05:00,2027-01-18T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0070,mary-work,PD Planning,PD Planning session 70.,Library Learning Commons,2027-01-20T13:00:00-05:00,2027-01-20T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0071,ridgewood-shared,Grade Nine Transition,Grade Nine Transition session 71.,Main Office,2027-01-22T14:00:00-05:00,2027-01-22T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0072,mary-work,Staff Meeting,Staff Meeting session 72.,Main Building,2027-01-24T09:00:00-05:00,2027-01-24T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0073,family,Department Head Meeting,Department Head Meeting session 73.,Science Wing,2027-01-26T10:00:00-05:00,2027-01-26T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0074,ridgewood-shared,Parent Council,Parent Council session 74.,Arts Wing,2027-01-28T11:00:00-05:00,2027-01-28T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0075,mary-work,Equity Committee,Equity Committee session 75.,Gymnasium,2027-01-30T12:00:00-05:00,2027-01-30T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0076,mary-work,Wellness Committee,Wellness Committee session 76.,Portable A,2027-02-01T13:00:00-05:00,2027-02-01T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0077,mary-work,Class Coverage,Class Coverage session 77.,Portable B,2027-02-03T14:00:00-05:00,2027-02-03T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0078,mary-work,Guidance Check In,Guidance Check In session 78.,Library Learning Commons,2027-02-05T09:00:00-05:00,2027-02-05T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0079,family,Facilities Walkthrough,Facilities Walkthrough session 79.,Main Office,2027-02-07T10:00:00-05:00,2027-02-07T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0080,ridgewood-shared,Budget Review,Budget Review session 80.,Main Building,2027-02-09T11:00:00-05:00,2027-02-09T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0081,ridgewood-shared,Community Partnership Call,Community Partnership Call session 81.,Science Wing,2027-02-11T12:00:00-05:00,2027-02-11T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0082,mary-work,PD Planning,PD Planning session 82.,Arts Wing,2027-02-13T13:00:00-05:00,2027-02-13T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0083,family,Grade Nine Transition,Grade Nine Transition session 83.,Gymnasium,2027-02-15T14:00:00-05:00,2027-02-15T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0084,mary-work,Staff Meeting,Staff Meeting session 84.,Portable A,2027-02-17T09:00:00-05:00,2027-02-17T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0085,mary-work,Department Head Meeting,Department Head Meeting session 85.,Portable B,2027-02-19T10:00:00-05:00,2027-02-19T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0086,ridgewood-shared,Parent Council,Parent Council session 86.,Library Learning Commons,2027-02-21T11:00:00-05:00,2027-02-21T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0087,family,Equity Committee,Equity Committee session 87.,Main Office,2027-02-23T12:00:00-05:00,2027-02-23T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0088,ridgewood-shared,Wellness Committee,Wellness Committee session 88.,Main Building,2027-02-25T13:00:00-05:00,2027-02-25T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0089,ridgewood-shared,Class Coverage,Class Coverage session 89.,Science Wing,2027-02-27T14:00:00-05:00,2027-02-27T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0090,mary-work,Guidance Check In,Guidance Check In session 90.,Arts Wing,2027-03-01T09:00:00-05:00,2027-03-01T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0091,ridgewood-shared,Facilities Walkthrough,Facilities Walkthrough session 91.,Gymnasium,2027-03-03T10:00:00-05:00,2027-03-03T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0092,family,Budget Review,Budget Review session 92.,Portable A,2027-03-05T11:00:00-05:00,2027-03-05T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0093,family,Community Partnership Call,Community Partnership Call session 93.,Portable B,2027-03-07T12:00:00-05:00,2027-03-07T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0094,mary-work,PD Planning,PD Planning session 94.,Library Learning Commons,2027-03-09T13:00:00-05:00,2027-03-09T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0095,mary-work,Grade Nine Transition,Grade Nine Transition session 95.,Main Office,2027-03-11T14:00:00-05:00,2027-03-11T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0096,family,Staff Meeting,Staff Meeting session 96.,Main Building,2027-03-13T09:00:00-05:00,2027-03-13T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0097,ridgewood-shared,Department Head Meeting,Department Head Meeting session 97.,Science Wing,2027-03-15T10:00:00-05:00,2027-03-15T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0098,family,Parent Council,Parent Council session 98.,Arts Wing,2027-03-17T11:00:00-05:00,2027-03-17T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0099,family,Equity Committee,Equity Committee session 99.,Gymnasium,2027-03-19T12:00:00-05:00,2027-03-19T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0100,mary-work,Wellness Committee,Wellness Committee session 100.,Portable A,2027-03-21T13:00:00-05:00,2027-03-21T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0101,family,Class Coverage,Class Coverage session 101.,Portable B,2027-03-23T14:00:00-05:00,2027-03-23T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0102,family,Guidance Check In,Guidance Check In session 102.,Library Learning Commons,2027-03-25T09:00:00-05:00,2027-03-25T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0103,family,Facilities Walkthrough,Facilities Walkthrough session 103.,Main Office,2027-03-27T10:00:00-05:00,2027-03-27T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0104,ridgewood-shared,Budget Review,Budget Review session 104.,Main Building,2027-03-29T11:00:00-05:00,2027-03-29T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0105,family,Community Partnership Call,Community Partnership Call session 105.,Science Wing,2027-03-31T12:00:00-05:00,2027-03-31T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,RRULE:FREQ=WEEKLY;COUNT=10,default
evt-0106,family,PD Planning,PD Planning session 106.,Arts Wing,2027-04-02T13:00:00-05:00,2027-04-02T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0107,family,Grade Nine Transition,Grade Nine Transition session 107.,Gymnasium,2027-04-04T14:00:00-05:00,2027-04-04T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0108,family,Staff Meeting,Staff Meeting session 108.,Portable A,2027-04-06T09:00:00-05:00,2027-04-06T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0109,mary-work,Department Head Meeting,Department Head Meeting session 109.,Portable B,2027-04-08T10:00:00-05:00,2027-04-08T11:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0110,ridgewood-shared,Parent Council,Parent Council session 110.,Library Learning Commons,2027-04-10T11:00:00-05:00,2027-04-10T12:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0111,family,Equity Committee,Equity Committee session 111.,Main Office,2027-04-12T12:00:00-05:00,2027-04-12T13:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0112,ridgewood-shared,Wellness Committee,Wellness Committee session 112.,Main Building,2027-04-14T13:00:00-05:00,2027-04-14T14:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0113,ridgewood-shared,Class Coverage,Class Coverage session 113.,Science Wing,2027-04-16T14:00:00-05:00,2027-04-16T15:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
evt-0114,ridgewood-shared,Guidance Check In,Guidance Check In session 114.,Arts Wing,2027-04-18T09:00:00-05:00,2027-04-18T10:00:00-05:00,false,confirmed,mary.vasquez@Finthesiss.ai,mary.vasquez@Finthesiss.ai,,default
