id,firstname,lastname,email,phone,jobtitle,company,lifecyclestage,createdate,lastmodifieddate
hct-00077,Fatima,Wallace,lead77@company77.example.com,+14165559077,Coordinator,Company 77,opportunity,2025-08-17,2026-03-19
hct-00078,Hassan,Fernandez,lead78@company78.example.com,+14165559078,Director,Company 78,opportunity,2025-08-18,2026-03-20
hct-00079,Grace,Adeyemi,lead79@company79.example.com,+14165559079,Manager,Company 79,customer,2025-08-19,2026-03-21
hct-00080,Daniel,Petrov,lead80@company80.example.com,+14165559080,Manager,Company 80,customer,2025-08-20,2026-03-22
hct-00081,Chloe,Sullivan,lead81@company81.example.com,+14165559081,Coordinator,Company 81,opportunity,2025-08-21,2026-03-23
hct-00082,Marcus,Mensah,lead82@company82.example.com,+14165559082,Manager,Company 82,customer,2025-08-22,2026-03-24
hct-00083,Nadia,Rivera,lead83@company83.example.com,+14165559083,Manager,Company 83,opportunity,2025-08-23,2026-03-25
hct-00084,Omar,Cohen,lead84@company84.example.com,+14165559084,Director,Company 84,customer,2025-08-24,2026-03-26
hct-00085,Leah,Park,lead85@company85.example.com,+14165559085,Coordinator,Company 85,lead,2025-08-25,2026-03-27
hct-00086,Kwame,Boateng,lead86@company86.example.com,+14165559086,Manager,Company 86,opportunity,2025-08-26,2026-03-28
hct-00087,Yuki,Hernandez,lead87@company87.example.com,+14165559087,Director,Company 87,opportunity,2025-08-27,2026-03-29
hct-00088,Ravi,Vidal,lead88@company88.example.com,+14165559088,Coordinator,Company 88,opportunity,2025-08-28,2026-03-30
hct-00089,Elena,Okonkwo,lead89@company89.example.com,+14165559089,Director,Company 89,lead,2025-08-29,2026-03-31
hct-00090,Tariq,Lindqvist,lead90@company90.example.com,+14165559090,Director,Company 90,opportunity,2025-08-30,2026-04-01
hct-00091,Ingrid,Antoine,lead91@company91.example.com,+14165559091,Manager,Company 91,customer,2025-08-31,2026-04-02
hct-00092,Carlos,Yamada,lead92@company92.example.com,+14165559092,Manager,Company 92,lead,2025-09-01,2026-04-03
hct-00093,Rosa,Bello,lead93@company93.example.com,+14165559093,Director,Company 93,opportunity,2025-09-02,2026-04-04
hct-00094,Eduardo,Dupont,lead94@company94.example.com,+14165559094,Manager,Company 94,opportunity,2025-09-03,2026-04-05
hct-00095,Lucia,Serrano,lead95@company95.example.com,+14165559095,Director,Company 95,lead,2025-09-04,2026-04-06
hct-00096,Patricia,Vasquez,lead96@company96.example.com,+14165559096,Coordinator,Company 96,customer,2025-09-05,2026-04-07
hct-00097,James,Nguyen,lead97@company97.example.com,+14165559097,Manager,Company 97,lead,2025-09-06,2026-04-08
hct-00098,Grace,Okafor,lead98@company98.example.com,+14165559098,Coordinator,Company 98,opportunity,2025-09-07,2026-04-09
hct-00099,Bianca,Patel,lead99@company99.example.com,+14165559099,Director,Company 99,opportunity,2025-09-08,2026-04-10
hct-00100,Simon,Chen,lead100@company100.example.com,+14165559100,Manager,Company 100,lead,2025-09-09,2026-04-11
hct-00101,Deepa,Rossi,lead101@company101.example.com,+14165559101,Manager,Company 101,opportunity,2025-09-10,2026-04-12
hct-00102,Anton,Kowalski,lead102@company102.example.com,+14165559102,Coordinator,Company 102,opportunity,2025-09-11,2026-04-13
hct-00103,Marisol,Silva,lead103@company103.example.com,+14165559103,Coordinator,Company 103,opportunity,2025-09-12,2026-04-14
hct-00104,Hiro,Ahmed,lead104@company104.example.com,+14165559104,Coordinator,Company 104,opportunity,2025-09-13,2026-04-15
hct-00105,Nina,Murphy,lead105@company105.example.com,+14165559105,Director,Company 105,lead,2025-09-14,2026-04-16
hct-00106,Kofi,Dubois,lead106@company106.example.com,+14165559106,Manager,Company 106,customer,2025-09-15,2026-04-17
hct-00107,Zara,Santos,lead107@company107.example.com,+14165559107,Director,Company 107,opportunity,2025-09-16,2026-04-18
hct-00108,Victor,Kim,lead108@company108.example.com,+14165559108,Manager,Company 108,opportunity,2025-09-17,2026-04-19
hct-00109,Lena,Reyes,lead109@company109.example.com,+14165559109,Manager,Company 109,customer,2025-09-18,2026-04-20
hct-00110,Sam,Haddad,lead110@company0.example.com,+14165559110,Director,Company 0,customer,2025-09-19,2026-04-21
hct-00111,Farah,Sharma,lead111@company1.example.com,+14165559111,Manager,Company 1,opportunity,2025-09-20,2026-04-22
hct-00112,Owen,Zhang,lead112@company2.example.com,+14165559112,Coordinator,Company 2,lead,2025-09-21,2026-04-23
hct-00113,Talia,Ali,lead113@company3.example.com,+14165559113,Coordinator,Company 3,customer,2025-09-22,2026-04-24
hct-00114,Bruno,Osei,lead114@company4.example.com,+14165559114,Coordinator,Company 4,customer,2025-09-23,2026-04-25
hct-00115,Cora,Thompson,lead115@company5.example.com,+14165559115,Coordinator,Company 5,customer,2025-09-24,2026-04-26
hct-00116,Idris,Ferreira,lead116@company6.example.com,+14165559116,Coordinator,Company 6,opportunity,2025-09-25,2026-04-27
hct-00117,Maya,Larsson,lead117@company7.example.com,+14165559117,Director,Company 7,opportunity,2025-09-26,2026-04-28
hct-00118,Reza,Novak,lead118@company8.example.com,+14165559118,Manager,Company 8,customer,2025-09-27,2026-04-29
hct-00119,Sinead,Mbeki,lead119@company9.example.com,+14165559119,Manager,Company 9,customer,2025-09-28,2026-04-30
