Id,FirstName,LastName,Email,Phone,Title,AccountId,MailingCity
003Ax0000161FD75F6,Lina,Bergstrom,lina.bergstrom@nordicoats.se,+1-212-555-0889,Brand Partnerships,001Ax00000989E5301,Stockholm
003Ax00001744D7246,Trevor,Wu,trevor.wu@freshfield.com,+1-415-555-0713,Creative Director,001Ax000010C77F3D8,San Francisco
003Ax000018614BDCA,Hannah,Cole,hannah.cole@hudsonprovisions.com,+1-518-555-0224,Marketing Director,001Ax000011B0231AF,Hudson
003Ax000019A39C255,Min,Lee,min.lee@praxafresh.com,+1-415-555-0635,Account Manager,001Ax0000012405EFC,San Francisco
003Ax000020C2826D3,Carl,Henriksen,carl.henriksen@oatly.com,+1-929-555-0568,Brand Director,001Ax000002DC6E833,Brooklyn
003Ax0000218C640BE,Naomi,Park,naomi.park@edgewaterfoodjournal.com,+1-917-555-0725,Photo Editor,001Ax000003586FA94,Brooklyn
003Ax000022DE2005C,Ben,Tucker,ben.tucker@herreracreative.com,+1-212-555-0179,Account Coordinator,001Ax000004FB634EF,New York
003Ax0000236A7BD44,Rachel,Singh,rachel.singh@cobblehillkitchen.com,+1-718-555-0296,Operations,001Ax000008EA12C43,Brooklyn
003Ax000024C310E63,Dom,Walsh,dom.walsh@brooklyngrange.com,+1-718-555-0368,Events,001Ax000012D71F9DC,Brooklyn
003Ax0000258E9EEA6,Hiro,Tanaka,hiro.tanaka@nordicoats.se,+1-212-555-0890,Regional Manager,001Ax00000989E5301,Stockholm
003Ax000026152E352,Stella,Park,stella.park@freshfield.com,+1-415-555-0714,PR Director,001Ax000010C77F3D8,San Francisco
003Ax0000277F3B992,Eve,Kowalski,eve.kowalski@tangerinemag.com,+1-212-555-0458,Art Director,001Ax0000053E0B474,New York
003Ax0000284CDC002,Tomas,Rivera,tomas.rivera@hudsonprovisions.com,+1-518-555-0225,Sales,001Ax000011B0231AF,Hudson
003Ax0000299C41D09,Ines,Vargas,ines.vargas@estrelabrooklyn.com,+1-718-555-0186,Sous Chef,001Ax000007C36CFD9,Brooklyn
003Ax000030611D4B8,Patricia,Quinn,patricia.quinn@saltandpress.com,+1-212-555-0615,Editorial Assistant,001Ax000006451811F,New York
003AX00000030001F,Avery,Lim,avery.lim@praxafresh.com,+1-415-555-0701,Cohort Producer,001AX0010000D,San Francisco
003AX000000300020,Soo,Kim,soo.kim@praxafresh.com,+1-415-555-0702,Brand Liaison,001AX0010000E,San Francisco
003AX000000300021,Naomi,Foster,naomi.foster@praxafresh.com,+1-415-555-0703,Northeast Cohort Manager,001AX0010000F,San Francisco
003AX000000300022,Eli,Greene,eli.greene@praxafresh.com,+1-415-555-0704,Editorial Producer,001AX00100010,San Francisco
003AX000000300023,Jordan,Hayes,jordan.hayes@praxafresh.com,+1-415-555-0705,Operations,001AX00100011,San Francisco
003AX000000300024,Cleo,Patel,cleo.patel@praxafresh.com,+1-415-555-0706,Senior Partnerships,001AX00100012,San Francisco
003AX000000300025,Ruth,Aoki,ruth.aoki@praxafresh.com,+1-415-555-0707,Creator Producer,001AX00100013,San Francisco
003AX000000300026,Maxine,Doyle,maxine.doyle@praxafresh.com,+1-415-555-0708,Cohort Coordinator,001AX00100014,San Francisco
003AX000000300027,Theo,Brennan,theo.brennan@praxafresh.com,+1-415-555-0709,Cohort Strategist,001AX00100015,San Francisco
003AX000000300028,Lila,Park,lila.park@praxafresh.com,+1-415-555-0710,Northeast Liaison,001AX00100016,San Francisco
003AX000000300029,Iris,Coffey,iris.coffey@praxafresh.com,+1-415-555-0711,Producer,001AX00100017,San Francisco
003AX00000030002A,Nash,Whitcomb,nash.whitcomb@praxafresh.com,+1-415-555-0712,Cohort Editor,001Ax0000012405EFC,San Francisco
003AX00000030002B,Gemma,Reyes,gemma.reyes@praxafresh.com,+1-415-555-0713,Brand Producer,001AX0010000D,San Francisco
003AX00000040002C,Jamie,Hart,jamie.hart0@mariscoffee.com,+1-518-555-0932,Brand Director,001AX00200018,Greenpoint
003AX00000040002D,Rowan,Kelly,rowan.kelly1@oatly.com,+1-917-555-0913,Producer,001Ax000002DC6E833,Brooklyn
003AX00000040002E,Jordan,Hart,jordan.hart2@hudsonprovisions.com,+1-917-555-0960,Editor,001Ax000011B0231AF,Hudson
003AX00000040002F,Riley,Garza,riley.garza3@sapmarketing.com,+1-212-555-0942,Photo Editor,001AX00200023,New York
003AX000000400030,Avery,Liu,avery.liu4@mariscoffee.com,+1-917-555-0937,Strategist,001AX00200018,Greenpoint
003AX000000400031,Quinn,Iwasaki,quinn.iwasaki5@edgewaterfoodjournal.com,+1-929-555-0817,Marketing Coordinator,001Ax000003586FA94,Brooklyn
003AX000000400032,Alex,Vega,alex.vega6@tangerinedigital.com,+1-415-555-0791,Editor,001AX0020001D,New York
003AX000000400033,Jordan,Kelly,jordan.kelly7@hudsonprovisions.com,+1-929-555-0865,Strategist,001Ax000011B0231AF,Hudson
003AX000000400034,Drew,Nakamura,drew.nakamura8@efjprint.com,+1-415-555-0834,Account Director,001AX00200024,Brooklyn
003AX000000400035,Riley,Diaz,riley.diaz9@chkevents.com,+1-415-555-0738,Account Director,001AX00200020,Brooklyn
003AX000000400036,Drew,Vega,drew.vega10@brooklyngrange.com,+1-929-555-0987,Production Manager,001Ax000012D71F9DC,Brooklyn
003AX000000400037,Reese,Garza,reese.garza11@chkevents.com,+1-212-555-0908,Photo Editor,001AX00200020,Brooklyn
003AX000000400038,Rowan,Liu,rowan.liu12@chkevents.com,+1-718-555-0972,Brand Director,001AX00200020,Brooklyn
003AX000000400039,Alex,Nakamura,alex.nakamura13@hvmills.com,+1-212-555-0871,Photo Editor,001AX00200028,Hudson
003AX00000040003A,Jamie,Liu,jamie.liu14@pinchandstir.com,+1-917-555-0705,Brand Director,001AX0020001B,Brooklyn
003AX00000040003B,Morgan,Hart,morgan.hart15@pinchandstir.com,+1-917-555-0963,Strategist,001AX0020001B,Brooklyn
003AX00000040003C,Alex,Suarez,alex.suarez16@chkevents.com,+1-212-555-0932,Brand Director,001AX00200020,Brooklyn
003AX00000040003D,Taylor,Park,taylor.park17@grangecatering.com,+1-929-555-0883,Photo Editor,001AX0020001F,Brooklyn
003AX00000040003E,Drew,Evans,drew.evans18@tangerinedigital.com,+1-415-555-0863,Production Manager,001AX0020001D,New York
003AX00000040003F,Sage,Jensen,sage.jensen19@edgewaterfoodjournal.com,+1-929-555-0807,Partnerships Manager,001Ax000003586FA94,Brooklyn
003AX000000400040,Skylar,Kelly,skylar.kelly20@nordicoatsretail.com,+1-212-555-0805,Strategist,001AX00200021,Stockholm
003AX000000400041,Alex,Quigley,alex.quigley21@mariscoffee.com,+1-518-555-0858,Brand Manager,001AX00200018,Greenpoint
003AX000000400042,Avery,Liu,avery.liu22@edgewaterfoodjournal.com,+1-917-555-0989,Production Manager,001Ax000003586FA94,Brooklyn
003AX000000400043,Taylor,Owens,taylor.owens23@sapmarketing.com,+1-718-555-0895,Partnerships Manager,001AX00200023,New York
003AX000000400044,Rowan,Mercer,rowan.mercer24@saltandpress.com,+1-415-555-0985,Partnerships Manager,001Ax000006451811F,New York
003AX000000400045,Jamie,Tate,jamie.tate25@sapmarketing.com,+1-518-555-0979,Strategist,001AX00200023,New York
003AX000000400046,Pat,Quigley,pat.quigley26@tangerinedigital.com,+1-415-555-0887,Partnerships Manager,001AX0020001D,New York
003AX000000400047,Logan,Quigley,logan.quigley27@pinchandstir.com,+1-917-555-0782,Account Director,001AX0020001B,Brooklyn
003AX000000400048,Pat,Park,pat.park28@avilabakery.com,+1-518-555-0977,Producer,001AX0020001A,Queens
003AX000000400049,Sage,Reed,sage.reed29@chkevents.com,+1-718-555-0970,Editorial Producer,001AX00200020,Brooklyn
003AX00000040004A,Rowan,Quigley,rowan.quigley30@hvmills.com,+1-718-555-0747,Brand Manager,001AX00200028,Hudson
003AX00000040004B,Rowan,Vega,rowan.vega31@estrelabrooklyn.com,+1-917-555-0984,Creator Producer,001Ax000007C36CFD9,Brooklyn
003AX00000040004C,Charlie,Diaz,charlie.diaz32@hudsonprovisions.com,+1-718-555-0837,Editorial Producer,001Ax000011B0231AF,Hudson
003AX00000040004D,Casey,Tate,casey.tate33@grangecatering.com,+1-929-555-0753,Brand Manager,001AX0020001F,Brooklyn
003AX00000040004E,Sage,Suarez,sage.suarez34@sapmarketing.com,+1-718-555-0742,Account Director,001AX00200023,New York
003AX00000040004F,Sam,Jensen,sam.jensen35@cobblehillkitchen.com,+1-917-555-0947,Editor,001Ax000008EA12C43,Brooklyn
003AX000000400050,Quinn,Bennett,quinn.bennett36@hvmills.com,+1-917-555-0869,Creator Producer,001AX00200028,Hudson
003Ax0000000005EE,Solveig,Andresen,solveig.andresen@praxafresh.com,+1-415-555-0714,Cohort Lead,001Ax0000012405EFC,San Francisco
