Id,DisplayName,GivenName,FamilyName,CompanyName,PrimaryEmailAddr,PrimaryPhone,BillAddr,Balance,Active,Job,Notes
117,998w 9d5nbx,k8ncd,wbwog1,,"{""Address"": ""john.hz8c@outlook.com""}","{""FreeFormNumber"": ""+14145557014""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3371.74,true,false,
119,th0b nw09qp,9twbn,858qpq,,"{""Address"": ""dan.0e0l@contractor.net""}","{""FreeFormNumber"": ""+14145556075""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1903.68,true,false,
121,kkkg lf1aol,ffjk7,cr5i4k,,"{""Address"": ""mark.22jw@contractor.net""}","{""FreeFormNumber"": ""+14145554600""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2362.34,true,false,
123,mon4 b6ydxv,d8lw0,b2pyzr,Commercial,"{""Address"": ""sue.07vs@contractor.net""}","{""FreeFormNumber"": ""+14145557714""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3441.44,true,false,
125,a8qs 4rlq81,bnzba,3uf177,Residential,"{""Address"": ""joe.j2h7@hotmail.com""}","{""FreeFormNumber"": ""+14145553113""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3107.77,true,false,
127,omas uut9r3,gbav3,6kl7x0,Commercial,"{""Address"": ""amy.j1bz@contractor.net""}","{""FreeFormNumber"": ""+14145558561""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2037.91,true,false,
129,hoss roukeh,cx4ex,wwxb10,Residential,"{""Address"": ""sarah.u7s6@gmail.com""}","{""FreeFormNumber"": ""+14145556083""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1443.00,true,false,
131,tsvs gcmlmt,e4k01,6hyiax,Commercial,"{""Address"": ""lisa.4ein@gmail.com""}","{""FreeFormNumber"": ""+14145559879""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4464.76,true,false,
133,xbpc sfj0r3,3xbws,zrif0u,Commercial,"{""Address"": ""dan.phk4@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145552144""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1694.73,true,false,
135,xjy9 ycs222,ayirl,ncx34o,,"{""Address"": ""pat.8yyh@gmail.com""}","{""FreeFormNumber"": ""+14145558756""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",996.28,true,false,
137,k36o trdycj,2wenh,ozq4ll,Commercial,"{""Address"": ""mike.jl4t@hotmail.com""}","{""FreeFormNumber"": ""+14145552799""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3104.61,true,false,
139,sbqk 25flxj,o2rmb,9s8kh0,,"{""Address"": ""sue.tvu3@yahoo.com""}","{""FreeFormNumber"": ""+14145555756""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2988.05,true,false,
141,l8gc wrtxkz,r4ncu,n4eozj,Commercial,"{""Address"": ""dan.u1sz@hotmail.com""}","{""FreeFormNumber"": ""+14145554382""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2451.20,true,false,
143,h91o 1ifsey,2yf5g,cwa8qn,Residential,"{""Address"": ""amy.30yp@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145554800""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4524.29,true,false,
145,lxu7 1t6165,d2tdn,pns4qt,Residential,"{""Address"": ""bob.rqtu@outlook.com""}","{""FreeFormNumber"": ""+14145551310""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3558.55,true,false,
147,81nj uewtlh,wgnbs,zs7xwn,,"{""Address"": ""bob.x9hm@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145556307""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4476.73,true,false,
149,af1p 8mrhyt,gx0qm,a2ten5,Residential,"{""Address"": ""sue.ifaa@hotmail.com""}","{""FreeFormNumber"": ""+14145554390""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1040.66,true,false,
151,hcuh qb16pc,mbbpg,185qco,Commercial,"{""Address"": ""sue.t9ef@yahoo.com""}","{""FreeFormNumber"": ""+14145559340""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",916.78,true,false,
153,mdhn et5hap,be466,y4fo7y,,"{""Address"": ""mike.s88s@yahoo.com""}","{""FreeFormNumber"": ""+14145555093""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",985.72,true,false,
155,8u7z uqeey1,t926t,z5wj4o,Residential,"{""Address"": ""sue.lvho@yahoo.com""}","{""FreeFormNumber"": ""+14145558778""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3744.16,true,false,
157,gahe o6ku8y,ajde3,ccvq82,Commercial,"{""Address"": ""lisa.qjxv@gmail.com""}","{""FreeFormNumber"": ""+14145554608""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4129.59,true,false,
159,9fzw 8xql8k,qmmbi,4n84v3,,"{""Address"": ""joe.3v12@contractor.net""}","{""FreeFormNumber"": ""+14145551679""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4506.70,true,false,
161,fvg0 x8zum4,67233,c9jbjf,Commercial,"{""Address"": ""tom.hmd7@outlook.com""}","{""FreeFormNumber"": ""+14145555260""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4257.05,true,false,
163,3wvy v94dqf,k3a7k,b1s2n2,Residential,"{""Address"": ""amy.frt3@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145552561""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4555.57,true,false,
165,xn76 x5kkv1,774t1,xsesee,Residential,"{""Address"": ""bob.zxex@contractor.net""}","{""FreeFormNumber"": ""+14145552414""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1841.75,true,false,
167,e11r 1tqzzs,z2stn,tvms83,Commercial,"{""Address"": ""joe.o9vl@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145552650""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2852.61,true,false,
169,ag85 izlrj4,kr7rv,t75ak9,Commercial,"{""Address"": ""ann.h6gs@outlook.com""}","{""FreeFormNumber"": ""+14145555621""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",940.10,true,false,
171,w67v 052nmp,0crwc,ojrtmr,Commercial,"{""Address"": ""sue.ku4l@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145553298""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3394.14,true,false,
173,8zzq uxwass,8yypv,kzuci3,,"{""Address"": ""sue.1ayd@hotmail.com""}","{""FreeFormNumber"": ""+14145554777""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3899.58,true,false,
175,z7dz hohkuu,v0a7k,21b077,,"{""Address"": ""pat.y0w1@gmail.com""}","{""FreeFormNumber"": ""+14145559253""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3397.31,true,false,
177,epqu gltjx0,1kg0f,wb7k8p,Residential,"{""Address"": ""pat.kekl@outlook.com""}","{""FreeFormNumber"": ""+14145557935""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2717.38,true,false,
179,uash vwdlm4,mwypp,ojmu0w,,"{""Address"": ""pat.o456@yahoo.com""}","{""FreeFormNumber"": ""+14145557436""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1006.77,true,false,
181,h2cs ajjrlg,17r0i,6uebwp,Commercial,"{""Address"": ""joe.paqx@contractor.net""}","{""FreeFormNumber"": ""+14145556698""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4393.30,true,false,
183,1emh imy68c,qgpaq,4g1fks,,"{""Address"": ""sarah.lso2@gmail.com""}","{""FreeFormNumber"": ""+14145556866""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4384.91,true,false,
185,3jiv gkpkvt,8imnj,ui0unm,Commercial,"{""Address"": ""amy.mxpj@gmail.com""}","{""FreeFormNumber"": ""+14145559203""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4785.37,true,false,
187,s1q9 ez7555,1tgei,89mhen,,"{""Address"": ""jane.nfwb@hotmail.com""}","{""FreeFormNumber"": ""+14145552105""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",338.98,true,false,
189,4suc ygv0f6,efmdg,2fsnad,Commercial,"{""Address"": ""ann.c9sd@outlook.com""}","{""FreeFormNumber"": ""+14145559782""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",380.74,true,false,
191,9xrj kmmg8d,h1pt1,l15ktd,,"{""Address"": ""lisa.yx2r@contractor.net""}","{""FreeFormNumber"": ""+14145556143""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",872.38,true,false,
193,6khi hp1pj2,8vk4z,d56wer,Commercial,"{""Address"": ""ann.m563@gmail.com""}","{""FreeFormNumber"": ""+14145555897""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2572.09,true,false,
195,zjjy n4jwhm,802ai,z1okhj,Commercial,"{""Address"": ""mike.9ag8@hotmail.com""}","{""FreeFormNumber"": ""+14145555969""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2268.68,true,false,
197,v872 asyktp,etopc,hnuoxz,,"{""Address"": ""mike.yww3@gmail.com""}","{""FreeFormNumber"": ""+14145558314""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1460.68,true,false,
199,eokp a288cl,4nc9w,peb8ul,Residential,"{""Address"": ""tom.k9tb@yahoo.com""}","{""FreeFormNumber"": ""+14145559918""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2418.15,true,false,
201,kg67 8lx4s7,p9xwr,v4qj9k,Commercial,"{""Address"": ""lisa.lons@outlook.com""}","{""FreeFormNumber"": ""+14145553406""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4861.55,true,false,
203,ndct 1dwao1,0exzf,15a62q,Commercial,"{""Address"": ""mike.k4gk@gmail.com""}","{""FreeFormNumber"": ""+14145557533""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3890.73,true,false,
205,uqir btgdw3,et8zk,o56jfr,Residential,"{""Address"": ""lisa.qdco@gmail.com""}","{""FreeFormNumber"": ""+14145551954""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3167.00,true,false,
207,2pkq ppd5lq,k1avx,yq5vsy,Commercial,"{""Address"": ""lisa.puf0@hotmail.com""}","{""FreeFormNumber"": ""+14145553059""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2969.44,true,false,
209,oz4f tgdepi,ier4x,f2syoa,Residential,"{""Address"": ""bob.e65c@hotmail.com""}","{""FreeFormNumber"": ""+14145558689""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3405.13,true,false,
211,htc8 0y5xeh,104rs,w223hl,,"{""Address"": ""pat.gaw0@yahoo.com""}","{""FreeFormNumber"": ""+14145551885""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3840.84,true,false,
213,jf80 hiew3g,x1pz9,irry8m,Residential,"{""Address"": ""sarah.keo0@hotmail.com""}","{""FreeFormNumber"": ""+14145554971""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",182.02,true,false,
215,24lo ai30ri,ijscs,hmf4lh,Commercial,"{""Address"": ""ann.1z6g@gmail.com""}","{""FreeFormNumber"": ""+14145552443""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3582.07,true,false,
217,c0e5 1pa6nq,n5bhs,s27srm,Commercial,"{""Address"": ""chris.fpvx@contractor.net""}","{""FreeFormNumber"": ""+14145555788""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3487.55,true,false,
219,odhv delnqk,naah1,wsi29i,,"{""Address"": ""joe.ghbi@yahoo.com""}","{""FreeFormNumber"": ""+14145552920""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3053.58,true,false,
221,hauh bvqgju,uighb,ykskk5,,"{""Address"": ""bob.nh0k@contractor.net""}","{""FreeFormNumber"": ""+14145559789""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4156.83,true,false,
223,rzl2 8imkxr,zmzhx,1ujihr,Residential,"{""Address"": ""mark.6o1o@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145555959""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2563.54,true,false,
225,q388 4qngrt,wpz0c,g20zct,Residential,"{""Address"": ""dan.gksb@hotmail.com""}","{""FreeFormNumber"": ""+14145551040""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3831.65,true,false,
227,cesf 02g4ug,c6jht,c0p0w0,,"{""Address"": ""bob.kn8w@outlook.com""}","{""FreeFormNumber"": ""+14145559072""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2293.68,true,false,
229,0sbv l2udyk,vyjn0,681tww,Commercial,"{""Address"": ""tom.a6nb@chandlerelectric.com""}","{""FreeFormNumber"": ""+14145559747""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",268.28,true,false,
231,brei r4opk4,zpbvy,d5qtn0,Residential,"{""Address"": ""john.erx7@contractor.net""}","{""FreeFormNumber"": ""+14145554571""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2590.39,true,false,
233,hr7b uil2qt,gh7ya,y98v8s,Commercial,"{""Address"": ""pat.krct@hotmail.com""}","{""FreeFormNumber"": ""+14145554860""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3224.25,true,false,
235,4okk 0qresf,teke1,pgz3u2,Residential,"{""Address"": ""dan.99ty@gmail.com""}","{""FreeFormNumber"": ""+14145551282""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",201.76,true,false,
237,twnw jbghyb,j1qkz,2hvzfj,,"{""Address"": ""mark.1ogm@yahoo.com""}","{""FreeFormNumber"": ""+14145558199""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2523.13,true,false,
239,exwl 773yyk,xnfbf,guq3lh,Commercial,"{""Address"": ""mark.am9w@gmail.com""}","{""FreeFormNumber"": ""+14145551764""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2328.32,true,false,
241,1bjb q9m99n,l9ba3,t4g81n,Commercial,"{""Address"": ""tom.2pyw@contractor.net""}","{""FreeFormNumber"": ""+14145552508""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1984.52,true,false,
243,a446 osftjh,c6oab,gb53l9,Commercial,"{""Address"": ""tom.56b5@outlook.com""}","{""FreeFormNumber"": ""+14145559704""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4096.51,true,false,
245,7ofn 4mym0j,5luxe,ujhm97,Residential,"{""Address"": ""jane.ra60@outlook.com""}","{""FreeFormNumber"": ""+14145555441""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",511.29,true,false,
247,tyin qts08u,gqkmf,moz1yl,Commercial,"{""Address"": ""sue.voph@contractor.net""}","{""FreeFormNumber"": ""+14145554033""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",358.77,true,false,
249,ypjz 2y5pxz,tgei8,wuwiy3,Residential,"{""Address"": ""pat.s0pt@outlook.com""}","{""FreeFormNumber"": ""+14145558628""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1899.86,true,false,
251,vuhl mjkmol,e3tqp,zoews4,,"{""Address"": ""sue.45aq@outlook.com""}","{""FreeFormNumber"": ""+14145557847""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3867.40,true,false,
253,97pm 66qib4,yke96,q5jhcc,Commercial,"{""Address"": ""tom.74he@yahoo.com""}","{""FreeFormNumber"": ""+14145553599""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2653.71,true,false,
255,33sa wtm21a,l6m9j,k70u1q,Commercial,"{""Address"": ""sue.vh9y@hotmail.com""}","{""FreeFormNumber"": ""+14145553880""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2391.82,true,false,
257,ina5 envwtd,tpav8,37gvar,,"{""Address"": ""bob.dyw0@hotmail.com""}","{""FreeFormNumber"": ""+14145558987""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3866.00,true,false,
259,adkn 6wyb9n,dxj1t,jt5xk5,Commercial,"{""Address"": ""amy.v17h@yahoo.com""}","{""FreeFormNumber"": ""+14145557459""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",3934.22,true,false,
261,vmml lh0txc,0g848,lbzbwd,Residential,"{""Address"": ""mark.eghj@contractor.net""}","{""FreeFormNumber"": ""+14145555851""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",882.36,true,false,
263,lnhd xwddx8,6dxd9,tdzon5,Commercial,"{""Address"": ""pat.w5cy@hotmail.com""}","{""FreeFormNumber"": ""+14145553068""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",807.53,true,false,
265,sq4r uftvtj,t6b4q,p1nmq7,Residential,"{""Address"": ""ann.k874@hotmail.com""}","{""FreeFormNumber"": ""+14145559864""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",1220.88,true,false,
267,i8nk 5w5zbo,zzule,t29f30,,"{""Address"": ""pat.7hi1@hotmail.com""}","{""FreeFormNumber"": ""+14145559223""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",2271.14,true,false,
269,5hc6 1ngxxm,pnsul,bcruqu,,"{""Address"": ""mike.lhka@yahoo.com""}","{""FreeFormNumber"": ""+14145556707""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4609.57,true,false,
271,rfle p3y8jh,huvl4,dfdtd8,Residential,"{""Address"": ""sarah.susl@contractor.net""}","{""FreeFormNumber"": ""+14145557642""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",4644.29,true,false,
273,x8zd pegrux,akcc6,s1dfvk,Commercial,"{""Address"": ""chris.lvyz@yahoo.com""}","{""FreeFormNumber"": ""+14145556620""}","{""Line1"": ""123 Main St"", ""City"": ""Milwaukee"", ""CountrySubDivisionCode"": ""WI"", ""PostalCode"": ""53200""}",741.31,true,false,
