message_id,conversation_id,direction,from_wa_id,to_wa_id,type,text,template_name,status,sent_at
wa_n028,chat_james,,calvin.hunter,james.pratt,text,Thanks,,delivered,2027-03-18T10:56:00-07:00
wa_n029,chat_calvin,,james.pratt,elaine.pratt.peters,text,See you Sunday,,delivered,2027-03-22T18:48:00-07:00
wa_n030,chat_church_group,,walter.bishop,elaine.pratt.peters,text,Got it,,delivered,2027-03-21T09:53:00-07:00
wa_n031,chat_elaine,,walter.bishop,timothy.pratt,text,Sounds good,,delivered,2027-03-15T09:05:00-07:00
wa_n032,chat_church_group,,timothy.pratt,timothy.pratt,text,Got it,,delivered,2027-03-17T20:53:00-07:00
wa_n033,chat_james,,calvin.hunter,timothy.pratt,text,Got it,,delivered,2027-03-22T12:40:00-07:00
wa_n034,chat_elaine,,timothy.pratt,elaine.pratt.peters,text,Call me when you can,,delivered,2027-03-17T14:20:00-07:00
wa_n035,chat_church_group,,walter.bishop,elaine.pratt.peters,text,See you Sunday,,delivered,2027-03-20T14:22:00-07:00
wa_n036,chat_calvin,,timothy.pratt,timothy.pratt,text,Weather looks rough,,delivered,2027-03-18T08:28:00-07:00
wa_n037,chat_james,,james.pratt,elaine.pratt.peters,text,Sounds good,,delivered,2027-03-21T10:32:00-07:00
wa_n038,chat_walter,,calvin.hunter,elaine.pratt.peters,text,Talk later,,delivered,2027-03-19T20:41:00-07:00
wa_n039,chat_calvin,,elaine.pratt.peters,timothy.pratt,text,Thanks,,delivered,2027-03-16T20:12:00-07:00
wa_n040,chat_walter,,timothy.pratt,timothy.pratt,text,Thanks,,delivered,2027-03-17T17:29:00-07:00
wa_n300,chat_n300,inbound,+1-406-555-0100,timothy.pratt,text,Roads are clear,,delivered,2027-02-28T00:00:00-07:00
wa_n301,chat_n301,inbound,+1-406-555-0100,timothy.pratt,text,Calving going ok?,,delivered,2027-02-08T00:00:00-07:00
wa_n302,chat_n302,inbound,+1-406-555-0100,timothy.pratt,text,Calvin stopped by,,delivered,2027-02-14T00:00:00-07:00
wa_n303,chat_n303,inbound,+1-406-555-0100,timothy.pratt,text,Calvin stopped by,,delivered,2027-02-15T00:00:00-07:00
wa_n304,chat_n304,inbound,+1-406-555-0100,timothy.pratt,text,Calvin stopped by,,delivered,2027-03-02T00:00:00-07:00
wa_n305,chat_n305,inbound,+1-406-555-0100,timothy.pratt,text,Roads are clear,,delivered,2027-03-19T00:00:00-07:00
wa_n306,chat_n306,inbound,+1-406-555-0100,timothy.pratt,text,Dinner Sunday?,,delivered,2027-02-28T00:00:00-07:00
wa_n307,chat_n307,inbound,+1-406-555-0100,timothy.pratt,text,Dinner Sunday?,,delivered,2027-02-17T00:00:00-07:00
wa_n308,chat_n308,inbound,+1-406-555-0100,timothy.pratt,text,Weather looks rough,,delivered,2027-03-16T00:00:00-07:00
wa_n309,chat_n309,inbound,+1-406-555-0100,timothy.pratt,text,Roads are clear,,delivered,2027-02-06T00:00:00-07:00
wa_054,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Elaine bringing stew tonight,,delivered,2027-01-05T16:35:00-07:00
wa_055,conv_elaine,outbound,timothy_pratt,elaine_peters,text,How are the calves doing?,,delivered,2027-02-20T19:14:00-07:00
wa_056,conv_tyler,outbound,timothy_pratt,tyler_peters,text,Feed delivery came in,,delivered,2027-02-02T15:41:00-07:00
wa_057,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Sunday call at 3?,,delivered,2027-01-09T09:01:00-07:00
wa_058,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Lily drew you a horse picture,,delivered,2027-02-22T16:05:00-07:00
wa_059,conv_walter,outbound,timothy_pratt,walter_bishop,text,Weather looks bad tonight,,delivered,2027-02-11T15:38:00-07:00
wa_060,conv_walter,inbound,walter_bishop,timothy_pratt,text,Thanksgiving planning started,,delivered,2027-03-12T12:09:00-07:00
wa_061,conv_tyler,outbound,timothy_pratt,tyler_peters,text,"Lab results back, call when you can",,delivered,2027-02-01T10:22:00-07:00
wa_062,conv_james,outbound,timothy_pratt,james_pratt,text,Elaine bringing stew tonight,,delivered,2027-03-03T09:46:00-07:00
wa_063,conv_tyler,inbound,tyler_peters,timothy_pratt,text,"Lab results back, call when you can",,delivered,2027-02-10T08:51:00-07:00
wa_064,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,"Tim, I got the fence estimate back. Looking at $2,400 for the shared section, 960 feet of new 4-wire. Split down the middle that's $1,200 each. Let me know if that works.",,delivered,2027-02-05T19:37:00-07:00
wa_065,conv_walter,inbound,walter_bishop,timothy_pratt,text,Tyler's on his way,,delivered,2027-01-10T13:55:00-07:00
wa_066,conv_walter,outbound,timothy_pratt,walter_bishop,text,Feed delivery came in,,delivered,2027-03-13T07:00:00-07:00
wa_067,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Thanksgiving planning started,,delivered,2027-02-14T08:35:00-07:00
wa_068,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Gate sensor went off again,,delivered,2027-01-07T08:53:00-07:00
wa_069,conv_tyler,outbound,timothy_pratt,tyler_peters,text,Sunday call at 3?,,delivered,2027-02-02T19:52:00-07:00
wa_070,conv_james,inbound,james_pratt,timothy_pratt,text,Coffee tomorrow?,,delivered,2027-02-18T17:29:00-07:00
wa_071,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Extension meeting moved to Friday,,delivered,2027-01-05T10:19:00-07:00
wa_072,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Sage is favoring her left front,,delivered,2027-03-10T12:11:00-07:00
wa_073,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Sage is favoring her left front,,delivered,2027-01-01T07:48:00-07:00
wa_074,conv_james,outbound,timothy_pratt,james_pratt,text,Feed delivery came in,,delivered,2027-03-12T15:30:00-07:00
wa_075,conv_walter,outbound,timothy_pratt,walter_bishop,text,Lily drew you a horse picture,,delivered,2027-02-21T16:30:00-07:00
wa_076,conv_elaine,outbound,timothy_pratt,elaine_peters,text,Sunday call at 3?,,delivered,2027-03-19T06:54:00-07:00
wa_077,conv_james,inbound,james_pratt,timothy_pratt,text,Gate sensor went off again,,delivered,2027-01-05T11:29:00-07:00
wa_078,conv_calvin,outbound,timothy_pratt,calvin_hunter,text,Tyler's on his way,,delivered,2027-01-09T11:26:00-07:00
wa_079,conv_walter,inbound,walter_bishop,timothy_pratt,text,"Tim, did you get that email from the Heritage Veterans Foundation? Something about honoring Vietnam vets with a donation. Looks fishy to me. The return address was some gmail not a .org.",,delivered,2027-02-17T16:59:00-07:00
wa_080,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Weather looks bad tonight,,delivered,2027-03-06T18:06:00-07:00
wa_081,conv_walter,inbound,walter_bishop,timothy_pratt,text,Sunday call at 3?,,delivered,2027-02-11T19:54:00-07:00
wa_082,conv_james,outbound,timothy_pratt,james_pratt,text,Sage is favoring her left front,,delivered,2027-03-23T11:06:00-07:00
wa_083,conv_walter,inbound,walter_bishop,timothy_pratt,text,Fence section down by the creek,,delivered,2027-01-01T08:33:00-07:00
wa_084,conv_elaine,inbound,elaine_peters,timothy_pratt,text,"Dad, I'm ordering the headstone cleaning for Mom's anniversary. They asked for her full name - Mary Louise Pratt, right? Just want to make sure.",,delivered,2027-02-14T11:58:00-07:00
wa_085,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Weather looks bad tonight,,delivered,2027-01-17T09:53:00-07:00
wa_086,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Gate sensor went off again,,delivered,2027-03-17T19:34:00-07:00
wa_087,conv_walter,inbound,walter_bishop,timothy_pratt,text,Extension meeting moved to Friday,,delivered,2027-01-14T13:58:00-07:00
wa_088,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Lily drew you a horse picture,,delivered,2027-01-01T13:22:00-07:00
wa_089,conv_james,inbound,james_pratt,timothy_pratt,text,Fence section down by the creek,,delivered,2027-01-15T20:38:00-07:00
wa_090,conv_walter,outbound,timothy_pratt,walter_bishop,text,Tyler's on his way,,delivered,2027-03-10T06:47:00-07:00
wa_091,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Tyler's on his way,,delivered,2027-03-05T17:14:00-07:00
wa_092,conv_james,inbound,james_pratt,timothy_pratt,text,Weather looks bad tonight,,delivered,2027-01-03T12:44:00-07:00
wa_093,conv_elaine,inbound,elaine_peters,timothy_pratt,text,How are the calves doing?,,delivered,2027-02-14T06:12:00-07:00
wa_094,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Extension meeting moved to Friday,,delivered,2027-03-17T15:03:00-07:00
wa_095,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Thanksgiving planning started,,delivered,2027-02-02T07:19:00-07:00
wa_096,conv_elaine,inbound,elaine_peters,timothy_pratt,text,Extension meeting moved to Friday,,delivered,2027-01-20T09:37:00-07:00
wa_097,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Sage is favoring her left front,,delivered,2027-02-01T07:09:00-07:00
wa_098,conv_james,inbound,james_pratt,timothy_pratt,text,Fence section down by the creek,,delivered,2027-02-06T19:32:00-07:00
wa_099,conv_walter,inbound,walter_bishop,timothy_pratt,text,Sunday call at 3?,,delivered,2027-03-03T07:52:00-07:00
wa_100,conv_walter,inbound,walter_bishop,timothy_pratt,text,Sunday call at 3?,,delivered,2027-01-23T09:18:00-07:00
wa_101,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,How are the calves doing?,,delivered,2027-03-04T20:13:00-07:00
wa_102,conv_walter,inbound,walter_bishop,timothy_pratt,text,Elaine bringing stew tonight,,delivered,2027-02-23T15:11:00-07:00
wa_103,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Feed delivery came in,,delivered,2027-01-12T12:27:00-07:00
wa_104,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Weather looks bad tonight,,delivered,2027-02-04T18:20:00-07:00
wa_105,conv_elaine,outbound,timothy_pratt,elaine_peters,text,Feed delivery came in,,delivered,2027-03-05T13:48:00-07:00
wa_106,conv_james,inbound,james_pratt,timothy_pratt,text,Coffee tomorrow?,,delivered,2027-03-02T07:20:00-07:00
wa_107,conv_tyler,inbound,tyler_peters,timothy_pratt,text,"Lab results back, call when you can",,delivered,2027-02-15T15:47:00-07:00
wa_108,conv_james,inbound,james_pratt,timothy_pratt,text,Lily drew you a horse picture,,delivered,2027-02-08T14:26:00-07:00
wa_109,conv_james,outbound,timothy_pratt,james_pratt,text,Weather looks bad tonight,,delivered,2027-01-16T16:23:00-07:00
wa_110,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Sage is favoring her left front,,delivered,2027-02-22T07:25:00-07:00
wa_111,conv_tyler,inbound,tyler_peters,timothy_pratt,text,Sage is favoring her left front,,delivered,2027-03-03T07:09:00-07:00
wa_112,conv_tyler,outbound,timothy_pratt,tyler_peters,text,Propane truck coming Thursday,,delivered,2027-03-04T17:59:00-07:00
wa_113,conv_calvin,inbound,calvin_hunter,timothy_pratt,text,Fence section down by the creek,,delivered,2027-01-11T09:38:00-07:00
wa_200,conv_walter,inbound,14065553456,14065550001,text,Fence looks good,,delivered,2027-03-22T18:43:00-07:00
wa_201,conv_dan,inbound,14065557890,14065550001,text,Fence looks good,,delivered,2027-03-08T19:30:00-07:00
wa_202,conv_tyler,inbound,14065552345,14065550001,text,Yep,,delivered,2027-03-05T05:30:00-07:00
wa_203,conv_walter,outbound,14065550001,14065553456,text,Will do,,delivered,2027-03-19T15:33:00-07:00
wa_204,conv_walter,outbound,14065550001,14065553456,text,Tyler says hi,,delivered,2027-03-19T13:14:00-07:00
wa_205,conv_elaine,outbound,14065550001,14065555678,text,Vet comes Thursday,,delivered,2027-03-05T10:27:00-07:00
wa_206,conv_calvin,outbound,14065550001,14065551234,text,Need to check the water line,,delivered,2027-03-11T04:58:00-07:00
wa_207,conv_calvin,inbound,14065551234,14065550001,text,Fence looks good,,delivered,2027-03-12T05:12:00-07:00
wa_208,conv_tyler,inbound,14065552345,14065550001,text,Grandpa!,,delivered,2027-03-01T13:24:00-07:00
wa_209,conv_calvin,inbound,14065551234,14065550001,text,Need to check the water line,,delivered,2027-03-18T16:23:00-07:00
wa_210,conv_dan,outbound,14065550001,14065557890,text,Tyler says hi,,delivered,2027-03-12T01:16:00-07:00
wa_211,conv_walter,inbound,14065553456,14065550001,text,Need to check the water line,,delivered,2027-03-13T00:43:00-07:00
wa_212,conv_james,outbound,14065550001,14065559012,text,See you Sunday,,delivered,2027-03-21T20:11:00-07:00
wa_213,conv_james,outbound,14065550001,14065559012,text,Storm's coming in,,delivered,2027-03-14T08:36:00-07:00
wa_214,conv_elaine,outbound,14065550001,14065555678,text,Roads are icy,,delivered,2027-03-06T07:47:00-07:00
wa_215,conv_dan,outbound,14065550001,14065557890,text,Grandpa!,,delivered,2027-03-05T12:13:00-07:00
wa_216,conv_walter,inbound,14065553456,14065550001,text,Checking on that heifer now,,delivered,2027-03-03T11:10:00-07:00
wa_217,conv_dan,outbound,14065550001,14065557890,text,Checking on that heifer now,,delivered,2027-03-07T10:30:00-07:00
wa_218,conv_elaine,outbound,14065550001,14065555678,text,Checking on that heifer now,,delivered,2027-03-03T23:16:00-07:00
wa_219,conv_walter,outbound,14065550001,14065553456,text,Dad call me when you can,,delivered,2027-03-02T20:46:00-07:00
wa_220,conv_elaine,outbound,14065550001,14065555678,text,Sold those steers yesterday,,delivered,2027-03-03T16:49:00-07:00
wa_221,conv_tyler,outbound,14065550001,14065552345,text,Got your message,,delivered,2027-03-01T16:12:00-07:00
wa_222,conv_dan,inbound,14065557890,14065550001,text,Roads are icy,,delivered,2027-03-02T16:50:00-07:00
wa_223,conv_elaine,inbound,14065555678,14065550001,text,Roads are icy,,delivered,2027-03-02T18:23:00-07:00
wa_224,conv_walter,outbound,14065550001,14065553456,text,Elk on the south fence again,,delivered,2027-03-04T22:17:00-07:00
wa_225,conv_elaine,inbound,14065555678,14065550001,text,Checking on that heifer now,,delivered,2027-03-18T13:37:00-07:00
wa_226,conv_james,outbound,14065550001,14065559012,text,Tyler says hi,,delivered,2027-03-05T02:35:00-07:00
wa_227,conv_dan,inbound,14065557890,14065550001,text,Sold those steers yesterday,,delivered,2027-03-13T01:14:00-07:00
wa_228,conv_calvin,outbound,14065550001,14065551234,text,Roads are icy,,delivered,2027-03-18T11:36:00-07:00
wa_229,conv_calvin,inbound,14065551234,14065550001,text,Dad call me when you can,,delivered,2027-03-18T14:32:00-07:00
wa_230,conv_dan,outbound,14065550001,14065557890,text,See you Sunday,,delivered,2027-03-15T18:07:00-07:00
wa_231,conv_dan,outbound,14065550001,14065557890,text,Thanks Tim,,delivered,2027-03-20T03:24:00-07:00
wa_232,conv_walter,outbound,14065550001,14065553456,text,Yep,,delivered,2027-03-15T17:49:00-07:00
wa_233,conv_james,inbound,14065559012,14065550001,text,Elk on the south fence again,,delivered,2027-03-21T19:07:00-07:00
wa_234,conv_tyler,inbound,14065552345,14065550001,text,Grandpa!,,delivered,2027-03-10T15:43:00-07:00
wa_235,conv_dan,inbound,14065557890,14065550001,text,See you Sunday,,delivered,2027-03-18T20:22:00-07:00
wa_236,conv_calvin,outbound,14065550001,14065551234,text,Grandpa!,,delivered,2027-03-11T20:18:00-07:00
wa_237,conv_elaine,outbound,14065550001,14065555678,text,Grandpa!,,delivered,2027-03-04T11:35:00-07:00
wa_238,conv_dan,outbound,14065550001,14065557890,text,Roads are icy,,delivered,2027-03-16T08:13:00-07:00
wa_239,conv_tyler,inbound,14065552345,14065550001,text,Thanks Tim,,delivered,2027-03-09T08:31:00-07:00
wa_240,conv_james,inbound,14065559012,14065550001,text,Thanks Tim,,delivered,2027-03-11T13:55:00-07:00
wa_241,conv_elaine,outbound,14065550001,14065555678,text,Storm's coming in,,delivered,2027-03-09T21:53:00-07:00
wa_242,conv_calvin,outbound,14065550001,14065551234,text,Yep,,delivered,2027-03-05T19:07:00-07:00
wa_243,conv_walter,outbound,14065550001,14065553456,text,Grandpa!,,delivered,2027-03-03T01:54:00-07:00
wa_244,conv_dan,outbound,14065550001,14065557890,text,Vet comes Thursday,,delivered,2027-03-22T06:57:00-07:00
wa_245,conv_dan,outbound,14065550001,14065557890,text,Elk on the south fence again,,delivered,2027-03-09T01:48:00-07:00
wa_246,conv_dan,inbound,14065557890,14065550001,text,Will do,,delivered,2027-03-10T17:48:00-07:00
wa_247,conv_dan,inbound,14065557890,14065550001,text,Tyler says hi,,delivered,2027-03-19T07:30:00-07:00
wa_248,conv_tyler,inbound,14065552345,14065550001,text,Sold those steers yesterday,,delivered,2027-03-18T01:55:00-07:00
wa_249,conv_dan,outbound,14065550001,14065557890,text,Grandpa!,,delivered,2027-03-06T09:44:00-07:00
wa_250,conv_tyler,inbound,14065552345,14065550001,text,Elk on the south fence again,,delivered,2027-03-01T14:00:00-07:00
wa_251,conv_james,outbound,14065550001,14065559012,text,Roads are icy,,delivered,2027-03-05T13:20:00-07:00
wa_252,conv_james,outbound,14065550001,14065559012,text,Grandpa!,,delivered,2027-03-12T11:15:00-07:00
wa_253,conv_walter,outbound,14065550001,14065553456,text,Got your message,,delivered,2027-03-16T20:11:00-07:00
wa_254,conv_james,outbound,14065550001,14065559012,text,Elk on the south fence again,,delivered,2027-03-19T03:44:00-07:00
wa_255,conv_elaine,inbound,14065555678,14065550001,text,Thanks Tim,,delivered,2027-03-13T04:28:00-07:00
wa_256,conv_james,inbound,14065559012,14065550001,text,Need to check the water line,,delivered,2027-03-05T12:46:00-07:00
wa_257,conv_elaine,inbound,14065555678,14065550001,text,Vet comes Thursday,,delivered,2027-03-17T12:12:00-07:00
wa_258,conv_walter,outbound,14065550001,14065553456,text,Storm's coming in,,delivered,2027-03-01T15:11:00-07:00
wa_259,conv_walter,outbound,14065550001,14065553456,text,See you Sunday,,delivered,2027-03-14T17:50:00-07:00
wa_260,conv_calvin,inbound,14065551234,14065550001,text,Will do,,delivered,2027-03-03T06:25:00-07:00
wa_261,conv_james,outbound,14065550001,14065559012,text,Fence looks good,,delivered,2027-03-10T10:52:00-07:00
wa_262,conv_james,outbound,14065550001,14065559012,text,Tyler says hi,,delivered,2027-03-20T10:47:00-07:00
wa_263,conv_dan,outbound,14065550001,14065557890,text,Tyler says hi,,delivered,2027-03-16T14:35:00-07:00
wa_264,conv_calvin,outbound,14065550001,14065551234,text,Got your message,,delivered,2027-03-02T02:26:00-07:00
wa_265,conv_james,outbound,14065550001,14065559012,text,Grandpa!,,delivered,2027-03-08T16:49:00-07:00
wa_266,conv_tyler,outbound,14065550001,14065552345,text,Checking on that heifer now,,delivered,2027-03-23T00:31:00-07:00
wa_267,conv_james,outbound,14065550001,14065559012,text,Storm's coming in,,delivered,2027-03-17T12:39:00-07:00
wa_268,conv_james,outbound,14065550001,14065559012,text,Elk on the south fence again,,delivered,2027-03-08T09:40:00-07:00
wa_269,conv_elaine,outbound,14065550001,14065555678,text,Thanks Tim,,delivered,2027-03-04T07:05:00-07:00
wa_270,conv_tyler,outbound,14065550001,14065552345,text,See you Sunday,,delivered,2027-03-14T15:20:00-07:00
wa_271,conv_walter,outbound,14065550001,14065553456,text,Sold those steers yesterday,,delivered,2027-03-18T02:17:00-07:00
wa_272,conv_elaine,inbound,14065555678,14065550001,text,Storm's coming in,,delivered,2027-03-18T21:10:00-07:00
wa_273,conv_james,inbound,14065559012,14065550001,text,Got your message,,delivered,2027-03-11T06:42:00-07:00
wa_274,conv_calvin,inbound,14065551234,14065550001,text,Checking on that heifer now,,delivered,2027-03-08T08:25:00-07:00
wa_275,conv_calvin,inbound,14065551234,14065550001,text,Elk on the south fence again,,delivered,2027-03-21T10:35:00-07:00
wa_276,conv_james,inbound,14065559012,14065550001,text,Checking on that heifer now,,delivered,2027-03-04T19:06:00-07:00
wa_277,conv_elaine,inbound,14065555678,14065550001,text,Dad call me when you can,,delivered,2027-03-17T21:19:00-07:00
wa_278,conv_elaine,inbound,14065555678,14065550001,text,Roads are icy,,delivered,2027-03-20T03:40:00-07:00
wa_279,conv_tyler,outbound,14065550001,14065552345,text,Grandpa!,,delivered,2027-03-02T11:02:00-07:00
wa_280,conv_dan,outbound,14065550001,14065557890,text,Sold those steers yesterday,,delivered,2027-03-21T13:29:00-07:00
wa_281,conv_dan,inbound,14065557890,14065550001,text,Sold those steers yesterday,,delivered,2027-03-07T00:44:00-07:00
wa_282,conv_tyler,outbound,14065550001,14065552345,text,Tyler says hi,,delivered,2027-03-19T19:33:00-07:00
wa_283,conv_elaine,inbound,14065555678,14065550001,text,Sold those steers yesterday,,delivered,2027-03-21T19:34:00-07:00
wa_284,conv_walter,outbound,14065550001,14065553456,text,Storm's coming in,,delivered,2027-03-14T09:23:00-07:00
wa_285,conv_calvin,inbound,14065551234,14065550001,text,Tyler says hi,,delivered,2027-03-14T04:00:00-07:00
wa_286,conv_dan,inbound,14065557890,14065550001,text,Vet comes Thursday,,delivered,2027-03-13T11:30:00-07:00
wa_287,conv_calvin,outbound,14065550001,14065551234,text,Dad call me when you can,,delivered,2027-03-21T14:19:00-07:00
wa_288,conv_calvin,outbound,14065550001,14065551234,text,Got your message,,delivered,2027-03-11T02:50:00-07:00
wa_289,conv_dan,outbound,14065550001,14065557890,text,Elk on the south fence again,,delivered,2027-03-18T19:56:00-07:00
1,3,inbound,14065550145,14065550123,text,"Tim, drove past your south fence line yesterday. Those corner posts by the creek are worse than I thought. Half of em are rotting at the base. Calvin's $2,400 quote was for replacing the wire and the bad posts on the east run, but if those corner posts go you're looking at a much bigger job. Might want to get a second look before you sign anything. Just looking out for you.",,delivered,2027-03-21T16:30:00-06:00
