id,list_id,type,status,subject_line,from_name,reply_to,title,emails_sent,send_time,create_time
mc_0104,list_main,regular,draft,Campaign 104,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 104,2010,2026-06-07T08:38:07Z,2026-03-28T01:53:02Z
mc_0105,list_main,automated,schedule,Campaign 105,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 105,1759,2026-04-26T13:49:27Z,2026-06-12T17:49:18Z
mc_0106,list_main,automated,schedule,Campaign 106,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 106,791,2026-07-11T16:33:42Z,2026-09-30T21:18:19Z
mc_0107,list_main,automated,sent,Campaign 107,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 107,2794,2026-07-25T22:38:22Z,2026-03-22T03:20:43Z
mc_0108,list_main,automated,schedule,Campaign 108,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 108,1803,2026-09-02T09:00:17Z,2026-07-02T18:55:03Z
mc_0109,list_main,automated,draft,Campaign 109,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 109,663,2026-07-17T00:58:27Z,2026-08-28T02:00:37Z
mc_0110,list_main,automated,sent,Campaign 110,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 110,1856,2026-08-03T03:46:13Z,2026-05-02T03:43:39Z
mc_0111,list_main,regular,schedule,Campaign 111,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 111,1199,2026-08-16T17:20:30Z,2026-09-08T04:15:26Z
mc_0112,list_main,regular,draft,Campaign 112,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 112,2396,2026-01-07T15:06:29Z,2026-09-07T15:25:04Z
mc_0113,list_main,regular,schedule,Campaign 113,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 113,755,2026-05-02T01:38:16Z,2026-08-17T08:56:16Z
mc_0114,list_main,regular,draft,Campaign 114,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 114,830,2026-09-11T15:45:10Z,2026-10-04T00:53:18Z
mc_0115,list_main,regular,draft,Campaign 115,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 115,1144,2026-07-23T22:29:00Z,2026-09-09T18:38:42Z
mc_0116,list_main,regular,draft,Campaign 116,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 116,1032,2026-09-10T04:07:42Z,2026-03-14T16:46:58Z
mc_0117,list_main,regular,sent,Campaign 117,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 117,877,2026-07-21T19:36:00Z,2026-03-24T02:17:35Z
mc_0118,list_main,regular,sent,Campaign 118,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 118,2515,2026-07-21T11:43:27Z,2026-03-01T00:40:21Z
mc_0119,list_main,regular,sent,Campaign 119,Mykonos Taverna,newsletter@mykonostaverna.com,Campaign Title 119,679,2026-08-31T13:29:38Z,2026-04-22T04:19:24Z
