transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_kc_1018,acc_chk_001,-25.00,USD,2026-10-16,Girl Scouts Dues,Girl Scouts of Eastern MA,Payment;Activities,false,online
txn_kc_1019,acc_chk_001,-120.00,USD,2026-10-17,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1020,acc_chk_001,-40.00,USD,2026-10-18,Streaming Subscriptions,Netflix,Payment;Subscriptions,false,online
txn_kc_1021,acc_chk_001,-100.00,USD,2026-10-19,Gas,Shell,Payment;Fuel,false,in store
txn_kc_1022,acc_chk_001,-195.00,USD,2026-10-20,Student Loan,Nelnet,Payment;Loan,false,online
txn_kc_1023,acc_chk_001,-120.00,USD,2026-10-20,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1024,acc_chk_001,-30.00,USD,2026-10-21,Pharmacy,CVS,Payment;Pharmacy,false,in store
txn_kc_1025,acc_chk_001,-120.00,USD,2026-10-21,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1026,acc_chk_001,-120.00,USD,2026-10-22,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1027,acc_chk_001,-300.00,USD,2026-10-24,Discretionary,Various,Payment;Discretionary,false,in store
txn_kc_1028,acc_chk_001,-120.00,USD,2026-10-27,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1029,acc_chk_001,-120.00,USD,2026-10-28,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1030,acc_chk_001,-120.00,USD,2026-10-29,Babysitter Ava,Ava Kolesnik,Payment;ChildCare,false,online
txn_kc_1031,acc_chk_001,-6.85,USD,2026-10-02,Coffee,Dunkin,Payment;Food,false,in store
txn_kc_1032,acc_chk_001,-52.30,USD,2026-10-04,Grocery Top Up,Star Market,Payment;Groceries,false,in store
txn_kc_1033,acc_chk_001,-18.40,USD,2026-10-05,Pharmacy OTC,CVS,Payment;Pharmacy,false,in store
txn_kc_1034,acc_chk_001,-42.75,USD,2026-10-07,Fuel,Shell,Payment;Fuel,false,in store
txn_kc_1035,acc_chk_001,-31.60,USD,2026-10-08,Household Supplies,Target,Payment;Shops,false,in store
txn_kc_1036,acc_chk_001,-9.99,USD,2026-10-09,Cloud Storage,Apple,Payment;Subscriptions,false,online
txn_kc_1037,acc_chk_001,-24.15,USD,2026-10-11,Takeout Dinner,Comella's Roslindale,Payment;Food,false,in store
txn_kc_1038,acc_chk_001,-14.50,USD,2026-10-12,School Lunch Reload,Holy Name Cafeteria,Payment;Education,false,online
txn_kc_1039,acc_chk_001,22.15,USD,2026-10-13,Return Refund,Target,Refund;Shops,false,in store
txn_kc_1040,acc_chk_001,-58.90,USD,2026-10-14,Kids Winter Boots,DSW,Payment;Shops,false,in store
txn_kc_1041,acc_chk_001,-7.25,USD,2026-10-16,Coffee,Dunkin,Payment;Food,false,in store
txn_kc_1042,acc_chk_001,-48.20,USD,2026-10-18,Grocery Top Up,Roche Bros,Payment;Groceries,false,in store
txn_kc_1043,acc_chk_001,-12.00,USD,2026-10-19,Parking Garage,BMC Employee Garage,Payment;Travel,false,in store
txn_kc_1044,acc_chk_001,-33.47,USD,2026-10-22,Household Order,Amazon,Payment;Shops,false,online
txn_kc_1045,acc_chk_001,-45.00,USD,2026-10-23,Dental Copay,Gentle Dental Roslindale,Payment;Healthcare,false,in store
txn_kc_1046,acc_chk_001,-27.80,USD,2026-10-25,Family Pizza Night,Comella's Roslindale,Payment;Food,false,in store
txn_kc_1047,acc_chk_001,-42.10,USD,2026-10-26,Fuel,Shell,Payment;Fuel,false,in store
txn_kc_1048,acc_chk_001,-19.99,USD,2026-10-28,Liam Hockey Gear,Pure Hockey Everett,Payment;Activities,false,in store
txn_kc_1049,acc_chk_001,-8.40,USD,2026-10-30,Coffee,Dunkin,Payment;Food,true,in store
txn_kc_1050,acc_chk_001,-61.55,USD,2026-10-31,Grocery,Roche Bros,Payment;Groceries,true,in store
