transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
tx-2026-01062,acc_chk_001,6.84,USD,2026-12-07,MARTA Breeze reload,MARTA,Travel,false,in store
tx-2026-01063,acc_chk_001,11.86,USD,2026-12-07,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01064,acc_chk_001,3.58,USD,2026-12-08,Barnwell Vending,Barnwell,Food and Drink,false,in store
tx-2026-01065,acc_chk_001,4.62,USD,2026-12-09,Java Vine Coffee,Java,Food and Drink,false,in store
tx-2026-01066,acc_chk_001,5.94,USD,2026-12-10,MARTA Breeze reload,MARTA,Travel,false,in store
tx-2026-01067,acc_chk_001,4.91,USD,2026-12-10,Java Vine Coffee,Java,Food and Drink,false,in store
tx-2026-01068,acc_chk_001,17.99,USD,2026-12-11,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01069,acc_chk_001,5.91,USD,2026-12-11,MARTA Breeze reload,MARTA,Travel,false,in store
tx-2026-01070,acc_chk_001,16.84,USD,2026-12-13,Publix,Publix,Food and Drink,false,in store
tx-2026-01071,acc_chk_001,18.21,USD,2026-12-14,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01072,acc_chk_001,13.35,USD,2026-12-14,Kroger,Kroger,Food and Drink,false,in store
tx-2026-01073,acc_chk_001,12.49,USD,2026-12-15,Publix,Publix,Food and Drink,false,in store
tx-2026-01074,acc_chk_001,9.87,USD,2026-12-15,Chipotle,Chipotle,Food and Drink,false,in store
tx-2026-01075,acc_chk_001,7.35,USD,2026-12-16,Church Offering,Church,Community,false,in store
tx-2026-01076,acc_chk_001,12.2,USD,2026-12-19,Chipotle,Chipotle,Food and Drink,false,in store
tx-2026-01077,acc_chk_001,6.81,USD,2026-12-19,Publix,Publix,Food and Drink,false,in store
tx-2026-01078,acc_chk_001,10.31,USD,2026-12-21,Chipotle,Chipotle,Food and Drink,false,in store
tx-2026-01079,acc_chk_001,6.62,USD,2026-12-22,Chick-fil-A,Chick-fil-A,Food and Drink,false,in store
tx-2026-01080,acc_chk_001,12.59,USD,2026-12-24,Cash App split with Marcus,Cash,Transfer,false,in store
tx-2026-01081,acc_chk_001,14.56,USD,2026-12-25,Publix,Publix,Food and Drink,false,in store
tx-2026-01082,acc_chk_001,20.36,USD,2026-12-26,Wexler Bookstore Supplies,Wexler,Shops,false,in store
tx-2026-01083,acc_chk_001,15.23,USD,2026-12-28,Publix,Publix,Food and Drink,false,in store
tx-2026-01084,acc_chk_001,5.63,USD,2026-12-28,Java Vine Coffee,Java,Food and Drink,false,in store
tx-2026-01085,acc_chk_001,9.46,USD,2026-12-30,Church Offering,Church,Community,false,in store
tx-2026-01086,acc_chk_001,7.1,USD,2026-12-30,Kroger,Kroger,Food and Drink,false,in store
tx-2026-01087,acc_chk_001,20.62,USD,2026-12-31,Wexler Bookstore Supplies,Wexler,Shops,false,in store
tx-2026-01088,acc_chk_001,7.85,USD,2026-12-31,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01089,acc_chk_001,17.33,USD,2027-01-01,Kroger,Kroger,Food and Drink,false,in store
tx-2026-01090,acc_chk_001,7.25,USD,2027-01-02,MARTA Breeze reload,MARTA,Travel,false,in store
tx-2026-01091,acc_chk_001,24.45,USD,2027-01-03,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01092,acc_chk_001,7.23,USD,2027-01-04,Kroger,Kroger,Food and Drink,false,in store
tx-2026-01093,acc_chk_001,13.66,USD,2027-01-04,Kroger,Kroger,Food and Drink,false,in store
tx-2026-01094,acc_chk_001,12.72,USD,2027-01-08,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01095,acc_chk_001,21.08,USD,2027-01-08,Amazon Nursing Supplies,Amazon,Shops,false,in store
tx-2026-01096,acc_chk_001,2.4,USD,2027-01-09,Barnwell Vending,Barnwell,Food and Drink,false,in store
tx-2026-01097,acc_chk_001,7.05,USD,2027-01-11,Publix,Publix,Food and Drink,false,in store
