id,name,real_name,email,is_admin,is_bot,tz,status_text,presence
U1036,daniel.mbeki1036,Daniel Mbeki,daniel.mbeki1036@ridgewoodcollegiate.ca,false,false,America/Toronto,English Teacher,active
U1037,elena.thompson1037,Elena Thompson,elena.thompson1037@ridgewoodcollegiate.ca,false,false,America/Toronto,Numeracy Lead Teacher,active
U1038,kofi.santos1038,Kofi Santos,kofi.santos1038@ridgewoodcollegiate.ca,false,false,America/Toronto,Science Teacher,away
U1039,tariq.fernandez1039,Tariq Fernandez,tariq.fernandez1039@ridgewoodcollegiate.ca,false,false,America/Toronto,History Teacher,active
U1040,diego.haddad1040,Diego Haddad,diego.haddad1040@ridgewoodcollegiate.ca,false,false,America/Toronto,French Teacher,away
U1041,lena.ali1041,Lena Ali,lena.ali1041@ridgewoodcollegiate.ca,false,false,America/Toronto,Athletics Coordinator,away
U1042,ingrid.bauer1042,Ingrid Bauer,ingrid.bauer1042@ridgewoodcollegiate.ca,false,false,America/Toronto,Visual Arts Teacher,away
U1043,grace.osei1043,Grace Osei,grace.osei1043@ridgewoodcollegiate.ca,false,false,America/Toronto,Computer Studies Teacher,active
U1044,sofia.bello1044,Sofia Bello,sofia.bello1044@ridgewoodcollegiate.ca,false,false,America/Toronto,Guidance Counsellor,away
U1045,bianca.petrov1045,Bianca Petrov,bianca.petrov1045@ridgewoodcollegiate.ca,false,false,America/Toronto,Education Assistant,away
U1046,hassan.sharma1046,Hassan Sharma,hassan.sharma1046@ridgewoodcollegiate.ca,false,false,America/Toronto,Attendance Secretary,away
U1047,leah.ahmed1047,Leah Ahmed,leah.ahmed1047@ridgewoodcollegiate.ca,false,false,America/Toronto,Maintenance Technician,active
U1048,diego.nguyen1048,Diego Nguyen,diego.nguyen1048@ridgewoodcollegiate.ca,false,false,America/Toronto,English Teacher,away
U1049,ava.vidal1049,Ava Vidal,ava.vidal1049@ridgewoodcollegiate.ca,false,false,America/Toronto,Numeracy Lead Teacher,away
U1050,lena.hernandez1050,Lena Hernandez,lena.hernandez1050@ridgewoodcollegiate.ca,false,false,America/Toronto,Science Teacher,away
U1051,lucia.mbeki1051,Lucia Mbeki,lucia.mbeki1051@ridgewoodcollegiate.ca,false,false,America/Toronto,History Teacher,active
U1052,kwame.haddad1052,Kwame Haddad,kwame.haddad1052@ridgewoodcollegiate.ca,false,false,America/Toronto,French Teacher,active
U1053,carlos.santos1053,Carlos Santos,carlos.santos1053@ridgewoodcollegiate.ca,false,false,America/Toronto,Athletics Coordinator,away
U1054,kofi.bauer1054,Kofi Bauer,kofi.bauer1054@ridgewoodcollegiate.ca,false,false,America/Toronto,Visual Arts Teacher,active
U1055,nadia.fernandez1055,Nadia Fernandez,nadia.fernandez1055@ridgewoodcollegiate.ca,false,false,America/Toronto,Computer Studies Teacher,active
U1056,idris.bianchi1056,Idris Bianchi,idris.bianchi1056@ridgewoodcollegiate.ca,false,false,America/Toronto,Guidance Counsellor,active
U1057,nadia.yamada1057,Nadia Yamada,nadia.yamada1057@ridgewoodcollegiate.ca,false,false,America/Toronto,Education Assistant,active
U1058,chloe.vidal1058,Chloe Vidal,chloe.vidal1058@ridgewoodcollegiate.ca,false,false,America/Toronto,Attendance Secretary,active
U1059,sam.hernandez1059,Sam Hernandez,sam.hernandez1059@ridgewoodcollegiate.ca,false,false,America/Toronto,Maintenance Technician,away
U1060,lucas.park1060,Lucas Park,lucas.park1060@ridgewoodcollegiate.ca,false,false,America/Toronto,English Teacher,away
U90061,liam.reyes61,Liam Reyes,liam.reyes61@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,active
U90062,sofia.haddad62,Sofia Haddad,sofia.haddad62@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,away
U90063,noah.sharma63,Noah Sharma,noah.sharma63@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90064,emma.zhang64,Emma Zhang,emma.zhang64@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,active
U90065,mateo.ali65,Mateo Ali,mateo.ali65@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90066,olivia.osei66,Olivia Osei,olivia.osei66@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,active
U90067,lucas.thompson67,Lucas Thompson,lucas.thompson67@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90068,ava.ferreira68,Ava Ferreira,ava.ferreira68@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90069,ethan.larsson69,Ethan Larsson,ethan.larsson69@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,away
U90070,isabella.novak70,Isabella Novak,isabella.novak70@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90071,diego.mbeki71,Diego Mbeki,diego.mbeki71@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90072,mia.costa72,Mia Costa,mia.costa72@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90073,jayden.bauer73,Jayden Bauer,jayden.bauer73@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90074,amara.ivanov74,Amara Ivanov,amara.ivanov74@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90075,priya.tremblay75,Priya Tremblay,priya.tremblay75@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90076,wei.bianchi76,Wei Bianchi,wei.bianchi76@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,away
U90077,fatima.wallace77,Fatima Wallace,fatima.wallace77@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90078,hassan.fernandez78,Hassan Fernandez,hassan.fernandez78@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90079,grace.adeyemi79,Grace Adeyemi,grace.adeyemi79@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90080,daniel.petrov80,Daniel Petrov,daniel.petrov80@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,away
U90081,chloe.sullivan81,Chloe Sullivan,chloe.sullivan81@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90082,marcus.mensah82,Marcus Mensah,marcus.mensah82@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90083,nadia.rivera83,Nadia Rivera,nadia.rivera83@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90084,omar.cohen84,Omar Cohen,omar.cohen84@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,away
U90085,leah.park85,Leah Park,leah.park85@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90086,kwame.boateng86,Kwame Boateng,kwame.boateng86@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,active
U90087,yuki.hernandez87,Yuki Hernandez,yuki.hernandez87@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,away
U90088,ravi.vidal88,Ravi Vidal,ravi.vidal88@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90089,elena.okonkwo89,Elena Okonkwo,elena.okonkwo89@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,away
U90090,tariq.lindqvist90,Tariq Lindqvist,tariq.lindqvist90@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,away
U90091,ingrid.antoine91,Ingrid Antoine,ingrid.antoine91@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,away
U90092,carlos.yamada92,Carlos Yamada,carlos.yamada92@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,away
U90093,rosa.bello93,Rosa Bello,rosa.bello93@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
U90094,eduardo.dupont94,Eduardo Dupont,eduardo.dupont94@ridgewoodcollegiate.ca,false,false,America/Toronto,Teaching,active
U90095,lucia.serrano95,Lucia Serrano,lucia.serrano95@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90096,patricia.vasquez96,Patricia Vasquez,patricia.vasquez96@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,away
U90097,james.nguyen97,James Nguyen,james.nguyen97@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90098,grace.okafor98,Grace Okafor,grace.okafor98@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,away
U90099,bianca.patel99,Bianca Patel,bianca.patel99@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90100,simon.chen100,Simon Chen,simon.chen100@ridgewoodcollegiate.ca,false,false,America/Toronto,Prep period,active
U90101,deepa.rossi101,Deepa Rossi,deepa.rossi101@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90102,anton.kowalski102,Anton Kowalski,anton.kowalski102@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,away
U90103,marisol.silva103,Marisol Silva,marisol.silva103@ridgewoodcollegiate.ca,false,false,America/Toronto,In class,active
U90104,hiro.ahmed104,Hiro Ahmed,hiro.ahmed104@ridgewoodcollegiate.ca,false,false,America/Toronto,Available,active
