id,company_id,first_name,last_name,email,department,job_title,rate,payment_unit,flsa_status,start_date,terminated
id-00078,compan-00078,Casey,Frank,quinn.wolf078@example.com,ember-78,Willow willow 78,1077.0,bravo-78,closed,2026-09-24T14:58:00Z,899
id-00079,compan-00079,Paul,Richter,rowan.arnold079@example.com,orbit-79,Grove haze 79,1078.0,pine-79,standard,2026-11-13T18:09:00Z,758
id-00080,compan-00080,Riley,Winter,avery.schulz080@example.com,violet-80,Alpha grove 80,1079.0,orbit-80,closed,2026-03-12T14:31:00Z,684
id-00081,compan-00081,Sage,Koch,sven.frank081@example.com,tidal-81,Coral bravo 81,1080.0,kelp-81,active,2026-04-06T12:57:00Z,490
id-00082,compan-00082,Mara,Vogel,riley.schulz082@example.com,cedar-82,Tidal quartz 82,1081.0,cedar-82,general,2026-12-14T06:29:00Z,51
id-00083,compan-00083,Riley,Haas,quinn.berg083@example.com,harbor-83,River haze 83,1082.0,kelp-83,active,2026-06-07T11:51:00Z,251
id-00084,compan-00084,Blair,Schulz,taylor.haas084@example.com,quartz-84,Jade quartz 84,1083.0,cedar-84,active,2026-07-24T21:29:00Z,111
id-00085,compan-00085,Parker,Koch,timo.meyer085@example.com,bravo-85,Frost iris 85,1084.0,meadow-85,pending,2026-12-18T19:12:00Z,526
id-00086,compan-00086,Inga,Wolf,reese.haas086@example.com,tidal-86,Meadow violet 86,1085.0,alpha-86,closed,2026-09-19T14:51:00Z,343
id-00087,compan-00087,Taylor,Richter,avery.haas087@example.com,zephyr-87,Grove orbit 87,1086.0,meadow-87,open,2026-12-25T11:14:00Z,197
id-00088,compan-00088,Jamie,Arnold,casey.braun088@example.com,quartz-88,Zephyr pine 88,1087.0,willow-88,standard,2026-07-27T16:19:00Z,15
id-00089,compan-00089,Blair,Braun,sage.lorenz089@example.com,bravo-89,Grove pine 89,1088.0,quartz-89,active,2026-02-14T15:25:00Z,154
id-00090,compan-00090,Quinn,Richter,paul.frank090@example.com,frost-90,Cedar haze 90,1089.0,river-90,closed,2026-10-12T07:44:00Z,562
id-00091,compan-00091,Sven,Frank,alex.haas091@example.com,river-91,Willow grove 91,1090.0,umber-91,open,2026-09-17T07:45:00Z,291
id-00092,compan-00092,Inga,Wolf,riley.schulz092@example.com,coral-92,Orbit frost 92,1091.0,meadow-92,closed,2026-09-01T04:46:00Z,74
id-00093,compan-00093,Nora,Braun,devon.winter093@example.com,alpha-93,Orbit alpha 93,1092.0,iris-93,standard,2026-08-06T13:51:00Z,410
id-00094,compan-00094,Blair,Schulz,devon.winter094@example.com,willow-94,River umber 94,1093.0,pine-94,closed,2026-03-17T20:57:00Z,335
id-00095,compan-00095,Jordan,Berg,timo.berg095@example.com,zephyr-95,Grove meadow 95,1094.0,kelp-95,standard,2026-09-10T12:19:00Z,756
id-00096,compan-00096,Casey,Klein,parker.klein096@example.com,summit-96,Pine bravo 96,1095.0,orbit-96,standard,2026-04-09T08:27:00Z,16
id-00097,compan-00097,Timo,Arnold,emil.arnold097@example.com,bravo-97,Violet tidal 97,1096.0,summit-97,open,2026-01-09T20:58:00Z,785
id-00098,compan-00098,Quinn,Sommer,morgan.haas098@example.com,meadow-98,Frost willow 98,1097.0,alpha-98,open,2026-12-04T13:32:00Z,815
id-00099,compan-00099,Jamie,Vogel,inga.schulz099@example.com,ember-99,Zephyr river 99,1098.0,bravo-99,closed,2026-09-18T00:14:00Z,742
id-00100,compan-00100,Blair,Klein,avery.meyer100@example.com,pine-100,Harbor meadow 100,1099.0,ember-100,general,2026-01-17T23:23:00Z,630
