id,company_id,first_name,last_name,email,department,job_title,rate,payment_unit,flsa_status,start_date,terminated
1014,ridgewood-001,Wei,Dupont,wei.dupont1014@ridgewoodcollegiate.ca,Science,Science Teacher,84000,Year,Exempt,2022-06-18,false
1015,ridgewood-001,Lucia,Patel,lucia.patel1015@ridgewoodcollegiate.ca,Social Studies,History Teacher,72000,Year,Exempt,2015-10-20,false
1016,ridgewood-001,Olivia,Rivera,olivia.rivera1016@ridgewoodcollegiate.ca,French,French Teacher,61000,Year,Exempt,2021-08-13,false
1017,ridgewood-001,Liam,Vasquez,liam.vasquez1017@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,68000,Year,Exempt,2024-11-17,false
1018,ridgewood-001,Bruno,Park,bruno.park1018@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,52000,Year,Exempt,2025-06-23,false
1019,ridgewood-001,Owen,Costa,owen.costa1019@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,79000,Year,Exempt,2017-12-06,false
1020,ridgewood-001,Eduardo,Santos,eduardo.santos1020@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,91000,Year,Exempt,2024-06-30,false
1021,ridgewood-001,Lucas,Adeyemi,lucas.adeyemi1021@ridgewoodcollegiate.ca,Special Education,Education Assistant,52000,Year,Exempt,2021-05-03,false
1022,ridgewood-001,Hassan,Thompson,hassan.thompson1022@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,61000,Year,Exempt,2024-06-05,false
1023,ridgewood-001,Diego,Wallace,diego.wallace1023@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,61000,Year,Exempt,2017-02-26,true
1024,ridgewood-001,Emma,Petrov,emma.petrov1024@ridgewoodcollegiate.ca,English,English Teacher,91000,Year,Exempt,2018-04-18,false
1025,ridgewood-001,Talia,Chen,talia.chen1025@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,91000,Year,Exempt,2014-03-27,false
1026,ridgewood-001,Lucia,Serrano,lucia.serrano1026@ridgewoodcollegiate.ca,Science,Science Teacher,91000,Year,Exempt,2013-10-01,false
1027,ridgewood-001,Marcus,Antoine,marcus.antoine1027@ridgewoodcollegiate.ca,Social Studies,History Teacher,96000,Year,Exempt,2025-08-03,false
1028,ridgewood-001,Leah,Dupont,leah.dupont1028@ridgewoodcollegiate.ca,French,French Teacher,52000,Year,Exempt,2013-09-28,false
1029,ridgewood-001,Ethan,Boateng,ethan.boateng1029@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,96000,Year,Exempt,2020-02-09,false
1030,ridgewood-001,Diego,Ivanov,diego.ivanov1030@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2018-08-30,false
1031,ridgewood-001,Lucia,Dubois,lucia.dubois1031@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,52000,Year,Exempt,2017-02-23,false
1032,ridgewood-001,James,Silva,james.silva1032@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2023-05-04,false
1033,ridgewood-001,Nina,Wallace,nina.wallace1033@ridgewoodcollegiate.ca,Special Education,Education Assistant,68000,Year,Exempt,2023-07-17,false
1034,ridgewood-001,Ravi,Adeyemi,ravi.adeyemi1034@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,47000,Year,Exempt,2024-10-14,false
1035,ridgewood-001,Lucas,Patel,lucas.patel1035@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,84000,Year,Exempt,2023-08-18,false
1036,ridgewood-001,Daniel,Mbeki,daniel.mbeki1036@ridgewoodcollegiate.ca,English,English Teacher,79000,Year,Exempt,2024-03-01,false
1037,ridgewood-001,Elena,Thompson,elena.thompson1037@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,52000,Year,Exempt,2019-02-21,false
1038,ridgewood-001,Kofi,Santos,kofi.santos1038@ridgewoodcollegiate.ca,Science,Science Teacher,68000,Year,Exempt,2022-10-01,false
1039,ridgewood-001,Tariq,Fernandez,tariq.fernandez1039@ridgewoodcollegiate.ca,Social Studies,History Teacher,91000,Year,Exempt,2019-03-30,false
1040,ridgewood-001,Diego,Haddad,diego.haddad1040@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2018-06-29,false
1041,ridgewood-001,Lena,Ali,lena.ali1041@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,72000,Year,Exempt,2020-01-05,false
1042,ridgewood-001,Ingrid,Bauer,ingrid.bauer1042@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,84000,Year,Exempt,2024-12-31,false
1043,ridgewood-001,Grace,Osei,grace.osei1043@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2022-12-08,false
1044,ridgewood-001,Sofia,Bello,sofia.bello1044@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,91000,Year,Exempt,2016-12-12,false
1045,ridgewood-001,Bianca,Petrov,bianca.petrov1045@ridgewoodcollegiate.ca,Special Education,Education Assistant,68000,Year,Exempt,2023-10-27,true
1046,ridgewood-001,Hassan,Sharma,hassan.sharma1046@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,47000,Year,Exempt,2019-10-02,false
1047,ridgewood-001,Leah,Ahmed,leah.ahmed1047@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,52000,Year,Exempt,2022-11-02,false
1048,ridgewood-001,Diego,Nguyen,diego.nguyen1048@ridgewoodcollegiate.ca,English,English Teacher,84000,Year,Exempt,2016-10-19,false
1049,ridgewood-001,Ava,Vidal,ava.vidal1049@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,52000,Year,Exempt,2024-01-25,false
1050,ridgewood-001,Lena,Hernandez,lena.hernandez1050@ridgewoodcollegiate.ca,Science,Science Teacher,84000,Year,Exempt,2012-03-02,false
1051,ridgewood-001,Lucia,Mbeki,lucia.mbeki1051@ridgewoodcollegiate.ca,Social Studies,History Teacher,61000,Year,Exempt,2017-03-13,false
1052,ridgewood-001,Kwame,Haddad,kwame.haddad1052@ridgewoodcollegiate.ca,French,French Teacher,84000,Year,Exempt,2015-05-29,false
1053,ridgewood-001,Carlos,Santos,carlos.santos1053@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,47000,Year,Exempt,2019-05-21,false
1054,ridgewood-001,Kofi,Bauer,kofi.bauer1054@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,79000,Year,Exempt,2022-04-17,false
1055,ridgewood-001,Nadia,Fernandez,nadia.fernandez1055@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,84000,Year,Exempt,2016-07-28,true
1056,ridgewood-001,Idris,Bianchi,idris.bianchi1056@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,96000,Year,Exempt,2014-01-29,false
1057,ridgewood-001,Nadia,Yamada,nadia.yamada1057@ridgewoodcollegiate.ca,Special Education,Education Assistant,68000,Year,Exempt,2015-02-05,false
1058,ridgewood-001,Chloe,Vidal,chloe.vidal1058@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,72000,Year,Exempt,2021-07-18,false
1059,ridgewood-001,Sam,Hernandez,sam.hernandez1059@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,84000,Year,Exempt,2015-03-28,false
1060,ridgewood-001,Lucas,Park,lucas.park1060@ridgewoodcollegiate.ca,English,English Teacher,91000,Year,Exempt,2023-10-05,false
1061,ridgewood-001,Bianca,Cohen,bianca.cohen1061@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2022-06-06,false
1062,ridgewood-001,James,Sullivan,james.sullivan1062@ridgewoodcollegiate.ca,Science,Science Teacher,47000,Year,Exempt,2017-10-01,false
1063,ridgewood-001,Kwame,Lindqvist,kwame.lindqvist1063@ridgewoodcollegiate.ca,Social Studies,History Teacher,96000,Year,Exempt,2012-03-19,false
1064,ridgewood-001,Kofi,Yamada,kofi.yamada1064@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2013-03-21,false
1065,ridgewood-001,Liam,Novak,liam.novak1065@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,72000,Year,Exempt,2012-01-13,false
1066,ridgewood-001,Isabella,Nguyen,isabella.nguyen1066@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,91000,Year,Exempt,2021-10-08,false
1067,ridgewood-001,Fatima,Murphy,fatima.murphy1067@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,58000,Year,Exempt,2020-08-25,false
1068,ridgewood-001,Eduardo,Osei,eduardo.osei1068@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,47000,Year,Exempt,2014-04-09,false
1069,ridgewood-001,Aisha,Rossi,aisha.rossi1069@ridgewoodcollegiate.ca,Special Education,Education Assistant,52000,Year,Exempt,2015-08-05,false
1070,ridgewood-001,Simon,Lindqvist,simon.lindqvist1070@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,96000,Year,Exempt,2016-06-28,false
1071,ridgewood-001,Tariq,Serrano,tariq.serrano1071@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,61000,Year,Exempt,2017-10-19,false
1072,ridgewood-001,Wei,Haddad,wei.haddad1072@ridgewoodcollegiate.ca,English,English Teacher,58000,Year,Exempt,2014-04-05,false
1073,ridgewood-001,Leah,Adeyemi,leah.adeyemi1073@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,84000,Year,Exempt,2020-08-04,false
1074,ridgewood-001,Kwame,Bello,kwame.bello1074@ridgewoodcollegiate.ca,Science,Science Teacher,96000,Year,Exempt,2013-04-01,false
1075,ridgewood-001,Marcus,Fernandez,marcus.fernandez1075@ridgewoodcollegiate.ca,Social Studies,History Teacher,52000,Year,Exempt,2012-08-26,false
1076,ridgewood-001,Reza,Murphy,reza.murphy1076@ridgewoodcollegiate.ca,French,French Teacher,61000,Year,Exempt,2014-10-15,false
1077,ridgewood-001,Bruno,Santos,bruno.santos1077@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,68000,Year,Exempt,2024-02-27,false
1078,ridgewood-001,Victor,Yamada,victor.yamada1078@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,61000,Year,Exempt,2020-12-24,false
1079,ridgewood-001,Aisha,Santos,aisha.santos1079@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,79000,Year,Exempt,2019-08-27,false
1080,ridgewood-001,Ingrid,Bianchi,ingrid.bianchi1080@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2012-07-19,false
1081,ridgewood-001,Aisha,Zhang,aisha.zhang1081@ridgewoodcollegiate.ca,Special Education,Education Assistant,58000,Year,Exempt,2014-12-19,true
1082,ridgewood-001,James,Ali,james.ali1082@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,47000,Year,Exempt,2017-03-20,false
1083,ridgewood-001,Marisol,Yamada,marisol.yamada1083@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,79000,Year,Exempt,2011-10-20,false
1084,ridgewood-001,Tariq,Kowalski,tariq.kowalski1084@ridgewoodcollegiate.ca,English,English Teacher,47000,Year,Exempt,2015-07-24,false
1085,ridgewood-001,Fatima,Santos,fatima.santos1085@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,47000,Year,Exempt,2019-01-06,false
1086,ridgewood-001,Wei,Park,wei.park1086@ridgewoodcollegiate.ca,Science,Science Teacher,61000,Year,Exempt,2016-03-08,false
1087,ridgewood-001,Diego,Tremblay,diego.tremblay1087@ridgewoodcollegiate.ca,Social Studies,History Teacher,52000,Year,Exempt,2019-05-25,false
1088,ridgewood-001,Lucia,Serrano,lucia.serrano1088@ridgewoodcollegiate.ca,French,French Teacher,91000,Year,Exempt,2011-11-06,false
1089,ridgewood-001,Grace,Vidal,grace.vidal1089@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,68000,Year,Exempt,2016-05-09,false
1090,ridgewood-001,Simon,Osei,simon.osei1090@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,91000,Year,Exempt,2015-10-09,true
1091,ridgewood-001,Simon,Vasquez,simon.vasquez1091@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,52000,Year,Exempt,2021-10-23,false
1092,ridgewood-001,Lena,Bauer,lena.bauer1092@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,91000,Year,Exempt,2022-06-27,false
1093,ridgewood-001,Lucas,Rivera,lucas.rivera1093@ridgewoodcollegiate.ca,Special Education,Education Assistant,72000,Year,Exempt,2025-11-11,true
1094,ridgewood-001,Mateo,Dubois,mateo.dubois1094@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,72000,Year,Exempt,2016-05-30,false
1095,ridgewood-001,Owen,Bianchi,owen.bianchi1095@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,96000,Year,Exempt,2022-10-30,false
1096,ridgewood-001,Farah,Yamada,farah.yamada1096@ridgewoodcollegiate.ca,English,English Teacher,96000,Year,Exempt,2019-07-02,false
1097,ridgewood-001,Grace,Serrano,grace.serrano1097@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,52000,Year,Exempt,2015-10-21,false
1098,ridgewood-001,Ravi,Osei,ravi.osei1098@ridgewoodcollegiate.ca,Science,Science Teacher,84000,Year,Exempt,2013-12-13,false
1099,ridgewood-001,Grace,Larsson,grace.larsson1099@ridgewoodcollegiate.ca,Social Studies,History Teacher,68000,Year,Exempt,2025-05-05,false
1100,ridgewood-001,Hassan,Okonkwo,hassan.okonkwo1100@ridgewoodcollegiate.ca,French,French Teacher,61000,Year,Exempt,2025-04-04,false
1101,ridgewood-001,Kwame,Kowalski,kwame.kowalski1101@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,79000,Year,Exempt,2016-07-11,false
1102,ridgewood-001,Priya,Cohen,priya.cohen1102@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,58000,Year,Exempt,2017-04-21,true
1103,ridgewood-001,Mateo,Vidal,mateo.vidal1103@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,47000,Year,Exempt,2018-02-24,false
1104,ridgewood-001,Nadia,Chen,nadia.chen1104@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,68000,Year,Exempt,2011-12-30,false
1105,ridgewood-001,Fatima,Osei,fatima.osei1105@ridgewoodcollegiate.ca,Special Education,Education Assistant,84000,Year,Exempt,2024-01-25,false
1106,ridgewood-001,Rosa,Reyes,rosa.reyes1106@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,84000,Year,Exempt,2022-07-10,false
1107,ridgewood-001,Owen,Vidal,owen.vidal1107@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,96000,Year,Exempt,2019-09-11,false
1108,ridgewood-001,Jayden,Antoine,jayden.antoine1108@ridgewoodcollegiate.ca,English,English Teacher,47000,Year,Exempt,2021-10-02,false
1109,ridgewood-001,Noah,Boateng,noah.boateng1109@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,68000,Year,Exempt,2016-08-27,false
1110,ridgewood-001,Victor,Hernandez,victor.hernandez1110@ridgewoodcollegiate.ca,Science,Science Teacher,79000,Year,Exempt,2022-09-06,false
1111,ridgewood-001,Talia,Petrov,talia.petrov1111@ridgewoodcollegiate.ca,Social Studies,History Teacher,84000,Year,Exempt,2023-09-27,true
1112,ridgewood-001,Talia,Haddad,talia.haddad1112@ridgewoodcollegiate.ca,French,French Teacher,52000,Year,Exempt,2024-02-07,false
1113,ridgewood-001,Omar,Antoine,omar.antoine1113@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,52000,Year,Exempt,2019-03-02,false
1114,ridgewood-001,Owen,Lindqvist,owen.lindqvist1114@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,72000,Year,Exempt,2012-05-23,false
1115,ridgewood-001,Ingrid,Kowalski,ingrid.kowalski1115@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,61000,Year,Exempt,2013-07-17,false
1116,ridgewood-001,Bruno,Hernandez,bruno.hernandez1116@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,91000,Year,Exempt,2020-12-20,false
1117,ridgewood-001,Lena,Serrano,lena.serrano1117@ridgewoodcollegiate.ca,Special Education,Education Assistant,84000,Year,Exempt,2024-12-21,false
1118,ridgewood-001,Ingrid,Ivanov,ingrid.ivanov1118@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,91000,Year,Exempt,2023-12-23,false
1119,ridgewood-001,Omar,Bauer,omar.bauer1119@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,47000,Year,Exempt,2024-05-30,false
1120,ridgewood-001,Hiro,Chen,hiro.chen1120@ridgewoodcollegiate.ca,English,English Teacher,96000,Year,Exempt,2016-06-27,true
1121,ridgewood-001,Mia,Haddad,mia.haddad1121@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,84000,Year,Exempt,2017-05-13,false
1122,ridgewood-001,Lucia,Boateng,lucia.boateng1122@ridgewoodcollegiate.ca,Science,Science Teacher,58000,Year,Exempt,2019-03-04,false
1123,ridgewood-001,Grace,Lindqvist,grace.lindqvist1123@ridgewoodcollegiate.ca,Social Studies,History Teacher,68000,Year,Exempt,2013-09-19,false
1124,ridgewood-001,Carlos,Silva,carlos.silva1124@ridgewoodcollegiate.ca,French,French Teacher,47000,Year,Exempt,2017-03-11,false
1125,ridgewood-001,Nadia,Sullivan,nadia.sullivan1125@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,91000,Year,Exempt,2020-04-07,false
1126,ridgewood-001,Idris,Bello,idris.bello1126@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,72000,Year,Exempt,2022-08-11,false
1127,ridgewood-001,Marcus,Yamada,marcus.yamada1127@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,61000,Year,Exempt,2025-11-15,false
1128,ridgewood-001,Omar,Thompson,omar.thompson1128@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,79000,Year,Exempt,2020-02-15,false
1129,ridgewood-001,Anton,Bianchi,anton.bianchi1129@ridgewoodcollegiate.ca,Special Education,Education Assistant,58000,Year,Exempt,2021-03-14,false
1130,ridgewood-001,Olivia,Patel,olivia.patel1130@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,72000,Year,Exempt,2012-01-21,false
1131,ridgewood-001,Mateo,Dupont,mateo.dupont1131@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,84000,Year,Exempt,2019-03-03,false
1132,ridgewood-001,Mia,Kim,mia.kim1132@ridgewoodcollegiate.ca,English,English Teacher,91000,Year,Exempt,2015-06-25,false
1133,ridgewood-001,Maya,Santos,maya.santos1133@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,47000,Year,Exempt,2022-03-16,false
1134,ridgewood-001,Lucas,Santos,lucas.santos1134@ridgewoodcollegiate.ca,Science,Science Teacher,52000,Year,Exempt,2013-07-07,false
1135,ridgewood-001,Victor,Lindqvist,victor.lindqvist1135@ridgewoodcollegiate.ca,Social Studies,History Teacher,79000,Year,Exempt,2022-12-04,false
1136,ridgewood-001,Eduardo,Rivera,eduardo.rivera1136@ridgewoodcollegiate.ca,French,French Teacher,91000,Year,Exempt,2013-10-28,false
1137,ridgewood-001,Omar,Ivanov,omar.ivanov1137@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,52000,Year,Exempt,2026-02-20,false
1138,ridgewood-001,Maya,Bianchi,maya.bianchi1138@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2022-11-25,false
1139,ridgewood-001,Bianca,Rossi,bianca.rossi1139@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,96000,Year,Exempt,2013-03-25,false
1140,ridgewood-001,Rania,Rivera,rania.rivera1140@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,80000,Year,Exempt,2012-05-13,false
1141,ridgewood-001,Andre,Kowalski,andre.kowalski1141@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2022-08-13,false
1142,ridgewood-001,Grace,Vasquez,grace.vasquez1142@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,52000,Year,Exempt,2023-08-01,false
1143,ridgewood-001,Ravi,Sharma,ravi.sharma1143@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,86000,Year,Exempt,2018-01-04,false
1144,ridgewood-001,Ingrid,Murphy,ingrid.murphy1144@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,86000,Year,Exempt,2020-07-01,false
1145,ridgewood-001,Jayden,Okonkwo,jayden.okonkwo1145@ridgewoodcollegiate.ca,Special Education,Education Assistant,54000,Year,Exempt,2023-12-25,false
1146,ridgewood-001,Idris,Reyes,idris.reyes1146@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2026-04-13,false
1147,ridgewood-001,Bruno,Mbeki,bruno.mbeki1147@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,80000,Year,Exempt,2026-06-16,false
1148,ridgewood-001,Amara,Antoine,amara.antoine1148@ridgewoodcollegiate.ca,French,French Teacher,64000,Year,Exempt,2014-09-25,false
1149,ridgewood-001,Talia,Bianchi,talia.bianchi1149@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2011-01-28,false
1150,ridgewood-001,Omar,Patel,omar.patel1150@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,66000,Year,Exempt,2019-11-13,false
1151,ridgewood-001,Emma,Kowalski,emma.kowalski1151@ridgewoodcollegiate.ca,French,French Teacher,68000,Year,Exempt,2014-08-14,false
1152,ridgewood-001,Farah,Nguyen,farah.nguyen1152@ridgewoodcollegiate.ca,Special Education,Education Assistant,50000,Year,Exempt,2016-08-08,false
1153,ridgewood-001,Sofia,Tanaka,sofia.tanaka1153@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,80000,Year,Exempt,2016-02-21,false
1154,ridgewood-001,Mia,Wallace,mia.wallace1154@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2019-09-24,false
1155,ridgewood-001,Reza,Yamada,reza.yamada1155@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,84000,Year,Exempt,2012-06-13,false
1156,ridgewood-001,Idris,Vidal,idris.vidal1156@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2021-06-11,false
1157,ridgewood-001,Priya,Costa,priya.costa1157@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2018-01-14,false
1158,ridgewood-001,Sofia,Ali,sofia.ali1158@ridgewoodcollegiate.ca,Social Studies,History Teacher,84000,Year,Exempt,2018-04-01,false
1159,ridgewood-001,Victor,Rivera,victor.rivera1159@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,52000,Year,Exempt,2012-09-04,true
1160,ridgewood-001,Wei,Boateng,wei.boateng1160@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,82000,Year,Exempt,2023-03-15,false
1161,ridgewood-001,Jayden,Haddad,jayden.haddad1161@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,58000,Year,Exempt,2026-05-14,false
1162,ridgewood-001,Sara,Antoine,sara.antoine1162@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,100000,Year,Exempt,2023-05-06,false
1163,ridgewood-001,Mia,Nguyen,mia.nguyen1163@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,96000,Year,Exempt,2012-05-24,false
1164,ridgewood-001,Jonas,Ramos,jonas.ramos1164@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,52000,Year,Exempt,2026-07-20,false
1165,ridgewood-001,Sofia,Ali,sofia.ali1165@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2012-12-08,false
1166,ridgewood-001,Talia,Santos,talia.santos1166@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,86000,Year,Exempt,2011-05-08,false
1167,ridgewood-001,Aisha,Fernandez,aisha.fernandez1167@ridgewoodcollegiate.ca,Science,Science Teacher,70000,Year,Exempt,2018-05-13,false
1168,ridgewood-001,Elena,Bianchi,elena.bianchi1168@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2015-11-28,false
1169,ridgewood-001,Idris,Sullivan,idris.sullivan1169@ridgewoodcollegiate.ca,English,English Teacher,68000,Year,Exempt,2018-09-12,false
1170,ridgewood-001,Andre,Sullivan,andre.sullivan1170@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,68000,Year,Exempt,2016-12-13,false
1171,ridgewood-001,Amara,Adeyemi,amara.adeyemi1171@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,84000,Year,Exempt,2026-03-12,false
1172,ridgewood-001,Nadia,Ivanov,nadia.ivanov1172@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,100000,Year,Exempt,2021-06-23,true
1173,ridgewood-001,Jayden,Petrov,jayden.petrov1173@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,50000,Year,Exempt,2021-11-15,false
1174,ridgewood-001,Ines,Sullivan,ines.sullivan1174@ridgewoodcollegiate.ca,Science,Science Teacher,72000,Year,Exempt,2014-10-18,false
1175,ridgewood-001,Talia,Rivera,talia.rivera1175@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,54000,Year,Exempt,2022-10-25,false
1176,ridgewood-001,Elena,Patel,elena.patel1176@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,64000,Year,Exempt,2024-12-11,false
1177,ridgewood-001,Jayden,Antoine,jayden.antoine1177@ridgewoodcollegiate.ca,English,English Teacher,72000,Year,Exempt,2022-01-02,false
