id,company_id,first_name,last_name,business_name,type,email,hourly_rate,wage_type,start_date
9532,ridgewood-001,Emma,Vasquez,ClearPath Counselling,Business,emma.vasquez@clearpath-counselling.ca,95,Hourly,2026-06-16
9533,ridgewood-001,Olivia,Patel,GreenLeaf Grounds,Business,olivia.patel@greenleaf-grounds.ca,45,Hourly,2026-06-25
9534,ridgewood-001,Ava,Kowalski,BrightWave AV,Business,ava.kowalski@brightwave-av.ca,75,Hourly,2026-07-04
9535,ridgewood-001,Isabella,Murphy,Summit Coaching,Business,isabella.murphy@summit-coaching.ca,85,Hourly,2026-07-13
9536,ridgewood-001,Mia,Kim,Harbour Translation,Business,mia.kim@harbour-translation.ca,75,Hourly,2026-07-22
9537,ridgewood-001,Amara,Sharma,Cedar IT Support,Business,amara.sharma@cedar-it-support.ca,65,Hourly,2026-07-31
9538,ridgewood-001,Wei,Osei,Aurora Catering,Business,wei.osei@aurora-catering.ca,55,Hourly,2026-08-09
9539,ridgewood-001,Hassan,Larsson,Trailhead Field Trips,Business,hassan.larsson@trailhead-field-trips.ca,75,Hourly,2026-08-18
9540,ridgewood-001,Daniel,Costa,Northline Tutoring,Business,daniel.costa@northline-tutoring.ca,45,Hourly,2026-08-27
9541,ridgewood-001,Marcus,Tremblay,Maple Music Instruction,Business,marcus.tremblay@maple-music-instruction.ca,55,Hourly,2026-09-05
9542,ridgewood-001,Omar,Fernandez,ClearPath Counselling,Business,omar.fernandez@clearpath-counselling.ca,65,Hourly,2026-09-14
9543,ridgewood-001,Kwame,Sullivan,GreenLeaf Grounds,Business,kwame.sullivan@greenleaf-grounds.ca,95,Hourly,2026-09-23
9544,ridgewood-001,Ravi,Cohen,BrightWave AV,Business,ravi.cohen@brightwave-av.ca,65,Hourly,2026-10-02
9545,ridgewood-001,Tariq,Hernandez,Summit Coaching,Business,tariq.hernandez@summit-coaching.ca,85,Hourly,2026-10-11
9546,ridgewood-001,Carlos,Lindqvist,Harbour Translation,Business,carlos.lindqvist@harbour-translation.ca,55,Hourly,2026-10-20
9547,ridgewood-001,Eduardo,Bello,Cedar IT Support,Business,eduardo.bello@cedar-it-support.ca,55,Hourly,2026-10-29
9548,ridgewood-001,Patricia,Vasquez,Aurora Catering,Business,patricia.vasquez@aurora-catering.ca,85,Hourly,2026-11-07
9549,ridgewood-001,Grace,Patel,Trailhead Field Trips,Business,grace.patel@trailhead-field-trips.ca,45,Hourly,2026-11-16
9550,ridgewood-001,Simon,Kowalski,Northline Tutoring,Business,simon.kowalski@northline-tutoring.ca,85,Hourly,2026-11-25
9551,ridgewood-001,Anton,Murphy,Maple Music Instruction,Business,anton.murphy@maple-music-instruction.ca,95,Hourly,2026-12-04
9552,ridgewood-001,Hiro,Kim,ClearPath Counselling,Business,hiro.kim@clearpath-counselling.ca,85,Hourly,2026-12-13
9553,ridgewood-001,Kofi,Sharma,GreenLeaf Grounds,Business,kofi.sharma@greenleaf-grounds.ca,65,Hourly,2026-12-22
9554,ridgewood-001,Victor,Osei,BrightWave AV,Business,victor.osei@brightwave-av.ca,65,Hourly,2026-12-31
9555,ridgewood-001,Sam,Larsson,Summit Coaching,Business,sam.larsson@summit-coaching.ca,65,Hourly,2027-01-09
9556,ridgewood-001,Owen,Costa,Harbour Translation,Business,owen.costa@harbour-translation.ca,85,Hourly,2027-01-18
9557,ridgewood-001,Bruno,Tremblay,Cedar IT Support,Business,bruno.tremblay@cedar-it-support.ca,45,Hourly,2027-01-27
9558,ridgewood-001,Idris,Fernandez,Aurora Catering,Business,idris.fernandez@aurora-catering.ca,85,Hourly,2027-02-05
9559,ridgewood-001,Reza,Sullivan,Trailhead Field Trips,Business,reza.sullivan@trailhead-field-trips.ca,55,Hourly,2027-02-14
9560,ridgewood-001,Aisha,Cohen,Northline Tutoring,Business,aisha.cohen@northline-tutoring.ca,65,Hourly,2027-02-23
9561,ridgewood-001,Sofia,Hernandez,Maple Music Instruction,Business,sofia.hernandez@maple-music-instruction.ca,85,Hourly,2027-03-04
9562,ridgewood-001,Emma,Lindqvist,ClearPath Counselling,Business,emma.lindqvist@clearpath-counselling.ca,85,Hourly,2027-03-13
9563,ridgewood-001,Olivia,Bello,GreenLeaf Grounds,Business,olivia.bello@greenleaf-grounds.ca,65,Hourly,2027-03-22
9564,ridgewood-001,Ava,Vasquez,BrightWave AV,Business,ava.vasquez@brightwave-av.ca,65,Hourly,2027-03-31
9565,ridgewood-001,Isabella,Patel,Summit Coaching,Business,isabella.patel@summit-coaching.ca,85,Hourly,2027-04-09
9566,ridgewood-001,Mia,Kowalski,Harbour Translation,Business,mia.kowalski@harbour-translation.ca,75,Hourly,2027-04-18
9567,ridgewood-001,Amara,Murphy,Cedar IT Support,Business,amara.murphy@cedar-it-support.ca,75,Hourly,2027-04-27
9568,ridgewood-001,Wei,Kim,Aurora Catering,Business,wei.kim@aurora-catering.ca,65,Hourly,2027-05-06
9569,ridgewood-001,Hassan,Sharma,Trailhead Field Trips,Business,hassan.sharma@trailhead-field-trips.ca,65,Hourly,2027-05-15
9570,ridgewood-001,Daniel,Osei,Northline Tutoring,Business,daniel.osei@northline-tutoring.ca,55,Hourly,2027-05-24
9571,ridgewood-001,Marcus,Larsson,Maple Music Instruction,Business,marcus.larsson@maple-music-instruction.ca,65,Hourly,2027-06-02
9572,ridgewood-001,Omar,Costa,ClearPath Counselling,Business,omar.costa@clearpath-counselling.ca,75,Hourly,2027-06-11
9573,ridgewood-001,Kwame,Tremblay,GreenLeaf Grounds,Business,kwame.tremblay@greenleaf-grounds.ca,55,Hourly,2027-06-20
9574,ridgewood-001,Ravi,Fernandez,BrightWave AV,Business,ravi.fernandez@brightwave-av.ca,65,Hourly,2027-06-29
9575,ridgewood-001,Tariq,Sullivan,Summit Coaching,Business,tariq.sullivan@summit-coaching.ca,85,Hourly,2027-07-08
9576,ridgewood-001,Carlos,Cohen,Harbour Translation,Business,carlos.cohen@harbour-translation.ca,75,Hourly,2027-07-17
9577,ridgewood-001,Eduardo,Hernandez,Cedar IT Support,Business,eduardo.hernandez@cedar-it-support.ca,65,Hourly,2027-07-26
9578,ridgewood-001,Patricia,Lindqvist,Aurora Catering,Business,patricia.lindqvist@aurora-catering.ca,55,Hourly,2027-08-04
9579,ridgewood-001,Grace,Bello,Trailhead Field Trips,Business,grace.bello@trailhead-field-trips.ca,55,Hourly,2027-08-13
9580,ridgewood-001,Simon,Vasquez,Northline Tutoring,Business,simon.vasquez@northline-tutoring.ca,75,Hourly,2027-08-22
9581,ridgewood-001,Anton,Patel,Maple Music Instruction,Business,anton.patel@maple-music-instruction.ca,55,Hourly,2027-08-31
9582,ridgewood-001,Hiro,Kowalski,ClearPath Counselling,Business,hiro.kowalski@clearpath-counselling.ca,85,Hourly,2027-09-09
9583,ridgewood-001,Kofi,Murphy,GreenLeaf Grounds,Business,kofi.murphy@greenleaf-grounds.ca,55,Hourly,2027-09-18
9584,ridgewood-001,Victor,Kim,BrightWave AV,Business,victor.kim@brightwave-av.ca,45,Hourly,2027-09-27
9585,ridgewood-001,Sam,Sharma,Summit Coaching,Business,sam.sharma@summit-coaching.ca,45,Hourly,2027-10-06
9586,ridgewood-001,Owen,Osei,Harbour Translation,Business,owen.osei@harbour-translation.ca,45,Hourly,2027-10-15
9587,ridgewood-001,Bruno,Larsson,Cedar IT Support,Business,bruno.larsson@cedar-it-support.ca,45,Hourly,2027-10-24
9588,ridgewood-001,Idris,Costa,Aurora Catering,Business,idris.costa@aurora-catering.ca,65,Hourly,2027-11-02
9589,ridgewood-001,Reza,Tremblay,Trailhead Field Trips,Business,reza.tremblay@trailhead-field-trips.ca,55,Hourly,2027-11-11
9590,ridgewood-001,Aisha,Fernandez,Northline Tutoring,Business,aisha.fernandez@northline-tutoring.ca,65,Hourly,2027-11-20
9591,ridgewood-001,Sofia,Sullivan,Maple Music Instruction,Business,sofia.sullivan@maple-music-instruction.ca,55,Hourly,2027-11-29
9592,ridgewood-001,Emma,Cohen,ClearPath Counselling,Business,emma.cohen@clearpath-counselling.ca,75,Hourly,2027-12-08
9593,ridgewood-001,Olivia,Hernandez,GreenLeaf Grounds,Business,olivia.hernandez@greenleaf-grounds.ca,45,Hourly,2027-12-17
9594,ridgewood-001,Ava,Lindqvist,BrightWave AV,Business,ava.lindqvist@brightwave-av.ca,85,Hourly,2027-12-26
9595,ridgewood-001,Isabella,Bello,Summit Coaching,Business,isabella.bello@summit-coaching.ca,95,Hourly,2028-01-04
9596,ridgewood-001,Mia,Vasquez,Harbour Translation,Business,mia.vasquez@harbour-translation.ca,45,Hourly,2028-01-13
9597,ridgewood-001,Amara,Patel,Cedar IT Support,Business,amara.patel@cedar-it-support.ca,95,Hourly,2028-01-22
9598,ridgewood-001,Wei,Kowalski,Aurora Catering,Business,wei.kowalski@aurora-catering.ca,65,Hourly,2028-01-31
9599,ridgewood-001,Hassan,Murphy,Trailhead Field Trips,Business,hassan.murphy@trailhead-field-trips.ca,45,Hourly,2028-02-09
9600,ridgewood-001,Daniel,Kim,Northline Tutoring,Business,daniel.kim@northline-tutoring.ca,45,Hourly,2028-02-18
9601,ridgewood-001,Marcus,Sharma,Maple Music Instruction,Business,marcus.sharma@maple-music-instruction.ca,55,Hourly,2028-02-27
9602,ridgewood-001,Omar,Osei,ClearPath Counselling,Business,omar.osei@clearpath-counselling.ca,85,Hourly,2028-03-07
9603,ridgewood-001,Kwame,Larsson,GreenLeaf Grounds,Business,kwame.larsson@greenleaf-grounds.ca,75,Hourly,2028-03-16
9604,ridgewood-001,Ravi,Costa,BrightWave AV,Business,ravi.costa@brightwave-av.ca,65,Hourly,2028-03-25
