id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
act-0022,Beach volleyball warmup,Run,40520.4,3056,1329,16,7.58,2026-09-24T08:00:00Z,8,seg-022
act-0023,TPC Sawgrass trails,Swim,17324.7,3750,7045,10,6.98,2026-05-22T06:00:00Z,16,seg-023
act-0024,Country club track,Walk,22530.7,4432,2452,116,9.3,2026-09-19T07:00:00Z,20,seg-024
act-0025,Tempo intervals,Run,17836.7,703,1748,210,5.93,2026-03-24T07:00:00Z,5,seg-025
act-0026,Speed work fartlek,Run,40324.5,1053,4936,239,3.73,2026-01-11T08:00:00Z,4,seg-026
act-0027,Monday St Johns River loop,Run,12121.5,6312,2483,334,2.68,2026-03-03T06:00:00Z,17,seg-027
act-0028,Wednesday St Johns River loop,Walk,25045.1,1622,1536,386,10.94,2026-05-20T05:00:00Z,10,seg-028
act-0029,Friday St Johns River loop,Swim,43926.2,4869,4573,192,7.26,2026-04-10T05:00:00Z,15,seg-029
act-0030,Riverside Racquet Club - doubles with Hussain,Run,45539.7,4806,1546,30,10.1,2026-06-28T06:00:00Z,20,seg-030
act-0031,Riverside Racquet Club - practice,Walk,26916.1,5915,3948,494,11.67,2026-08-04T07:00:00Z,1,seg-031
act-0032,Baldwin trail 6-mile,Swim,19559.4,1466,4702,1,2.29,2026-01-19T06:00:00Z,13,seg-032
act-0033,Beaches loop 7-mile,Run,28834.0,6818,6063,399,8.04,2026-03-15T05:00:00Z,17,seg-033
act-0034,San Marco park run,Swim,42630.5,6454,6826,39,11.83,2026-07-27T08:00:00Z,18,seg-034
act-0035,Riverside sunrise 3-mile,Walk,43485.0,6730,2369,392,13.18,2026-02-15T05:00:00Z,5,seg-035
act-0036,Downtown Jax bridges 5-mile,Ride,47728.3,6201,776,64,14.42,2026-02-04T05:00:00Z,14,seg-036
act-0037,San Jose neighborhood 4-mile,Run,41629.8,6054,5196,189,11.03,2026-07-27T05:00:00Z,3,seg-037
act-0038,St Johns River trail 8-mile,Run,6672.3,2052,1961,280,6.62,2026-06-25T06:00:00Z,14,seg-038
act-0039,Riverside Arts Market 10K,Run,34500.4,2522,7312,276,5.14,2026-02-07T05:00:00Z,18,seg-039
act-0040,Beach shakeout run,Run,26245.1,7064,2955,443,6.33,2026-09-06T07:00:00Z,15,seg-040
act-0041,Wednesday recovery,Walk,43992.5,4640,2123,335,3.46,2026-03-02T06:00:00Z,11,seg-041
act-0042,Thursday hill repeats at Southbank,Ride,40508.5,3958,4502,332,7.87,2026-06-16T06:00:00Z,1,seg-042
act-0043,Tempo run - riverwalk,Run,24597.8,1646,5720,249,13.95,2026-08-09T08:00:00Z,1,seg-043
act-0044,Long Sunday 12-mile,Walk,33358.4,6538,5707,323,14.94,2026-09-08T08:00:00Z,20,seg-044
act-0045,Riverside Riverwalk 5K,Swim,30361.3,2668,1389,123,13.11,2026-07-06T08:00:00Z,8,seg-045
act-0046,Post-clinic evening 4-mile,Ride,14101.6,7004,2518,472,8.68,2026-05-08T07:00:00Z,11,seg-046
act-0047,Ponte Vedra beach 7-mile,Walk,45019.6,3590,1323,332,3.09,2026-01-27T06:00:00Z,17,seg-047
act-0048,Jacksonville Beach 5K,Run,5597.5,776,2797,82,13.22,2026-09-11T08:00:00Z,7,seg-048
act-0049,Beach volleyball warmup,Walk,3749.3,984,863,16,7.37,2026-01-12T08:00:00Z,18,seg-049
act-0050,TPC Sawgrass trails,Run,44010.7,1896,5560,146,7.24,2026-09-02T05:00:00Z,4,seg-000
act-0051,Country club track,Swim,38688.1,2774,3658,241,4.12,2026-05-25T05:00:00Z,5,seg-001
act-0052,Tempo intervals,Run,39495.3,2814,2447,59,8.11,2026-03-21T05:00:00Z,12,seg-002
act-0053,Speed work fartlek,Walk,35226.8,7083,3926,191,9.08,2026-09-20T06:00:00Z,10,seg-003
act-0054,Monday St Johns River loop,Run,21045.4,4515,4676,437,13.88,2026-02-16T07:00:00Z,17,seg-004
act-0055,Wednesday St Johns River loop,Ride,2938.2,6864,6282,50,6.85,2026-02-06T05:00:00Z,11,seg-005
act-0056,Friday St Johns River loop,Swim,44045.1,3170,1942,157,12.18,2026-05-20T08:00:00Z,14,seg-006
act-0057,Riverside Racquet Club - doubles with Hussain,Walk,18905.3,6793,1897,241,13.75,2026-01-05T05:00:00Z,3,seg-007
act-0058,Riverside Racquet Club - practice,Walk,35414.5,4064,6520,48,9.93,2026-09-22T06:00:00Z,0,seg-008
act-0059,Baldwin trail 6-mile,Run,13568.7,4751,1835,132,3.97,2026-04-01T06:00:00Z,20,seg-009
act-0060,Beaches loop 7-mile,Walk,2730.2,3844,4592,223,6.87,2026-09-06T05:00:00Z,17,seg-010
act-0061,San Marco park run,Ride,14132.3,1416,4324,36,8.73,2026-01-15T05:00:00Z,13,seg-011
act-0062,Riverside sunrise 3-mile,Run,32404.3,3546,6271,494,3.66,2026-01-03T05:00:00Z,5,seg-012
act-0063,Downtown Jax bridges 5-mile,Run,21347.9,2872,3081,165,2.7,2026-07-03T08:00:00Z,8,seg-013
act-0064,San Jose neighborhood 4-mile,Run,14368.5,4233,1581,4,12.36,2026-01-13T07:00:00Z,0,seg-014
act-0065,St Johns River trail 8-mile,Run,7244.7,3021,3345,118,7.84,2026-08-22T05:00:00Z,8,seg-015
act-0066,Riverside Arts Market 10K,Swim,37215.2,4437,2714,144,9.22,2026-08-04T08:00:00Z,14,seg-016
act-0067,Beach shakeout run,Run,12802.1,1984,3473,418,6.22,2026-06-15T07:00:00Z,5,seg-017
act-0068,Wednesday recovery,Walk,10267.7,2576,6104,401,12.2,2026-03-08T08:00:00Z,8,seg-018
act-0069,Thursday hill repeats at Southbank,Swim,1148.2,3180,2579,387,10.39,2026-01-25T07:00:00Z,10,seg-019
act-0070,Tempo run - riverwalk,Run,1599.7,4948,6212,286,12.84,2026-05-21T07:00:00Z,6,seg-020
act-0071,Long Sunday 12-mile,Swim,36127.6,976,4471,444,5.78,2026-08-03T07:00:00Z,13,seg-021
act-0072,Riverside Riverwalk 5K,Run,41911.6,3081,3368,336,12.32,2026-04-24T08:00:00Z,20,seg-022
act-0073,Post-clinic evening 4-mile,Walk,43374.2,1316,1816,298,12.97,2026-04-20T08:00:00Z,13,seg-023
act-0074,Ponte Vedra beach 7-mile,Swim,33350.4,2351,4337,396,6.56,2026-04-04T07:00:00Z,3,seg-024
act-0075,Jacksonville Beach 5K,Walk,11200.7,1562,895,374,7.85,2026-02-21T06:00:00Z,4,seg-025
act-0076,Beach volleyball warmup,Swim,48044.7,3792,1959,59,5.83,2026-01-28T05:00:00Z,11,seg-026
act-0077,TPC Sawgrass trails,Ride,36207.0,5227,864,153,10.87,2026-02-24T05:00:00Z,1,seg-027
act-0078,Country club track,Swim,26930.4,7128,5426,209,5.6,2026-05-03T07:00:00Z,10,seg-028
act-0079,Tempo intervals,Ride,45736.6,2665,1931,54,9.48,2026-02-09T06:00:00Z,19,seg-029
act-0080,Speed work fartlek,Walk,41761.3,4225,4500,21,4.11,2026-05-07T06:00:00Z,12,seg-030
act-0081,Monday St Johns River loop,Ride,18054.1,7168,1264,360,5.9,2026-08-04T08:00:00Z,8,seg-031
act-0082,Wednesday St Johns River loop,Swim,5960.1,1387,5428,261,9.78,2026-07-08T06:00:00Z,9,seg-032
act-0083,Friday St Johns River loop,Ride,7085.6,1028,4750,366,13.75,2026-08-11T07:00:00Z,3,seg-033
act-0084,Riverside Racquet Club - doubles with Hussain,Swim,21020.5,3790,7281,49,8.89,2026-05-24T06:00:00Z,10,seg-034
act-0085,Riverside Racquet Club - practice,Swim,10550.3,5130,3349,254,12.04,2026-05-20T08:00:00Z,18,seg-035
act-0086,Baldwin trail 6-mile,Walk,29568.6,3964,6007,92,11.55,2026-03-01T08:00:00Z,11,seg-036
act-0087,Beaches loop 7-mile,Walk,49286.3,3537,4340,119,4.44,2026-05-28T06:00:00Z,14,seg-037
act-0088,San Marco park run,Run,46145.0,6306,6029,359,13.1,2026-07-25T05:00:00Z,16,seg-038
act-0089,Riverside sunrise 3-mile,Walk,22919.2,1006,5581,219,3.59,2026-04-08T06:00:00Z,6,seg-039
act-0090,Downtown Jax bridges 5-mile,Walk,13512.9,6835,6940,259,4.9,2026-09-27T05:00:00Z,2,seg-040
act-0091,San Jose neighborhood 4-mile,Walk,9815.7,4827,4435,408,9.49,2026-08-17T08:00:00Z,0,seg-041
act-0092,St Johns River trail 8-mile,Ride,30001.3,6800,4639,152,5.93,2026-09-06T08:00:00Z,2,seg-042
act-0093,Riverside Arts Market 10K,Walk,28382.6,3592,6697,374,11.71,2026-09-06T06:00:00Z,12,seg-043
act-0094,Beach shakeout run,Swim,1858.7,1212,3956,217,14.3,2026-08-07T08:00:00Z,16,seg-044
act-0095,Wednesday recovery,Walk,2652.3,2249,1424,134,12.75,2026-04-24T07:00:00Z,20,seg-045
act-0096,Thursday hill repeats at Southbank,Run,37164.7,3404,6820,16,6.41,2026-05-17T05:00:00Z,7,seg-046
act-0097,Tempo run - riverwalk,Ride,17101.2,4138,2972,258,10.59,2026-08-20T08:00:00Z,2,seg-047
act-0098,Long Sunday 12-mile,Run,18788.2,612,4928,224,7.37,2026-05-10T08:00:00Z,15,seg-048
act-0099,Riverside Riverwalk 5K,Ride,1970.7,6339,793,379,11.46,2026-03-26T07:00:00Z,20,seg-049
act-0100,Post-clinic evening 4-mile,Swim,15783.2,3195,6764,29,7.1,2026-01-12T05:00:00Z,17,seg-000
act-0101,Ponte Vedra beach 7-mile,Ride,46790.0,3962,1822,184,8.91,2026-07-16T05:00:00Z,15,seg-001
act-0102,Jacksonville Beach 5K,Swim,25845.0,6992,1319,398,3.47,2026-06-15T06:00:00Z,17,seg-002
act-0103,Beach volleyball warmup,Walk,34736.6,2504,6615,380,14.48,2026-09-25T05:00:00Z,10,seg-003
act-0104,TPC Sawgrass trails,Walk,9153.4,6638,1689,219,9.3,2026-08-16T08:00:00Z,20,seg-004
act-0105,Country club track,Run,27797.1,632,3304,281,9.53,2026-06-22T05:00:00Z,20,seg-005
act-0106,Tempo intervals,Run,44740.3,2862,7303,212,13.08,2026-02-16T06:00:00Z,7,seg-006
act-0107,Speed work fartlek,Ride,47566.7,1333,5657,199,10.15,2026-08-13T07:00:00Z,16,seg-007
act-0108,Monday St Johns River loop,Swim,43425.4,2687,1780,382,8.79,2026-02-01T07:00:00Z,3,seg-008
act-0109,Wednesday St Johns River loop,Swim,4871.7,2746,3532,446,2.34,2026-05-17T05:00:00Z,6,seg-009
