id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_0062,cus_yq_0018,,0,111400,usd,paid,CDN-0062,ch_yq_0062,1805945400,1805945400
in_0063,cus_yq_0019,,0,116100,usd,paid,CDN-0063,ch_yq_0063,1806550200,1806550200
in_0064,cus_yq_0020,,0,120800,usd,paid,CDN-0064,ch_yq_0064,1809401400,1809401400
in_0065,cus_yq_0021,,0,125500,usd,paid,CDN-0065,ch_yq_0065,1812339000,1812339000
in_0066,cus_yq_0022,,0,130200,usd,paid,CDN-0066,ch_yq_0066,1815190200,1815190200
in_0067,cus_yq_0001,,0,134900,usd,paid,CDN-0067,ch_yq_0067,1818127800,1818127800
in_0068,cus_yq_0002,,0,139600,usd,paid,CDN-0068,ch_yq_0068,1821065400,1821065400
in_0069,cus_yq_0003,,0,144300,usd,paid,CDN-0069,ch_yq_0069,1823916600,1823916600
in_0070,cus_yq_0004,,0,149000,usd,paid,CDN-0070,ch_yq_0070,1826854200,1826854200
in_0071,cus_yq_0005,,0,153700,usd,paid,CDN-0071,ch_yq_0071,1829705400,1829705400
in_0072,cus_yq_0006,,0,158400,usd,paid,CDN-0072,ch_yq_0072,1830310200,1830310200
in_0073,cus_yq_0007,,0,163100,usd,paid,CDN-0073,ch_yq_0073,1833247800,1833247800
in_0074,cus_yq_0008,,0,167800,usd,paid,CDN-0074,ch_yq_0074,1836012600,1836012600
in_0075,cus_yq_0009,,0,172500,usd,paid,CDN-0075,ch_yq_0075,1838950200,1838950200
in_0076,cus_yq_0010,,0,177200,usd,paid,CDN-0076,ch_yq_0076,1841801400,1841801400
in_0077,cus_yq_0011,,0,181900,usd,paid,CDN-0077,ch_yq_0077,1844739000,1844739000
in_0078,cus_yq_0012,,0,186600,usd,paid,CDN-0078,ch_yq_0078,1847590200,1847590200
in_0079,cus_yq_0013,,0,191300,usd,paid,CDN-0079,ch_yq_0079,1850527800,1850527800
in_0080,cus_yq_0014,,0,196000,usd,paid,CDN-0080,ch_yq_0080,1853465400,1853465400
in_0081,cus_yq_0015,,0,200700,usd,paid,CDN-0081,ch_yq_0081,1853983800,1853983800
in_0082,cus_yq_0016,,0,205400,usd,paid,CDN-0082,ch_yq_0082,1856921400,1856921400
in_0083,cus_yq_0017,,0,210100,usd,paid,CDN-0083,ch_yq_0083,1859772600,1859772600
in_0084,cus_yq_0018,,0,214800,usd,paid,CDN-0084,ch_yq_0084,1831087800,1831087800
in_0085,cus_yq_0019,,0,219500,usd,paid,CDN-0085,ch_yq_0085,1834025400,1834025400
in_0086,cus_yq_0020,,0,224200,usd,paid,CDN-0086,ch_yq_0086,1836790200,1836790200
in_0087,cus_yq_0021,,0,228900,usd,paid,CDN-0087,ch_yq_0087,1839727800,1839727800
in_0088,cus_yq_0022,,0,233600,usd,paid,CDN-0088,ch_yq_0088,1842579000,1842579000
in_0089,cus_yq_0001,,0,238300,usd,paid,CDN-0089,ch_yq_0089,1845516600,1845516600
