id,host_id,topic,type,status,start_time,duration,timezone,join_url,agenda,created_at
mtg_00032,usr_001,Planning,2,ended,2026-06-21T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00033,usr_001,Check-in,2,ended,2026-03-12T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00034,usr_001,1:1,2,ended,2026-10-08T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00035,usr_001,All Hands,2,ended,2026-03-11T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00036,usr_001,Training,2,ended,2026-01-26T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00037,usr_001,Workshop,2,ended,2026-09-30T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00038,usr_001,Presentation,2,ended,2026-02-19T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00039,usr_001,Debrief,2,ended,2026-07-17T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00040,usr_001,Team Sync,2,ended,2026-03-06T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00041,usr_001,Review,2,ended,2026-01-20T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00042,usr_001,Planning,2,ended,2026-03-15T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00043,usr_001,Check-in,2,ended,2026-03-26T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00044,usr_001,1:1,2,ended,2026-09-07T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00045,usr_001,All Hands,2,ended,2026-07-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00046,usr_001,Training,2,ended,2026-08-18T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00047,usr_001,Workshop,2,ended,2026-04-14T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00048,usr_001,Presentation,2,ended,2026-08-20T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00049,usr_001,Debrief,2,ended,2026-09-16T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00050,usr_001,Team Sync,2,ended,2026-01-18T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00051,usr_001,Review,2,ended,2026-08-15T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00052,usr_001,Planning,2,ended,2026-06-10T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00053,usr_001,Check-in,2,ended,2026-06-05T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00054,usr_001,1:1,2,ended,2026-06-01T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00055,usr_001,All Hands,2,ended,2026-01-07T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00056,usr_001,Training,2,ended,2026-08-31T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00057,usr_001,Workshop,2,ended,2026-09-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00058,usr_001,Presentation,2,ended,2026-04-18T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00059,usr_001,Debrief,2,ended,2026-08-20T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00060,usr_001,Team Sync,2,ended,2026-05-16T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00061,usr_001,Review,2,ended,2026-09-14T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00062,usr_001,Planning,2,ended,2026-03-11T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00063,usr_001,Check-in,2,ended,2026-09-04T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00064,usr_001,1:1,2,ended,2026-08-14T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00065,usr_001,All Hands,2,ended,2026-04-18T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00066,usr_001,Training,2,ended,2026-04-02T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00067,usr_001,Workshop,2,ended,2026-03-07T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00068,usr_001,Presentation,2,ended,2026-02-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00069,usr_001,Debrief,2,ended,2026-03-18T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00070,usr_001,Team Sync,2,ended,2026-06-10T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00071,usr_001,Review,2,ended,2026-08-08T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00072,usr_001,Planning,2,ended,2026-05-29T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00073,usr_001,Check-in,2,ended,2026-02-01T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00074,usr_001,1:1,2,ended,2026-06-16T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00075,usr_001,All Hands,2,ended,2026-01-06T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00076,usr_001,Training,2,ended,2026-09-22T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00077,usr_001,Workshop,2,ended,2026-07-26T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00078,usr_001,Presentation,2,ended,2026-07-29T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00079,usr_001,Debrief,2,ended,2026-08-07T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00080,usr_001,Team Sync,2,ended,2026-06-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00081,usr_001,Review,2,ended,2026-07-01T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00082,usr_001,Planning,2,ended,2026-03-09T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00083,usr_001,Check-in,2,ended,2026-06-01T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00084,usr_001,1:1,2,ended,2026-03-27T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00085,usr_001,All Hands,2,ended,2026-05-22T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00086,usr_001,Training,2,ended,2026-05-10T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00087,usr_001,Workshop,2,ended,2026-09-01T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00088,usr_001,Presentation,2,ended,2026-06-02T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00089,usr_001,Debrief,2,ended,2026-09-13T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00090,usr_001,Team Sync,2,ended,2026-01-04T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00091,usr_001,Review,2,ended,2026-05-20T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00092,usr_001,Planning,2,ended,2026-05-14T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00093,usr_001,Check-in,2,ended,2026-04-09T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00094,usr_001,1:1,2,ended,2026-05-02T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00095,usr_001,All Hands,2,ended,2026-06-25T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00096,usr_001,Training,2,ended,2026-04-22T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00097,usr_001,Workshop,2,ended,2026-09-15T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00098,usr_001,Presentation,2,ended,2026-08-05T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00099,usr_001,Debrief,2,ended,2026-07-05T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00100,usr_001,Team Sync,2,ended,2026-09-05T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00101,usr_001,Review,2,ended,2026-01-03T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00102,usr_001,Planning,2,ended,2026-04-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00103,usr_001,Check-in,2,ended,2026-09-19T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00104,usr_001,1:1,2,ended,2026-03-11T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00105,usr_001,All Hands,2,ended,2026-04-07T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00106,usr_001,Training,2,ended,2026-07-17T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00107,usr_001,Workshop,2,ended,2026-05-12T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00108,usr_001,Presentation,2,ended,2026-04-29T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00109,usr_001,Debrief,2,ended,2026-03-14T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00110,usr_001,Team Sync,2,ended,2026-08-06T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00111,usr_001,Review,2,ended,2026-04-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00112,usr_001,Planning,2,ended,2026-04-11T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00113,usr_001,Check-in,2,ended,2026-01-25T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00114,usr_001,1:1,2,ended,2026-02-20T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00115,usr_001,All Hands,2,ended,2026-02-22T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00116,usr_001,Training,2,ended,2026-07-15T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00117,usr_001,Workshop,2,ended,2026-02-26T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00118,usr_001,Presentation,2,ended,2026-06-19T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00119,usr_001,Debrief,2,ended,2026-07-13T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00120,usr_001,Team Sync,2,ended,2026-05-01T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00121,usr_001,Review,2,ended,2026-09-08T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00122,usr_001,Planning,2,ended,2026-01-21T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00123,usr_001,Check-in,2,ended,2026-04-18T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00124,usr_001,1:1,2,ended,2026-05-10T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00125,usr_001,All Hands,2,ended,2026-06-05T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00126,usr_001,Training,2,ended,2026-02-10T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00127,usr_001,Workshop,2,ended,2026-07-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00128,usr_001,Presentation,2,ended,2026-09-03T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00129,usr_001,Debrief,2,ended,2026-05-23T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00130,usr_001,Team Sync,2,ended,2026-06-30T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00131,usr_001,Review,2,ended,2026-06-13T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00132,usr_001,Planning,2,ended,2026-03-29T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00133,usr_001,Check-in,2,ended,2026-03-27T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00134,usr_001,1:1,2,ended,2026-06-25T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00135,usr_001,All Hands,2,ended,2026-06-26T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00136,usr_001,Training,2,ended,2026-04-25T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00137,usr_001,Workshop,2,ended,2026-10-01T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00138,usr_001,Presentation,2,ended,2026-01-05T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00139,usr_001,Debrief,2,ended,2026-08-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00140,usr_001,Team Sync,2,ended,2026-09-14T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00141,usr_001,Review,2,ended,2026-07-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00142,usr_001,Planning,2,ended,2026-03-02T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00143,usr_001,Check-in,2,ended,2026-02-28T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00144,usr_001,1:1,2,ended,2026-07-30T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00145,usr_001,All Hands,2,ended,2026-08-23T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00146,usr_001,Training,2,ended,2026-06-16T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00147,usr_001,Workshop,2,ended,2026-09-20T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00148,usr_001,Presentation,2,ended,2026-08-29T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00149,usr_001,Debrief,2,ended,2026-03-28T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00150,usr_001,Team Sync,2,ended,2026-04-04T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00151,usr_001,Review,2,ended,2026-05-16T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00152,usr_001,Planning,2,ended,2026-05-27T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00153,usr_001,Check-in,2,ended,2026-01-08T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00154,usr_001,1:1,2,ended,2026-09-14T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00155,usr_001,All Hands,2,ended,2026-07-12T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00156,usr_001,Training,2,ended,2026-01-06T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00157,usr_001,Workshop,2,ended,2026-06-23T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00158,usr_001,Presentation,2,ended,2026-04-19T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00159,usr_001,Debrief,2,ended,2026-09-23T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00160,usr_001,Team Sync,2,ended,2026-06-10T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00161,usr_001,Review,2,ended,2026-08-29T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00162,usr_001,Planning,2,ended,2026-08-09T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00163,usr_001,Check-in,2,ended,2026-08-29T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00164,usr_001,1:1,2,ended,2026-08-19T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00165,usr_001,All Hands,2,ended,2026-03-28T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00166,usr_001,Training,2,ended,2026-04-05T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00167,usr_001,Workshop,2,ended,2026-04-16T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00168,usr_001,Presentation,2,ended,2026-02-20T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00169,usr_001,Debrief,2,ended,2026-10-05T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00170,usr_001,Team Sync,2,ended,2026-06-16T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00171,usr_001,Review,2,ended,2026-06-03T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00172,usr_001,Planning,2,ended,2026-06-23T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00173,usr_001,Check-in,2,ended,2026-04-03T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00174,usr_001,1:1,2,ended,2026-08-28T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00175,usr_001,All Hands,2,ended,2026-09-15T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00176,usr_001,Training,2,ended,2026-04-19T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00177,usr_001,Workshop,2,ended,2026-02-15T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00178,usr_001,Presentation,2,ended,2026-08-08T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00179,usr_001,Debrief,2,ended,2026-03-08T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00180,usr_001,Team Sync,2,ended,2026-06-10T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00181,usr_001,Review,2,ended,2026-09-14T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00182,usr_001,Planning,2,ended,2026-08-22T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00183,usr_001,Check-in,2,ended,2026-10-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00184,usr_001,1:1,2,ended,2026-06-23T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00185,usr_001,All Hands,2,ended,2026-01-29T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00186,usr_001,Training,2,ended,2026-03-29T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00187,usr_001,Workshop,2,ended,2026-05-28T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00188,usr_001,Presentation,2,ended,2026-04-08T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00189,usr_001,Debrief,2,ended,2026-09-02T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00190,usr_001,Team Sync,2,ended,2026-10-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00191,usr_001,Review,2,ended,2026-04-04T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00192,usr_001,Planning,2,ended,2026-04-15T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00193,usr_001,Check-in,2,ended,2026-05-25T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00194,usr_001,1:1,2,ended,2026-05-27T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00195,usr_001,All Hands,2,ended,2026-07-21T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00196,usr_001,Training,2,ended,2026-03-27T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00197,usr_001,Workshop,2,ended,2026-05-29T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00198,usr_001,Presentation,2,ended,2026-02-21T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00199,usr_001,Debrief,2,ended,2026-08-24T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00200,usr_001,Team Sync,2,ended,2026-03-19T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00201,usr_001,Review,2,ended,2026-03-09T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00202,usr_001,Planning,2,ended,2026-07-03T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00203,usr_001,Check-in,2,ended,2026-02-15T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00204,usr_001,1:1,2,ended,2026-02-23T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00205,usr_001,All Hands,2,ended,2026-03-07T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00206,usr_001,Training,2,ended,2026-03-01T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00207,usr_001,Workshop,2,ended,2026-01-28T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00208,usr_001,Presentation,2,ended,2026-03-17T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00209,usr_001,Debrief,2,ended,2026-02-11T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00210,usr_001,Team Sync,2,ended,2026-07-07T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00211,usr_001,Review,2,ended,2026-06-12T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00212,usr_001,Planning,2,ended,2026-07-10T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00213,usr_001,Check-in,2,ended,2026-01-12T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00214,usr_001,1:1,2,ended,2026-03-24T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00215,usr_001,All Hands,2,ended,2026-02-17T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00216,usr_001,Training,2,ended,2026-08-15T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00217,usr_001,Workshop,2,ended,2026-07-10T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00218,usr_001,Presentation,2,ended,2026-07-27T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00219,usr_001,Debrief,2,ended,2026-01-27T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00220,usr_001,Team Sync,2,ended,2026-07-28T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00221,usr_001,Review,2,ended,2026-03-08T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00222,usr_001,Planning,2,ended,2026-10-07T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00223,usr_001,Check-in,2,ended,2026-05-18T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00224,usr_001,1:1,2,ended,2026-03-25T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00225,usr_001,All Hands,2,ended,2026-08-04T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00226,usr_001,Training,2,ended,2026-01-12T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00227,usr_001,Workshop,2,ended,2026-02-22T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00228,usr_001,Presentation,2,ended,2026-05-20T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00229,usr_001,Debrief,2,ended,2026-05-10T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00230,usr_001,Team Sync,2,ended,2026-04-30T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00231,usr_001,Review,2,ended,2026-03-24T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00232,usr_001,Planning,2,ended,2026-05-10T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00233,usr_001,Check-in,2,ended,2026-03-24T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00234,usr_001,1:1,2,ended,2026-08-07T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00235,usr_001,All Hands,2,ended,2026-09-28T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00236,usr_001,Training,2,ended,2026-09-07T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00237,usr_001,Workshop,2,ended,2026-02-21T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00238,usr_001,Presentation,2,ended,2026-01-08T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00239,usr_001,Debrief,2,ended,2026-07-09T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00240,usr_001,Team Sync,2,ended,2026-03-18T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00241,usr_001,Review,2,ended,2026-07-03T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00242,usr_001,Planning,2,ended,2026-08-16T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00243,usr_001,Check-in,2,ended,2026-08-22T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00244,usr_001,1:1,2,ended,2026-03-12T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00245,usr_001,All Hands,2,ended,2026-02-11T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00246,usr_001,Training,2,ended,2026-04-17T00:00:00-04:00,60,America/New_York,,,2026-01-01
mtg_00247,usr_001,Workshop,2,ended,2026-02-03T00:00:00-04:00,45,America/New_York,,,2026-01-01
mtg_00248,usr_001,Presentation,2,ended,2026-03-16T00:00:00-04:00,30,America/New_York,,,2026-01-01
mtg_00249,usr_001,Debrief,2,ended,2026-02-06T00:00:00-04:00,30,America/New_York,,,2026-01-01
