transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
plaid_bg_131,acc_chk_001,4440.91,USD,2026-09-09,Gusto Payroll,Gusto,Shops,false,in store
plaid_bg_132,acc_chk_001,504.85,USD,2026-06-06,O'Reilly Auto Parts Purchase,O'Reilly Auto Parts,Shops,false,in store
plaid_bg_133,acc_chk_001,59.0,USD,2026-06-13,Wawa Fuel,Wawa,Shops,false,in store
plaid_bg_134,acc_chk_001,-349.41,USD,2026-06-07,Customer Check Deposit,,Transfer;Deposit,false,in store
plaid_bg_135,acc_chk_001,83.48,USD,2026-07-28,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_136,acc_chk_001,855.58,USD,2026-06-17,Dent Fix Equipment Purchase,Dent Fix Equipment,Shops,false,online
plaid_bg_137,acc_chk_001,-525.84,USD,2026-09-06,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_138,acc_chk_001,46.37,USD,2026-07-11,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_139,acc_chk_001,-190.26,USD,2026-09-22,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_140,acc_chk_001,269.01,USD,2026-09-06,Edison Water,Edison Water,Shops,false,online
plaid_bg_141,acc_chk_001,-551.34,USD,2026-09-23,Customer Check Deposit,,Transfer;Deposit,false,in store
plaid_bg_142,acc_chk_001,4111.87,USD,2026-07-26,Gusto Payroll,Gusto,Shops,false,online
plaid_bg_143,acc_chk_001,4211.19,USD,2026-09-12,Gusto Payroll,Gusto,Shops,false,online
plaid_bg_144,acc_chk_001,105.47,USD,2026-06-08,Staples Business,Staples,Shops,false,online
plaid_bg_145,acc_chk_001,-339.56,USD,2026-06-07,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_146,acc_chk_001,64.02,USD,2026-09-28,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_147,acc_chk_001,-451.34,USD,2026-07-14,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_148,acc_chk_001,-444.65,USD,2026-07-27,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_149,acc_chk_001,4511.8,USD,2026-07-11,Gusto Payroll,Gusto,Shops,false,in store
plaid_bg_150,acc_chk_001,968.57,USD,2026-06-01,O'Reilly Auto Parts Purchase,O'Reilly Auto Parts,Shops,false,in store
plaid_bg_151,acc_chk_001,843.83,USD,2026-07-09,Advance Auto Parts Purchase,Advance Auto Parts,Shops,false,in store
plaid_bg_152,acc_chk_001,-921.36,USD,2026-09-02,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_153,acc_chk_001,62.86,USD,2026-09-01,Staples Business,Staples,Shops,false,in store
plaid_bg_154,acc_chk_001,134.75,USD,2026-09-09,Staples Business,Staples,Shops,false,online
plaid_bg_155,acc_chk_001,-201.9,USD,2026-06-14,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_156,acc_chk_001,38.96,USD,2026-09-05,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_157,acc_chk_001,409.11,USD,2026-06-16,Edison Water,Edison Water,Shops,false,in store
plaid_bg_158,acc_chk_001,-313.46,USD,2026-09-07,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_159,acc_chk_001,-1190.36,USD,2026-07-02,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_160,acc_chk_001,84.36,USD,2026-09-08,Staples Business,Staples,Shops,false,in store
plaid_bg_161,acc_chk_001,-227.38,USD,2026-08-01,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_162,acc_chk_001,55.77,USD,2026-08-23,Staples Business,Staples,Shops,false,in store
plaid_bg_163,acc_chk_001,-498.35,USD,2026-09-10,Stripe Transfer,Stripe,Transfer;Deposit,false,in store
plaid_bg_164,acc_chk_001,67.44,USD,2026-06-21,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_165,acc_chk_001,876.9,USD,2026-07-05,Keystone Automotive Purchase,Keystone Automotive,Shops,false,in store
plaid_bg_166,acc_chk_001,-391.75,USD,2026-08-19,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_167,acc_chk_001,178.94,USD,2026-06-02,PSE&G,PSE&G,Shops,false,in store
plaid_bg_168,acc_chk_001,151.09,USD,2026-08-21,Staples Business,Staples,Shops,false,online
plaid_bg_169,acc_chk_001,59.75,USD,2026-09-20,Wawa Fuel,Wawa,Shops,false,in store
plaid_bg_170,acc_chk_001,-459.09,USD,2026-09-11,Stripe Transfer,Stripe,Transfer;Deposit,false,in store
plaid_bg_171,acc_chk_001,-323.97,USD,2026-07-05,Stripe Transfer,Stripe,Transfer;Deposit,false,in store
plaid_bg_172,acc_chk_001,121.21,USD,2026-06-02,Advance Auto Parts Purchase,Advance Auto Parts,Shops,false,in store
plaid_bg_173,acc_chk_001,68.33,USD,2026-08-11,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_174,acc_chk_001,-379.26,USD,2026-06-17,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_175,acc_chk_001,88.21,USD,2026-06-04,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_176,acc_chk_001,-232.9,USD,2026-06-04,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_177,acc_chk_001,4313.63,USD,2026-09-20,Gusto Payroll,Gusto,Shops,false,online
plaid_bg_178,acc_chk_001,74.61,USD,2026-06-21,Staples Business,Staples,Shops,false,online
plaid_bg_179,acc_chk_001,361.24,USD,2026-06-14,O'Reilly Auto Parts Purchase,O'Reilly Auto Parts,Shops,false,online
plaid_bg_180,acc_chk_001,-186.87,USD,2026-09-04,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_181,acc_chk_001,4007.57,USD,2026-08-24,Gusto Payroll,Gusto,Shops,false,in store
plaid_bg_182,acc_chk_001,3844.6,USD,2026-07-06,Gusto Payroll,Gusto,Shops,false,in store
plaid_bg_183,acc_chk_001,4031.96,USD,2026-08-26,Gusto Payroll,Gusto,Shops,false,in store
plaid_bg_184,acc_chk_001,401.85,USD,2026-06-01,Dent Fix Equipment Purchase,Dent Fix Equipment,Shops,false,in store
plaid_bg_185,acc_chk_001,43.6,USD,2026-06-27,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_186,acc_chk_001,69.99,USD,2026-07-08,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_187,acc_chk_001,795.15,USD,2026-07-07,Advance Auto Parts Purchase,Advance Auto Parts,Shops,false,in store
plaid_bg_188,acc_chk_001,-1096.31,USD,2026-08-27,Customer Check Deposit,,Transfer;Deposit,false,online
plaid_bg_189,acc_chk_001,357.47,USD,2026-06-24,Edison Water,Edison Water,Shops,false,in store
plaid_bg_190,acc_chk_001,100.69,USD,2026-09-09,Staples Business,Staples,Shops,false,in store
plaid_bg_191,acc_chk_001,56.27,USD,2026-08-16,Wawa Fuel,Wawa,Shops,false,online
plaid_bg_192,acc_chk_001,4431.92,USD,2026-08-10,Gusto Payroll,Gusto,Shops,false,online
plaid_bg_193,acc_chk_001,114.95,USD,2026-07-18,Staples Business,Staples,Shops,false,online
plaid_bg_194,acc_chk_001,62.88,USD,2026-07-18,Wawa Fuel,Wawa,Shops,false,in store
plaid_bg_195,acc_chk_001,166.63,USD,2026-06-12,Edison Water,Edison Water,Shops,false,online
plaid_bg_196,acc_chk_001,101.79,USD,2026-09-21,LKQ Corporation Purchase,LKQ Corporation,Shops,false,online
plaid_bg_197,acc_chk_001,97.87,USD,2026-06-25,AutoZone Purchase,AutoZone,Shops,false,in store
plaid_bg_198,acc_chk_001,282.37,USD,2026-09-24,Edison Water,Edison Water,Shops,false,online
plaid_bg_199,acc_chk_001,-375.96,USD,2026-08-24,Stripe Transfer,Stripe,Transfer;Deposit,false,online
plaid_bg_200,acc_chk_001,928.09,USD,2026-09-22,3M Automotive Purchase,3M Automotive,Shops,false,online
plaid_bg_201,acc_chk_001,943.97,USD,2026-08-16,Dent Fix Equipment Purchase,Dent Fix Equipment,Shops,false,online
plaid_bg_202,acc_chk_001,1067.17,USD,2026-06-27,Dent Fix Equipment Purchase,Dent Fix Equipment,Shops,false,online
plaid_bg_203,acc_chk_001,294.27,USD,2026-07-18,Comcast Business,Comcast Business,Shops,false,online
plaid_bg_204,acc_chk_001,-421.77,USD,2026-08-26,Stripe Transfer,Stripe,Transfer;Deposit,false,online
