id,firstName,lastName,workEmail,department,jobTitle,location,hireDate,status,supervisorId
1037,Elena,Thompson,elena.thompson1037@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2019-02-21,Active,1000
1038,Kofi,Santos,kofi.santos1038@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2022-10-01,Active,1000
1039,Tariq,Fernandez,tariq.fernandez1039@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2019-03-30,Active,1000
1040,Diego,Haddad,diego.haddad1040@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2018-06-29,Active,1000
1041,Lena,Ali,lena.ali1041@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2020-01-05,Active,1000
1042,Ingrid,Bauer,ingrid.bauer1042@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2024-12-31,On Leave,1000
1043,Grace,Osei,grace.osei1043@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2022-12-08,Active,1000
1044,Sofia,Bello,sofia.bello1044@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2016-12-12,Active,1000
1045,Bianca,Petrov,bianca.petrov1045@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2023-10-27,Terminated,1000
1046,Hassan,Sharma,hassan.sharma1046@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Library Learning Commons,2019-10-02,Active,1000
1047,Leah,Ahmed,leah.ahmed1047@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2022-11-02,Active,1000
1048,Diego,Nguyen,diego.nguyen1048@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2016-10-19,Active,1000
1049,Ava,Vidal,ava.vidal1049@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2024-01-25,Active,1000
1050,Lena,Hernandez,lena.hernandez1050@ridgewoodcollegiate.ca,Science,Science Teacher,Arts Wing,2012-03-02,Active,1000
1051,Lucia,Mbeki,lucia.mbeki1051@ridgewoodcollegiate.ca,Social Studies,History Teacher,Gymnasium,2017-03-13,Active,1000
1052,Kwame,Haddad,kwame.haddad1052@ridgewoodcollegiate.ca,French,French Teacher,Portable A,2015-05-29,Active,1000
1053,Carlos,Santos,carlos.santos1053@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Portable B,2019-05-21,On Leave,1000
1054,Kofi,Bauer,kofi.bauer1054@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2022-04-17,On Leave,1000
1055,Nadia,Fernandez,nadia.fernandez1055@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Main Office,2016-07-28,Terminated,1000
1056,Idris,Bianchi,idris.bianchi1056@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2014-01-29,On Leave,1000
1057,Nadia,Yamada,nadia.yamada1057@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2015-02-05,Active,1000
1058,Chloe,Vidal,chloe.vidal1058@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Arts Wing,2021-07-18,On Leave,1000
1059,Sam,Hernandez,sam.hernandez1059@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Gymnasium,2015-03-28,Active,1000
1060,Lucas,Park,lucas.park1060@ridgewoodcollegiate.ca,English,English Teacher,Portable A,2023-10-05,Active,1000
1061,Bianca,Cohen,bianca.cohen1061@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2022-06-06,On Leave,1000
1062,James,Sullivan,james.sullivan1062@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2017-10-01,Active,1000
1063,Kwame,Lindqvist,kwame.lindqvist1063@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2012-03-19,On Leave,1000
1064,Kofi,Yamada,kofi.yamada1064@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2013-03-21,Active,1000
1065,Liam,Novak,liam.novak1065@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2012-01-13,Active,1000
1066,Isabella,Nguyen,isabella.nguyen1066@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2021-10-08,Active,1000
1067,Fatima,Murphy,fatima.murphy1067@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2020-08-25,On Leave,1000
1068,Eduardo,Osei,eduardo.osei1068@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2014-04-09,Active,1000
1069,Aisha,Rossi,aisha.rossi1069@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2015-08-05,On Leave,1000
1070,Simon,Lindqvist,simon.lindqvist1070@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Library Learning Commons,2016-06-28,Active,1000
1071,Tariq,Serrano,tariq.serrano1071@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2017-10-19,Active,1000
1072,Wei,Haddad,wei.haddad1072@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2014-04-05,On Leave,1000
1073,Leah,Adeyemi,leah.adeyemi1073@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2020-08-04,Active,1000
1074,Kwame,Bello,kwame.bello1074@ridgewoodcollegiate.ca,Science,Science Teacher,Arts Wing,2013-04-01,Active,1000
1075,Marcus,Fernandez,marcus.fernandez1075@ridgewoodcollegiate.ca,Social Studies,History Teacher,Gymnasium,2012-08-26,On Leave,1000
1076,Reza,Murphy,reza.murphy1076@ridgewoodcollegiate.ca,French,French Teacher,Portable A,2014-10-15,Active,1000
1077,Bruno,Santos,bruno.santos1077@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Portable B,2024-02-27,Active,1000
1078,Victor,Yamada,victor.yamada1078@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2020-12-24,On Leave,1000
1079,Aisha,Santos,aisha.santos1079@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Main Office,2019-08-27,Active,1000
1080,Ingrid,Bianchi,ingrid.bianchi1080@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2012-07-19,Active,1000
1081,Aisha,Zhang,aisha.zhang1081@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2014-12-19,Terminated,1000
1082,James,Ali,james.ali1082@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Arts Wing,2017-03-20,Active,1000
1083,Marisol,Yamada,marisol.yamada1083@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Gymnasium,2011-10-20,Active,1000
1084,Tariq,Kowalski,tariq.kowalski1084@ridgewoodcollegiate.ca,English,English Teacher,Portable A,2015-07-24,Active,1000
1085,Fatima,Santos,fatima.santos1085@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2019-01-06,Active,1000
1086,Wei,Park,wei.park1086@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2016-03-08,Active,1000
1087,Diego,Tremblay,diego.tremblay1087@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2019-05-25,Active,1000
1088,Lucia,Serrano,lucia.serrano1088@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2011-11-06,Active,1000
1089,Grace,Vidal,grace.vidal1089@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2016-05-09,Active,1000
1090,Simon,Osei,simon.osei1090@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2015-10-09,Terminated,1000
1091,Simon,Vasquez,simon.vasquez1091@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2021-10-23,Active,1000
1092,Lena,Bauer,lena.bauer1092@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2022-06-27,Active,1000
1093,Lucas,Rivera,lucas.rivera1093@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2025-11-11,Terminated,1000
1094,Mateo,Dubois,mateo.dubois1094@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Library Learning Commons,2016-05-30,Active,1000
1095,Owen,Bianchi,owen.bianchi1095@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2022-10-30,Active,1000
1096,Farah,Yamada,farah.yamada1096@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2019-07-02,Active,1000
1097,Grace,Serrano,grace.serrano1097@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2015-10-21,Active,1000
1098,Ravi,Osei,ravi.osei1098@ridgewoodcollegiate.ca,Science,Science Teacher,Arts Wing,2013-12-13,On Leave,1000
1099,Grace,Larsson,grace.larsson1099@ridgewoodcollegiate.ca,Social Studies,History Teacher,Gymnasium,2025-05-05,Active,1000
1100,Hassan,Okonkwo,hassan.okonkwo1100@ridgewoodcollegiate.ca,French,French Teacher,Portable A,2025-04-04,On Leave,1000
1101,Kwame,Kowalski,kwame.kowalski1101@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Portable B,2016-07-11,Active,1000
1102,Priya,Cohen,priya.cohen1102@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2017-04-21,Terminated,1000
1103,Mateo,Vidal,mateo.vidal1103@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Main Office,2018-02-24,Active,1000
1104,Nadia,Chen,nadia.chen1104@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2011-12-30,Active,1000
1105,Fatima,Osei,fatima.osei1105@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2024-01-25,Active,1000
1106,Rosa,Reyes,rosa.reyes1106@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Arts Wing,2022-07-10,Active,1000
1107,Owen,Vidal,owen.vidal1107@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Gymnasium,2019-09-11,Active,1000
1108,Jayden,Antoine,jayden.antoine1108@ridgewoodcollegiate.ca,English,English Teacher,Portable A,2021-10-02,On Leave,1000
1109,Noah,Boateng,noah.boateng1109@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2016-08-27,Active,1000
1110,Victor,Hernandez,victor.hernandez1110@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2022-09-06,Active,1000
1111,Talia,Petrov,talia.petrov1111@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2023-09-27,Terminated,1000
1112,Talia,Haddad,talia.haddad1112@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2024-02-07,On Leave,1000
1113,Omar,Antoine,omar.antoine1113@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2019-03-02,Active,1000
1114,Owen,Lindqvist,owen.lindqvist1114@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2012-05-23,Active,1000
1115,Ingrid,Kowalski,ingrid.kowalski1115@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2013-07-17,Active,1000
1116,Bruno,Hernandez,bruno.hernandez1116@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2020-12-20,Active,1000
1117,Lena,Serrano,lena.serrano1117@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2024-12-21,Active,1000
1118,Ingrid,Ivanov,ingrid.ivanov1118@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Library Learning Commons,2023-12-23,Active,1000
1119,Omar,Bauer,omar.bauer1119@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Main Office,2024-05-30,Active,1000
1120,Hiro,Chen,hiro.chen1120@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2016-06-27,Terminated,1000
1121,Mia,Haddad,mia.haddad1121@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Science Wing,2017-05-13,Active,1000
1122,Lucia,Boateng,lucia.boateng1122@ridgewoodcollegiate.ca,Science,Science Teacher,Arts Wing,2019-03-04,Active,1000
1123,Grace,Lindqvist,grace.lindqvist1123@ridgewoodcollegiate.ca,Social Studies,History Teacher,Gymnasium,2013-09-19,On Leave,1000
1124,Carlos,Silva,carlos.silva1124@ridgewoodcollegiate.ca,French,French Teacher,Portable A,2017-03-11,On Leave,1000
1125,Nadia,Sullivan,nadia.sullivan1125@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Portable B,2020-04-07,On Leave,1000
1126,Idris,Bello,idris.bello1126@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2022-08-11,Active,1000
1127,Marcus,Yamada,marcus.yamada1127@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Main Office,2025-11-15,Active,1000
1128,Omar,Thompson,omar.thompson1128@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2020-02-15,Active,1000
1129,Anton,Bianchi,anton.bianchi1129@ridgewoodcollegiate.ca,Special Education,Education Assistant,Science Wing,2021-03-14,On Leave,1000
1130,Olivia,Patel,olivia.patel1130@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Arts Wing,2012-01-21,Active,1000
1131,Mateo,Dupont,mateo.dupont1131@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Gymnasium,2019-03-03,On Leave,1000
1132,Mia,Kim,mia.kim1132@ridgewoodcollegiate.ca,English,English Teacher,Portable A,2015-06-25,Active,1000
1133,Maya,Santos,maya.santos1133@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Portable B,2022-03-16,Active,1000
1134,Lucas,Santos,lucas.santos1134@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2013-07-07,On Leave,1000
1135,Victor,Lindqvist,victor.lindqvist1135@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2022-12-04,Active,1000
1136,Eduardo,Rivera,eduardo.rivera1136@ridgewoodcollegiate.ca,French,French Teacher,Main Building,2013-10-28,Active,1000
1137,Omar,Ivanov,omar.ivanov1137@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2026-02-20,Active,1000
1138,Maya,Bianchi,maya.bianchi1138@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Arts Wing,2022-11-25,Active,1000
1139,Bianca,Rossi,bianca.rossi1139@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Gymnasium,2013-03-25,Active,1000
1140,Rania,Rivera,rania.rivera1140@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Library Learning Commons,2012-05-13,Active,1000
1141,Andre,Kowalski,andre.kowalski1141@ridgewoodcollegiate.ca,English,English Teacher,Science Wing,2022-08-13,Active,1000
1142,Grace,Vasquez,grace.vasquez1142@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Science Wing,2023-08-01,Active,1000
1143,Ravi,Sharma,ravi.sharma1143@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Science Wing,2018-01-04,Active,1000
1144,Ingrid,Murphy,ingrid.murphy1144@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Science Wing,2020-07-01,Active,1000
1145,Jayden,Okonkwo,jayden.okonkwo1145@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable B,2023-12-25,Active,1000
1146,Idris,Reyes,idris.reyes1146@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Main Building,2026-04-13,Active,1000
1147,Bruno,Mbeki,bruno.mbeki1147@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2026-06-16,Active,1000
1148,Amara,Antoine,amara.antoine1148@ridgewoodcollegiate.ca,French,French Teacher,Science Wing,2014-09-25,Active,1000
1149,Talia,Bianchi,talia.bianchi1149@ridgewoodcollegiate.ca,English,English Teacher,Arts Wing,2011-01-28,Active,1000
1150,Omar,Patel,omar.patel1150@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Library Learning Commons,2019-11-13,Active,1000
1151,Emma,Kowalski,emma.kowalski1151@ridgewoodcollegiate.ca,French,French Teacher,Portable A,2014-08-14,Active,1000
1152,Farah,Nguyen,farah.nguyen1152@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable A,2016-08-08,On Leave,1000
1153,Sofia,Tanaka,sofia.tanaka1153@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable A,2016-02-21,Active,1000
1154,Mia,Wallace,mia.wallace1154@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Library Learning Commons,2019-09-24,Active,1000
1155,Reza,Yamada,reza.yamada1155@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Arts Wing,2012-06-13,Active,1000
1156,Idris,Vidal,idris.vidal1156@ridgewoodcollegiate.ca,Science,Science Teacher,Library Learning Commons,2021-06-11,Active,1000
1157,Priya,Costa,priya.costa1157@ridgewoodcollegiate.ca,English,English Teacher,Arts Wing,2018-01-14,Active,1000
1158,Sofia,Ali,sofia.ali1158@ridgewoodcollegiate.ca,Social Studies,History Teacher,Main Office,2018-04-01,Active,1000
1159,Victor,Rivera,victor.rivera1159@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Science Wing,2012-09-04,Terminated,1000
1160,Wei,Boateng,wei.boateng1160@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Gymnasium,2023-03-15,Active,1000
1161,Jayden,Haddad,jayden.haddad1161@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Arts Wing,2026-05-14,On Leave,1000
1162,Sara,Antoine,sara.antoine1162@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Portable B,2023-05-06,Active,1000
1163,Mia,Nguyen,mia.nguyen1163@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Gymnasium,2012-05-24,Active,1000
1164,Jonas,Ramos,jonas.ramos1164@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Science Wing,2026-07-20,Active,1000
1165,Sofia,Ali,sofia.ali1165@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Portable B,2012-12-08,Active,1000
1166,Talia,Santos,talia.santos1166@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Library Learning Commons,2011-05-08,Active,1000
1167,Aisha,Fernandez,aisha.fernandez1167@ridgewoodcollegiate.ca,Science,Science Teacher,Main Office,2018-05-13,Active,1000
1168,Elena,Bianchi,elena.bianchi1168@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Gymnasium,2015-11-28,Active,1000
1169,Idris,Sullivan,idris.sullivan1169@ridgewoodcollegiate.ca,English,English Teacher,Portable A,2018-09-12,Active,1000
1170,Andre,Sullivan,andre.sullivan1170@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Gymnasium,2016-12-13,Active,1000
1171,Amara,Adeyemi,amara.adeyemi1171@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Library Learning Commons,2026-03-12,Active,1000
1172,Nadia,Ivanov,nadia.ivanov1172@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Science Wing,2021-06-23,Terminated,1000
1173,Jayden,Petrov,jayden.petrov1173@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Main Building,2021-11-15,On Leave,1000
1174,Ines,Sullivan,ines.sullivan1174@ridgewoodcollegiate.ca,Science,Science Teacher,Gymnasium,2014-10-18,Active,1000
1175,Talia,Rivera,talia.rivera1175@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Main Office,2022-10-25,Active,1000
1176,Elena,Patel,elena.patel1176@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Main Building,2024-12-11,Active,1000
1177,Jayden,Antoine,jayden.antoine1177@ridgewoodcollegiate.ca,English,English Teacher,Main Building,2022-01-02,Active,1000
1178,Rania,Chen,rania.chen1178@ridgewoodcollegiate.ca,English,English Teacher,Main Office,2018-05-09,Active,1000
1179,Yuki,Mensah,yuki.mensah1179@ridgewoodcollegiate.ca,French,French Teacher,Science Wing,2024-11-28,On Leave,1000
1180,Rania,Sharma,rania.sharma1180@ridgewoodcollegiate.ca,Physical Education,Athletics Coordinator,Library Learning Commons,2017-09-12,Active,1000
1181,Anya,Santos,anya.santos1181@ridgewoodcollegiate.ca,Special Education,Education Assistant,Portable A,2018-02-28,Active,1000
1182,Ethan,Fernandez,ethan.fernandez1182@ridgewoodcollegiate.ca,Custodial,Maintenance Technician,Gymnasium,2024-12-03,Active,1000
1183,Chloe,Antoine,chloe.antoine1183@ridgewoodcollegiate.ca,English,English Teacher,Library Learning Commons,2015-03-22,Terminated,1000
1184,Amara,Park,amara.park1184@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2024-12-19,Active,1000
1185,Grace,Santos,grace.santos1185@ridgewoodcollegiate.ca,Science,Science Teacher,Main Office,2025-01-14,Active,1000
1186,Bruno,Petrov,bruno.petrov1186@ridgewoodcollegiate.ca,Mathematics,Numeracy Lead Teacher,Main Building,2025-10-09,Active,1000
1187,Mateo,Wallace,mateo.wallace1187@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Building,2016-08-04,Active,1000
1188,Nadia,Osei,nadia.osei1188@ridgewoodcollegiate.ca,Science,Science Teacher,Portable B,2013-01-18,Active,1000
1189,Wei,Osei,wei.osei1189@ridgewoodcollegiate.ca,Special Education,Education Assistant,Arts Wing,2024-06-20,Active,1000
1190,Silas,Okafor,silas.okafor1190@ridgewoodcollegiate.ca,English,English Teacher,Library Learning Commons,2020-10-28,On Leave,1000
1191,Lucas,Kim,lucas.kim1191@ridgewoodcollegiate.ca,Office Administration,Attendance Secretary,Portable A,2016-04-22,Active,1000
1192,Bianca,Cohen,bianca.cohen1192@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Library Learning Commons,2023-08-02,Active,1000
1193,Lucas,Lindqvist,lucas.lindqvist1193@ridgewoodcollegiate.ca,Guidance,Guidance Counsellor,Main Office,2014-02-06,Active,1000
1194,Kofi,Bauer,kofi.bauer1194@ridgewoodcollegiate.ca,Technology,Computer Studies Teacher,Arts Wing,2021-12-12,Active,1000
1195,Hassan,Okonkwo,hassan.okonkwo1195@ridgewoodcollegiate.ca,Science,Science Teacher,Portable B,2022-07-15,Active,1000
1196,Hassan,Rossi,hassan.rossi1196@ridgewoodcollegiate.ca,Special Education,Education Assistant,Library Learning Commons,2011-05-21,Active,1000
1197,Andre,Dubois,andre.dubois1197@ridgewoodcollegiate.ca,Arts,Visual Arts Teacher,Science Wing,2017-02-18,On Leave,1000
