transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_00155,acc_chk_001,51.47,USD,2026-05-07,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00156,acc_chk_001,41.53,USD,2026-05-21,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00157,acc_chk_001,40.57,USD,2026-05-27,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00158,acc_chk_001,65.71,USD,2026-05-23,Groceries,Trader Joe's,Food and Drink;Groceries,false,in store
txn_00159,acc_chk_001,38.35,USD,2026-05-17,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00160,acc_chk_001,31.75,USD,2026-05-24,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00161,acc_chk_001,76.28,USD,2026-05-07,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00162,acc_chk_001,36.30,USD,2026-05-09,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00163,acc_chk_001,27.74,USD,2026-05-04,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00164,acc_chk_001,35.55,USD,2026-05-13,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00165,acc_chk_001,55.96,USD,2026-05-13,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00166,acc_chk_001,19.66,USD,2026-05-09,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00167,acc_chk_001,56.16,USD,2026-05-08,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00168,acc_chk_001,23.65,USD,2026-05-23,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00169,acc_chk_001,65.88,USD,2026-05-20,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00170,acc_chk_001,70.23,USD,2026-05-12,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00171,acc_chk_001,1350.00,USD,2026-06-01,Rent Payment,Capitol Hill Property Mgmt,Payment;Rent,false,online
txn_00172,acc_chk_001,90.00,USD,2026-06-01,RTD EcoPass,RTD Denver,Travel;Public Transit,false,in store
txn_00173,acc_chk_001,55.00,USD,2026-06-02,AT&T Mobility,AT&T,Service;Telecommunication,false,online
txn_00174,acc_chk_001,11.99,USD,2026-06-03,Spotify Premium,Spotify,Service;Subscription,false,online
txn_00175,acc_chk_001,18.00,USD,2026-06-03,Lemonade Renters Insurance,Lemonade,Service;Insurance,false,online
txn_00176,acc_chk_001,3247.63,USD,2026-06-01,Direct Deposit Payroll,Stonebridge Healthcare,Transfer;Payroll,false,other
txn_00177,acc_chk_001,3247.63,USD,2026-06-15,Direct Deposit Payroll,Stonebridge Healthcare,Transfer;Payroll,false,other
txn_00178,acc_chk_001,21.71,USD,2026-06-22,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00179,acc_chk_001,63.90,USD,2026-06-07,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00180,acc_chk_001,49.24,USD,2026-06-19,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00181,acc_chk_001,19.55,USD,2026-06-14,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00182,acc_chk_001,66.92,USD,2026-06-11,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00183,acc_chk_001,53.89,USD,2026-06-21,Groceries,Trader Joe's,Food and Drink;Groceries,false,in store
txn_00184,acc_chk_001,84.98,USD,2026-06-24,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00185,acc_chk_001,35.48,USD,2026-06-18,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00186,acc_chk_001,22.01,USD,2026-06-12,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00187,acc_chk_001,65.18,USD,2026-06-07,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00188,acc_chk_001,41.49,USD,2026-06-06,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00189,acc_chk_001,25.99,USD,2026-06-19,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00190,acc_chk_001,54.44,USD,2026-06-24,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00191,acc_chk_001,80.73,USD,2026-06-08,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00192,acc_chk_001,41.00,USD,2026-06-06,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00193,acc_chk_001,31.81,USD,2026-06-23,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00194,acc_chk_001,62.92,USD,2026-06-10,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00195,acc_chk_001,26.16,USD,2026-06-21,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00196,acc_chk_001,22.28,USD,2026-06-26,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00197,acc_chk_001,21.82,USD,2026-06-07,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00198,acc_chk_001,18.85,USD,2026-06-10,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00199,acc_chk_001,29.04,USD,2026-06-19,Tattered Cover,Tattered Cover,Shops;Bookstores,false,in store
txn_00200,acc_chk_001,54.82,USD,2026-06-11,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00201,acc_chk_001,66.21,USD,2026-06-17,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00202,acc_chk_001,41.35,USD,2026-06-27,Groceries,Trader Joe's,Food and Drink;Groceries,false,in store
txn_00203,acc_chk_001,77.26,USD,2026-06-15,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00204,acc_chk_001,30.89,USD,2026-06-19,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00205,acc_chk_001,35.82,USD,2026-06-24,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00206,acc_chk_001,25.75,USD,2026-06-11,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00207,acc_chk_001,38.39,USD,2026-06-11,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00208,acc_chk_001,1350.00,USD,2026-07-01,Rent Payment,Capitol Hill Property Mgmt,Payment;Rent,false,online
txn_00209,acc_chk_001,90.00,USD,2026-07-01,RTD EcoPass,RTD Denver,Travel;Public Transit,false,in store
txn_00210,acc_chk_001,55.00,USD,2026-07-02,AT&T Mobility,AT&T,Service;Telecommunication,false,online
txn_00211,acc_chk_001,11.99,USD,2026-07-03,Spotify Premium,Spotify,Service;Subscription,false,online
txn_00212,acc_chk_001,18.00,USD,2026-07-03,Lemonade Renters Insurance,Lemonade,Service;Insurance,false,online
txn_00213,acc_chk_001,3247.63,USD,2026-07-01,Direct Deposit Payroll,Stonebridge Healthcare,Transfer;Payroll,false,other
txn_00214,acc_chk_001,3247.63,USD,2026-07-15,Direct Deposit Payroll,Stonebridge Healthcare,Transfer;Payroll,false,other
txn_00215,acc_chk_001,58.62,USD,2026-07-11,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00216,acc_chk_001,46.69,USD,2026-07-09,Groceries,Trader Joe's,Food and Drink;Groceries,false,in store
txn_00217,acc_chk_001,29.05,USD,2026-07-24,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00218,acc_chk_001,19.63,USD,2026-07-16,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00219,acc_chk_001,32.88,USD,2026-07-22,Rincon Coffee,Rincon Coffee,Food and Drink;Coffee Shop,false,in store
txn_00220,acc_chk_001,59.12,USD,2026-07-19,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00221,acc_chk_001,36.99,USD,2026-07-17,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00222,acc_chk_001,46.98,USD,2026-07-04,Groceries,Trader Joe's,Food and Drink;Groceries,false,in store
txn_00223,acc_chk_001,45.34,USD,2026-07-25,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00224,acc_chk_001,41.03,USD,2026-07-22,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00225,acc_chk_001,28.84,USD,2026-07-11,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00226,acc_chk_001,43.59,USD,2026-07-27,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00227,acc_chk_001,29.05,USD,2026-07-07,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00228,acc_chk_001,80.85,USD,2026-07-25,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00229,acc_chk_001,85.61,USD,2026-07-19,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00230,acc_chk_001,33.10,USD,2026-07-15,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00231,acc_chk_001,64.31,USD,2026-07-17,Groceries,King Soopers,Food and Drink;Groceries,false,in store
txn_00232,acc_chk_001,41.03,USD,2026-07-06,Uber Trip,Uber,Travel;Ride Share,false,online
txn_00233,acc_chk_001,33.23,USD,2026-07-11,DoorDash,DoorDash,Food and Drink;Restaurants,false,online
txn_00234,acc_chk_001,58.95,USD,2026-07-12,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00235,acc_chk_001,47.05,USD,2026-07-13,Instacart,Instacart,Food and Drink;Groceries,false,online
txn_00236,acc_chk_001,75.49,USD,2026-07-12,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00237,acc_chk_001,35.58,USD,2026-07-09,REI,REI Denver,Shops;Sporting Goods,false,in store
txn_00238,acc_chk_001,61.56,USD,2026-07-14,Groceries,Aurora Latin Grocery,Food and Drink;Groceries,false,in store
txn_00239,acc_chk_001,1350.00,USD,2026-08-01,Rent Payment,Capitol Hill Property Mgmt,Payment;Rent,false,online
txn_00240,acc_chk_001,90.00,USD,2026-08-01,RTD EcoPass,RTD Denver,Travel;Public Transit,false,in store
