id,list_id,type,status,subject_line,from_name,reply_to,title,emails_sent,send_time,create_time
fbb-2024-10-31-038,list_fbb_weekly,regular,sent,Weekly Newsletter - October 31 2024,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Oct 31,318,2024-10-31T08:00:00-05:00,2024-10-31T07:00:00-05:00
fbb-2024-11-08-039,list_fbb_weekly,regular,sent,Weekly Newsletter - November 08 2024,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Nov 08,318,2024-11-08T08:00:00-05:00,2024-11-08T07:00:00-05:00
fbb-2024-11-16-040,list_fbb_weekly,regular,sent,Weekly Newsletter - November 16 2024,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Nov 16,318,2024-11-16T08:00:00-05:00,2024-11-16T07:00:00-05:00
ala-2024-11-24-041,list_ala_sale_reports,regular,sent,Sale Day Report - November 24 2024,ALA Office,officenews@amarillolivestock.com,Sale Day Report Nov 24,1480,2024-11-24T08:00:00-05:00,2024-11-24T07:00:00-05:00
fbb-2024-12-02-042,list_fbb_weekly,regular,sent,Weekly Newsletter - December 02 2024,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Dec 02,318,2024-12-02T08:00:00-05:00,2024-12-02T07:00:00-05:00
fbb-2024-12-10-043,list_fbb_weekly,regular,sent,Weekly Newsletter - December 10 2024,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Dec 10,318,2024-12-10T08:00:00-05:00,2024-12-10T07:00:00-05:00
ala-2024-12-18-044,list_ala_sale_reports,regular,sent,Sale Day Report - December 18 2024,ALA Office,officenews@amarillolivestock.com,Sale Day Report Dec 18,1480,2024-12-18T08:00:00-05:00,2024-12-18T07:00:00-05:00
ala-2024-12-26-045,list_ala_sale_reports,regular,sent,Sale Day Report - December 26 2024,ALA Office,officenews@amarillolivestock.com,Sale Day Report Dec 26,1480,2024-12-26T08:00:00-05:00,2024-12-26T07:00:00-05:00
fbb-2025-01-03-046,list_fbb_weekly,regular,sent,Weekly Newsletter - January 03 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jan 03,318,2025-01-03T08:00:00-05:00,2025-01-03T07:00:00-05:00
fbb-2025-01-11-047,list_fbb_weekly,regular,sent,Weekly Newsletter - January 11 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jan 11,318,2025-01-11T08:00:00-05:00,2025-01-11T07:00:00-05:00
ala-2025-01-19-048,list_ala_sale_reports,regular,sent,Sale Day Report - January 19 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jan 19,1480,2025-01-19T08:00:00-05:00,2025-01-19T07:00:00-05:00
ala-2025-01-27-049,list_ala_sale_reports,regular,sent,Sale Day Report - January 27 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jan 27,1480,2025-01-27T08:00:00-05:00,2025-01-27T07:00:00-05:00
fbb-2025-02-04-050,list_fbb_weekly,regular,sent,Weekly Newsletter - February 04 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Feb 04,318,2025-02-04T08:00:00-05:00,2025-02-04T07:00:00-05:00
ala-2025-02-12-051,list_ala_sale_reports,regular,sent,Sale Day Report - February 12 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Feb 12,1480,2025-02-12T08:00:00-05:00,2025-02-12T07:00:00-05:00
ala-2025-02-20-052,list_ala_sale_reports,regular,sent,Sale Day Report - February 20 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Feb 20,1480,2025-02-20T08:00:00-05:00,2025-02-20T07:00:00-05:00
ala-2025-02-28-053,list_ala_sale_reports,regular,sent,Sale Day Report - February 28 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Feb 28,1480,2025-02-28T08:00:00-05:00,2025-02-28T07:00:00-05:00
fbb-2025-03-08-054,list_fbb_weekly,regular,sent,Weekly Newsletter - March 08 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Mar 08,318,2025-03-08T08:00:00-05:00,2025-03-08T07:00:00-05:00
ala-2025-03-16-055,list_ala_sale_reports,regular,sent,Sale Day Report - March 16 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Mar 16,1480,2025-03-16T08:00:00-05:00,2025-03-16T07:00:00-05:00
ala-2025-03-24-056,list_ala_sale_reports,regular,sent,Sale Day Report - March 24 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Mar 24,1480,2025-03-24T08:00:00-05:00,2025-03-24T07:00:00-05:00
fbb-2025-04-01-057,list_fbb_weekly,regular,sent,Weekly Newsletter - April 01 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Apr 01,318,2025-04-01T08:00:00-05:00,2025-04-01T07:00:00-05:00
fbb-2025-04-09-058,list_fbb_weekly,regular,sent,Weekly Newsletter - April 09 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Apr 09,318,2025-04-09T08:00:00-05:00,2025-04-09T07:00:00-05:00
ala-2025-04-17-059,list_ala_sale_reports,regular,sent,Sale Day Report - April 17 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Apr 17,1480,2025-04-17T08:00:00-05:00,2025-04-17T07:00:00-05:00
ala-2025-04-25-060,list_ala_sale_reports,regular,sent,Sale Day Report - April 25 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Apr 25,1480,2025-04-25T08:00:00-05:00,2025-04-25T07:00:00-05:00
fbb-2025-05-03-061,list_fbb_weekly,regular,sent,Weekly Newsletter - May 03 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter May 03,318,2025-05-03T08:00:00-05:00,2025-05-03T07:00:00-05:00
fbb-2025-05-11-062,list_fbb_weekly,regular,sent,Weekly Newsletter - May 11 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter May 11,318,2025-05-11T08:00:00-05:00,2025-05-11T07:00:00-05:00
ala-2025-05-19-063,list_ala_sale_reports,regular,sent,Sale Day Report - May 19 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report May 19,1480,2025-05-19T08:00:00-05:00,2025-05-19T07:00:00-05:00
fbb-2025-05-27-064,list_fbb_weekly,regular,sent,Weekly Newsletter - May 27 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter May 27,318,2025-05-27T08:00:00-05:00,2025-05-27T07:00:00-05:00
ala-2025-06-04-065,list_ala_sale_reports,regular,sent,Sale Day Report - June 04 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jun 04,1480,2025-06-04T08:00:00-05:00,2025-06-04T07:00:00-05:00
ala-2025-06-12-066,list_ala_sale_reports,regular,sent,Sale Day Report - June 12 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jun 12,1480,2025-06-12T08:00:00-05:00,2025-06-12T07:00:00-05:00
fbb-2025-06-20-067,list_fbb_weekly,regular,sent,Weekly Newsletter - June 20 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jun 20,318,2025-06-20T08:00:00-05:00,2025-06-20T07:00:00-05:00
ala-2025-06-28-068,list_ala_sale_reports,regular,sent,Sale Day Report - June 28 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jun 28,1480,2025-06-28T08:00:00-05:00,2025-06-28T07:00:00-05:00
ala-2025-07-06-069,list_ala_sale_reports,regular,sent,Sale Day Report - July 06 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jul 06,1480,2025-07-06T08:00:00-05:00,2025-07-06T07:00:00-05:00
ala-2025-07-14-070,list_ala_sale_reports,regular,sent,Sale Day Report - July 14 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jul 14,1480,2025-07-14T08:00:00-05:00,2025-07-14T07:00:00-05:00
fbb-2025-07-22-071,list_fbb_weekly,regular,sent,Weekly Newsletter - July 22 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jul 22,318,2025-07-22T08:00:00-05:00,2025-07-22T07:00:00-05:00
ala-2025-07-30-072,list_ala_sale_reports,regular,sent,Sale Day Report - July 30 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jul 30,1480,2025-07-30T08:00:00-05:00,2025-07-30T07:00:00-05:00
fbb-2025-08-07-073,list_fbb_weekly,regular,sent,Weekly Newsletter - August 07 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Aug 07,318,2025-08-07T08:00:00-05:00,2025-08-07T07:00:00-05:00
ala-2025-08-15-074,list_ala_sale_reports,regular,sent,Sale Day Report - August 15 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Aug 15,1480,2025-08-15T08:00:00-05:00,2025-08-15T07:00:00-05:00
fbb-2025-08-23-075,list_fbb_weekly,regular,sent,Weekly Newsletter - August 23 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Aug 23,318,2025-08-23T08:00:00-05:00,2025-08-23T07:00:00-05:00
ala-2025-08-31-076,list_ala_sale_reports,regular,sent,Sale Day Report - August 31 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Aug 31,1480,2025-08-31T08:00:00-05:00,2025-08-31T07:00:00-05:00
ala-2025-09-08-077,list_ala_sale_reports,regular,sent,Sale Day Report - September 08 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Sep 08,1480,2025-09-08T08:00:00-05:00,2025-09-08T07:00:00-05:00
ala-2025-09-16-078,list_ala_sale_reports,regular,sent,Sale Day Report - September 16 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Sep 16,1480,2025-09-16T08:00:00-05:00,2025-09-16T07:00:00-05:00
fbb-2025-09-24-079,list_fbb_weekly,regular,sent,Weekly Newsletter - September 24 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Sep 24,318,2025-09-24T08:00:00-05:00,2025-09-24T07:00:00-05:00
fbb-2025-10-02-080,list_fbb_weekly,regular,sent,Weekly Newsletter - October 02 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Oct 02,318,2025-10-02T08:00:00-05:00,2025-10-02T07:00:00-05:00
ala-2025-10-10-081,list_ala_sale_reports,regular,sent,Sale Day Report - October 10 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Oct 10,1480,2025-10-10T08:00:00-05:00,2025-10-10T07:00:00-05:00
fbb-2025-10-18-082,list_fbb_weekly,regular,sent,Weekly Newsletter - October 18 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Oct 18,318,2025-10-18T08:00:00-05:00,2025-10-18T07:00:00-05:00
ala-2025-10-26-083,list_ala_sale_reports,regular,sent,Sale Day Report - October 26 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Oct 26,1480,2025-10-26T08:00:00-05:00,2025-10-26T07:00:00-05:00
ala-2025-11-03-084,list_ala_sale_reports,regular,sent,Sale Day Report - November 03 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Nov 03,1480,2025-11-03T08:00:00-05:00,2025-11-03T07:00:00-05:00
fbb-2025-11-11-085,list_fbb_weekly,regular,sent,Weekly Newsletter - November 11 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Nov 11,318,2025-11-11T08:00:00-05:00,2025-11-11T07:00:00-05:00
fbb-2025-11-19-086,list_fbb_weekly,regular,sent,Weekly Newsletter - November 19 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Nov 19,318,2025-11-19T08:00:00-05:00,2025-11-19T07:00:00-05:00
fbb-2025-11-27-087,list_fbb_weekly,regular,sent,Weekly Newsletter - November 27 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Nov 27,318,2025-11-27T08:00:00-05:00,2025-11-27T07:00:00-05:00
fbb-2025-12-05-088,list_fbb_weekly,regular,sent,Weekly Newsletter - December 05 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Dec 05,318,2025-12-05T08:00:00-05:00,2025-12-05T07:00:00-05:00
fbb-2025-12-13-089,list_fbb_weekly,regular,sent,Weekly Newsletter - December 13 2025,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Dec 13,318,2025-12-13T08:00:00-05:00,2025-12-13T07:00:00-05:00
ala-2025-12-21-090,list_ala_sale_reports,regular,sent,Sale Day Report - December 21 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Dec 21,1480,2025-12-21T08:00:00-05:00,2025-12-21T07:00:00-05:00
ala-2025-12-29-091,list_ala_sale_reports,regular,sent,Sale Day Report - December 29 2025,ALA Office,officenews@amarillolivestock.com,Sale Day Report Dec 29,1480,2025-12-29T08:00:00-05:00,2025-12-29T07:00:00-05:00
fbb-2026-01-06-092,list_fbb_weekly,regular,sent,Weekly Newsletter - January 06 2026,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jan 06,318,2026-01-06T08:00:00-05:00,2026-01-06T07:00:00-05:00
fbb-2026-01-14-093,list_fbb_weekly,regular,sent,Weekly Newsletter - January 14 2026,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jan 14,318,2026-01-14T08:00:00-05:00,2026-01-14T07:00:00-05:00
ala-2026-01-22-094,list_ala_sale_reports,regular,sent,Sale Day Report - January 22 2026,ALA Office,officenews@amarillolivestock.com,Sale Day Report Jan 22,1480,2026-01-22T08:00:00-05:00,2026-01-22T07:00:00-05:00
fbb-2026-01-30-095,list_fbb_weekly,regular,sent,Weekly Newsletter - January 30 2026,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Jan 30,318,2026-01-30T08:00:00-05:00,2026-01-30T07:00:00-05:00
ala-2026-02-07-096,list_ala_sale_reports,regular,sent,Sale Day Report - February 07 2026,ALA Office,officenews@amarillolivestock.com,Sale Day Report Feb 07,1480,2026-02-07T08:00:00-05:00,2026-02-07T07:00:00-05:00
fbb-2026-02-15-097,list_fbb_weekly,regular,sent,Weekly Newsletter - February 15 2026,Pastor Reynolds,newsletter@firstbaptistbriscoe.org,Weekly Newsletter Feb 15,318,2026-02-15T08:00:00-05:00,2026-02-15T07:00:00-05:00
ala-2026-02-23-098,list_ala_sale_reports,regular,sent,Sale Day Report - February 23 2026,ALA Office,officenews@amarillolivestock.com,Sale Day Report Feb 23,1480,2026-02-23T08:00:00-05:00,2026-02-23T07:00:00-05:00
