envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
env-00017,completed,Food Security Network partnership agreement 17,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-02-21T10:00:00Z,2025-02-21T10:00:00Z,2025-02-25T10:00:00Z,tpl-partner
env-00018,completed,Mental Health Alliance partnership agreement 18,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-02-24T10:00:00Z,2025-02-24T10:00:00Z,2025-02-28T10:00:00Z,tpl-partner
env-00019,completed,Tech Mentors partnership agreement 19,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-02-27T10:00:00Z,2025-02-27T10:00:00Z,2025-03-03T10:00:00Z,tpl-partner
env-00020,completed,Toronto Public Library partnership agreement 20,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-02T10:00:00Z,2025-03-02T10:00:00Z,2025-03-06T10:00:00Z,tpl-partner
env-00021,declined,Local Newcomer Centre partnership agreement 21,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-05T10:00:00Z,2025-03-05T10:00:00Z,,tpl-partner
env-00022,completed,University Outreach partnership agreement 22,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-08T10:00:00Z,2025-03-08T10:00:00Z,2025-03-12T10:00:00Z,tpl-partner
env-00023,declined,Community Health Hub partnership agreement 23,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-11T10:00:00Z,2025-03-11T10:00:00Z,,tpl-partner
env-00024,completed,Indigenous Education Council partnership agreement 24,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-14T10:00:00Z,2025-03-14T10:00:00Z,2025-03-18T10:00:00Z,tpl-partner
env-00025,completed,Arts Collective partnership agreement 25,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-17T10:00:00Z,2025-03-17T10:00:00Z,2025-03-21T10:00:00Z,tpl-partner
env-00026,completed,Sports Association partnership agreement 26,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-20T10:00:00Z,2025-03-20T10:00:00Z,2025-03-24T10:00:00Z,tpl-partner
env-00027,declined,Food Security Network partnership agreement 27,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-23T10:00:00Z,2025-03-23T10:00:00Z,,tpl-partner
env-00028,declined,Mental Health Alliance partnership agreement 28,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-26T10:00:00Z,2025-03-26T10:00:00Z,,tpl-partner
env-00029,declined,Tech Mentors partnership agreement 29,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-29T10:00:00Z,2025-03-29T10:00:00Z,,tpl-partner
env-00030,completed,Toronto Public Library partnership agreement 30,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-01T10:00:00Z,2025-04-01T10:00:00Z,2025-04-05T10:00:00Z,tpl-partner
env-00031,completed,Local Newcomer Centre partnership agreement 31,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-04T10:00:00Z,2025-04-04T10:00:00Z,2025-04-08T10:00:00Z,tpl-partner
env-00032,sent,University Outreach partnership agreement 32,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-07T10:00:00Z,2025-04-07T10:00:00Z,,tpl-partner
env-00033,completed,Community Health Hub partnership agreement 33,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-10T10:00:00Z,2025-04-10T10:00:00Z,2025-04-14T10:00:00Z,tpl-partner
env-00034,declined,Indigenous Education Council partnership agreement 34,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-13T10:00:00Z,2025-04-13T10:00:00Z,,tpl-partner
env-00035,completed,Arts Collective partnership agreement 35,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-16T10:00:00Z,2025-04-16T10:00:00Z,2025-04-20T10:00:00Z,tpl-partner
env-00036,completed,Sports Association partnership agreement 36,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-19T10:00:00Z,2025-04-19T10:00:00Z,2025-04-23T10:00:00Z,tpl-partner
env-00037,declined,Food Security Network partnership agreement 37,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-22T10:00:00Z,2025-04-22T10:00:00Z,,tpl-partner
env-00038,completed,Mental Health Alliance partnership agreement 38,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-25T10:00:00Z,2025-04-25T10:00:00Z,2025-04-29T10:00:00Z,tpl-partner
env-00039,completed,Tech Mentors partnership agreement 39,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-28T10:00:00Z,2025-04-28T10:00:00Z,2025-05-02T10:00:00Z,tpl-partner
env-00040,sent,Toronto Public Library partnership agreement 40,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-01T10:00:00Z,2025-05-01T10:00:00Z,,tpl-partner
env-00041,completed,Local Newcomer Centre partnership agreement 41,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-04T10:00:00Z,2025-05-04T10:00:00Z,2025-05-08T10:00:00Z,tpl-partner
env-00042,declined,University Outreach partnership agreement 42,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-07T10:00:00Z,2025-05-07T10:00:00Z,,tpl-partner
env-00043,declined,Community Health Hub partnership agreement 43,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-10T10:00:00Z,2025-05-10T10:00:00Z,,tpl-partner
env-00044,completed,Indigenous Education Council partnership agreement 44,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-13T10:00:00Z,2025-05-13T10:00:00Z,2025-05-17T10:00:00Z,tpl-partner
env-00045,sent,Arts Collective partnership agreement 45,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-16T10:00:00Z,2025-05-16T10:00:00Z,,tpl-partner
env-00046,completed,Sports Association partnership agreement 46,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-19T10:00:00Z,2025-05-19T10:00:00Z,2025-05-23T10:00:00Z,tpl-partner
env-00047,completed,Food Security Network partnership agreement 47,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-22T10:00:00Z,2025-05-22T10:00:00Z,2025-05-26T10:00:00Z,tpl-partner
env-00048,completed,Mental Health Alliance partnership agreement 48,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-25T10:00:00Z,2025-05-25T10:00:00Z,2025-05-29T10:00:00Z,tpl-partner
env-00049,sent,Tech Mentors partnership agreement 49,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-28T10:00:00Z,2025-05-28T10:00:00Z,,tpl-partner
env-00050,sent,Toronto Public Library partnership agreement 50,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-31T10:00:00Z,2025-05-31T10:00:00Z,,tpl-partner
env-00051,completed,Local Newcomer Centre partnership agreement 51,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-03T10:00:00Z,2025-06-03T10:00:00Z,2025-06-07T10:00:00Z,tpl-partner
env-00052,sent,University Outreach partnership agreement 52,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-06T10:00:00Z,2025-06-06T10:00:00Z,,tpl-partner
env-00053,completed,Community Health Hub partnership agreement 53,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-09T10:00:00Z,2025-06-09T10:00:00Z,2025-06-13T10:00:00Z,tpl-partner
env-00054,completed,Indigenous Education Council partnership agreement 54,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-12T10:00:00Z,2025-06-12T10:00:00Z,2025-06-16T10:00:00Z,tpl-partner
env-00055,declined,Arts Collective partnership agreement 55,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-15T10:00:00Z,2025-06-15T10:00:00Z,,tpl-partner
env-00056,completed,Sports Association partnership agreement 56,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-18T10:00:00Z,2025-06-18T10:00:00Z,2025-06-22T10:00:00Z,tpl-partner
env-00057,sent,Food Security Network partnership agreement 57,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-21T10:00:00Z,2025-06-21T10:00:00Z,,tpl-partner
env-00058,completed,Mental Health Alliance partnership agreement 58,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-24T10:00:00Z,2025-06-24T10:00:00Z,2025-06-28T10:00:00Z,tpl-partner
env-00059,completed,Tech Mentors partnership agreement 59,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-27T10:00:00Z,2025-06-27T10:00:00Z,2025-07-01T10:00:00Z,tpl-partner
env-00060,sent,Toronto Public Library partnership agreement 60,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-30T10:00:00Z,2025-06-30T10:00:00Z,,tpl-partner
env-00061,declined,Local Newcomer Centre partnership agreement 61,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-03T10:00:00Z,2025-07-03T10:00:00Z,,tpl-partner
env-00062,sent,University Outreach partnership agreement 62,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-06T10:00:00Z,2025-07-06T10:00:00Z,,tpl-partner
env-00063,completed,Community Health Hub partnership agreement 63,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-09T10:00:00Z,2025-07-09T10:00:00Z,2025-07-13T10:00:00Z,tpl-partner
env-00064,completed,Indigenous Education Council partnership agreement 64,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-12T10:00:00Z,2025-07-12T10:00:00Z,2025-07-16T10:00:00Z,tpl-partner
env-00065,completed,Arts Collective partnership agreement 65,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-15T10:00:00Z,2025-07-15T10:00:00Z,2025-07-19T10:00:00Z,tpl-partner
env-00066,sent,Sports Association partnership agreement 66,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-18T10:00:00Z,2025-07-18T10:00:00Z,,tpl-partner
env-00067,declined,Food Security Network partnership agreement 67,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-21T10:00:00Z,2025-07-21T10:00:00Z,,tpl-partner
env-00068,completed,Mental Health Alliance partnership agreement 68,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-24T10:00:00Z,2025-07-24T10:00:00Z,2025-07-28T10:00:00Z,tpl-partner
env-00069,completed,Tech Mentors partnership agreement 69,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-27T10:00:00Z,2025-07-27T10:00:00Z,2025-07-31T10:00:00Z,tpl-partner
env-00070,completed,Toronto Public Library partnership agreement 70,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-30T10:00:00Z,2025-07-30T10:00:00Z,2025-08-03T10:00:00Z,tpl-partner
env-00071,sent,Local Newcomer Centre partnership agreement 71,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-02T10:00:00Z,2025-08-02T10:00:00Z,,tpl-partner
env-00072,declined,University Outreach partnership agreement 72,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-05T10:00:00Z,2025-08-05T10:00:00Z,,tpl-partner
env-00073,completed,Community Health Hub partnership agreement 73,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-08T10:00:00Z,2025-08-08T10:00:00Z,2025-08-12T10:00:00Z,tpl-partner
env-00074,completed,Indigenous Education Council partnership agreement 74,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-11T10:00:00Z,2025-08-11T10:00:00Z,2025-08-15T10:00:00Z,tpl-partner
env-00075,completed,Arts Collective partnership agreement 75,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-14T10:00:00Z,2025-08-14T10:00:00Z,2025-08-18T10:00:00Z,tpl-partner
env-00076,completed,Sports Association partnership agreement 76,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-17T10:00:00Z,2025-08-17T10:00:00Z,2025-08-21T10:00:00Z,tpl-partner
env-00077,declined,Food Security Network partnership agreement 77,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-20T10:00:00Z,2025-08-20T10:00:00Z,,tpl-partner
env-00078,completed,Mental Health Alliance partnership agreement 78,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-23T10:00:00Z,2025-08-23T10:00:00Z,2025-08-27T10:00:00Z,tpl-partner
env-00079,declined,Tech Mentors partnership agreement 79,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-26T10:00:00Z,2025-08-26T10:00:00Z,,tpl-partner
env-00080,declined,Toronto Public Library partnership agreement 80,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-29T10:00:00Z,2025-08-29T10:00:00Z,,tpl-partner
env-00081,sent,Local Newcomer Centre partnership agreement 81,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-01T10:00:00Z,2025-09-01T10:00:00Z,,tpl-partner
env-00082,completed,University Outreach partnership agreement 82,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-04T10:00:00Z,2025-09-04T10:00:00Z,2025-09-08T10:00:00Z,tpl-partner
env-00083,completed,Community Health Hub partnership agreement 83,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-07T10:00:00Z,2025-09-07T10:00:00Z,2025-09-11T10:00:00Z,tpl-partner
env-00084,completed,Indigenous Education Council partnership agreement 84,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-10T10:00:00Z,2025-09-10T10:00:00Z,2025-09-14T10:00:00Z,tpl-partner
env-00085,declined,Arts Collective partnership agreement 85,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-13T10:00:00Z,2025-09-13T10:00:00Z,,tpl-partner
env-00086,completed,Sports Association partnership agreement 86,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-16T10:00:00Z,2025-09-16T10:00:00Z,2025-09-20T10:00:00Z,tpl-partner
env-00087,sent,Food Security Network partnership agreement 87,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-19T10:00:00Z,2025-09-19T10:00:00Z,,tpl-partner
env-00088,sent,Mental Health Alliance partnership agreement 88,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-22T10:00:00Z,2025-09-22T10:00:00Z,,tpl-partner
env-00089,completed,Tech Mentors partnership agreement 89,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-25T10:00:00Z,2025-09-25T10:00:00Z,2025-09-29T10:00:00Z,tpl-partner
env-00090,completed,Toronto Public Library partnership agreement 90,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-28T10:00:00Z,2025-09-28T10:00:00Z,2025-10-02T10:00:00Z,tpl-partner
env-00091,declined,Local Newcomer Centre partnership agreement 91,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-01T10:00:00Z,2025-10-01T10:00:00Z,,tpl-partner
env-00092,declined,University Outreach partnership agreement 92,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-04T10:00:00Z,2025-10-04T10:00:00Z,,tpl-partner
env-00093,completed,Community Health Hub partnership agreement 93,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-07T10:00:00Z,2025-10-07T10:00:00Z,2025-10-11T10:00:00Z,tpl-partner
env-00094,sent,Indigenous Education Council partnership agreement 94,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-10T10:00:00Z,2025-10-10T10:00:00Z,,tpl-partner
env-00095,completed,Arts Collective partnership agreement 95,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-13T10:00:00Z,2025-10-13T10:00:00Z,2025-10-17T10:00:00Z,tpl-partner
env-00096,completed,Sports Association partnership agreement 96,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-16T10:00:00Z,2025-10-16T10:00:00Z,2025-10-20T10:00:00Z,tpl-partner
env-00097,completed,Food Security Network partnership agreement 97,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-19T10:00:00Z,2025-10-19T10:00:00Z,2025-10-23T10:00:00Z,tpl-partner
env-00098,sent,Mental Health Alliance partnership agreement 98,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-22T10:00:00Z,2025-10-22T10:00:00Z,,tpl-partner
env-00099,completed,Tech Mentors partnership agreement 99,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-25T10:00:00Z,2025-10-25T10:00:00Z,2025-10-29T10:00:00Z,tpl-partner
env-00100,completed,Toronto Public Library partnership agreement 100,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-28T10:00:00Z,2025-10-28T10:00:00Z,2025-11-01T10:00:00Z,tpl-partner
env-00101,sent,Local Newcomer Centre partnership agreement 101,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-31T10:00:00Z,2025-10-31T10:00:00Z,,tpl-partner
env-00102,sent,University Outreach partnership agreement 102,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-03T10:00:00Z,2025-11-03T10:00:00Z,,tpl-partner
env-00103,completed,Community Health Hub partnership agreement 103,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-06T10:00:00Z,2025-11-06T10:00:00Z,2025-11-10T10:00:00Z,tpl-partner
env-00104,completed,Indigenous Education Council partnership agreement 104,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-09T10:00:00Z,2025-11-09T10:00:00Z,2025-11-13T10:00:00Z,tpl-partner
env-00105,completed,Arts Collective partnership agreement 105,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-12T10:00:00Z,2025-11-12T10:00:00Z,2025-11-16T10:00:00Z,tpl-partner
env-00106,completed,Sports Association partnership agreement 106,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-15T10:00:00Z,2025-11-15T10:00:00Z,2025-11-19T10:00:00Z,tpl-partner
env-00107,sent,Food Security Network partnership agreement 107,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-18T10:00:00Z,2025-11-18T10:00:00Z,,tpl-partner
env-00108,sent,Mental Health Alliance partnership agreement 108,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-21T10:00:00Z,2025-11-21T10:00:00Z,,tpl-partner
env-00109,sent,Tech Mentors partnership agreement 109,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-24T10:00:00Z,2025-11-24T10:00:00Z,,tpl-partner
env-00110,completed,STEM Outreach Network partnership agreement 110,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-04T10:00:00Z,2025-06-04T10:00:00Z,2025-06-09T14:00:00Z,tpl-partner
env-00111,completed,Newcomer Family Services partnership agreement 111,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-16T10:00:00Z,2025-09-16T10:00:00Z,2025-09-21T14:00:00Z,tpl-partner
env-00112,sent,Small Business Mentor Network partnership agreement 112,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-23T10:00:00Z,2025-07-23T10:00:00Z,,tpl-partner
env-00113,completed,Municipal Library Reading Grant partnership agreement 113,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-16T10:00:00Z,2025-07-16T10:00:00Z,2025-07-19T14:00:00Z,tpl-partner
env-00114,sent,Small Business Mentor Network partnership agreement 114,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-23T10:00:00Z,2025-04-23T10:00:00Z,,tpl-partner
env-00115,completed,Career Pathways Initiative partnership agreement 115,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-18T10:00:00Z,2025-03-18T10:00:00Z,2025-03-26T14:00:00Z,tpl-partner
env-00116,completed,Newcomer Family Services partnership agreement 116,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-03T10:00:00Z,2025-01-03T10:00:00Z,2025-01-05T14:00:00Z,tpl-partner
env-00117,completed,West End Community Centre partnership agreement 117,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-07T10:00:00Z,2025-10-07T10:00:00Z,2025-10-07T14:00:00Z,tpl-partner
env-00118,completed,Environmental Education Trust partnership agreement 118,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-02-26T10:00:00Z,2025-02-26T10:00:00Z,2025-02-13T14:00:00Z,tpl-partner
env-00119,completed,Chamber of Commerce Youth Cohort partnership agreement 119,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-16T10:00:00Z,2025-04-16T10:00:00Z,2025-04-07T14:00:00Z,tpl-partner
env-00120,completed,Coding Club Partnership partnership agreement 120,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-14T10:00:00Z,2025-03-14T10:00:00Z,2025-03-19T14:00:00Z,tpl-partner
env-00121,sent,STEM Outreach Network partnership agreement 121,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-02-06T10:00:00Z,2025-02-06T10:00:00Z,,tpl-partner
env-00122,completed,Youth Leadership Society partnership agreement 122,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-08-10T10:00:00Z,2025-08-10T10:00:00Z,2025-08-05T14:00:00Z,tpl-partner
env-00123,completed,STEM Outreach Network partnership agreement 123,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-03-11T10:00:00Z,2025-03-11T10:00:00Z,2025-03-02T14:00:00Z,tpl-partner
env-00124,completed,Music and Arts Council partnership agreement 124,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-05T10:00:00Z,2025-01-05T10:00:00Z,2025-01-15T14:00:00Z,tpl-partner
env-00125,completed,STEM Outreach Network partnership agreement 125,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-25T10:00:00Z,2025-01-25T10:00:00Z,2025-01-15T14:00:00Z,tpl-partner
env-00126,sent,Ridgewood Alumni Foundation partnership agreement 126,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-06T10:00:00Z,2025-11-06T10:00:00Z,,tpl-partner
env-00127,completed,STEM Outreach Network partnership agreement 127,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-05-07T10:00:00Z,2025-05-07T10:00:00Z,2025-05-28T14:00:00Z,tpl-partner
env-00128,completed,Music and Arts Council partnership agreement 128,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-05T10:00:00Z,2025-11-05T10:00:00Z,2025-11-06T14:00:00Z,tpl-partner
env-00129,sent,Chamber of Commerce Youth Cohort partnership agreement 129,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-23T10:00:00Z,2025-07-23T10:00:00Z,,tpl-partner
env-00130,declined,Municipal Recreation Board partnership agreement 130,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-02T10:00:00Z,2025-01-02T10:00:00Z,,tpl-partner
env-00131,completed,City Athletics League partnership agreement 131,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-10-24T10:00:00Z,2025-10-24T10:00:00Z,2025-10-16T14:00:00Z,tpl-partner
env-00132,completed,Ridgewood PTA Fundraising partnership agreement 132,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-12T10:00:00Z,2025-11-12T10:00:00Z,2025-11-18T14:00:00Z,tpl-partner
env-00133,completed,Chamber of Commerce Youth Cohort partnership agreement 133,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-12T10:00:00Z,2025-01-12T10:00:00Z,2025-01-17T14:00:00Z,tpl-partner
env-00134,completed,Career Pathways Initiative partnership agreement 134,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-11-03T10:00:00Z,2025-11-03T10:00:00Z,2025-11-28T14:00:00Z,tpl-partner
env-00135,completed,Environmental Education Trust partnership agreement 135,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-14T10:00:00Z,2025-09-14T10:00:00Z,2025-09-06T14:00:00Z,tpl-partner
env-00136,completed,Coding Club Partnership partnership agreement 136,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-06T10:00:00Z,2025-09-06T10:00:00Z,2025-09-08T14:00:00Z,tpl-partner
env-00137,completed,Toronto District Library partnership agreement 137,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-07-25T10:00:00Z,2025-07-25T10:00:00Z,2025-07-18T14:00:00Z,tpl-partner
env-00138,completed,Ridgewood Alumni Foundation partnership agreement 138,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-01-24T10:00:00Z,2025-01-24T10:00:00Z,2025-01-12T14:00:00Z,tpl-partner
env-00139,completed,Youth Leadership Society partnership agreement 139,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-04-04T10:00:00Z,2025-04-04T10:00:00Z,2025-04-26T14:00:00Z,tpl-partner
env-00140,sent,Music and Arts Council partnership agreement 140,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-06-10T10:00:00Z,2025-06-10T10:00:00Z,,tpl-partner
env-00141,sent,Ridgewood Alumni Foundation partnership agreement 141,Mary Vasquez,mary.vasquez@Finthesiss.ai,2025-09-08T10:00:00Z,2025-09-08T10:00:00Z,,tpl-partner
