id,event_id,ticket_class_id,name,email,status,checked_in,created
att_hol_gen_0019,917463829105,tc_holiday_general,Ana Cardenas,ana.cardenas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0020,917463829105,tc_holiday_general,Ana Aguilar,ana.aguilar@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0021,917463829105,tc_holiday_general,Sergio Santos,sergio.santos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0022,917463829105,tc_holiday_general,Paula Cervantes,paula.cervantes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0023,917463829105,tc_holiday_general,Isabel Tejeda,isabel.tejeda@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0024,917463829105,tc_holiday_general,Alejandro Herrera,alejandro.herrera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0025,917463829105,tc_holiday_general,Graciela Guzman,graciela.guzman@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0026,917463829105,tc_holiday_general,Ramon Aguilar,ramon.aguilar@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0027,917463829105,tc_holiday_general,David Paredes,david.paredes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0028,917463829105,tc_holiday_general,Ana Vega,ana.vega@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0029,917463829105,tc_holiday_general,Guadalupe Solis,guadalupe.solis@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0030,917463829105,tc_holiday_general,Herlinda Romero,herlinda.romero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0031,917463829105,tc_holiday_general,Adela Zuniga,adela.zuniga@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0032,917463829105,tc_holiday_general,Adela Tejeda,adela.tejeda@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0033,917463829105,tc_holiday_general,Pedro Fuentes,pedro.fuentes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0034,917463829105,tc_holiday_general,Felipe Vasquez,felipe.vasquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0035,917463829105,tc_holiday_general,Wilfredo Flores,wilfredo.flores@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0036,917463829105,tc_holiday_general,Oscar Valenzuela,oscar.valenzuela@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0037,917463829105,tc_holiday_general,Jose Nunez,jose.nunez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0038,917463829105,tc_holiday_general,Rosa Hinojosa,rosa.hinojosa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0039,917463829105,tc_holiday_general,Ulises Rios,ulises.rios@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0040,917463829105,tc_holiday_general,Jose Munoz,jose.munoz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0041,917463829105,tc_holiday_general,Hector Salinas,hector.salinas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0042,917463829105,tc_holiday_general,Kevin Juarez,kevin.juarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0043,917463829105,tc_holiday_general,Tomas Barrera,tomas.barrera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0044,917463829105,tc_holiday_general,Jaime Velazquez,jaime.velazquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0045,917463829105,tc_holiday_general,Nestor Luna,nestor.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0046,917463829105,tc_holiday_general,Yolanda Luna,yolanda.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0047,917463829105,tc_holiday_general,Zoraida Zavala,zoraida.zavala@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0048,917463829105,tc_holiday_general,Vicky Torres,vicky.torres@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0049,917463829105,tc_holiday_general,Jose Cervantes,jose.cervantes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0050,917463829105,tc_holiday_general,Elena Reyes,elena.reyes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0051,917463829105,tc_holiday_general,Carmen Ochoa,carmen.ochoa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0052,917463829105,tc_holiday_general,Lucia Ortiz,lucia.ortiz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0053,917463829105,tc_holiday_general,Teresa Bustos,teresa.bustos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0054,917463829105,tc_holiday_general,Ulises Alvarez,ulises.alvarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0055,917463829105,tc_holiday_general,Vicky Villanueva,vicky.villanueva@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0056,917463829105,tc_holiday_general,Cesar Reyna,cesar.reyna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0057,917463829105,tc_holiday_general,Alberto Luna,alberto.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_gen_0058,917463829105,tc_holiday_general,Patricia Fernandez,patricia.fernandez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0001,917463829105,tc_holiday_family,Ofelia Solis,ofelia.solis@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0002,917463829105,tc_holiday_family,Tomas Fuentes,tomas.fuentes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0003,917463829105,tc_holiday_family,Francisca Pena,francisca.pena@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0004,917463829105,tc_holiday_family,Blanca Reyes,blanca.reyes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0005,917463829105,tc_holiday_family,Alejandro Sanchez,alejandro.sanchez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0006,917463829105,tc_holiday_family,Oscar Zavala,oscar.zavala@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0007,917463829105,tc_holiday_family,Rosa Ramirez,rosa.ramirez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0008,917463829105,tc_holiday_family,Zoraida Zapata,zoraida.zapata@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0009,917463829105,tc_holiday_family,Dolores Villalobos,dolores.villalobos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0010,917463829105,tc_holiday_family,Ximena Rodriguez,ximena.rodriguez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0011,917463829105,tc_holiday_family,Juan Vargas,juan.vargas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0012,917463829105,tc_holiday_family,Graciela Marquez,graciela.marquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0013,917463829105,tc_holiday_family,Hector Espinoza,hector.espinoza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0014,917463829105,tc_holiday_family,Juan Cervantes,juan.cervantes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0015,917463829105,tc_holiday_family,Manuel Pena,manuel.pena@gmail.com,attending,false,2026-11-15T10:00:00Z
att_hol_fam_0016,917463829105,tc_holiday_family,Rosalinda Nunez,rosalinda.nunez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_001,917463829201,tc_9201_2,Pedro Cardenas,pedro.cardenas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_002,917463829201,tc_9201_1,Roberto Villareal,roberto.villareal@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_003,917463829201,tc_9201_1,Diana Fernandez,diana.fernandez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_004,917463829201,tc_9201_2,Estela Munoz,estela.munoz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_005,917463829201,tc_9201_1,Guadalupe Ruiz,guadalupe.ruiz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_006,917463829201,tc_9201_1,Oscar Ochoa,oscar.ochoa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829201_007,917463829201,tc_9201_1,Jose Diaz,jose.diaz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_001,917463829202,tc_9202_2,Manuel Vasquez,manuel.vasquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_002,917463829202,tc_9202_2,Rene Suarez,rene.suarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_003,917463829202,tc_9202_2,Imelda Valdez,imelda.valdez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_004,917463829202,tc_9202_1,Rosalinda Hinojosa,rosalinda.hinojosa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_005,917463829202,tc_9202_1,Guadalupe Ruiz,guadalupe.ruiz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_006,917463829202,tc_9202_2,Gerardo Flores,gerardo.flores@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829202_007,917463829202,tc_9202_1,Rene Santos,rene.santos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_001,917463829203,tc_9203_2,Rosa Alvarez,rosa.alvarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_002,917463829203,tc_9203_3,Lucia Castillo,lucia.castillo@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_003,917463829203,tc_9203_2,Enrique Soto,enrique.soto@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_004,917463829203,tc_9203_2,Yvonne Fuentes,yvonne.fuentes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_005,917463829203,tc_9203_2,Pablo Alvarez,pablo.alvarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_006,917463829203,tc_9203_1,Norma Paredes,norma.paredes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_007,917463829203,tc_9203_1,Karla Diaz,karla.diaz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_008,917463829203,tc_9203_3,Nydia Hinojosa,nydia.hinojosa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_009,917463829203,tc_9203_3,Armando Zapata,armando.zapata@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_010,917463829203,tc_9203_2,Sergio Gallardo,sergio.gallardo@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829203_011,917463829203,tc_9203_1,Adela Reyes,adela.reyes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_001,917463829204,tc_9204_2,Yuri Flores,yuri.flores@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_002,917463829204,tc_9204_1,Consuelo Fernandez,consuelo.fernandez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_003,917463829204,tc_9204_2,Blanca Hinojosa,blanca.hinojosa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_004,917463829204,tc_9204_2,Ramona Vega,ramona.vega@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_005,917463829204,tc_9204_2,Sofia Dominguez,sofia.dominguez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_006,917463829204,tc_9204_2,Tomas Zapata,tomas.zapata@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_007,917463829204,tc_9204_1,Fernando Herrera,fernando.herrera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_008,917463829204,tc_9204_2,Cesar Rivera,cesar.rivera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_009,917463829204,tc_9204_2,Norma Zuniga,norma.zuniga@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_010,917463829204,tc_9204_1,Enrique Munoz,enrique.munoz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829204_011,917463829204,tc_9204_1,Ximena Ibarra,ximena.ibarra@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_001,917463829205,tc_9205_1,Daniel Diaz,daniel.diaz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_002,917463829205,tc_9205_1,Juan Aguilar,juan.aguilar@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_003,917463829205,tc_9205_2,Ignacio Espinoza,ignacio.espinoza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_004,917463829205,tc_9205_2,Sofia Perez,sofia.perez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_005,917463829205,tc_9205_1,Carlos Jimenez,carlos.jimenez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829205_006,917463829205,tc_9205_2,Tomas Rocha,tomas.rocha@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_001,917463829206,tc_9206_2,Karla Villalobos,karla.villalobos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_002,917463829206,tc_9206_2,Rafael Luna,rafael.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_003,917463829206,tc_9206_1,Josefina Ochoa,josefina.ochoa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_004,917463829206,tc_9206_3,Tomas Salinas,tomas.salinas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_005,917463829206,tc_9206_1,Kevin Fernandez,kevin.fernandez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_006,917463829206,tc_9206_3,Arturo Reyna,arturo.reyna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_007,917463829206,tc_9206_1,Imelda Romero,imelda.romero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_008,917463829206,tc_9206_3,Roberto Cardenas,roberto.cardenas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_009,917463829206,tc_9206_1,Patricia Montez,patricia.montez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_010,917463829206,tc_9206_2,Blanca Reyes,blanca.reyes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829206_011,917463829206,tc_9206_3,Zoraida Rivera,zoraida.rivera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_001,917463829207,tc_9207_2,Consuelo Zapata,consuelo.zapata@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_002,917463829207,tc_9207_1,Miguel Zavala,miguel.zavala@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_003,917463829207,tc_9207_1,Nydia Paredes,nydia.paredes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_004,917463829207,tc_9207_2,Armando Rocha,armando.rocha@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_005,917463829207,tc_9207_2,Daniel Suarez,daniel.suarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_006,917463829207,tc_9207_2,Luis Romero,luis.romero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_007,917463829207,tc_9207_1,Diana Vargas,diana.vargas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_008,917463829207,tc_9207_2,Rafael Paredes,rafael.paredes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_009,917463829207,tc_9207_2,Graciela Mendez,graciela.mendez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_010,917463829207,tc_9207_2,Guadalupe Montez,guadalupe.montez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829207_011,917463829207,tc_9207_2,Arturo Villanueva,arturo.villanueva@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_001,917463829208,tc_9208_2,Teresa Mendoza,teresa.mendoza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_002,917463829208,tc_9208_3,Patricia Pena,patricia.pena@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_003,917463829208,tc_9208_3,Alberto Herrera,alberto.herrera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_004,917463829208,tc_9208_3,Josefina Tamayo,josefina.tamayo@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_005,917463829208,tc_9208_3,Raquel Perez,raquel.perez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_006,917463829208,tc_9208_2,Leo Salinas,leo.salinas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829208_007,917463829208,tc_9208_1,Adela Guzman,adela.guzman@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_001,917463829209,tc_9209_2,Josefina Flores,josefina.flores@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_002,917463829209,tc_9209_2,Imelda Juarez,imelda.juarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_003,917463829209,tc_9209_1,Cesar Mendez,cesar.mendez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_004,917463829209,tc_9209_1,Yvonne Tejeda,yvonne.tejeda@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_005,917463829209,tc_9209_1,Pedro Montez,pedro.montez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_006,917463829209,tc_9209_2,Tomas Guzman,tomas.guzman@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_007,917463829209,tc_9209_1,Fernando Uribe,fernando.uribe@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_008,917463829209,tc_9209_2,Armando Zapata,armando.zapata@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_009,917463829209,tc_9209_2,Pablo Quintero,pablo.quintero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_010,917463829209,tc_9209_1,Yolanda Jimenez,yolanda.jimenez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_011,917463829209,tc_9209_2,Ofelia Juarez,ofelia.juarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829209_012,917463829209,tc_9209_1,Consuelo Castillo,consuelo.castillo@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_001,917463829210,tc_9210_1,Magdalena Salinas,magdalena.salinas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_002,917463829210,tc_9210_1,Ramona Chavez,ramona.chavez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_003,917463829210,tc_9210_1,Lucia Quintero,lucia.quintero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_004,917463829210,tc_9210_1,Blanca Salinas,blanca.salinas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_005,917463829210,tc_9210_1,Herlinda Reyes,herlinda.reyes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829210_006,917463829210,tc_9210_1,Carmen Garza,carmen.garza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_001,917463829211,tc_9211_1,Felipe Rios,felipe.rios@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_002,917463829211,tc_9211_1,Jose Medina,jose.medina@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_003,917463829211,tc_9211_1,Francisca Munoz,francisca.munoz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_004,917463829211,tc_9211_1,Xavier Villanueva,xavier.villanueva@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_005,917463829211,tc_9211_1,Dolores Guzman,dolores.guzman@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_006,917463829211,tc_9211_1,Blanca Ramirez,blanca.ramirez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_007,917463829211,tc_9211_1,Sandra Luna,sandra.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_008,917463829211,tc_9211_1,Norma Munoz,norma.munoz@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_009,917463829211,tc_9211_1,Dolores Dominguez,dolores.dominguez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_010,917463829211,tc_9211_1,Armando Pena,armando.pena@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_011,917463829211,tc_9211_1,Jaime Navarro,jaime.navarro@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829211_012,917463829211,tc_9211_1,Pablo Fuentes,pablo.fuentes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_001,917463829212,tc_9212_1,Antonio Solis,antonio.solis@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_002,917463829212,tc_9212_1,David Tejeda,david.tejeda@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_003,917463829212,tc_9212_1,Diana Mendoza,diana.mendoza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_004,917463829212,tc_9212_1,Graciela Ibarra,graciela.ibarra@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_005,917463829212,tc_9212_1,Fernando Marquez,fernando.marquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_006,917463829212,tc_9212_1,Karla Alvarez,karla.alvarez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_007,917463829212,tc_9212_1,Consuelo Luna,consuelo.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_008,917463829212,tc_9212_1,Guadalupe Rojas,guadalupe.rojas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_009,917463829212,tc_9212_1,Emilio Mendez,emilio.mendez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829212_010,917463829212,tc_9212_1,Yvonne Villareal,yvonne.villareal@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_001,917463829213,tc_9213_1,Lucia Luna,lucia.luna@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_002,917463829213,tc_9213_3,Francisca Rodriguez,francisca.rodriguez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_003,917463829213,tc_9213_2,Roberto Romero,roberto.romero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_004,917463829213,tc_9213_3,Adela Trevino,adela.trevino@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_005,917463829213,tc_9213_3,Oscar Cortez,oscar.cortez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_006,917463829213,tc_9213_1,Magdalena Uribe,magdalena.uribe@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_007,917463829213,tc_9213_2,Alicia Quintero,alicia.quintero@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_008,917463829213,tc_9213_2,Jaime Trevino,jaime.trevino@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_009,917463829213,tc_9213_3,Consuelo Garza,consuelo.garza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829213_010,917463829213,tc_9213_2,Beatriz Vega,beatriz.vega@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_001,917463829214,tc_9214_2,Francisca Fuentes,francisca.fuentes@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_002,917463829214,tc_9214_2,Magdalena Ibarra,magdalena.ibarra@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_003,917463829214,tc_9214_1,Antonio Sanchez,antonio.sanchez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_004,917463829214,tc_9214_1,Alejandro Velazquez,alejandro.velazquez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_005,917463829214,tc_9214_1,Guadalupe Espinoza,guadalupe.espinoza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_006,917463829214,tc_9214_1,Vicky Montez,vicky.montez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_007,917463829214,tc_9214_2,Rosalinda Rodriguez,rosalinda.rodriguez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_008,917463829214,tc_9214_2,Mario Uribe,mario.uribe@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_009,917463829214,tc_9214_2,Sofia Cardenas,sofia.cardenas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829214_010,917463829214,tc_9214_1,Felipe Sanchez,felipe.sanchez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_001,917463829215,tc_9215_1,Carlos Bustos,carlos.bustos@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_002,917463829215,tc_9215_1,Blanca Rojas,blanca.rojas@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_003,917463829215,tc_9215_1,Victor Zamora,victor.zamora@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_004,917463829215,tc_9215_1,Laura Montez,laura.montez@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_005,917463829215,tc_9215_1,Cesar Padilla,cesar.padilla@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_006,917463829215,tc_9215_1,Sofia Hinojosa,sofia.hinojosa@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829215_007,917463829215,tc_9215_1,Carlos Garza,carlos.garza@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829216_001,917463829216,tc_9216_1,Ximena Barrera,ximena.barrera@gmail.com,attending,false,2026-11-15T10:00:00Z
att_829216_002,917463829216,tc_9216_1,Ricardo Valenzuela,ricardo.valenzuela@gmail.com,attending,false,2026-11-15T10:00:00Z
