id,username,name,description,verified,protected,location,profile_image_url,created_at,followers_count,following_count,tweet_count
1000000000000000127,patriciayoung545,Patricia Young,Runner and dog parent,false,false,"Medford, MA",https://pbs.twimg.com/profile_images/449139959316883765/img_718b7b.jpg,2015-11-26T10:06:00Z,15439,490,14625
1000000000000000128,andrewnguyen959,Andrew Nguyen,Runner and dog parent,false,true,"Portland, OR",https://pbs.twimg.com/profile_images/265190516698645879/img_4c7086.jpg,2017-02-22T20:03:00Z,42418,356,37512
1000000000000000129,carolwalker188,Carol Walker,Clinical trials nerd,false,false,"New York, NY",https://pbs.twimg.com/profile_images/587371458192241520/img_18d4b1.jpg,2020-07-27T01:04:00Z,13956,230,33915
1000000000000000130,lindathompson671,Linda Thompson,Loves genomics and bikes,false,false,"Denver, CO",https://pbs.twimg.com/profile_images/215971694609480630/img_a93367.jpg,2018-01-03T01:45:00Z,41293,430,33689
1000000000000000131,bettygonzalez848,Betty Gonzalez,Statistician. Views my own.,true,false,"Cambridge, MA",https://pbs.twimg.com/profile_images/915540369073801507/img_04a082.jpg,2018-06-06T10:09:00Z,1640,1399,14412
1000000000000000132,stephaniebrown671,Stephanie Brown,Clinical trials nerd,false,false,"Portland, OR",https://pbs.twimg.com/profile_images/433199437367620395/img_6efcd8.jpg,2023-05-12T09:47:00Z,19332,1405,38449
1000000000000000133,christopherhill610,Christopher Hill,Loves genomics and bikes,true,true,"New York, NY",https://pbs.twimg.com/profile_images/110405201877827964/img_d29918.jpg,2014-09-19T09:51:00Z,32378,203,1143
1000000000000000134,rebeccajohnson210,Rebecca Johnson,Cambridge based engineer,false,false,"Denver, CO",https://pbs.twimg.com/profile_images/063350687789547960/img_805cd3.jpg,2015-10-20T18:49:00Z,1436,1832,2495
1000000000000000135,susanallen814,Susan Allen,Clinical trials nerd,true,false,"Chicago, IL",https://pbs.twimg.com/profile_images/478960655206733428/img_2db5d0.jpg,2019-10-21T16:53:00Z,32693,561,26435
1000000000000000136,thomasharris65,Thomas Harris,Runner and dog parent,false,true,"Somerville, MA",https://pbs.twimg.com/profile_images/172157417925614818/img_c4e4fa.jpg,2022-12-12T06:14:00Z,14328,157,36004
1000000000000000137,karenallen978,Karen Allen,Data scientist and coffee enthusiast,true,false,"Medford, MA",https://pbs.twimg.com/profile_images/226076065969375387/img_93952e.jpg,2015-11-09T04:00:00Z,9014,684,15305
1000000000000000138,stephanielewis525,Stephanie Lewis,Data scientist and coffee enthusiast,true,false,"Brookline, MA",https://pbs.twimg.com/profile_images/983936361831389791/img_a9e5d9.jpg,2013-08-07T23:48:00Z,9676,1086,952
1000000000000000139,markclark627,Mark Clark,Statistician. Views my own.,true,false,"Denver, CO",https://pbs.twimg.com/profile_images/301136005085856359/img_b9c56e.jpg,2023-04-09T13:46:00Z,12410,1111,19877
1000000000000000140,marktaylor361,Mark Taylor,Public health advocate,false,false,"Waltham, MA",https://pbs.twimg.com/profile_images/925799664910448096/img_420573.jpg,2012-06-10T23:33:00Z,11796,241,26830
1000000000000000141,sarahharris821,Sarah Harris,Statistician. Views my own.,true,false,"Quincy, MA",https://pbs.twimg.com/profile_images/936866210733831458/img_478aa1.jpg,2011-10-14T16:54:00Z,33639,988,32544
1000000000000000142,sarahlopez399,Sarah Lopez,Cambridge based engineer,true,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/603322822202581927/img_9bd183.jpg,2013-04-14T01:39:00Z,49463,652,2352
1000000000000000143,jenniferroberts668,Jennifer Roberts,Clinical trials nerd,true,false,"Quincy, MA",https://pbs.twimg.com/profile_images/835248499221087955/img_10fcc8.jpg,2013-12-27T03:31:00Z,11552,1370,29421
1000000000000000144,stephaniethomas753,Stephanie Thomas,Statistician. Views my own.,true,true,"Boston, MA",https://pbs.twimg.com/profile_images/392583822301913405/img_0e8d47.jpg,2019-07-16T04:45:00Z,2840,852,28645
1000000000000000145,kimberlythompson688,Kimberly Thompson,Data scientist and coffee enthusiast,false,false,"Portland, OR",https://pbs.twimg.com/profile_images/146775076687729556/img_de4ca7.jpg,2011-12-08T11:28:00Z,21614,439,30688
1000000000000000146,kevinrobinson860,Kevin Robinson,Clinical trials nerd,false,false,"Waltham, MA",https://pbs.twimg.com/profile_images/957958364681483737/img_38d394.jpg,2011-06-04T20:11:00Z,17823,986,29193
1000000000000000147,christopherdavis936,Christopher Davis,Statistician. Views my own.,true,true,"Somerville, MA",https://pbs.twimg.com/profile_images/682785279584765669/img_7c1c87.jpg,2011-03-05T18:18:00Z,43659,41,9027
1000000000000000148,bettyrobinson564,Betty Robinson,Cambridge based engineer,false,false,"Denver, CO",https://pbs.twimg.com/profile_images/697132870852391083/img_daa786.jpg,2010-07-18T23:07:00Z,4024,1700,1190
1000000000000000149,richardlopez803,Richard Lopez,R and Python for good,true,false,"Brookline, MA",https://pbs.twimg.com/profile_images/124097662356377123/img_41cada.jpg,2009-01-14T23:05:00Z,8810,536,28558
1000000000000000150,susandavis683,Susan Davis,Statistician. Views my own.,true,false,"Chicago, IL",https://pbs.twimg.com/profile_images/648456342415405454/img_c0e4a9.jpg,2010-02-22T10:13:00Z,2841,841,35871
1000000000000000151,melissaflores608,Melissa Flores,Grad student in epidemiology,false,false,"Newton, MA",https://pbs.twimg.com/profile_images/065259686771943748/img_357cf3.jpg,2012-01-06T16:39:00Z,24556,1806,19750
1000000000000000152,jessicadavis773,Jessica Davis,Clinical trials nerd,true,false,"Boston, MA",https://pbs.twimg.com/profile_images/643165844502768826/img_4f7cf2.jpg,2010-11-07T20:49:00Z,32832,1747,13001
1000000000000000153,charlestorres610,Charles Torres,Loves genomics and bikes,true,false,"Newton, MA",https://pbs.twimg.com/profile_images/736715218435700684/img_21c40a.jpg,2021-09-21T19:04:00Z,4111,1934,27477
1000000000000000154,ashleytaylor546,Ashley Taylor,Grad student in epidemiology,false,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/587444002307495543/img_fe6c70.jpg,2019-06-18T23:27:00Z,27317,792,31150
1000000000000000155,kennethallen593,Kenneth Allen,Runner and dog parent,true,true,"Chicago, IL",https://pbs.twimg.com/profile_images/176549357080381473/img_bbfd19.jpg,2019-12-09T22:45:00Z,17809,684,18019
1000000000000000156,kimberlyscott834,Kimberly Scott,Runner and dog parent,false,false,"Portland, OR",https://pbs.twimg.com/profile_images/049996408728831626/img_fd8b5c.jpg,2014-09-11T11:37:00Z,2659,1789,24936
1000000000000000157,bettymartin648,Betty Martin,Statistician. Views my own.,true,true,"Somerville, MA",https://pbs.twimg.com/profile_images/929425540405584430/img_184306.jpg,2021-10-17T07:28:00Z,35342,1649,23418
1000000000000000158,thomaswhite996,Thomas White,Grad student in epidemiology,false,false,"Somerville, MA",https://pbs.twimg.com/profile_images/282295528092294872/img_796f3f.jpg,2014-09-14T05:07:00Z,40780,1615,32626
1000000000000000159,johnrivera883,John Rivera,Grad student in epidemiology,true,true,"Cambridge, MA",https://pbs.twimg.com/profile_images/835725456962417626/img_3e4142.jpg,2023-04-04T04:22:00Z,2149,1509,32337
1000000000000000160,carolmartinez632,Carol Martinez,Runner and dog parent,false,false,"Cambridge, MA",https://pbs.twimg.com/profile_images/491835536325080770/img_5cf632.jpg,2018-02-22T11:13:00Z,25343,951,31597
1000000000000000161,jenniferwalker755,Jennifer Walker,Loves genomics and bikes,true,false,"Portland, OR",https://pbs.twimg.com/profile_images/648481469748153007/img_f32b12.jpg,2011-11-12T11:28:00Z,4038,299,22155
1000000000000000162,sandrabrown686,Sandra Brown,Statistician. Views my own.,true,true,"Quincy, MA",https://pbs.twimg.com/profile_images/914877622756120893/img_b4ecf3.jpg,2022-07-25T07:06:00Z,43886,72,38296
1000000000000000163,jennifertaylor961,Jennifer Taylor,Data scientist and coffee enthusiast,false,true,"Medford, MA",https://pbs.twimg.com/profile_images/356179393527036522/img_4e2e52.jpg,2014-09-17T14:52:00Z,12837,1965,4538
1000000000000000164,robertsmith309,Robert Smith,Cambridge based engineer,true,false,"Brookline, MA",https://pbs.twimg.com/profile_images/356578105487849151/img_7d04c1.jpg,2010-07-05T16:01:00Z,3590,1804,10218
1000000000000000165,emilyroberts958,Emily Roberts,Clinical trials nerd,false,false,"Chicago, IL",https://pbs.twimg.com/profile_images/327010516087677107/img_873a6f.jpg,2016-07-15T01:51:00Z,23504,1066,24262
1000000000000000166,elizabethramirez132,Elizabeth Ramirez,Grad student in epidemiology,true,false,"Seattle, WA",https://pbs.twimg.com/profile_images/053461224979798367/img_b8a874.jpg,2012-07-07T14:04:00Z,33278,224,35702
1000000000000000167,andrewbrown550,Andrew Brown,Loves genomics and bikes,false,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/822010586324857040/img_140ea3.jpg,2020-11-25T05:38:00Z,21892,1793,20372
1000000000000000168,danielmitchell923,Daniel Mitchell,Runner and dog parent,true,false,"Quincy, MA",https://pbs.twimg.com/profile_images/267628123900879885/img_144242.jpg,2011-06-19T00:53:00Z,32418,916,25650
1000000000000000169,patriciawright883,Patricia Wright,Public health advocate,true,false,"Waltham, MA",https://pbs.twimg.com/profile_images/365525307510731103/img_97c225.jpg,2019-07-12T23:11:00Z,42774,781,21203
1000000000000000170,markjones737,Mark Jones,Grad student in epidemiology,false,false,"Boston, MA",https://pbs.twimg.com/profile_images/674957663958168614/img_3ea26d.jpg,2022-02-17T11:39:00Z,28314,866,18826
1000000000000000171,nancythomas972,Nancy Thomas,Grad student in epidemiology,true,false,"Seattle, WA",https://pbs.twimg.com/profile_images/608006028635247343/img_906210.jpg,2020-07-03T10:51:00Z,35833,472,15206
1000000000000000172,brianflores627,Brian Flores,R and Python for good,false,false,"Quincy, MA",https://pbs.twimg.com/profile_images/199772910795262249/img_c57895.jpg,2010-06-01T16:27:00Z,39663,1770,22382
1000000000000000173,nancysmith437,Nancy Smith,Biotech researcher,true,false,"Medford, MA",https://pbs.twimg.com/profile_images/773079296651807863/img_8a434b.jpg,2012-10-10T01:14:00Z,12571,304,30634
1000000000000000174,jenniferwalker45,Jennifer Walker,Public health advocate,true,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/495309605718797055/img_ace92b.jpg,2015-07-22T01:16:00Z,49028,421,30590
1000000000000000175,jenniferthompson115,Jennifer Thompson,Cambridge based engineer,false,true,"Brookline, MA",https://pbs.twimg.com/profile_images/868831438455047987/img_ce819b.jpg,2017-07-10T16:20:00Z,41012,1931,9089
1000000000000000176,ashleywilson831,Ashley Wilson,Biotech researcher,true,false,"Denver, CO",https://pbs.twimg.com/profile_images/591966412342900760/img_14dcb0.jpg,2009-06-10T22:44:00Z,32721,1178,37424
1000000000000000177,jenniferroberts188,Jennifer Roberts,R and Python for good,true,false,"Portland, OR",https://pbs.twimg.com/profile_images/013038591551194982/img_2f3587.jpg,2018-10-15T03:59:00Z,42015,324,13128
1000000000000000178,anthonybrown57,Anthony Brown,Biotech researcher,false,false,"Quincy, MA",https://pbs.twimg.com/profile_images/144131549603622765/img_d7856f.jpg,2014-05-07T14:03:00Z,45345,618,14990
1000000000000000179,johnadams987,John Adams,Public health advocate,false,false,"Somerville, MA",https://pbs.twimg.com/profile_images/213549450333562870/img_7cfee6.jpg,2009-05-19T07:49:00Z,12877,1453,39500
1000000000000000180,matthewperez583,Matthew Perez,Statistician. Views my own.,true,true,"Portland, OR",https://pbs.twimg.com/profile_images/098137577892424132/img_f7232a.jpg,2021-07-10T21:09:00Z,4538,1886,26847
1000000000000000181,edwardbrown420,Edward Brown,R and Python for good,true,true,"Chicago, IL",https://pbs.twimg.com/profile_images/656958027022123887/img_35b5a8.jpg,2018-11-08T05:25:00Z,43151,1055,3855
1000000000000000182,ashleyyoung264,Ashley Young,Loves genomics and bikes,true,false,"Seattle, WA",https://pbs.twimg.com/profile_images/873678884626184838/img_16a9dc.jpg,2021-07-05T15:29:00Z,255,765,12196
1000000000000000183,sandragarcia402,Sandra Garcia,Public health advocate,true,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/670851232179048029/img_8c3b35.jpg,2014-04-26T01:00:00Z,22929,1743,18448
1000000000000000184,markroberts432,Mark Roberts,Grad student in epidemiology,false,false,"Brookline, MA",https://pbs.twimg.com/profile_images/651947028611689695/img_b75336.jpg,2020-04-09T09:06:00Z,48635,490,16414
1000000000000000185,lisatorres876,Lisa Torres,Runner and dog parent,true,true,"Denver, CO",https://pbs.twimg.com/profile_images/639039226634182844/img_c226a2.jpg,2022-06-19T17:52:00Z,48933,1426,23638
1000000000000000186,lindanguyen107,Linda Nguyen,Biotech researcher,true,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/450777415284826526/img_c2e386.jpg,2018-12-21T07:22:00Z,38759,301,22396
1000000000000000187,thomasrobinson325,Thomas Robinson,Grad student in epidemiology,true,false,"Portland, OR",https://pbs.twimg.com/profile_images/443140583518450829/img_a1c02b.jpg,2020-01-08T02:13:00Z,46792,1959,17784
1000000000000000188,bettytorres390,Betty Torres,Grad student in epidemiology,false,false,"Cambridge, MA",https://pbs.twimg.com/profile_images/300472870360656142/img_966c7a.jpg,2014-07-20T09:41:00Z,6844,646,12471
1000000000000000189,williamrivera282,William Rivera,Data scientist and coffee enthusiast,false,false,"Medford, MA",https://pbs.twimg.com/profile_images/483275829959396655/img_503870.jpg,2022-01-11T20:45:00Z,11422,1188,18181
1000000000000000190,kevincampbell126,Kevin Campbell,Public health advocate,true,false,"Austin, TX",https://pbs.twimg.com/profile_images/152741193526435193/img_65c2f8.jpg,2019-04-03T03:27:00Z,41703,230,23499
1000000000000000191,patriciarivera227,Patricia Rivera,Public health advocate,false,false,"Cambridge, MA",https://pbs.twimg.com/profile_images/870034511281161905/img_b12007.jpg,2016-06-19T14:31:00Z,6008,118,5459
1000000000000000192,barbarajackson511,Barbara Jackson,Grad student in epidemiology,false,false,"Austin, TX",https://pbs.twimg.com/profile_images/011986699892926886/img_a8dcea.jpg,2023-04-19T22:47:00Z,7674,1133,10556
1000000000000000193,briannelson657,Brian Nelson,Loves genomics and bikes,false,false,"Brookline, MA",https://pbs.twimg.com/profile_images/785775808546905822/img_809fc2.jpg,2020-05-19T07:07:00Z,30284,1566,35132
1000000000000000194,kennethharris843,Kenneth Harris,Grad student in epidemiology,true,true,"Brookline, MA",https://pbs.twimg.com/profile_images/001833462293640680/img_506d9f.jpg,2013-10-17T20:25:00Z,9136,1842,21548
1000000000000000195,josephjohnson418,Joseph Johnson,Loves genomics and bikes,true,false,"Quincy, MA",https://pbs.twimg.com/profile_images/826401213780599825/img_389b93.jpg,2009-05-13T01:37:00Z,3305,224,8458
1000000000000000196,stevenscott504,Steven Scott,Cambridge based engineer,false,false,"New York, NY",https://pbs.twimg.com/profile_images/806205135321416716/img_76ab28.jpg,2013-09-18T08:53:00Z,22826,561,5830
1000000000000000197,kevinroberts397,Kevin Roberts,Public health advocate,false,false,"New York, NY",https://pbs.twimg.com/profile_images/680874860093029818/img_2e6ec6.jpg,2010-01-02T07:24:00Z,39894,281,31740
1000000000000000198,paulrodriguez817,Paul Rodriguez,Public health advocate,false,true,"Quincy, MA",https://pbs.twimg.com/profile_images/049639129812685170/img_9bb594.jpg,2012-11-04T15:51:00Z,19128,925,10914
1000000000000000199,josephwhite38,Joseph White,Clinical trials nerd,true,false,"Waltham, MA",https://pbs.twimg.com/profile_images/407143549000490678/img_b67c76.jpg,2017-06-23T23:09:00Z,39813,315,28482
10000000000000001100,bettyyoung144,Betty Young,Cambridge based engineer,false,false,"Boston, MA",https://pbs.twimg.com/profile_images/964158302282578065/img_680785.jpg,2011-12-10T12:47:00Z,42031,706,29507
10000000000000001101,anthonynguyen734,Anthony Nguyen,Cambridge based engineer,true,false,"Atlanta, GA",https://pbs.twimg.com/profile_images/524573550664156141/img_10a7c3.jpg,2015-11-02T17:49:00Z,48423,211,39051
10000000000000001102,robertwright855,Robert Wright,Statistician. Views my own.,false,true,"Denver, CO",https://pbs.twimg.com/profile_images/963381312862595204/img_21e4cc.jpg,2009-08-18T10:28:00Z,32830,690,19744
10000000000000001103,sandramoore119,Sandra Moore,Statistician. Views my own.,true,false,"Portland, OR",https://pbs.twimg.com/profile_images/007881750447948968/img_9438fb.jpg,2017-07-05T16:14:00Z,41999,462,39154
10000000000000001104,georgethompson134,George Thompson,Data scientist and coffee enthusiast,true,false,"San Francisco, CA",https://pbs.twimg.com/profile_images/531690840744568741/img_045004.jpg,2011-03-13T20:26:00Z,15287,1646,29997
10000000000000001105,williamcarter26,William Carter,Loves genomics and bikes,true,true,"Portland, OR",https://pbs.twimg.com/profile_images/661098373076811552/img_d7b80f.jpg,2020-11-19T05:31:00Z,31195,1809,24535
10000000000000001106,markmiller353,Mark Miller,Public health advocate,true,true,"Boston, MA",https://pbs.twimg.com/profile_images/475187695044724216/img_150223.jpg,2019-02-03T01:45:00Z,40174,1214,13585
10000000000000001107,stevenmartinez427,Steven Martinez,Grad student in epidemiology,true,false,"Brookline, MA",https://pbs.twimg.com/profile_images/209021123082915026/img_56aa92.jpg,2020-06-02T19:30:00Z,42504,1668,2999
10000000000000001108,paulthompson870,Paul Thompson,Runner and dog parent,true,false,"San Francisco, CA",https://pbs.twimg.com/profile_images/059798562011089564/img_c4c05a.jpg,2016-04-22T13:28:00Z,11835,631,37166
10000000000000001109,elizabethscott269,Elizabeth Scott,R and Python for good,false,true,"Chicago, IL",https://pbs.twimg.com/profile_images/227873682782727101/img_44b1f3.jpg,2023-10-07T23:17:00Z,29816,182,33035
10000000000000001110,michellebaker514,Michelle Baker,Data scientist and coffee enthusiast,true,false,"Seattle, WA",https://pbs.twimg.com/profile_images/374585956352745812/img_8df1b8.jpg,2018-08-02T12:54:00Z,39093,1489,3627
10000000000000001111,joshuaramirez914,Joshua Ramirez,Clinical trials nerd,true,false,"Somerville, MA",https://pbs.twimg.com/profile_images/602657333193853620/img_ef3779.jpg,2021-08-14T11:09:00Z,27707,250,22950
10000000000000001112,stevenbrown883,Steven Brown,R and Python for good,false,false,"Boston, MA",https://pbs.twimg.com/profile_images/822739495386345915/img_acf3d3.jpg,2021-01-12T16:44:00Z,31803,1148,38035
10000000000000001113,donnacarter79,Donna Carter,Grad student in epidemiology,false,true,"Boston, MA",https://pbs.twimg.com/profile_images/747912871017207154/img_1e47b2.jpg,2023-10-26T23:24:00Z,16569,1775,1380
10000000000000001114,charlesperez924,Charles Perez,Statistician. Views my own.,true,false,"Austin, TX",https://pbs.twimg.com/profile_images/993266828984288826/img_8f45e5.jpg,2021-03-03T08:51:00Z,7903,839,37911
10000000000000001115,susanscott153,Susan Scott,Loves genomics and bikes,false,false,"Boston, MA",https://pbs.twimg.com/profile_images/505005861567663450/img_f66886.jpg,2019-07-24T05:31:00Z,34518,1777,32532
10000000000000001116,rebeccaramirez978,Rebecca Ramirez,Loves genomics and bikes,false,false,"San Francisco, CA",https://pbs.twimg.com/profile_images/795882472925998605/img_157b91.jpg,2016-08-22T17:07:00Z,35034,796,27494
10000000000000001117,thomasdavis274,Thomas Davis,Clinical trials nerd,false,false,"Seattle, WA",https://pbs.twimg.com/profile_images/228522198189468493/img_6646b9.jpg,2017-07-16T05:47:00Z,36047,775,31964
10000000000000001118,karennelson892,Karen Nelson,Data scientist and coffee enthusiast,false,false,"Medford, MA",https://pbs.twimg.com/profile_images/836952790462042475/img_30bae2.jpg,2010-10-02T13:35:00Z,38528,1602,32675
10000000000000001119,kevinwilliams559,Kevin Williams,Data scientist and coffee enthusiast,false,false,"Somerville, MA",https://pbs.twimg.com/profile_images/385570433141541514/img_8ec325.jpg,2012-08-24T10:00:00Z,45532,472,32778
10000000000000001120,thomasmartin859,Thomas Martin,Runner and dog parent,true,false,"Boston, MA",https://pbs.twimg.com/profile_images/064741623743505316/img_342305.jpg,2015-11-17T18:09:00Z,28145,1805,17961
