id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_0000111,,165000,usd,succeeded,True,false,0,Prenatal package,pi_0000111,1638230400
ch_0000112,,180000,usd,succeeded,True,false,0,Birth attendance,pi_0000112,1638489600
ch_0000113,,195000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000113,1638748800
ch_0000114,,210000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000114,1639008000
ch_0000115,,225000,usd,succeeded,True,false,0,Class registration,pi_0000115,1639267200
ch_0000116,,240000,usd,succeeded,True,false,0,Prenatal package,pi_0000116,1639526400
ch_0000117,,255000,usd,succeeded,True,false,0,Birth attendance,pi_0000117,1639785600
ch_0000118,,270000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000118,1640044800
ch_0000119,,285000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000119,1640304000
ch_0000120,,300000,usd,succeeded,True,false,0,Class registration,pi_0000120,1640563200
ch_0000121,,15000,usd,succeeded,True,false,0,Prenatal package,pi_0000121,1640822400
ch_0000122,,30000,usd,succeeded,True,false,0,Birth attendance,pi_0000122,1641081600
ch_0000123,,45000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000123,1641340800
ch_0000124,,60000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000124,1641600000
ch_0000125,,75000,usd,succeeded,True,false,0,Class registration,pi_0000125,1641859200
ch_0000126,,90000,usd,succeeded,True,false,0,Prenatal package,pi_0000126,1642118400
ch_0000127,,105000,usd,succeeded,True,false,0,Birth attendance,pi_0000127,1642377600
ch_0000128,,120000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000128,1642636800
ch_0000129,,135000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000129,1642896000
ch_0000130,,150000,usd,succeeded,True,false,0,Class registration,pi_0000130,1643155200
ch_0000131,,165000,usd,succeeded,True,false,0,Prenatal package,pi_0000131,1643414400
ch_0000132,,180000,usd,succeeded,True,false,0,Birth attendance,pi_0000132,1643673600
ch_0000133,,195000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000133,1643932800
ch_0000134,,210000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000134,1644192000
ch_0000135,,225000,usd,succeeded,True,false,0,Class registration,pi_0000135,1644451200
ch_0000136,,240000,usd,succeeded,True,false,0,Prenatal package,pi_0000136,1644710400
ch_0000137,,255000,usd,succeeded,True,false,0,Birth attendance,pi_0000137,1644969600
ch_0000138,,270000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000138,1645228800
ch_0000139,,285000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000139,1645488000
ch_0000140,,300000,usd,succeeded,True,false,0,Class registration,pi_0000140,1645747200
ch_0000141,,15000,usd,succeeded,True,false,0,Prenatal package,pi_0000141,1646006400
ch_0000142,,30000,usd,succeeded,True,false,0,Birth attendance,pi_0000142,1646265600
ch_0000143,,45000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000143,1646524800
ch_0000144,,60000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000144,1646784000
ch_0000145,,75000,usd,succeeded,True,false,0,Class registration,pi_0000145,1647043200
ch_0000146,,90000,usd,succeeded,True,false,0,Prenatal package,pi_0000146,1647302400
ch_0000147,,105000,usd,succeeded,True,false,0,Birth attendance,pi_0000147,1647561600
ch_0000148,,120000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000148,1647820800
ch_0000149,,135000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000149,1648080000
ch_0000150,,150000,usd,succeeded,True,false,0,Class registration,pi_0000150,1648339200
ch_0000151,,165000,usd,succeeded,True,false,0,Prenatal package,pi_0000151,1648598400
ch_0000152,,180000,usd,succeeded,True,false,0,Birth attendance,pi_0000152,1648857600
ch_0000153,,195000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000153,1649116800
ch_0000154,,210000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000154,1649376000
ch_0000155,,225000,usd,succeeded,True,false,0,Class registration,pi_0000155,1649635200
ch_0000156,,240000,usd,succeeded,True,false,0,Prenatal package,pi_0000156,1649894400
ch_0000157,,255000,usd,succeeded,True,false,0,Birth attendance,pi_0000157,1650153600
ch_0000158,,270000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000158,1650412800
ch_0000159,,285000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000159,1650672000
ch_0000160,,300000,usd,succeeded,True,false,0,Class registration,pi_0000160,1650931200
ch_0000161,,15000,usd,succeeded,True,false,0,Prenatal package,pi_0000161,1651190400
ch_0000162,,30000,usd,succeeded,True,false,0,Birth attendance,pi_0000162,1651449600
ch_0000163,,45000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000163,1651708800
ch_0000164,,60000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000164,1651968000
ch_0000165,,75000,usd,succeeded,True,false,0,Class registration,pi_0000165,1652227200
ch_0000166,,90000,usd,succeeded,True,false,0,Prenatal package,pi_0000166,1652486400
ch_0000167,,105000,usd,succeeded,True,false,0,Birth attendance,pi_0000167,1652745600
ch_0000168,,120000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000168,1653004800
ch_0000169,,135000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000169,1653264000
ch_0000170,,150000,usd,succeeded,True,false,0,Class registration,pi_0000170,1653523200
ch_0000171,,165000,usd,succeeded,True,false,0,Prenatal package,pi_0000171,1653782400
ch_0000172,,180000,usd,succeeded,True,false,0,Birth attendance,pi_0000172,1654041600
ch_0000173,,195000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000173,1654300800
ch_0000174,,210000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000174,1654560000
ch_0000175,,225000,usd,succeeded,True,false,0,Class registration,pi_0000175,1654819200
ch_0000176,,240000,usd,succeeded,True,false,0,Prenatal package,pi_0000176,1655078400
ch_0000177,,255000,usd,succeeded,True,false,0,Birth attendance,pi_0000177,1655337600
ch_0000178,,270000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000178,1655596800
ch_0000179,,285000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000179,1655856000
ch_0000180,,300000,usd,succeeded,True,false,0,Class registration,pi_0000180,1656115200
ch_0000181,,15000,usd,succeeded,True,false,0,Prenatal package,pi_0000181,1656374400
ch_0000182,,30000,usd,succeeded,True,false,0,Birth attendance,pi_0000182,1656633600
ch_0000183,,45000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000183,1656892800
ch_0000184,,60000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000184,1657152000
ch_0000185,,75000,usd,succeeded,True,false,0,Class registration,pi_0000185,1657411200
ch_0000186,,90000,usd,succeeded,True,false,0,Prenatal package,pi_0000186,1657670400
ch_0000187,,105000,usd,succeeded,True,false,0,Birth attendance,pi_0000187,1657929600
ch_0000188,,120000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000188,1658188800
ch_0000189,,135000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000189,1658448000
ch_0000190,,150000,usd,succeeded,True,false,0,Class registration,pi_0000190,1658707200
ch_0000191,,165000,usd,succeeded,True,false,0,Prenatal package,pi_0000191,1658966400
ch_0000192,,180000,usd,succeeded,True,false,0,Birth attendance,pi_0000192,1659225600
ch_0000193,,195000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000193,1659484800
ch_0000194,,210000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000194,1659744000
ch_0000195,,225000,usd,succeeded,True,false,0,Class registration,pi_0000195,1660003200
ch_0000196,,240000,usd,succeeded,True,false,0,Prenatal package,pi_0000196,1660262400
ch_0000197,,255000,usd,succeeded,True,false,0,Birth attendance,pi_0000197,1660521600
ch_0000198,,270000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000198,1660780800
ch_0000199,,285000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000199,1661040000
ch_0000200,,300000,usd,succeeded,True,false,0,Class registration,pi_0000200,1661299200
ch_0000201,,15000,usd,succeeded,True,false,0,Prenatal package,pi_0000201,1661558400
ch_0000202,,30000,usd,succeeded,True,false,0,Birth attendance,pi_0000202,1661817600
ch_0000203,,45000,usd,succeeded,True,false,0,Postpartum visit series,pi_0000203,1662076800
ch_0000204,,60000,usd,pending,False,false,0,Sliding-scale contribution,pi_0000204,1662336000
ch_0000205,,75000,usd,succeeded,True,false,0,Class registration,pi_0000205,1662595200
