wa_id,profile_name,phone_number,opted_in,last_seen
18065555260,Curtis Bustos,+1-806-555-5260,True,2026-09-19T13:15:00-05:00
18065558163,Jerrod Weatherford,+1-806-555-8163,False,2026-09-27T18:13:00-05:00
18065558136,Ramiro Boatright,+1-806-555-8136,True,2026-09-20T18:47:00-05:00
18065557012,Ryder Estes,+1-806-555-7012,True,2026-09-18T06:33:00-05:00
18065554677,Fidel Zamora,+1-806-555-4677,True,2026-09-06T13:10:00-05:00
18065556147,Guadalupe Waggoner,+1-806-555-6147,True,2026-09-26T11:44:00-05:00
18065556607,Bo Odom,+1-806-555-6607,True,2026-09-07T10:44:00-05:00
18065554348,Ada Guerra,+1-806-555-4348,True,2026-09-12T07:54:00-05:00
18065559209,Doyle Slaton,+1-806-555-9209,True,2026-09-13T06:13:00-05:00
18065557427,Manuel Zamora,+1-806-555-7427,True,2026-09-04T15:43:00-05:00
18065552666,Curtis Bustos,+1-806-555-2666,True,2026-09-03T07:47:00-05:00
18065557923,Corinne Moyer,+1-806-555-7923,True,2026-09-07T12:57:00-05:00
18065554596,Weldon Rios,+1-806-555-4596,True,2026-09-23T08:28:00-05:00
18065553067,Jesse Whitmore,+1-806-555-3067,False,2026-09-19T09:26:00-05:00
18065557690,Delmer Boatright,+1-806-555-7690,True,2026-09-19T10:56:00-05:00
18065559678,Guadalupe Culwell,+1-806-555-9678,False,2026-10-07T18:24:00-05:00
18065557987,Jenny Cavazos,+1-806-555-7987,True,2026-10-04T12:02:00-05:00
18065553436,Wanda Bledsoe,+1-806-555-3436,True,2026-09-12T08:16:00-05:00
18065551071,Kade Slaton,+1-806-555-1071,False,2026-09-12T09:34:00-05:00
18065554155,Reyes Womack,+1-806-555-4155,True,2026-10-07T09:32:00-05:00
18065559535,Weldon Moyer,+1-806-555-9535,False,2026-09-05T16:20:00-05:00
18065558747,Jenny Vestal,+1-806-555-8747,True,2026-10-06T12:26:00-05:00
18065557490,Rowdy Ledbetter,+1-806-555-7490,True,2026-09-15T17:53:00-05:00
18065557372,Lloyd Tatum,+1-806-555-7372,True,2026-09-05T16:47:00-05:00
18065551294,Emmitt Beaudry,+1-806-555-1294,True,2026-09-26T14:04:00-05:00
18065559668,Nell Perkins,+1-806-555-9668,True,2026-09-16T17:43:00-05:00
18065555267,Waylon Beaudry,+1-806-555-5267,True,2026-09-06T10:34:00-05:00
18065551284,Rae Rios,+1-806-555-1284,True,2026-10-06T12:53:00-05:00
18065556323,Corinne Alvarado,+1-806-555-6323,True,2026-10-06T20:38:00-05:00
18065556776,Kelli McCracken,+1-806-555-6776,False,2026-09-30T07:09:00-05:00
18065553931,Jared Vela,+1-806-555-3931,False,2026-09-02T14:47:00-05:00
18065554543,Jenny Rios,+1-806-555-4543,True,2026-09-11T06:27:00-05:00
18065554637,Nell Runnels,+1-806-555-4637,True,2026-09-25T12:57:00-05:00
18065551858,Randy Coffey,+1-806-555-1858,False,2026-09-26T14:04:00-05:00
18065559779,Kade Tatum,+1-806-555-9779,True,2026-09-07T15:56:00-05:00
18065551613,Ramiro Halliburton,+1-806-555-1613,True,2026-10-03T22:27:00-05:00
18065558176,Kelli Doty,+1-806-555-8176,False,2026-09-02T18:32:00-05:00
18065551940,Rigo Alvarado,+1-806-555-1940,True,2026-09-02T10:00:00-05:00
18065556774,Jolene Latham,+1-806-555-6774,False,2026-09-27T22:23:00-05:00
18065557091,Junior Weatherford,+1-806-555-7091,True,2026-09-15T17:12:00-05:00
18065556922,Lloyd Kimball,+1-806-555-6922,True,2026-10-03T15:00:00-05:00
18065559344,Sam Weatherford,+1-806-555-9344,True,2026-09-28T08:18:00-05:00
18065559593,Buck Moyer,+1-806-555-9593,True,2026-09-21T18:44:00-05:00
18065552532,Clay Odom,+1-806-555-2532,False,2026-09-12T18:44:00-05:00
18065554358,Kelli Coffey,+1-806-555-4358,True,2026-10-05T14:36:00-05:00
18065557725,Reyes Dean,+1-806-555-7725,False,2026-09-11T20:58:00-05:00
18065557774,Jerrod Perkins,+1-806-555-7774,True,2026-09-16T18:36:00-05:00
18065554459,Odell Moyer,+1-806-555-4459,True,2026-09-07T17:20:00-05:00
18065556962,Fern Salazar,+1-806-555-6962,True,2026-09-30T17:18:00-05:00
18065551676,Blake Cauthen,+1-806-555-1676,True,2026-09-14T08:00:00-05:00
18065553144,Wyatt Vela,+1-806-555-3144,True,2026-09-20T10:13:00-05:00
