event_id,email,display_name,response_status,optional,organizer
evt_0119,mike17@hotmail.com,Attendee 97,accepted,false,false
evt_0103,taylor90@hotmail.com,Attendee 98,accepted,false,false
evt_chess,john81@gmail.com,Attendee 99,tentative,false,false
evt_0121,pat61@gmail.com,Attendee 100,needsAction,false,false
evt_0101,taylor94@aol.com,Attendee 101,accepted,false,false
evt_0108,pat69@hotmail.com,Attendee 102,accepted,false,false
evt_0104,john68@aol.com,Attendee 103,tentative,false,false
evt_0112,sarah23@gmail.com,Attendee 104,accepted,false,false
evt_0113,jane85@yahoo.com,Attendee 105,declined,false,false
evt_0114,morgan42@outlook.com,Attendee 106,needsAction,false,false
evt_0109,taylor66@yahoo.com,Attendee 107,declined,false,false
evt_liturgy,john17@yahoo.com,Attendee 108,tentative,false,false
evt_0112,pat75@outlook.com,Attendee 109,tentative,false,false
evt_0112,morgan28@yahoo.com,Attendee 110,needsAction,false,false
evt_0103,taylor53@outlook.com,Attendee 111,tentative,false,false
evt_party,morgan85@yahoo.com,Attendee 112,accepted,false,false
evt_0101,morgan81@gmail.com,Attendee 113,needsAction,false,false
evt_0105,sarah35@yahoo.com,Attendee 114,accepted,false,false
evt_0104,sarah95@hotmail.com,Attendee 115,needsAction,false,false
evt_0113,chris84@aol.com,Attendee 116,tentative,false,false
evt_0113,alex63@outlook.com,Attendee 117,declined,false,false
evt_chess,sam15@hotmail.com,Attendee 118,declined,false,false
evt_0123,john91@yahoo.com,Attendee 119,declined,false,false
