id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_GC017,cus_gc_006,,4000,4000,usd,paid,GC-2026-017,ch_3GC017,1773100800,1775692800
in_GC018,cus_gc_007,,4000,4000,usd,paid,GC-2026-018,ch_3GC018,1773446400,1776038400
in_GC019,cus_gc_008,,4000,4000,usd,paid,GC-2026-019,ch_3GC019,1773792000,1776384000
in_GC020,cus_gc_009,,4000,4000,usd,paid,GC-2026-020,ch_3GC020,1774137600,1776729600
in_GC021,cus_gc_010,,4000,5000,usd,open,GC-2026-021,,1774483200,1777075200
in_GC022,cus_gc_011,,4000,4000,usd,paid,GC-2026-022,ch_3GC022,1774828800,1777420800
in_GC023,cus_gc_012,,4000,4000,usd,paid,GC-2026-023,ch_3GC023,1775174400,1777766400
in_GC024,cus_gc_001,,4000,4000,usd,paid,GC-2026-024,ch_3GC024,1775520000,1778112000
in_GC025,cus_gc_002,,4000,4000,usd,paid,GC-2026-025,ch_3GC025,1775865600,1778457600
in_GC026,cus_gc_003,,4000,4000,usd,paid,GC-2026-026,ch_3GC026,1776211200,1778803200
in_GC027,cus_gc_004,,4000,4000,usd,paid,GC-2026-027,ch_3GC027,1776556800,1779148800
in_GC028,cus_gc_005,,4000,5001,usd,open,GC-2026-028,,1776902400,1779494400
in_GC029,cus_gc_006,,4000,4000,usd,paid,GC-2026-029,ch_3GC029,1777248000,1779840000
in_GC030,cus_gc_007,,4000,4000,usd,paid,GC-2026-030,ch_3GC030,1777593600,1780185600
in_GC031,cus_gc_008,,4000,4000,usd,paid,GC-2026-031,ch_3GC031,1777939200,1780531200
in_GC032,cus_gc_009,,4000,4000,usd,paid,GC-2026-032,ch_3GC032,1778284800,1780876800
in_GC033,cus_gc_010,,4000,4000,usd,paid,GC-2026-033,ch_3GC033,1778630400,1781222400
in_GC034,cus_gc_011,,4000,4000,usd,paid,GC-2026-034,ch_3GC034,1778976000,1781568000
in_GC035,cus_gc_012,,4000,5002,usd,open,GC-2026-035,,1779321600,1781913600
in_GC036,cus_gc_001,,4000,4000,usd,paid,GC-2026-036,ch_3GC036,1779667200,1782259200
in_GC037,cus_gc_002,,4000,4000,usd,paid,GC-2026-037,ch_3GC037,1780012800,1782604800
in_GC038,cus_gc_003,,4000,4000,usd,paid,GC-2026-038,ch_3GC038,1780358400,1782950400
in_GC039,cus_gc_004,,4000,4000,usd,paid,GC-2026-039,ch_3GC039,1780704000,1783296000
in_GC040,cus_gc_005,,4000,4000,usd,paid,GC-2026-040,ch_3GC040,1781049600,1783641600
in_GC041,cus_gc_006,,4000,4000,usd,paid,GC-2026-041,ch_3GC041,1781395200,1783987200
in_GC042,cus_gc_007,,4000,5003,usd,open,GC-2026-042,,1781740800,1784332800
in_GC043,cus_gc_008,,4000,4000,usd,paid,GC-2026-043,ch_3GC043,1782086400,1784678400
in_GC044,cus_gc_009,,4000,4000,usd,paid,GC-2026-044,ch_3GC044,1782432000,1785024000
in_GC045,cus_gc_010,,4000,4000,usd,paid,GC-2026-045,ch_3GC045,1782777600,1785369600
in_GC046,cus_gc_011,,4000,4000,usd,paid,GC-2026-046,ch_3GC046,1783123200,1785715200
in_GC047,cus_gc_012,,4000,4000,usd,paid,GC-2026-047,ch_3GC047,1783468800,1786060800
in_GC048,cus_gc_001,,4000,4000,usd,paid,GC-2026-048,ch_3GC048,1783814400,1786406400
in_GC049,cus_gc_002,,4000,5004,usd,open,GC-2026-049,,1784160000,1786752000
in_GC050,cus_gc_003,,4000,4000,usd,paid,GC-2026-050,ch_3GC050,1784505600,1787097600
in_GC051,cus_gc_004,,4000,4000,usd,paid,GC-2026-051,ch_3GC051,1784851200,1787443200
in_GC052,cus_gc_005,,4000,4000,usd,paid,GC-2026-052,ch_3GC052,1785196800,1787788800
in_GC053,cus_gc_006,,4000,4000,usd,paid,GC-2026-053,ch_3GC053,1785542400,1788134400
in_GC054,cus_gc_007,,4000,4000,usd,paid,GC-2026-054,ch_3GC054,1785888000,1788480000
in_GC055,cus_gc_008,,4000,4000,usd,paid,GC-2026-055,ch_3GC055,1786233600,1788825600
in_GC056,cus_gc_009,,4000,5005,usd,open,GC-2026-056,,1786579200,1789171200
in_GC057,cus_gc_010,,4000,4000,usd,paid,GC-2026-057,ch_3GC057,1786924800,1789516800
in_GC058,cus_gc_011,,4000,4000,usd,paid,GC-2026-058,ch_3GC058,1787270400,1789862400
in_GC059,cus_gc_012,,4000,4000,usd,paid,GC-2026-059,ch_3GC059,1787616000,1790208000
in_GC060,cus_gc_001,,4000,4000,usd,paid,GC-2026-060,ch_3GC060,1787961600,1790553600
in_GC061,cus_gc_002,,4000,4000,usd,paid,GC-2026-061,ch_3GC061,1788307200,1790899200
in_GC062,cus_gc_003,,4000,4000,usd,paid,GC-2026-062,ch_3GC062,1788652800,1791244800
in_GC063,cus_gc_004,,4000,5006,usd,open,GC-2026-063,,1788998400,1791590400
in_GC064,cus_gc_005,,4000,4000,usd,paid,GC-2026-064,ch_3GC064,1789344000,1791936000
in_GC065,cus_gc_006,,4000,4000,usd,paid,GC-2026-065,ch_3GC065,1789689600,1792281600
in_GC066,cus_gc_007,,4000,4000,usd,paid,GC-2026-066,ch_3GC066,1790035200,1792627200
in_GC067,cus_gc_008,,4000,4000,usd,paid,GC-2026-067,ch_3GC067,1767484800,1770076800
in_GC068,cus_gc_009,,4000,4000,usd,paid,GC-2026-068,ch_3GC068,1767830400,1770422400
in_GC069,cus_gc_010,,4000,4000,usd,paid,GC-2026-069,ch_3GC069,1768176000,1770768000
in_GC070,cus_gc_011,,4000,5007,usd,open,GC-2026-070,,1768521600,1771113600
in_GC071,cus_gc_012,,4000,4000,usd,paid,GC-2026-071,ch_3GC071,1768867200,1771459200
in_GC072,cus_gc_001,,4000,4000,usd,paid,GC-2026-072,ch_3GC072,1769212800,1771804800
in_GC073,cus_gc_002,,4000,4000,usd,paid,GC-2026-073,ch_3GC073,1769558400,1772150400
in_GC074,cus_gc_003,,4000,4000,usd,paid,GC-2026-074,ch_3GC074,1769904000,1772496000
in_GC075,cus_gc_004,,4000,4000,usd,paid,GC-2026-075,ch_3GC075,1770249600,1772841600
in_GC076,cus_gc_005,,4000,4000,usd,paid,GC-2026-076,ch_3GC076,1770595200,1773187200
in_GC077,cus_gc_006,,4000,5008,usd,open,GC-2026-077,,1770940800,1773532800
in_GC078,cus_gc_007,,4000,4000,usd,paid,GC-2026-078,ch_3GC078,1771286400,1773878400
in_GC079,cus_gc_008,,4000,4000,usd,paid,GC-2026-079,ch_3GC079,1771632000,1774224000
in_GC080,cus_gc_009,,4000,4000,usd,paid,GC-2026-080,ch_3GC080,1771977600,1774569600
in_GC081,cus_gc_010,,4000,4000,usd,paid,GC-2026-081,ch_3GC081,1772323200,1774915200
in_GC082,cus_gc_011,,4000,4000,usd,paid,GC-2026-082,ch_3GC082,1772668800,1775260800
in_GC083,cus_gc_012,,4000,4000,usd,paid,GC-2026-083,ch_3GC083,1773014400,1775606400
in_GC084,cus_gc_001,,4000,5009,usd,open,GC-2026-084,,1773360000,1775952000
in_GC085,cus_gc_002,,4000,4000,usd,paid,GC-2026-085,ch_3GC085,1773705600,1776297600
in_GC086,cus_gc_003,,4000,4000,usd,paid,GC-2026-086,ch_3GC086,1774051200,1776643200
in_GC087,cus_gc_004,,4000,4000,usd,paid,GC-2026-087,ch_3GC087,1774396800,1776988800
in_GC088,cus_gc_005,,4000,4000,usd,paid,GC-2026-088,ch_3GC088,1774742400,1777334400
in_GC089,cus_gc_006,,4000,4000,usd,paid,GC-2026-089,ch_3GC089,1775088000,1777680000
