id,name,type,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,start_date,kudos_count,segment_id
act_00022,Activity 22,Swim,1369,6226,5106,0,2.62,2026-01-27T00:00:00-04:00,3,
act_00023,Activity 23,Rowing,4683,6614,6385,0,3.05,2026-02-22T00:00:00-04:00,4,
act_00024,Activity 24,Ride,8721,3749,1191,0,2.34,2026-01-24T00:00:00-04:00,3,
act_00025,Activity 25,Walk,10331,4827,3042,0,2.55,2026-07-28T00:00:00-04:00,2,
act_00026,Activity 26,Run,5936,3796,5586,0,4.43,2026-02-14T00:00:00-04:00,3,
act_00027,Activity 27,Swim,12777,4566,7330,0,2.21,2026-01-01T00:00:00-04:00,1,
act_00028,Activity 28,Rowing,12841,3065,3397,0,3.99,2026-07-04T00:00:00-04:00,4,
act_00029,Activity 29,Ride,2124,5133,3434,0,3.93,2026-06-09T00:00:00-04:00,1,
act_00030,Activity 30,Walk,3285,3622,3054,0,3.11,2026-07-29T00:00:00-04:00,0,
act_00031,Activity 31,Run,9955,5853,5391,0,1.66,2026-07-21T00:00:00-04:00,0,
act_00032,Activity 32,Swim,14846,2539,880,0,3.44,2026-09-03T00:00:00-04:00,3,
act_00033,Activity 33,Rowing,9870,3533,3975,0,4.88,2026-08-15T00:00:00-04:00,1,
act_00034,Activity 34,Ride,1241,865,2476,0,2.25,2026-02-19T00:00:00-04:00,1,
act_00035,Activity 35,Walk,13033,4152,4763,0,2.1,2026-01-25T00:00:00-04:00,4,
act_00036,Activity 36,Run,13583,5899,4135,0,4.91,2026-04-28T00:00:00-04:00,0,
act_00037,Activity 37,Swim,11168,6810,1749,0,1.56,2026-09-10T00:00:00-04:00,1,
act_00038,Activity 38,Rowing,13148,5146,4907,0,3.44,2026-09-06T00:00:00-04:00,1,
act_00039,Activity 39,Ride,1959,6779,2999,0,2.31,2026-03-19T00:00:00-04:00,5,
act_00040,Activity 40,Walk,13728,676,6002,0,1.69,2026-02-01T00:00:00-04:00,2,
act_00041,Activity 41,Run,3090,3048,2783,0,1.86,2026-05-14T00:00:00-04:00,3,
act_00042,Activity 42,Swim,5648,4158,2160,0,3.94,2026-03-17T00:00:00-04:00,3,
act_00043,Activity 43,Rowing,7846,6093,1315,0,2.78,2026-05-10T00:00:00-04:00,1,
act_00044,Activity 44,Ride,6528,4340,4048,0,3.81,2026-08-31T00:00:00-04:00,4,
act_00045,Activity 45,Walk,9034,925,1784,0,1.61,2026-07-03T00:00:00-04:00,5,
act_00046,Activity 46,Run,1572,4214,1684,0,4.7,2026-04-23T00:00:00-04:00,0,
act_00047,Activity 47,Swim,13547,2599,3799,0,1.86,2026-06-06T00:00:00-04:00,5,
act_00048,Activity 48,Rowing,4444,4361,5242,0,1.52,2026-02-02T00:00:00-04:00,1,
act_00049,Activity 49,Ride,10582,6084,3213,0,4.73,2026-05-08T00:00:00-04:00,5,
act_00050,Activity 50,Walk,3479,5940,4927,0,2.5,2026-05-03T00:00:00-04:00,3,
act_00051,Activity 51,Run,9608,3953,7348,0,1.99,2026-01-16T00:00:00-04:00,1,
act_00052,Activity 52,Swim,12208,2665,2866,0,4.96,2026-04-21T00:00:00-04:00,3,
act_00053,Activity 53,Rowing,9625,2197,1608,0,1.1,2026-01-21T00:00:00-04:00,5,
act_00054,Activity 54,Ride,8894,6345,759,0,1.82,2026-04-12T00:00:00-04:00,5,
act_00055,Activity 55,Walk,12309,6421,2823,0,4.66,2026-09-03T00:00:00-04:00,0,
act_00056,Activity 56,Run,2558,3047,4029,0,4.79,2026-07-21T00:00:00-04:00,3,
act_00057,Activity 57,Swim,13568,3900,6184,0,4.48,2026-05-29T00:00:00-04:00,5,
act_00058,Activity 58,Rowing,9407,7129,6450,0,2.01,2026-05-08T00:00:00-04:00,0,
act_00059,Activity 59,Ride,11954,1515,631,0,2.79,2026-05-28T00:00:00-04:00,3,
act_00060,Activity 60,Walk,7078,5150,4328,0,3.17,2026-08-31T00:00:00-04:00,0,
act_00061,Activity 61,Run,5204,2433,3978,0,4.04,2026-06-04T00:00:00-04:00,0,
act_00062,Activity 62,Swim,9189,1786,3477,0,2.11,2026-08-06T00:00:00-04:00,1,
act_00063,Activity 63,Rowing,2103,4614,7480,0,4.23,2026-08-13T00:00:00-04:00,4,
act_00064,Activity 64,Ride,7078,1096,5820,0,2.16,2026-02-19T00:00:00-04:00,2,
act_00065,Activity 65,Walk,8406,5338,3626,0,1.76,2026-01-26T00:00:00-04:00,2,
act_00066,Activity 66,Run,6577,4262,7382,0,1.38,2026-06-02T00:00:00-04:00,2,
act_00067,Activity 67,Swim,2192,3531,1452,0,1.53,2026-04-05T00:00:00-04:00,3,
act_00068,Activity 68,Rowing,1524,5635,7977,0,3.13,2026-02-20T00:00:00-04:00,1,
act_00069,Activity 69,Ride,1655,4974,7538,0,5.0,2026-05-09T00:00:00-04:00,2,
act_00070,Activity 70,Walk,12219,3833,3088,0,3.04,2026-08-05T00:00:00-04:00,2,
act_00071,Activity 71,Run,8041,3361,1448,0,4.38,2026-07-02T00:00:00-04:00,3,
act_00072,Activity 72,Swim,13748,1657,5483,0,4.09,2026-05-21T00:00:00-04:00,0,
act_00073,Activity 73,Rowing,11223,5504,3531,0,1.03,2026-01-11T00:00:00-04:00,5,
act_00074,Activity 74,Ride,3905,5235,7594,0,2.79,2026-09-22T00:00:00-04:00,4,
act_00075,Activity 75,Walk,5307,1690,2795,0,1.33,2026-06-08T00:00:00-04:00,3,
act_00076,Activity 76,Run,12782,4516,4873,0,3.51,2026-01-21T00:00:00-04:00,2,
act_00077,Activity 77,Swim,8907,3547,7122,0,1.93,2026-02-25T00:00:00-04:00,4,
act_00078,Activity 78,Rowing,13994,843,2575,0,4.14,2026-01-24T00:00:00-04:00,1,
act_00079,Activity 79,Ride,2738,908,3794,0,1.07,2026-01-18T00:00:00-04:00,3,
act_00080,Activity 80,Walk,4849,4122,3459,0,2.57,2026-06-27T00:00:00-04:00,0,
act_00081,Activity 81,Run,6073,4456,7094,0,2.45,2026-02-01T00:00:00-04:00,2,
act_00082,Activity 82,Swim,4983,3358,980,0,1.29,2026-06-02T00:00:00-04:00,5,
act_00083,Activity 83,Rowing,4723,2995,5069,0,1.91,2026-02-22T00:00:00-04:00,1,
act_00084,Activity 84,Ride,2920,872,3107,0,3.51,2026-03-28T00:00:00-04:00,0,
act_00085,Activity 85,Walk,14142,6350,4437,0,3.53,2026-01-23T00:00:00-04:00,1,
act_00086,Activity 86,Run,6165,767,5492,0,4.68,2026-07-20T00:00:00-04:00,3,
act_00087,Activity 87,Swim,1067,3913,5465,0,2.82,2026-05-28T00:00:00-04:00,4,
act_00088,Activity 88,Rowing,2822,4385,6802,0,2.9,2026-02-15T00:00:00-04:00,0,
act_00089,Activity 89,Ride,8583,6787,1266,0,4.54,2026-07-17T00:00:00-04:00,1,
act_00090,Activity 90,Walk,12101,1967,4240,0,4.2,2026-02-07T00:00:00-04:00,3,
act_00091,Activity 91,Run,9879,756,3553,0,3.89,2026-06-29T00:00:00-04:00,1,
act_00092,Activity 92,Swim,1094,6734,4445,0,4.77,2026-03-23T00:00:00-04:00,5,
act_00093,Activity 93,Rowing,10305,2361,6299,0,4.15,2026-04-16T00:00:00-04:00,3,
act_00094,Activity 94,Ride,8472,3525,4348,0,1.21,2026-03-05T00:00:00-04:00,0,
act_00095,Activity 95,Walk,14263,6332,3966,0,4.38,2026-09-26T00:00:00-04:00,2,
act_00096,Activity 96,Run,8459,4129,5799,0,1.2,2026-05-03T00:00:00-04:00,3,
act_00097,Activity 97,Swim,7519,5753,6208,0,1.28,2026-04-17T00:00:00-04:00,3,
act_00098,Activity 98,Rowing,1429,1947,6128,0,2.9,2026-06-25T00:00:00-04:00,3,
act_00099,Activity 99,Ride,5506,4931,1796,0,2.29,2026-04-28T00:00:00-04:00,5,
act_00100,Activity 100,Walk,8671,2371,2071,0,4.42,2026-02-28T00:00:00-04:00,4,
act_00101,Activity 101,Run,11703,1658,7500,0,4.56,2026-06-17T00:00:00-04:00,4,
act_00102,Activity 102,Swim,14758,3525,6811,0,1.67,2026-06-17T00:00:00-04:00,0,
act_00103,Activity 103,Rowing,7433,6917,6687,0,1.42,2026-07-27T00:00:00-04:00,2,
act_00104,Activity 104,Ride,13894,7050,1875,0,4.83,2026-05-08T00:00:00-04:00,5,
act_00105,Activity 105,Walk,12147,4018,6367,0,1.25,2026-01-28T00:00:00-04:00,4,
act_00106,Activity 106,Run,6687,6041,682,0,3.44,2026-09-27T00:00:00-04:00,4,
act_00107,Activity 107,Swim,14006,1094,5479,0,3.44,2026-05-24T00:00:00-04:00,4,
act_00108,Activity 108,Rowing,4355,5142,3036,0,4.02,2026-04-07T00:00:00-04:00,4,
act_00109,Activity 109,Ride,13596,4510,5208,0,2.26,2026-06-07T00:00:00-04:00,5,
act_00110,Activity 110,Walk,6865,5928,7251,0,1.51,2026-07-30T00:00:00-04:00,2,
act_00111,Activity 111,Run,8848,2341,4122,0,4.08,2026-09-06T00:00:00-04:00,5,
act_00112,Activity 112,Swim,14209,5775,2342,0,2.37,2026-06-25T00:00:00-04:00,5,
act_00113,Activity 113,Rowing,5147,5108,4849,0,3.19,2026-05-18T00:00:00-04:00,2,
act_00114,Activity 114,Ride,5357,4718,895,0,3.07,2026-02-07T00:00:00-04:00,5,
act_00115,Activity 115,Walk,14842,4766,5921,0,4.95,2026-06-18T00:00:00-04:00,0,
act_00116,Activity 116,Run,10429,5553,3787,0,4.87,2026-04-12T00:00:00-04:00,2,
act_00117,Activity 117,Swim,5325,6495,5614,0,1.53,2026-04-02T00:00:00-04:00,4,
act_00118,Activity 118,Rowing,6374,1750,5173,0,3.27,2026-07-31T00:00:00-04:00,3,
act_00119,Activity 119,Ride,2244,1905,1809,0,1.28,2026-05-14T00:00:00-04:00,1,
act_00120,Activity 120,Walk,7420,1211,1125,0,3.49,2026-07-24T00:00:00-04:00,3,
act_00121,Activity 121,Run,7575,2132,3071,0,4.32,2026-05-21T00:00:00-04:00,4,
act_00122,Activity 122,Swim,5078,4740,6928,0,2.46,2026-10-07T00:00:00-04:00,0,
act_00123,Activity 123,Rowing,3545,3543,4849,0,4.63,2026-02-22T00:00:00-04:00,0,
act_00124,Activity 124,Ride,5473,795,7585,0,2.72,2026-09-10T00:00:00-04:00,0,
act_00125,Activity 125,Walk,8384,4671,3608,0,1.43,2026-02-13T00:00:00-04:00,5,
act_00126,Activity 126,Run,5687,2179,6588,0,4.83,2026-10-05T00:00:00-04:00,0,
act_00127,Activity 127,Swim,12192,5779,1631,0,1.01,2026-07-08T00:00:00-04:00,1,
act_00128,Activity 128,Rowing,5894,4622,3207,0,4.08,2026-09-13T00:00:00-04:00,2,
act_00129,Activity 129,Ride,7842,6438,1987,0,1.56,2026-07-17T00:00:00-04:00,2,
act_00130,Activity 130,Walk,13774,4588,5423,0,1.93,2026-06-01T00:00:00-04:00,4,
act_00131,Activity 131,Run,1024,2111,3623,0,2.71,2026-04-28T00:00:00-04:00,3,
act_00132,Activity 132,Swim,8974,1103,2363,0,3.89,2026-09-22T00:00:00-04:00,5,
act_00133,Activity 133,Rowing,11773,3800,2060,0,4.27,2026-01-24T00:00:00-04:00,3,
act_00134,Activity 134,Ride,11268,1336,3205,0,4.09,2026-08-01T00:00:00-04:00,1,
act_00135,Activity 135,Walk,7739,4016,6297,0,2.76,2026-10-03T00:00:00-04:00,4,
act_00136,Activity 136,Run,2793,4385,4340,0,4.61,2026-07-02T00:00:00-04:00,2,
act_00137,Activity 137,Swim,10170,6796,7991,0,2.38,2026-01-12T00:00:00-04:00,4,
act_00138,Activity 138,Rowing,6039,4680,2619,0,3.76,2026-06-10T00:00:00-04:00,5,
act_00139,Activity 139,Ride,13308,2158,6088,0,4.05,2026-03-16T00:00:00-04:00,0,
act_00140,Activity 140,Walk,13515,6781,7044,0,4.96,2026-01-17T00:00:00-04:00,2,
act_00141,Activity 141,Run,4404,1185,1034,0,3.43,2026-04-14T00:00:00-04:00,4,
act_00142,Activity 142,Swim,11836,4089,835,0,2.58,2026-09-22T00:00:00-04:00,2,
act_00143,Activity 143,Rowing,12324,6088,1548,0,2.91,2026-01-08T00:00:00-04:00,5,
act_00144,Activity 144,Ride,11978,1588,6782,0,3.33,2026-05-10T00:00:00-04:00,2,
act_00145,Activity 145,Walk,9012,1220,4335,0,4.57,2026-09-13T00:00:00-04:00,1,
act_00146,Activity 146,Run,9324,1767,5537,0,2.48,2026-03-19T00:00:00-04:00,1,
act_00147,Activity 147,Swim,13316,2903,2834,0,1.65,2026-03-30T00:00:00-04:00,2,
act_00148,Activity 148,Rowing,2695,1137,6343,0,2.37,2026-04-16T00:00:00-04:00,1,
act_00149,Activity 149,Ride,13909,701,4410,0,3.07,2026-06-21T00:00:00-04:00,5,
act_00150,Activity 150,Walk,5512,1200,4360,0,4.9,2026-03-09T00:00:00-04:00,0,
act_00151,Activity 151,Run,11613,2149,6295,0,3.61,2026-07-03T00:00:00-04:00,0,
act_00152,Activity 152,Swim,14264,2967,6905,0,1.94,2026-07-05T00:00:00-04:00,2,
act_00153,Activity 153,Rowing,13831,2204,2169,0,4.52,2026-05-21T00:00:00-04:00,2,
act_00154,Activity 154,Ride,1345,3817,1988,0,4.83,2026-01-12T00:00:00-04:00,4,
act_00155,Activity 155,Walk,10650,2883,4619,0,1.21,2026-02-22T00:00:00-04:00,2,
act_00156,Activity 156,Run,5493,871,1318,0,1.84,2026-06-24T00:00:00-04:00,3,
act_00157,Activity 157,Swim,6424,1946,7382,0,1.64,2026-05-02T00:00:00-04:00,3,
act_00158,Activity 158,Rowing,6635,5077,2287,0,3.38,2026-02-13T00:00:00-04:00,5,
act_00159,Activity 159,Ride,7651,5394,3212,0,3.09,2026-07-02T00:00:00-04:00,5,
act_00160,Activity 160,Walk,2006,3048,1148,0,3.55,2026-06-29T00:00:00-04:00,3,
act_00161,Activity 161,Run,11964,5220,4472,0,2.01,2026-06-06T00:00:00-04:00,5,
act_00162,Activity 162,Swim,5403,6172,3589,0,3.95,2026-08-16T00:00:00-04:00,3,
act_00163,Activity 163,Rowing,7265,6642,1884,0,2.92,2026-07-15T00:00:00-04:00,1,
act_00164,Activity 164,Ride,1000,1330,4135,0,4.43,2026-03-17T00:00:00-04:00,5,
act_00165,Activity 165,Walk,2184,6953,4631,0,2.04,2026-05-10T00:00:00-04:00,5,
act_00166,Activity 166,Run,11970,7087,4552,0,2.87,2026-09-26T00:00:00-04:00,5,
act_00167,Activity 167,Swim,3166,6532,6749,0,3.08,2026-03-10T00:00:00-04:00,3,
act_00168,Activity 168,Rowing,4306,6940,4952,0,1.02,2026-06-04T00:00:00-04:00,0,
act_00169,Activity 169,Ride,12271,4902,1909,0,3.02,2026-09-24T00:00:00-04:00,3,
act_00170,Activity 170,Walk,10000,6969,3089,0,4.32,2026-03-06T00:00:00-04:00,2,
act_00171,Activity 171,Run,13660,916,3345,0,1.46,2026-03-30T00:00:00-04:00,0,
act_00172,Activity 172,Swim,12748,4486,6907,0,1.67,2026-02-13T00:00:00-04:00,3,
act_00173,Activity 173,Rowing,7095,4791,4503,0,4.35,2026-08-25T00:00:00-04:00,3,
act_00174,Activity 174,Ride,10204,5955,3776,0,2.21,2026-08-17T00:00:00-04:00,0,
act_00175,Activity 175,Walk,7041,1333,7558,0,2.55,2026-03-30T00:00:00-04:00,1,
act_00176,Activity 176,Run,14139,6562,5359,0,2.16,2026-07-11T00:00:00-04:00,2,
act_00177,Activity 177,Swim,9610,3776,1441,0,2.48,2026-04-30T00:00:00-04:00,1,
act_00178,Activity 178,Rowing,3816,6607,5144,0,3.66,2026-03-06T00:00:00-04:00,2,
act_00179,Activity 179,Ride,6933,2891,3629,0,3.22,2026-03-14T00:00:00-04:00,2,
act_00180,Activity 180,Walk,8626,3348,3879,0,1.78,2026-01-21T00:00:00-04:00,1,
act_00181,Activity 181,Run,9576,5492,1194,0,3.14,2026-04-25T00:00:00-04:00,2,
act_00182,Activity 182,Swim,9140,4266,1435,0,3.81,2026-07-10T00:00:00-04:00,1,
act_00183,Activity 183,Rowing,7532,2790,818,0,3.91,2026-06-04T00:00:00-04:00,2,
act_00184,Activity 184,Ride,3042,6192,7472,0,2.32,2026-04-15T00:00:00-04:00,5,
act_00185,Activity 185,Walk,13696,3068,7898,0,1.1,2026-04-06T00:00:00-04:00,4,
act_00186,Activity 186,Run,6692,5142,1030,0,3.74,2026-09-25T00:00:00-04:00,2,
act_00187,Activity 187,Swim,12695,4701,6417,0,4.27,2026-02-13T00:00:00-04:00,0,
act_00188,Activity 188,Rowing,14648,3192,6574,0,4.9,2026-04-05T00:00:00-04:00,1,
act_00189,Activity 189,Ride,8836,1245,5264,0,4.22,2026-09-05T00:00:00-04:00,3,
act_00190,Activity 190,Walk,14747,5407,4797,0,1.21,2026-01-14T00:00:00-04:00,3,
act_00191,Activity 191,Run,9790,2890,4003,0,2.47,2026-09-23T00:00:00-04:00,3,
act_00192,Activity 192,Swim,8335,6329,7198,0,1.88,2026-06-03T00:00:00-04:00,5,
act_00193,Activity 193,Rowing,3379,3591,4299,0,1.76,2026-04-29T00:00:00-04:00,1,
act_00194,Activity 194,Ride,13332,5070,6699,0,2.34,2026-06-21T00:00:00-04:00,4,
act_00195,Activity 195,Walk,5546,6312,3930,0,2.04,2026-07-04T00:00:00-04:00,2,
act_00196,Activity 196,Run,14735,4756,4240,0,4.49,2026-07-08T00:00:00-04:00,3,
act_00197,Activity 197,Swim,14790,3009,6551,0,3.93,2026-09-13T00:00:00-04:00,0,
act_00198,Activity 198,Rowing,14488,2910,5421,0,2.64,2026-02-01T00:00:00-04:00,5,
act_00199,Activity 199,Ride,5793,4598,4217,0,3.04,2026-06-09T00:00:00-04:00,4,
act_00200,Activity 200,Walk,12468,3479,1857,0,4.42,2026-06-28T00:00:00-04:00,0,
act_00201,Activity 201,Run,5801,4865,6719,0,4.18,2026-08-01T00:00:00-04:00,1,
act_00202,Activity 202,Swim,13763,5849,891,0,4.2,2026-05-28T00:00:00-04:00,5,
act_00203,Activity 203,Rowing,5133,4588,3096,0,1.1,2026-03-16T00:00:00-04:00,5,
act_00204,Activity 204,Ride,10232,4680,6932,0,2.6,2026-08-26T00:00:00-04:00,3,
act_00205,Activity 205,Walk,12227,919,1606,0,4.91,2026-04-10T00:00:00-04:00,0,
act_00206,Activity 206,Run,5909,5981,6590,0,3.71,2026-08-23T00:00:00-04:00,3,
act_00207,Activity 207,Swim,7678,3480,4847,0,3.83,2026-01-25T00:00:00-04:00,3,
act_00208,Activity 208,Rowing,1025,4646,5896,0,4.78,2026-06-25T00:00:00-04:00,3,
act_00209,Activity 209,Ride,12634,3305,6711,0,3.06,2026-01-29T00:00:00-04:00,2,
act_00210,Activity 210,Walk,10848,4666,828,0,1.59,2026-05-22T00:00:00-04:00,4,
act_00211,Activity 211,Run,5192,5948,3503,0,2.25,2026-03-20T00:00:00-04:00,2,
act_00212,Activity 212,Swim,5954,4042,5003,0,2.92,2026-07-19T00:00:00-04:00,5,
act_00213,Activity 213,Rowing,4957,6658,5327,0,4.98,2026-06-07T00:00:00-04:00,4,
act_00214,Activity 214,Ride,9478,3959,7234,0,2.88,2026-03-26T00:00:00-04:00,0,
act_00215,Activity 215,Walk,5230,1235,5385,0,1.6,2026-05-02T00:00:00-04:00,0,
act_00216,Activity 216,Run,7132,6728,7187,0,3.86,2026-01-12T00:00:00-04:00,4,
act_00217,Activity 217,Swim,14666,5122,3666,0,3.77,2026-10-01T00:00:00-04:00,1,
act_00218,Activity 218,Rowing,1167,2940,2282,0,3.03,2026-02-09T00:00:00-04:00,4,
act_00219,Activity 219,Ride,5598,4178,3341,0,4.2,2026-03-18T00:00:00-04:00,1,
act_00220,Activity 220,Walk,6172,4954,6733,0,1.02,2026-03-02T00:00:00-04:00,0,
act_00221,Activity 221,Run,10938,5081,5993,0,4.0,2026-03-28T00:00:00-04:00,1,
act_00222,Activity 222,Swim,4692,5140,5003,0,1.46,2026-03-14T00:00:00-04:00,1,
act_00223,Activity 223,Rowing,14719,1862,1547,0,1.68,2026-06-15T00:00:00-04:00,4,
act_00224,Activity 224,Ride,14075,1192,6494,0,4.7,2026-02-01T00:00:00-04:00,2,
act_00225,Activity 225,Walk,7766,5817,7158,0,3.19,2026-04-02T00:00:00-04:00,1,
act_00226,Activity 226,Run,14137,6562,4331,0,1.91,2026-07-28T00:00:00-04:00,1,
act_00227,Activity 227,Swim,6915,795,1524,0,3.54,2026-09-07T00:00:00-04:00,3,
act_00228,Activity 228,Rowing,8666,7137,726,0,1.81,2026-07-18T00:00:00-04:00,2,
act_00229,Activity 229,Ride,6220,2564,5686,0,4.7,2026-07-18T00:00:00-04:00,2,
act_00230,Activity 230,Walk,5191,3941,2474,0,3.08,2026-10-06T00:00:00-04:00,3,
act_00231,Activity 231,Run,11495,4398,6497,0,1.85,2026-08-28T00:00:00-04:00,4,
act_00232,Activity 232,Swim,1046,4948,4345,0,3.94,2026-08-31T00:00:00-04:00,4,
act_00233,Activity 233,Rowing,2308,3177,5967,0,1.11,2026-07-21T00:00:00-04:00,2,
act_00234,Activity 234,Ride,3871,2348,1769,0,2.63,2026-03-14T00:00:00-04:00,3,
act_00235,Activity 235,Walk,14505,2402,5869,0,3.65,2026-06-28T00:00:00-04:00,0,
act_00236,Activity 236,Run,12488,5409,3756,0,3.29,2026-03-12T00:00:00-04:00,1,
act_00237,Activity 237,Swim,2663,5405,5592,0,3.27,2026-02-25T00:00:00-04:00,1,
act_00238,Activity 238,Rowing,2663,2418,7726,0,4.98,2026-08-24T00:00:00-04:00,4,
act_00239,Activity 239,Ride,14383,1364,5475,0,3.31,2026-02-27T00:00:00-04:00,5,
act_00240,Activity 240,Walk,5493,967,856,0,4.89,2026-07-07T00:00:00-04:00,1,
act_00241,Activity 241,Run,4789,4578,5208,0,3.11,2026-06-03T00:00:00-04:00,0,
act_00242,Activity 242,Swim,14276,1008,2868,0,2.54,2026-02-20T00:00:00-04:00,5,
act_00243,Activity 243,Rowing,6149,1983,2655,0,1.89,2026-07-28T00:00:00-04:00,2,
act_00244,Activity 244,Ride,4106,2697,815,0,4.96,2026-01-03T00:00:00-04:00,0,
act_00245,Activity 245,Walk,5964,1729,2381,0,2.26,2026-02-06T00:00:00-04:00,0,
act_00246,Activity 246,Run,6360,1647,7864,0,2.64,2026-07-28T00:00:00-04:00,1,
act_00247,Activity 247,Swim,1607,6034,4056,0,3.59,2026-03-12T00:00:00-04:00,1,
act_00248,Activity 248,Rowing,3786,7161,6765,0,1.96,2026-03-22T00:00:00-04:00,1,
act_00249,Activity 249,Ride,4549,5223,3026,0,1.07,2026-04-24T00:00:00-04:00,1,
act_00250,Activity 250,Walk,9911,3427,1883,0,3.89,2026-04-26T00:00:00-04:00,1,
act_00251,Activity 251,Run,3024,4119,5372,0,2.51,2026-06-21T00:00:00-04:00,0,
act_00252,Activity 252,Swim,9889,676,5741,0,1.64,2026-07-23T00:00:00-04:00,4,
act_00253,Activity 253,Rowing,5909,3145,6894,0,4.78,2026-03-23T00:00:00-04:00,0,
act_00254,Activity 254,Ride,2575,1469,2694,0,3.24,2026-05-25T00:00:00-04:00,0,
act_00255,Activity 255,Walk,7834,1804,2547,0,3.25,2026-03-08T00:00:00-04:00,0,
act_00256,Activity 256,Run,11631,2710,7628,0,4.08,2026-08-15T00:00:00-04:00,4,
act_00257,Activity 257,Swim,4842,5895,3690,0,3.88,2026-09-22T00:00:00-04:00,0,
act_00258,Activity 258,Rowing,6502,3748,4725,0,1.54,2026-02-13T00:00:00-04:00,0,
act_00259,Activity 259,Ride,1750,5384,1531,0,1.84,2026-09-09T00:00:00-04:00,4,
act_00260,Activity 260,Walk,3597,4225,3779,0,2.62,2026-03-11T00:00:00-04:00,2,
act_00261,Activity 261,Run,12564,6694,4437,0,1.93,2026-10-02T00:00:00-04:00,4,
act_00262,Activity 262,Swim,14400,6256,7910,0,2.53,2026-04-26T00:00:00-04:00,4,
act_00263,Activity 263,Rowing,7828,4236,5831,0,4.01,2026-09-30T00:00:00-04:00,4,
act_00264,Activity 264,Ride,11624,2250,747,0,1.87,2026-01-22T00:00:00-04:00,3,
act_00265,Activity 265,Walk,4051,6956,5007,0,4.69,2026-09-01T00:00:00-04:00,4,
act_00266,Activity 266,Run,3537,2963,696,0,4.27,2026-09-03T00:00:00-04:00,1,
act_00267,Activity 267,Swim,8873,5339,3213,0,4.96,2026-01-16T00:00:00-04:00,1,
act_00268,Activity 268,Rowing,8593,4546,2462,0,4.08,2026-06-30T00:00:00-04:00,1,
act_00269,Activity 269,Ride,2909,5373,856,0,3.29,2026-02-27T00:00:00-04:00,4,
act_00270,Activity 270,Walk,10001,2361,6552,0,3.77,2026-08-04T00:00:00-04:00,5,
act_00271,Activity 271,Run,4565,1109,3746,0,1.51,2026-09-21T00:00:00-04:00,5,
act_00272,Activity 272,Swim,6978,1984,2789,0,4.06,2026-01-05T00:00:00-04:00,2,
act_00273,Activity 273,Rowing,10553,4648,5914,0,2.53,2026-02-16T00:00:00-04:00,3,
act_00274,Activity 274,Ride,2482,2106,4808,0,1.23,2026-04-27T00:00:00-04:00,4,
act_00275,Activity 275,Walk,10556,6347,1565,0,4.07,2026-02-21T00:00:00-04:00,4,
act_00276,Activity 276,Run,4664,2492,1128,0,1.31,2026-03-05T00:00:00-04:00,0,
act_00277,Activity 277,Swim,6234,5196,5517,0,3.19,2026-10-05T00:00:00-04:00,1,
